time,equity,symbol,prototype,leverage_mode
2024-01-01 16:01:00+00:00,1000.0,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-01-02 14:15:00+00:00,1116.7450672441707,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-01-09 21:45:00+00:00,1096.5073536751906,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-01-14 19:30:00+00:00,1028.5904615926713,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-01-26 21:00:00+00:00,1108.1838915276944,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-01-28 17:15:00+00:00,1162.9281764730733,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-01-30 22:45:00+00:00,1289.5534572240301,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-02-08 06:30:00+00:00,1347.7846313182051,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-02-10 08:45:00+00:00,1492.0116353213837,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-02-13 11:00:00+00:00,1495.734908176748,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-02-14 18:00:00+00:00,1548.2261350636215,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-02-19 18:45:00+00:00,1547.0971247430987,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-02-28 17:31:00+00:00,1454.6409790623957,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-02-29 22:15:00+00:00,1552.2014402554867,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-05 17:00:00+00:00,1492.837846900483,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-07 23:30:00+00:00,1775.5216667907478,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-14 13:45:00+00:00,2159.663192148781,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-15 08:45:00+00:00,1964.8193003689366,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-16 17:30:00+00:00,1954.7581182103252,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-18 01:07:00+00:00,1845.9743863263577,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-25 21:15:00+00:00,2064.039796128371,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-03-30 19:00:00+00:00,2035.798444274272,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-04-20 22:45:00+00:00,2142.2130512156473,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-05-05 00:30:00+00:00,2084.3652968881265,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-05-07 13:45:00+00:00,2176.4793818330645,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-05-16 12:30:00+00:00,2251.066256269867,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-05-17 12:00:00+00:00,2361.0180795493557,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-05-21 02:45:00+00:00,2346.9299117857577,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-06-17 01:30:00+00:00,2315.838476650291,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-06-25 08:15:00+00:00,2287.151145105123,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-06-28 00:45:00+00:00,2540.5140671768722,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-01 11:00:00+00:00,2584.495927041572,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-07 00:30:00+00:00,2719.2182002009713,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-10 09:15:00+00:00,2704.04645028497,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-14 12:15:00+00:00,2833.6385825630177,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-17 15:45:00+00:00,2827.748911262266,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-18 14:45:00+00:00,2765.3959561829543,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-19 21:45:00+00:00,2952.820606755081,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-21 06:45:00+00:00,2897.0281104712817,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-22 03:45:00+00:00,2951.8318241915463,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-07-27 15:00:00+00:00,3059.5913951339053,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-08-14 15:15:00+00:00,2924.1232667535814,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-08-20 11:30:00+00:00,2984.5724500542633,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-08-23 14:48:00+00:00,2908.4642288457135,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-08-24 21:30:00+00:00,3010.8789163361735,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-09-03 06:45:00+00:00,2925.37911977737,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-09-09 02:15:00+00:00,2877.5731616643384,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-09-11 01:15:00+00:00,2900.8513754924743,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-09-20 13:00:00+00:00,3071.2518574374967,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-09-25 04:45:00+00:00,3122.1728786372014,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-09-27 10:45:00+00:00,3059.2496512272714,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-10-07 07:15:00+00:00,3090.6684116489346,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-10-12 02:45:00+00:00,3131.4351822761214,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-10-15 03:30:00+00:00,3380.8793552735833,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-10-16 13:46:00+00:00,3270.409081583914,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-10-20 12:45:00+00:00,3355.944728062216,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-10-21 08:15:00+00:00,3712.6751985792575,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-10-29 12:45:00+00:00,3750.6010276161155,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-11-07 06:30:00+00:00,4493.530808551134,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-11-08 02:59:00+00:00,4319.335768432553,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-11-17 11:45:00+00:00,4776.070586126992,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-11-18 13:00:00+00:00,4688.716211729628,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-11-22 10:00:00+00:00,5171.255830532361,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-11-29 07:45:00+00:00,4982.3863173397685,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-12-07 22:30:00+00:00,4987.9922461681135,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-12-12 11:00:00+00:00,4959.674497478766,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2024-12-24 20:00:00+00:00,4901.483560921756,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-02 15:15:00+00:00,5192.347270932156,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-03 20:00:00+00:00,5524.79674051796,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-07 01:00:00+00:00,5430.013848152431,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-15 09:30:00+00:00,5453.077179952105,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-16 03:15:00+00:00,6044.713776832463,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-16 22:00:00+00:00,6397.345036068418,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-19 15:00:00+00:00,8951.766531755668,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-01-22 18:45:00+00:00,8525.609264017998,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-02-09 08:45:00+00:00,8448.19670033355,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
2025-02-10 19:45:00+00:00,8089.093231921773,SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x
