time,equity,symbol,prototype,leverage_mode
2024-01-01 15:31:00+00:00,1000.0,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-01-02 14:45:00+00:00,1246.270802205952,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-01-09 00:15:00+00:00,1454.9452877975668,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-01-11 16:00:00+00:00,2747.2651798482216,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-01-12 16:45:00+00:00,2682.352041989159,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-01-17 03:45:00+00:00,3058.1402902136374,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-01-28 12:00:00+00:00,3032.6729812618205,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-07 03:15:00+00:00,3335.5798999243752,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-08 23:15:00+00:00,3067.2339795461576,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-10 07:45:00+00:00,3395.3879382188866,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-11 10:15:00+00:00,3324.1601220360462,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-13 13:30:00+00:00,4700.456932838143,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-15 05:45:00+00:00,6580.387414818768,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-20 01:15:00+00:00,8865.001701612,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-20 14:40:00+00:00,7364.035174835674,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-26 02:45:00+00:00,10059.240434580825,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-27 15:45:00+00:00,13517.824559664317,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-02-28 17:31:00+00:00,11915.288887172339,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-02 05:00:00+00:00,12645.307145109073,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-03 06:10:00+00:00,11592.446429184061,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-04 00:49:00+00:00,10000.26831294186,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-05 16:00:00+00:00,10013.40988973414,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-07 03:30:00+00:00,9804.877004417205,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-12 03:15:00+00:00,10293.422663170119,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-21 04:30:00+00:00,9626.381364993726,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-21 15:00:00+00:00,7942.704563215124,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-26 13:30:00+00:00,11242.229988444687,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-03-27 14:00:00+00:00,9000.690652453724,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-04-04 20:00:00+00:00,6728.0102089750835,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-04-07 18:00:00+00:00,6975.077354526505,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-04-09 01:00:00+00:00,11693.276166705557,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-04-21 00:30:00+00:00,14162.242142308369,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-04-24 14:15:00+00:00,12847.582842319665,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-04-28 10:00:00+00:00,17605.508694798744,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-04 07:45:00+00:00,18442.1906478845,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-05 00:30:00+00:00,16422.137582787393,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-06 10:30:00+00:00,14683.252572778449,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-16 02:45:00+00:00,13717.997608838428,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-18 14:30:00+00:00,14879.056562629916,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-21 17:00:00+00:00,42713.1938180009,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-23 13:51:00+00:00,36632.690971247735,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-05-27 19:00:00+00:00,51967.24843733077,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
2024-06-02 07:30:00+00:00,49434.6402042134,ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x
