entry_mode,signal_count,mean_forward_return_1,mean_future_mae_pct_1,plus_1atr_rate_1,minus_1atr_rate_1,ambiguous_1atr_rate_1,none_1atr_rate_1,mean_forward_return_4,mean_future_mae_pct_4,plus_1atr_rate_4,minus_1atr_rate_4,ambiguous_1atr_rate_4,none_1atr_rate_4,mean_forward_return_8,mean_future_mae_pct_8,plus_1atr_rate_8,minus_1atr_rate_8,ambiguous_1atr_rate_8,none_1atr_rate_8,mean_forward_return_16,mean_future_mae_pct_16,plus_1atr_rate_16,minus_1atr_rate_16,ambiguous_1atr_rate_16,none_1atr_rate_16,mean_forward_return_32,mean_future_mae_pct_32,plus_1atr_rate_32,minus_1atr_rate_32,ambiguous_1atr_rate_32,none_1atr_rate_32
bullish_hikkake,51,0.003448694518807232,0.00035387002829011753,0.3333333333333333,0.0196078431372549,0.0,0.6470588235294118,0.0028914894662831893,-0.0031824439082036643,0.7058823529411765,0.13725490196078433,0.0,0.1568627450980392,0.0033849712936851115,-0.0055368693335631,0.7647058823529411,0.17647058823529413,0.0,0.058823529411764705,0.004958774526840357,-0.00857609839622261,0.803921568627451,0.19607843137254902,0.0,0.0,0.002489919583910315,-0.013880661069183182,0.803921568627451,0.19607843137254902,0.0,0.0
no_candle,549,0.0064649370831294075,0.002937635625340431,0.7941712204007286,0.00546448087431694,0.0,0.20036429872495445,0.0068005311915342375,0.00023166798731779123,0.9034608378870674,0.03825136612021858,0.0,0.058287795992714025,0.0064955978500039245,-0.0020092700114865054,0.9253187613843351,0.056466302367941715,0.0,0.018214936247723135,0.006887798770439995,-0.00483287987512249,0.9326047358834244,0.060109289617486336,0.0,0.007285974499089253,0.007438339789769913,-0.008826480626589313,0.936247723132969,0.061930783242258654,0.0,0.0018214936247723133
pullback_engulfing,134,0.0035395294776817943,0.0007604900598771158,0.2835820895522388,0.007462686567164179,0.0,0.7089552238805971,0.003445889783166891,-0.0022477860474861408,0.6119402985074627,0.1044776119402985,0.0,0.2835820895522388,0.0037744319530627394,-0.004640254634152789,0.7164179104477612,0.1865671641791045,0.0,0.09701492537313433,0.0040440906999861465,-0.0075726628171480315,0.7388059701492538,0.2462686567164179,0.0,0.014925373134328358,0.0031024346513873298,-0.012292654235403344,0.7388059701492538,0.2537313432835821,0.0,0.007462686567164179
strong_breakout,323,0.0079046120463957,0.004082053734135052,0.8606811145510835,0.006191950464396285,0.0,0.13312693498452013,0.008317846778071453,0.0013299216883249523,0.9318885448916409,0.021671826625386997,0.0,0.04643962848297214,0.008027889015274035,-0.0009007287899603675,0.9504643962848297,0.034055727554179564,0.0,0.015479876160990712,0.008334222857789135,-0.0037483126999860727,0.9535603715170279,0.04024767801857585,0.0,0.006191950464396285,0.009601099897133451,-0.007482571986779538,0.9535603715170279,0.043343653250773995,0.0,0.0030959752321981426
