event_id,symbol,signal_time,execution_time,execution_open,close_15m,open_15m,high_15m,low_15m,volume_15m,donchian55_upper,donchian20_lower,ema50,ema200,atr14,strong_breakout,pullback_engulfing,bullish_hikkake,first_breakout_after_flat,bars_after_breakout,inside_bar,hikkake_setup,hikkake_confirm,trend_regime,volatility_regime,relative_strength_regime,ema_gap_atr,ema200_slope_4h,ret_4h,ret_12h,ret_24h,breakout_distance_atr,atr_pct,atr_percentile_200,range_atr,volatility_ratio_short_long,body_ratio,upper_shadow_ratio,lower_shadow_ratio,close_location,pullback_depth_atr,inside_bar_compression,fwd_ret_1,fwd_mfe_1,fwd_mae_1,plus_1atr_first_1,minus_1atr_first_1,ambiguous_touch_1,fwd_ret_4,fwd_mfe_4,fwd_mae_4,plus_1atr_first_4,minus_1atr_first_4,ambiguous_touch_4,fwd_ret_8,fwd_mfe_8,fwd_mae_8,plus_1atr_first_8,minus_1atr_first_8,ambiguous_touch_8,fwd_ret_16,fwd_mfe_16,fwd_mae_16,plus_1atr_first_16,minus_1atr_first_16,ambiguous_touch_16,fwd_ret_32,fwd_mfe_32,fwd_mae_32,plus_1atr_first_32,minus_1atr_first_32,ambiguous_touch_32
ETHUSDT_2024-01-01T15:30:00+00:00,ETHUSDT,2024-01-01 15:30:00+00:00,2024-01-01 15:31:00+00:00,2309.0,2319.61,2308.32,2319.88,2307.79,41638.183,2311.85,2296.51,2299.4396963722033,2297.2151885694643,5.942142857142861,True,False,True,True,,False,False,True,unavailable,unavailable,unavailable,0.37436121214504564,1.5608921778198237,0.007776826793992386,0.0182257944154971,,1.3059261930520853,0.0025616991033591253,0.64,2.034619545618487,,0.9338296112489518,0.02233250620347217,0.043837882547575986,0.9776674937965278,0.6832551989421709,1.3912543153049561,0.0034517106972713485,0.005197055002165385,0.0018709398007796807,True,False,False,0.002377652663490659,0.005734084019055841,-0.000277176266782142,True,False,False,0.0017323516673883876,0.005734084019055841,-0.000277176266782142,True,False,False,0.011130359462970807,0.011663057600692861,-0.000277176266782142,True,False,False,0.017656994369857015,0.019346037245560943,-0.000277176266782142,True,False,False
ETHUSDT_2024-01-01T18:00:00+00:00,ETHUSDT,2024-01-01 18:00:00+00:00,2024-01-01 18:01:00+00:00,2318.23,2331.5,2315.87,2333.1,2315.87,61704.599,2322.24,2296.51,2305.311041393336,2299.1025779268307,7.8221428571429055,True,False,True,False,,False,False,True,unavailable,unavailable,unavailable,0.7937036666155856,2.502177278219733,0.013074593401436685,0.023988967358841817,,1.1838188293306753,0.00335498299684448,1.0,2.2027212126746303,,0.9071387115496281,0.09286128845037188,0.0,0.9071387115496281,0.8143548534380232,4.2967581047379255,0.0057759583820413685,0.006988090051461615,0.003925408609154468,True,False,False,0.0039210949733201605,0.006988090051461615,0.003157581430660583,True,False,False,0.011124866816493606,0.01428244824715419,0.0025062224196907845,True,False,False,0.007294358195692352,0.01428244824715419,0.0025062224196907845,True,False,False,0.02598534226543525,0.03641140007678256,0.0025062224196907845,True,False,False
ETHUSDT_2024-01-01T19:30:00+00:00,ETHUSDT,2024-01-01 19:30:00+00:00,2024-01-01 19:31:00+00:00,2330.97,2334.7,2331.28,2335.93,2330.12,24825.154,2334.43,2301.4,2310.7132393065967,2300.9353784088657,7.530000000000006,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,1.298520703549931,3.720189839401428,0.006505403925659792,0.02159853676039436,,0.03585657370517684,0.0032252537799289014,0.9393939393939394,0.7715803452855168,,0.5886402753872031,0.2117039586919156,0.19965576592088127,0.7882960413080844,0.5723771580345208,0.7042424242424177,0.0037495120057315923,0.005345414140894178,0.0014371699335471444,True,False,False,0.005843061043256714,0.008738851207866327,0.0014371699335471444,True,False,False,0.002308052012681472,0.008738851207866327,0.0014371699335471444,True,False,False,0.008065311865875557,0.009738435072094598,-0.002320922191190733,True,False,False,0.022801666259111064,0.030746856458899074,-0.002320922191190733,True,False,False
ETHUSDT_2024-01-01T19:45:00+00:00,ETHUSDT,2024-01-01 19:45:00+00:00,2024-01-01 19:46:00+00:00,2335.83,2339.71,2334.71,2343.43,2334.32,41421.309,2335.93,2301.4,2311.8503671769263,2301.3211955391257,7.189285714285721,False,False,False,False,,False,False,False,unavailable,unavailable,unavailable,1.4645643609459302,3.909441681795215,0.009814542268566484,0.023289276873420084,,0.5257824143070318,0.0030727251301596015,0.7910447761194029,1.2671634376551941,,0.5488474204171437,0.408342480790333,0.04281009879252324,0.591657519209667,0.22394436164923393,1.5679862306367913,0.003506248314303795,0.006640038016465288,0.0016054250523369618,True,False,False,0.0031723199034174865,0.006640038016465288,0.0006464511544077567,True,False,False,0.002089193134774403,0.006640038016465288,-0.0006550134213533232,True,False,False,0.008044249795575942,0.008185527200181397,-0.0043967240766665805,True,False,False,0.02252732433439064,0.028602252732433442,-0.0043967240766665805,True,False,False
ETHUSDT_2024-01-01T20:00:00+00:00,ETHUSDT,2024-01-01 20:00:00+00:00,2024-01-01 20:01:00+00:00,2343.71,2344.02,2339.71,2351.34,2339.58,55923.725000000006,2343.43,2301.47,2313.1119214052824,2301.7460592651046,7.587857142857176,False,False,False,False,,False,False,False,unavailable,unavailable,unavailable,1.4979014399179935,4.116909923767253,0.010675819011236154,0.0249770431588614,,0.07775581285890992,0.0032371127988912963,0.9411764705882353,1.5498446766450376,,0.36649659863944434,0.6224489795918391,0.01105442176871656,0.3775510204081609,0.5073896262825801,1.290889132821146,0.0005504093936536947,0.000942949426336881,-0.00271791305238267,False,False,False,-0.00019627001634159313,0.0023211062802139804,-0.00271791305238267,False,False,False,-0.0036565957392340476,0.0023211062802139804,-0.0040150018560316525,False,True,False,0.006771315563785629,0.006950518622184543,-0.007744132166522366,False,True,False,0.017864838226572255,0.02514389578915477,-0.007744132166522366,False,True,False
ETHUSDT_2024-01-01T23:45:00+00:00,ETHUSDT,2024-01-01 23:45:00+00:00,2024-01-01 23:46:00+00:00,2348.35,2354.62,2349.78,2354.95,2347.66,23765.882,2353.67,2324.04,2326.114252669614,2307.3097543868175,7.380714285714313,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,2.547788405682271,5.98855884769182,0.006372584636557432,0.02076541582853575,,0.12871382947834514,0.0031345670578328193,0.7349397590361446,0.987709280944538,,0.6639231824416618,0.0452674897119244,0.2908093278464137,0.9547325102880756,0.8142843317526638,1.2049586776859083,0.004782081035620722,0.004960930014691112,0.0005195137011093642,True,False,False,0.018647135222603195,0.020499499648689357,0.0005195137011093642,True,False,False,0.014350501415887784,0.023118359699363378,0.0005195137011093642,True,False,False,0.017075819192198693,0.023118359699363378,0.0005195137011093642,True,False,False,0.016811804032618616,0.023118359699363378,0.0005195137011093642,True,False,False
ETHUSDT_2024-01-02T00:00:00+00:00,ETHUSDT,2024-01-02 00:00:00+00:00,2024-01-02 00:01:00+00:00,2351.6,2359.58,2354.63,2360.0,2349.57,57850.109000000004,2354.95,2324.04,2327.4266349178642,2307.8298563332173,7.529285714285736,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,2.6027407284418573,6.0837970681127445,0.006638168616308615,0.024559057237887538,0.02657831880930539,0.6149321696233881,0.003190943182382346,0.8214285714285714,1.3852575656958286,1.0572407368394463,0.47459252157237736,0.040268456375846536,0.4851390220517761,0.9597315436241535,0.7145432122189066,1.4307270233196006,0.009525429494812165,0.014747406021432319,0.0025089300901515177,True,False,False,0.01359499914951523,0.021704371491750196,0.0025089300901515177,True,False,False,0.011426262969892687,0.021704371491750196,0.0025089300901515177,True,False,False,0.014449736349719355,0.021704371491750196,0.0025089300901515177,True,False,False,0.018187616941656826,0.021704371491750196,0.0025089300901515177,True,False,False
ETHUSDT_2024-01-02T00:15:00+00:00,ETHUSDT,2024-01-02 00:15:00+00:00,2024-01-02 00:16:00+00:00,2360.15,2374.0,2359.58,2386.28,2357.5,130470.795,2360.0,2324.04,2329.2530413916734,2308.488265722937,9.280714285714339,False,False,False,False,,False,False,False,unavailable,unavailable,unavailable,2.2374113704480103,6.311818987833249,0.012366737739871958,0.029823229584643673,0.035401665191052034,1.5085045793888932,0.003909315200385147,1.0,3.1010544139151888,1.2904218332423811,0.5010423905489914,0.4266851980542083,0.07227241139680031,0.5733148019457917,0.2693758177480166,2.7593480345158823,0.01104167108022791,0.011770438319598231,0.005465754295277847,True,False,False,0.013583882380357126,0.018003093023748473,0.005465754295277847,True,False,False,0.009889201957502536,0.018003093023748473,0.005465754295277847,True,False,False,0.010664576404042059,0.018003093023748473,0.005465754295277847,True,False,False,0.02568480816897223,0.026714403745524473,0.005465754295277847,True,False,False
ETHUSDT_2024-01-02T00:45:00+00:00,ETHUSDT,2024-01-02 00:45:00+00:00,2024-01-02 00:46:00+00:00,2382.95,2392.14,2386.21,2396.49,2380.0,69006.376,2387.93,2325.56,2333.865210450368,2310.08627684696,10.589285714285747,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,2.2455653993100184,7.0834113942028125,0.0208685409945204,0.03937397893565997,0.0412333889031562,0.3975716694772366,0.004426699822872302,1.0,1.5572344013490471,1.3499001610921681,0.35961188599150484,0.2637962401455407,0.37659187386295445,0.7362037598544593,0.7488701517706399,1.1081989247311939,0.00026018170754760206,0.008262867454206013,0.00013009085377380103,True,False,False,-0.00037768312385888514,0.008262867454206013,-0.0036299544682010243,True,False,False,0.0008602782265680897,0.008262867454206013,-0.0036299544682010243,True,False,False,0.002853605824713057,0.008262867454206013,-0.003948886883904379,True,False,False,0.01944228792043501,0.02162865355966348,-0.003948886883904379,True,False,False
ETHUSDT_2024-01-02T08:15:00+00:00,ETHUSDT,2024-01-02 08:15:00+00:00,2024-01-02 08:16:00+00:00,2396.57,2420.77,2394.37,2423.2,2394.36,118512.458,2402.64,2375.66,2370.885580748145,2329.761252740631,8.701428571428616,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,4.726158201487397,10.073717054270674,0.014861737628494298,0.032311300639658924,0.05944576225196285,2.0835659169266147,0.003594487940377903,0.8547008547008547,3.314398292562745,1.402193254420442,0.9153952843273361,0.0842579750346693,0.00034674063799457834,0.9157420249653307,0.9515678870464278,2.3352226720646834,0.013999173819249977,0.01567657109952969,0.009780644838248032,True,False,False,0.012100627146296672,0.015822613151295295,0.009780644838248032,True,False,False,0.005833336810525003,0.015822613151295295,0.004710899326954676,True,False,False,0.0028332158042536637,0.015822613151295295,-0.006075349353450998,True,False,False,-0.01402003696950238,0.015822613151295295,-0.0184638879732284,True,False,False
ETHUSDT_2024-01-02T08:30:00+00:00,ETHUSDT,2024-01-02 08:30:00+00:00,2024-01-02 08:31:00+00:00,2424.67,2430.12,2420.78,2434.14,2420.01,83215.967,2423.2,2375.66,2373.208499150179,2330.7598472407244,9.164285714285759,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,4.631965134313004,10.418058178108822,0.018730297135957974,0.03647972566632118,0.06422709397142934,0.7551052221356239,0.00377112476514977,0.8559322033898306,1.5418550272797678,1.420849272364188,0.6610049539985788,0.2845010615711309,0.05449398443029021,0.715498938428869,0.34809041309426486,0.48994452149791284,0.0019012896600363316,0.004050035674957764,-0.00019384081132700626,True,False,False,-0.0032787967022317455,0.004050035674957764,-0.003988171586236544,True,False,False,-0.008112444167659993,0.004050035674957764,-0.009300234671109964,True,False,False,-0.009890005650253442,0.004050035674957764,-0.017594146832352386,True,False,False,-0.02413524314649007,0.004050035674957764,-0.02983911212659862,True,False,False
