label,n,has_upside_n,no_upside_n,has_upside_pct,no_upside_pct,mfe_pos_min,mfe_pos_p25,mfe_pos_median,mfe_pos_p75,mfe_pos_max,mfe_pos_mean,no_upside_stop_pct
ETHUSDT/B0,401,396,5,98.75311720698254,1.2468827930174564,0.00466758143427325,0.8680971628900043,2.127615504670798,5.002324628108294,83.50015540167549,4.135313937480019,100.0
ETHUSDT/B1,324,318,6,98.14814814814815,1.8518518518518516,0.00466758143427325,0.9606304358228525,2.3985390532353006,5.315456436631858,83.50015540167549,4.451165430839346,83.33333333333334
ETHUSDT/B2,195,192,3,98.46153846153847,1.5384615384615385,0.021069379804442366,1.0071033306067094,2.3890183665518916,5.843957542741112,45.44785818966145,4.712827054038388,100.0
ETHUSDT/B3,84,84,0,100.0,0.0,0.0018620068008187046,1.1952174991196607,2.6136283962858116,7.896533962977138,66.13712725686557,5.6977714299947815,
BTCUSDT/B0,444,432,12,97.2972972972973,2.7027027027027026,0.002151506804369033,0.5403336836030979,1.43867262847761,3.480445974786903,44.51683080648007,2.868852260999995,91.66666666666666
BTCUSDT/B1,385,373,12,96.88311688311688,3.116883116883117,0.007299214778721649,0.5537677297797672,1.4047811696353818,3.5119316393708377,43.17937430818354,2.9321558903640748,91.66666666666666
BTCUSDT/B2,224,214,10,95.53571428571429,4.464285714285714,0.004034847705717071,0.4914885972144406,1.2520572824123792,3.302696905821824,40.565882849370055,2.9539115353422565,80.0
BTCUSDT/B3,81,78,3,96.29629629629629,3.7037037037037033,0.009831672368325632,0.5138872387015866,1.7248327097878255,3.4781245245257146,15.455261482664143,2.9165990658093692,66.66666666666666
