prototype,horizon,period,event_count,mean_fwd_ret,plus_1atr_first_rate,minus_1atr_first_rate
P0_ALL_TREND_CONTEXT,1,2026-03,39,0.006113093352249043,0.7948717948717948,0.02564102564102564
P0_ALL_TREND_CONTEXT,1,2026-04,43,0.007690362243690571,0.813953488372093,0.0
P0_ALL_TREND_CONTEXT,1,2026-05,23,0.002875738830353375,0.8695652173913043,0.0
P0_ALL_TREND_CONTEXT,1,2026-06,19,0.00870664595915889,0.9473684210526315,0.0
P0_ALL_TREND_CONTEXT,4,2024-01,53,0.0062906669239898814,0.8679245283018868,0.03773584905660377
P0_ALL_TREND_CONTEXT,4,2024-02,82,0.004718879581282225,0.9024390243902439,0.024390243902439025
P0_ALL_TREND_CONTEXT,4,2024-03,62,0.0013436002431399135,0.7903225806451613,0.08064516129032258
P0_ALL_TREND_CONTEXT,4,2024-04,36,0.006381116009706906,0.9166666666666666,0.027777777777777776
P0_ALL_TREND_CONTEXT,4,2024-05,43,0.0077604642409532295,0.9069767441860465,0.046511627906976744
P0_ALL_TREND_CONTEXT,4,2024-06,24,0.0022010412263619022,0.875,0.041666666666666664
P0_ALL_TREND_CONTEXT,4,2024-07,46,0.004448817886461179,0.9130434782608695,0.021739130434782608
P0_ALL_TREND_CONTEXT,4,2024-08,28,0.004169632813747294,0.8928571428571429,0.03571428571428571
P0_ALL_TREND_CONTEXT,4,2024-09,31,0.006474214491233335,0.8709677419354839,0.06451612903225806
P0_ALL_TREND_CONTEXT,4,2024-10,48,0.004451015427483963,0.8541666666666666,0.10416666666666667
P0_ALL_TREND_CONTEXT,4,2024-11,71,0.008838036555425784,0.9014084507042254,0.09859154929577464
P0_ALL_TREND_CONTEXT,4,2024-12,45,0.004997465375383249,0.9111111111111111,0.044444444444444446
P0_ALL_TREND_CONTEXT,4,2025-01,53,0.007486686394194903,0.9245283018867925,0.0
P0_ALL_TREND_CONTEXT,4,2025-02,21,0.003876805387367973,0.8095238095238095,0.14285714285714285
P0_ALL_TREND_CONTEXT,4,2025-03,25,0.011324697814398514,0.92,0.04
P0_ALL_TREND_CONTEXT,4,2025-04,36,0.004651595561389465,0.9166666666666666,0.027777777777777776
P0_ALL_TREND_CONTEXT,4,2025-05,64,0.010868822999190878,0.890625,0.078125
P0_ALL_TREND_CONTEXT,4,2025-06,45,0.007108977775520928,0.8444444444444444,0.1111111111111111
P0_ALL_TREND_CONTEXT,4,2025-07,76,0.005565217020223467,0.8026315789473685,0.11842105263157894
P0_ALL_TREND_CONTEXT,4,2025-08,56,0.00767663567647299,0.8392857142857143,0.05357142857142857
P0_ALL_TREND_CONTEXT,4,2025-09,37,0.003755677473307805,0.7297297297297297,0.08108108108108109
P0_ALL_TREND_CONTEXT,4,2025-10,50,0.0032193041676354573,0.86,0.06
P0_ALL_TREND_CONTEXT,4,2025-11,27,0.007778682070865871,0.8148148148148148,0.0
P0_ALL_TREND_CONTEXT,4,2025-12,28,0.009006398978784354,0.8928571428571429,0.07142857142857142
P0_ALL_TREND_CONTEXT,4,2026-01,46,0.0034472974146429903,0.8260869565217391,0.10869565217391304
P0_ALL_TREND_CONTEXT,4,2026-02,21,0.008268526672068191,0.8571428571428571,0.047619047619047616
P0_ALL_TREND_CONTEXT,4,2026-03,39,0.00717969886594971,0.9230769230769231,0.02564102564102564
P0_ALL_TREND_CONTEXT,4,2026-04,43,0.010006512776209998,0.9069767441860465,0.046511627906976744
P0_ALL_TREND_CONTEXT,4,2026-05,23,0.0026615133266246517,0.9130434782608695,0.043478260869565216
P0_ALL_TREND_CONTEXT,4,2026-06,19,0.00923981155589681,0.9473684210526315,0.05263157894736842
P0_ALL_TREND_CONTEXT,8,2024-01,53,0.005719507421031216,0.8679245283018868,0.07547169811320754
P0_ALL_TREND_CONTEXT,8,2024-02,82,0.003998941810903351,0.926829268292683,0.024390243902439025
P0_ALL_TREND_CONTEXT,8,2024-03,62,0.0014493757483455647,0.8709677419354839,0.0967741935483871
P0_ALL_TREND_CONTEXT,8,2024-04,36,0.006800327920649681,0.9444444444444444,0.05555555555555555
P0_ALL_TREND_CONTEXT,8,2024-05,43,0.009340021724048563,0.9069767441860465,0.046511627906976744
P0_ALL_TREND_CONTEXT,8,2024-06,24,0.0023680160635504988,0.9166666666666666,0.041666666666666664
P0_ALL_TREND_CONTEXT,8,2024-07,46,0.004199011070411658,0.9347826086956522,0.021739130434782608
P0_ALL_TREND_CONTEXT,8,2024-08,28,0.0024314013061352163,0.9285714285714286,0.07142857142857142
P0_ALL_TREND_CONTEXT,8,2024-09,31,0.006689026445279875,0.9032258064516129,0.06451612903225806
P0_ALL_TREND_CONTEXT,8,2024-10,48,0.0033884019928920642,0.8541666666666666,0.125
P0_ALL_TREND_CONTEXT,8,2024-11,71,0.008735868958254435,0.9014084507042254,0.09859154929577464
P0_ALL_TREND_CONTEXT,8,2024-12,45,0.003431163219354342,0.9333333333333333,0.06666666666666667
P0_ALL_TREND_CONTEXT,8,2025-01,53,0.007382472409800739,0.9433962264150944,0.018867924528301886
P0_ALL_TREND_CONTEXT,8,2025-02,21,-0.0003067775476708599,0.8095238095238095,0.19047619047619047
P0_ALL_TREND_CONTEXT,8,2025-03,25,0.010763507410956125,0.92,0.04
P0_ALL_TREND_CONTEXT,8,2025-04,36,0.0037781600845656687,0.9166666666666666,0.027777777777777776
P0_ALL_TREND_CONTEXT,8,2025-05,64,0.011045500092676932,0.890625,0.09375
P0_ALL_TREND_CONTEXT,8,2025-06,45,0.006627861818877408,0.8444444444444444,0.13333333333333333
P0_ALL_TREND_CONTEXT,8,2025-07,76,0.005731832115712726,0.8421052631578947,0.14473684210526316
P0_ALL_TREND_CONTEXT,8,2025-08,56,0.007886749616171095,0.875,0.07142857142857142
P0_ALL_TREND_CONTEXT,8,2025-09,37,0.0034203562255603163,0.7567567567567568,0.16216216216216217
P0_ALL_TREND_CONTEXT,8,2025-10,50,0.0031702091829452915,0.86,0.08
P0_ALL_TREND_CONTEXT,8,2025-11,27,0.008223212354271361,0.8888888888888888,0.0
P0_ALL_TREND_CONTEXT,8,2025-12,28,0.010106866451875045,0.8928571428571429,0.07142857142857142
P0_ALL_TREND_CONTEXT,8,2026-01,46,0.002710823075233684,0.8260869565217391,0.15217391304347827
P0_ALL_TREND_CONTEXT,8,2026-02,21,0.008195431341184526,0.8571428571428571,0.047619047619047616
P0_ALL_TREND_CONTEXT,8,2026-03,39,0.003966730603199084,0.9230769230769231,0.05128205128205128
P0_ALL_TREND_CONTEXT,8,2026-04,43,0.009965534173560258,0.9534883720930233,0.046511627906976744
P0_ALL_TREND_CONTEXT,8,2026-05,23,0.002941146056253966,0.9130434782608695,0.043478260869565216
P0_ALL_TREND_CONTEXT,8,2026-06,19,0.010756234874773887,0.9473684210526315,0.05263157894736842
P0_ALL_TREND_CONTEXT,16,2024-01,53,0.006511183724407644,0.8867924528301887,0.07547169811320754
P0_ALL_TREND_CONTEXT,16,2024-02,82,0.004654337423774336,0.9390243902439024,0.036585365853658534
P0_ALL_TREND_CONTEXT,16,2024-03,62,-0.0006552623570239539,0.8709677419354839,0.0967741935483871
P0_ALL_TREND_CONTEXT,16,2024-04,36,0.006953828116828283,0.9444444444444444,0.05555555555555555
P0_ALL_TREND_CONTEXT,16,2024-05,43,0.014606159805390003,0.9302325581395349,0.06976744186046512
P0_ALL_TREND_CONTEXT,16,2024-06,24,0.0025272665694732604,0.9166666666666666,0.08333333333333333
P0_ALL_TREND_CONTEXT,16,2024-07,46,0.0043934691988123074,0.9347826086956522,0.043478260869565216
P0_ALL_TREND_CONTEXT,16,2024-08,28,9.204302983573506e-05,0.9285714285714286,0.07142857142857142
P0_ALL_TREND_CONTEXT,16,2024-09,31,0.005732528417825087,0.9032258064516129,0.0967741935483871
P0_ALL_TREND_CONTEXT,16,2024-10,48,0.003858937241390706,0.8541666666666666,0.125
P0_ALL_TREND_CONTEXT,16,2024-11,71,0.010908796371083683,0.9014084507042254,0.09859154929577464
P0_ALL_TREND_CONTEXT,16,2024-12,45,0.0016199328395251806,0.9333333333333333,0.06666666666666667
P0_ALL_TREND_CONTEXT,16,2025-01,53,0.010462608229623374,0.9622641509433962,0.018867924528301886
P0_ALL_TREND_CONTEXT,16,2025-02,21,-0.003391575709772459,0.8095238095238095,0.19047619047619047
P0_ALL_TREND_CONTEXT,16,2025-03,25,0.016364861424631564,0.96,0.04
P0_ALL_TREND_CONTEXT,16,2025-04,36,0.0018929020211991584,0.9166666666666666,0.027777777777777776
P0_ALL_TREND_CONTEXT,16,2025-05,64,0.011643097815435181,0.890625,0.09375
P0_ALL_TREND_CONTEXT,16,2025-06,45,0.003696843337203195,0.8666666666666667,0.13333333333333333
P0_ALL_TREND_CONTEXT,16,2025-07,76,0.009046004360068726,0.8552631578947368,0.14473684210526316
P0_ALL_TREND_CONTEXT,16,2025-08,56,0.010137294932060571,0.875,0.10714285714285714
P0_ALL_TREND_CONTEXT,16,2025-09,37,0.002310649181398975,0.7567567567567568,0.1891891891891892
P0_ALL_TREND_CONTEXT,16,2025-10,50,0.0023727412725944095,0.88,0.1
P0_ALL_TREND_CONTEXT,16,2025-11,27,0.007262250624854095,0.8888888888888888,0.0
P0_ALL_TREND_CONTEXT,16,2025-12,28,0.007060811166890847,0.8928571428571429,0.10714285714285714
P0_ALL_TREND_CONTEXT,16,2026-01,46,0.0047729107992622215,0.8260869565217391,0.15217391304347827
P0_ALL_TREND_CONTEXT,16,2026-02,21,0.00893541226054254,0.9047619047619048,0.047619047619047616
P0_ALL_TREND_CONTEXT,16,2026-03,39,0.005477744884638483,0.9487179487179487,0.05128205128205128
P0_ALL_TREND_CONTEXT,16,2026-04,43,0.014469386940828947,0.9534883720930233,0.046511627906976744
P0_ALL_TREND_CONTEXT,16,2026-05,23,-0.0003402064281595681,0.9130434782608695,0.043478260869565216
P0_ALL_TREND_CONTEXT,16,2026-06,19,0.011129740508392128,0.9473684210526315,0.05263157894736842
P0_ALL_TREND_CONTEXT,32,2024-01,53,0.0043050932975194954,0.9056603773584906,0.07547169811320754
P0_ALL_TREND_CONTEXT,32,2024-02,82,0.008413508698106685,0.9512195121951219,0.036585365853658534
P0_ALL_TREND_CONTEXT,32,2024-03,62,-0.0006245892415974408,0.8709677419354839,0.0967741935483871
P0_ALL_TREND_CONTEXT,32,2024-04,36,0.006142188062901708,0.9444444444444444,0.05555555555555555
P0_ALL_TREND_CONTEXT,32,2024-05,43,0.013160913423583175,0.9302325581395349,0.06976744186046512
P0_ALL_TREND_CONTEXT,32,2024-06,24,0.002165411363722336,0.9166666666666666,0.08333333333333333
P0_ALL_TREND_CONTEXT,32,2024-07,46,0.002130510604616476,0.9347826086956522,0.043478260869565216
P0_ALL_TREND_CONTEXT,32,2024-08,28,-0.00012027124917682716,0.9285714285714286,0.07142857142857142
P0_ALL_TREND_CONTEXT,32,2024-09,31,0.005645781936251,0.9032258064516129,0.0967741935483871
P0_ALL_TREND_CONTEXT,32,2024-10,48,0.004766973106771391,0.8541666666666666,0.125
P0_ALL_TREND_CONTEXT,32,2024-11,71,0.014360504815074228,0.9014084507042254,0.09859154929577464
P0_ALL_TREND_CONTEXT,32,2024-12,45,0.0019181440402199366,0.9333333333333333,0.06666666666666667
P0_ALL_TREND_CONTEXT,32,2025-01,53,0.006760369660118319,0.9622641509433962,0.018867924528301886
P0_ALL_TREND_CONTEXT,32,2025-02,21,-0.010092315486212542,0.8095238095238095,0.19047619047619047
P0_ALL_TREND_CONTEXT,32,2025-03,25,0.011427381770911325,0.96,0.04
P0_ALL_TREND_CONTEXT,32,2025-04,36,0.0031138588200814907,0.9166666666666666,0.027777777777777776
P0_ALL_TREND_CONTEXT,32,2025-05,64,0.01734226406544596,0.890625,0.09375
P0_ALL_TREND_CONTEXT,32,2025-06,45,0.003323777343430444,0.8666666666666667,0.13333333333333333
P0_ALL_TREND_CONTEXT,32,2025-07,76,0.0131298970362009,0.8552631578947368,0.14473684210526316
P0_ALL_TREND_CONTEXT,32,2025-08,56,0.01262175413976408,0.875,0.10714285714285714
P0_ALL_TREND_CONTEXT,32,2025-09,37,0.0051979351332111495,0.7567567567567568,0.1891891891891892
P0_ALL_TREND_CONTEXT,32,2025-10,50,0.0004085909229653506,0.88,0.1
P0_ALL_TREND_CONTEXT,32,2025-11,27,0.008471508264230043,0.9259259259259259,0.037037037037037035
P0_ALL_TREND_CONTEXT,32,2025-12,28,-0.0036221848734010503,0.8928571428571429,0.10714285714285714
P0_ALL_TREND_CONTEXT,32,2026-01,46,0.005219437149810768,0.8260869565217391,0.17391304347826086
P0_ALL_TREND_CONTEXT,32,2026-02,21,0.008135080219640786,0.9047619047619048,0.047619047619047616
P0_ALL_TREND_CONTEXT,32,2026-03,39,0.012243780677252273,0.9487179487179487,0.05128205128205128
P0_ALL_TREND_CONTEXT,32,2026-04,43,0.012693481942788288,0.9534883720930233,0.046511627906976744
P0_ALL_TREND_CONTEXT,32,2026-05,23,-0.0024732608496218257,0.9130434782608695,0.043478260869565216
P0_ALL_TREND_CONTEXT,32,2026-06,19,0.006477873275752753,0.9473684210526315,0.05263157894736842
P1_C1_FIRST_BREAKOUT,1,2024-01,11,0.006768118840439879,0.9090909090909091,0.0
P1_C1_FIRST_BREAKOUT,1,2024-02,19,0.005169344158145861,0.8947368421052632,0.0
P1_C1_FIRST_BREAKOUT,1,2024-03,14,0.005005961762987431,0.6428571428571429,0.0
P1_C1_FIRST_BREAKOUT,1,2024-04,11,0.007517046400912764,1.0,0.0
P1_C1_FIRST_BREAKOUT,1,2024-05,12,0.005499500465385369,0.8333333333333334,0.0
P1_C1_FIRST_BREAKOUT,1,2024-06,11,0.004150024282954795,0.8181818181818182,0.0
P1_C1_FIRST_BREAKOUT,1,2024-07,14,0.0037181109854639532,0.7857142857142857,0.0
P1_C1_FIRST_BREAKOUT,1,2024-08,12,0.006376825265028881,0.9166666666666666,0.0
P1_C1_FIRST_BREAKOUT,1,2024-09,12,0.007564108475818815,0.9166666666666666,0.0
P1_C1_FIRST_BREAKOUT,1,2024-10,14,0.006894627296775813,1.0,0.0
P1_C1_FIRST_BREAKOUT,1,2024-11,15,0.00999765830338904,0.8,0.0
P1_C1_FIRST_BREAKOUT,1,2024-12,14,0.006238848641617294,0.9285714285714286,0.0
P1_C1_FIRST_BREAKOUT,1,2025-01,11,0.008073511408111815,0.9090909090909091,0.0
P1_C1_FIRST_BREAKOUT,1,2025-02,12,0.008382461561188381,0.9166666666666666,0.0
P1_C1_FIRST_BREAKOUT,1,2025-03,8,0.01571336771644216,0.75,0.0
P1_C1_FIRST_BREAKOUT,1,2025-04,17,0.006637185810279422,0.9411764705882353,0.0
P1_C1_FIRST_BREAKOUT,1,2025-05,15,0.007622197139324009,0.9333333333333333,0.0
P1_C1_FIRST_BREAKOUT,1,2025-06,16,0.010053984015193716,0.8125,0.0
P1_C1_FIRST_BREAKOUT,1,2025-07,16,0.009255815394739408,0.75,0.0
P1_C1_FIRST_BREAKOUT,1,2025-08,13,0.007745958531856633,0.9230769230769231,0.0
P1_C1_FIRST_BREAKOUT,1,2025-09,10,0.004699279000202117,0.7,0.0
P1_C1_FIRST_BREAKOUT,1,2025-10,12,0.007648143002972035,0.8333333333333334,0.08333333333333333
P1_C1_FIRST_BREAKOUT,1,2025-11,7,0.011841231118954854,0.7142857142857143,0.0
P1_C1_FIRST_BREAKOUT,1,2025-12,10,0.006975678482879355,1.0,0.0
P1_C1_FIRST_BREAKOUT,1,2026-01,13,0.00485386745708761,0.9230769230769231,0.0
P1_C1_FIRST_BREAKOUT,1,2026-02,6,0.004448909771114266,1.0,0.0
P1_C1_FIRST_BREAKOUT,1,2026-03,14,0.00791677852317669,0.7857142857142857,0.0
P1_C1_FIRST_BREAKOUT,1,2026-04,11,0.006095480228633477,0.8181818181818182,0.0
P1_C1_FIRST_BREAKOUT,1,2026-05,12,0.002174602762493751,0.75,0.0
P1_C1_FIRST_BREAKOUT,1,2026-06,9,0.0073877681943753165,0.8888888888888888,0.0
P1_C1_FIRST_BREAKOUT,4,2024-01,11,0.009158318518903323,1.0,0.0
P1_C1_FIRST_BREAKOUT,4,2024-02,19,0.00596032690382584,0.9473684210526315,0.0
P1_C1_FIRST_BREAKOUT,4,2024-03,14,0.001092640909351485,0.7142857142857143,0.07142857142857142
P1_C1_FIRST_BREAKOUT,4,2024-04,11,0.006230539592889752,1.0,0.0
P1_C1_FIRST_BREAKOUT,4,2024-05,12,0.003297844623047691,0.8333333333333334,0.16666666666666666
P1_C1_FIRST_BREAKOUT,4,2024-06,11,0.0036732765779299795,0.9090909090909091,0.0
P1_C1_FIRST_BREAKOUT,4,2024-07,14,0.004627150519779847,0.8571428571428571,0.07142857142857142
P1_C1_FIRST_BREAKOUT,4,2024-08,12,0.0061306304783059025,0.9166666666666666,0.0
P1_C1_FIRST_BREAKOUT,4,2024-09,12,0.007935242583221805,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,4,2024-10,14,0.004784686777703749,1.0,0.0
P1_C1_FIRST_BREAKOUT,4,2024-11,15,0.01157155951491926,0.8,0.2
P1_C1_FIRST_BREAKOUT,4,2024-12,14,0.005005235617666336,0.9285714285714286,0.0
P1_C1_FIRST_BREAKOUT,4,2025-01,11,0.00867726578376468,0.9090909090909091,0.0
P1_C1_FIRST_BREAKOUT,4,2025-02,12,0.008900924449440517,1.0,0.0
P1_C1_FIRST_BREAKOUT,4,2025-03,8,0.02446669422985852,1.0,0.0
P1_C1_FIRST_BREAKOUT,4,2025-04,17,0.005457760297900734,0.9411764705882353,0.058823529411764705
P1_C1_FIRST_BREAKOUT,4,2025-05,15,0.006253880300467903,0.9333333333333333,0.06666666666666667
P1_C1_FIRST_BREAKOUT,4,2025-06,16,0.008889340909725672,0.8125,0.125
P1_C1_FIRST_BREAKOUT,4,2025-07,16,0.009616420245160032,0.9375,0.0625
P1_C1_FIRST_BREAKOUT,4,2025-08,13,0.010081029499349014,0.9230769230769231,0.0
P1_C1_FIRST_BREAKOUT,4,2025-09,10,0.005076994543174817,0.7,0.1
P1_C1_FIRST_BREAKOUT,4,2025-10,12,0.006181347945856545,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,4,2025-11,7,0.01365581778240196,0.7142857142857143,0.0
P1_C1_FIRST_BREAKOUT,4,2025-12,10,0.00981238362610506,1.0,0.0
P1_C1_FIRST_BREAKOUT,4,2026-01,13,0.003769170597489337,0.9230769230769231,0.07692307692307693
P1_C1_FIRST_BREAKOUT,4,2026-02,6,0.007058253159203609,1.0,0.0
P1_C1_FIRST_BREAKOUT,4,2026-03,14,0.00819114813775276,0.9285714285714286,0.0
P1_C1_FIRST_BREAKOUT,4,2026-04,11,0.009945192004590996,0.9090909090909091,0.09090909090909091
P1_C1_FIRST_BREAKOUT,4,2026-05,12,0.0025725117543947593,0.8333333333333334,0.08333333333333333
P1_C1_FIRST_BREAKOUT,4,2026-06,9,0.006802584441631707,0.8888888888888888,0.1111111111111111
P1_C1_FIRST_BREAKOUT,8,2024-01,11,0.009196006119889051,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2024-02,19,0.0053029444976098825,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2024-03,14,0.0033673381166176735,0.9285714285714286,0.07142857142857142
P1_C1_FIRST_BREAKOUT,8,2024-04,11,0.005557140496478566,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2024-05,12,0.003238469663027238,0.8333333333333334,0.16666666666666666
P1_C1_FIRST_BREAKOUT,8,2024-06,11,0.0034692995059336955,0.9090909090909091,0.0
P1_C1_FIRST_BREAKOUT,8,2024-07,14,0.004169298929371996,0.8571428571428571,0.07142857142857142
P1_C1_FIRST_BREAKOUT,8,2024-08,12,0.005588014212813547,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,8,2024-09,12,0.0075916950371856156,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,8,2024-10,14,0.003789389115014736,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2024-11,15,0.0129546237440148,0.8,0.2
P1_C1_FIRST_BREAKOUT,8,2024-12,14,0.006537762477582135,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2025-01,11,0.010439571447259589,0.9090909090909091,0.0
P1_C1_FIRST_BREAKOUT,8,2025-02,12,0.004092584850223531,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2025-03,8,0.020713934830911496,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2025-04,17,0.004189305029985465,0.9411764705882353,0.058823529411764705
P1_C1_FIRST_BREAKOUT,8,2025-05,15,0.007618196132449843,0.9333333333333333,0.06666666666666667
P1_C1_FIRST_BREAKOUT,8,2025-06,16,0.009036022048007568,0.8125,0.125
P1_C1_FIRST_BREAKOUT,8,2025-07,16,0.009818713743069238,0.9375,0.0625
P1_C1_FIRST_BREAKOUT,8,2025-08,13,0.012827154480966923,0.9230769230769231,0.0
P1_C1_FIRST_BREAKOUT,8,2025-09,10,0.0016349668118973537,0.8,0.1
P1_C1_FIRST_BREAKOUT,8,2025-10,12,0.0034034870797181407,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,8,2025-11,7,0.012661749881147877,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2025-12,10,0.011603298357314018,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2026-01,13,0.0030346571729183125,0.9230769230769231,0.07692307692307693
P1_C1_FIRST_BREAKOUT,8,2026-02,6,0.008755669362216131,1.0,0.0
P1_C1_FIRST_BREAKOUT,8,2026-03,14,0.005237281010614959,0.9285714285714286,0.0
P1_C1_FIRST_BREAKOUT,8,2026-04,11,0.014273020492958442,0.9090909090909091,0.09090909090909091
P1_C1_FIRST_BREAKOUT,8,2026-05,12,0.001307736586334531,0.8333333333333334,0.08333333333333333
P1_C1_FIRST_BREAKOUT,8,2026-06,9,0.005652434824201524,0.8888888888888888,0.1111111111111111
P1_C1_FIRST_BREAKOUT,16,2024-01,11,0.009851867907880861,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2024-02,19,0.00842435521302567,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2024-03,14,0.0017449952579010528,0.9285714285714286,0.07142857142857142
P1_C1_FIRST_BREAKOUT,16,2024-04,11,0.004116275524817889,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2024-05,12,0.01463998913495528,0.8333333333333334,0.16666666666666666
P1_C1_FIRST_BREAKOUT,16,2024-06,11,0.0036903882097905575,0.9090909090909091,0.09090909090909091
P1_C1_FIRST_BREAKOUT,16,2024-07,14,0.00402718698759403,0.8571428571428571,0.14285714285714285
P1_C1_FIRST_BREAKOUT,16,2024-08,12,0.006030546321694715,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,16,2024-09,12,0.009049632801835239,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,16,2024-10,14,0.005367783245268686,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2024-11,15,0.015206952014438032,0.8,0.2
P1_C1_FIRST_BREAKOUT,16,2024-12,14,0.0032067354744858318,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2025-01,11,0.012976748972150863,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2025-02,12,0.002807383295288207,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2025-03,8,0.02877531594273572,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2025-04,17,0.004149197529491964,0.9411764705882353,0.058823529411764705
P1_C1_FIRST_BREAKOUT,16,2025-05,15,0.003605773849386325,0.9333333333333333,0.06666666666666667
P1_C1_FIRST_BREAKOUT,16,2025-06,16,0.006438121254692689,0.875,0.125
P1_C1_FIRST_BREAKOUT,16,2025-07,16,0.012856439095790907,0.9375,0.0625
P1_C1_FIRST_BREAKOUT,16,2025-08,13,0.01906450385295549,0.9230769230769231,0.07692307692307693
P1_C1_FIRST_BREAKOUT,16,2025-09,10,-0.003616762282298103,0.8,0.1
P1_C1_FIRST_BREAKOUT,16,2025-10,12,0.003957046735566312,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,16,2025-11,7,0.012689074166830516,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2025-12,10,0.010104739935112395,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2026-01,13,0.007001649917653208,0.9230769230769231,0.07692307692307693
P1_C1_FIRST_BREAKOUT,16,2026-02,6,0.0038572003601254345,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2026-03,14,0.004706029924096887,1.0,0.0
P1_C1_FIRST_BREAKOUT,16,2026-04,11,0.023409157043264427,0.9090909090909091,0.09090909090909091
P1_C1_FIRST_BREAKOUT,16,2026-05,12,0.001166418752192024,0.8333333333333334,0.08333333333333333
P1_C1_FIRST_BREAKOUT,16,2026-06,9,0.0070438229544851965,0.8888888888888888,0.1111111111111111
P1_C1_FIRST_BREAKOUT,32,2024-01,11,0.006040398825072962,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2024-02,19,0.008538782922371207,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2024-03,14,0.005484711277211206,0.9285714285714286,0.07142857142857142
P1_C1_FIRST_BREAKOUT,32,2024-04,11,0.0005518219505055357,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2024-05,12,0.017902333888561384,0.8333333333333334,0.16666666666666666
P1_C1_FIRST_BREAKOUT,32,2024-06,11,0.001954533736840322,0.9090909090909091,0.09090909090909091
P1_C1_FIRST_BREAKOUT,32,2024-07,14,0.0012567525548324537,0.8571428571428571,0.14285714285714285
P1_C1_FIRST_BREAKOUT,32,2024-08,12,0.0055013837755739274,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,32,2024-09,12,0.010838411343646381,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,32,2024-10,14,0.008294708782758009,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2024-11,15,0.017980963345764458,0.8,0.2
P1_C1_FIRST_BREAKOUT,32,2024-12,14,0.0037862536915832046,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2025-01,11,0.01691285253034226,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2025-02,12,-0.0023948555472153854,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2025-03,8,0.025306338296855968,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2025-04,17,-0.0001746636803321629,0.9411764705882353,0.058823529411764705
P1_C1_FIRST_BREAKOUT,32,2025-05,15,0.008069413994128713,0.9333333333333333,0.06666666666666667
P1_C1_FIRST_BREAKOUT,32,2025-06,16,0.005206847221867365,0.875,0.125
P1_C1_FIRST_BREAKOUT,32,2025-07,16,0.020766887489656542,0.9375,0.0625
P1_C1_FIRST_BREAKOUT,32,2025-08,13,0.025078937674638476,0.9230769230769231,0.07692307692307693
P1_C1_FIRST_BREAKOUT,32,2025-09,10,-0.0016960426612119273,0.8,0.1
P1_C1_FIRST_BREAKOUT,32,2025-10,12,-0.0001899227494398433,0.9166666666666666,0.08333333333333333
P1_C1_FIRST_BREAKOUT,32,2025-11,7,0.013218563439916326,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2025-12,10,-0.0014904640418112458,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2026-01,13,0.00820763507177977,0.9230769230769231,0.07692307692307693
P1_C1_FIRST_BREAKOUT,32,2026-02,6,0.008512539887506462,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2026-03,14,0.007905901924607535,1.0,0.0
P1_C1_FIRST_BREAKOUT,32,2026-04,11,0.022186069821929996,0.9090909090909091,0.09090909090909091
