period,symbol,sizing_mode,trade_count,return,profit_factor,max_drawdown,win_rate,sample_status
2020-04,BTCUSDT,fixed_1x,13,-0.027767197103798106,0.5757395491701655,-0.0505991015214885,0.23076923076923078,valid
2020-04,BTCUSDT,fixed_risk_0_5pct,13,-0.024743160580087447,0.49796663455929224,-0.042213575812634296,0.23076923076923078,valid
2020-04,ETHUSDT,fixed_1x,13,-0.015647689300781753,0.7875783770363933,-0.047063477095283024,0.3076923076923077,valid
2020-04,ETHUSDT,fixed_risk_0_5pct,13,-0.014835223758591285,0.7038404226190147,-0.032302640503772406,0.3076923076923077,valid
2020-05,BNBUSDT,fixed_1x,8,0.008339599995918946,1.4442108354219336,-0.014366320807437605,0.5,insufficient_sample
2020-05,BNBUSDT,fixed_risk_0_5pct,8,0.006658118405502926,1.335424742725866,-0.015194941549743768,0.5,insufficient_sample
2020-05,BTCUSDT,fixed_1x,3,0.005709390123415316,1.818100558938275,0.0,0.6666666666666666,insufficient_sample
2020-05,BTCUSDT,fixed_risk_0_5pct,3,0.004657269074507858,1.8148847144405091,0.0,0.6666666666666666,insufficient_sample
2020-05,ETHUSDT,fixed_1x,13,0.00600580579062085,1.1844427631547263,-0.015305223804817358,0.46153846153846156,valid
2020-05,ETHUSDT,fixed_risk_0_5pct,13,0.0035855148792126677,1.110028991313333,-0.014799741710350145,0.46153846153846156,valid
2020-06,BNBUSDT,fixed_1x,9,-0.026258792236345044,0.22916182610500796,-0.025400371069195682,0.1111111111111111,insufficient_sample
2020-06,BNBUSDT,fixed_risk_0_5pct,9,-0.025986521434860757,0.24109637491893668,-0.02566986566338192,0.1111111111111111,insufficient_sample
2020-06,BTCUSDT,fixed_1x,6,-0.011114691776637861,0.2707274617044094,-0.011418123364378419,0.3333333333333333,insufficient_sample
2020-06,BTCUSDT,fixed_risk_0_5pct,6,-0.009675527957913727,0.3030475023730866,-0.009984870714577432,0.3333333333333333,insufficient_sample
2020-06,ETHUSDT,fixed_1x,12,-0.02723367793281092,0.4257343916717553,-0.03404925325406827,0.3333333333333333,valid
2020-06,ETHUSDT,fixed_risk_0_5pct,12,-0.029883234544835303,0.3108524295350591,-0.03306491528575617,0.3333333333333333,valid
2020-07,BNBUSDT,fixed_1x,4,0.02540120404457742,5.415497240773705,0.0,0.75,insufficient_sample
2020-07,BNBUSDT,fixed_risk_0_5pct,4,0.016698117749658327,3.9994522904963645,0.0,0.75,insufficient_sample
2020-07,BTCUSDT,fixed_1x,3,-0.005888992129227176,0.0,-0.003034427427552888,0.0,insufficient_sample
2020-07,BTCUSDT,fixed_risk_0_5pct,3,-0.006005357910257583,0.0,-0.0030945629365550786,0.0,insufficient_sample
2020-07,ETHUSDT,fixed_1x,8,-0.002491025987419951,0.9013837859816589,-0.024402219310495132,0.25,insufficient_sample
2020-07,ETHUSDT,fixed_risk_0_5pct,8,-0.007691068259083996,0.6586988337454809,-0.02175660436024729,0.25,insufficient_sample
2020-08,BNBUSDT,fixed_1x,12,0.033674499200305616,2.2126909383989517,-0.018166315463216898,0.5833333333333334,valid
2020-08,BNBUSDT,fixed_risk_0_5pct,12,0.026518093930985268,1.9934419442740898,-0.016851246742329185,0.5833333333333334,valid
2020-08,BTCUSDT,fixed_1x,5,-0.004160830355618486,0.6856159974509439,-0.013159205982447908,0.4,insufficient_sample
2020-08,BTCUSDT,fixed_risk_0_5pct,5,-0.004243047866432194,0.6856159974509439,-0.013417714619724741,0.4,insufficient_sample
2020-08,ETHUSDT,fixed_1x,9,0.01733247109785046,1.4633356795028865,-0.011765407955169893,0.4444444444444444,insufficient_sample
2020-08,ETHUSDT,fixed_risk_0_5pct,9,0.003692219172870498,1.1437743608097122,-0.009608929989769477,0.4444444444444444,insufficient_sample
2020-09,BNBUSDT,fixed_1x,2,0.01616259532054301,5.4680700039783945,0.0,0.5,insufficient_sample
2020-09,BNBUSDT,fixed_risk_0_5pct,2,0.005910641151491729,3.485801119634197,0.0,0.5,insufficient_sample
2020-09,BTCUSDT,fixed_1x,12,-0.037397911580946346,0.10374960332751205,-0.032525311349387964,0.08333333333333333,valid
2020-09,BTCUSDT,fixed_risk_0_5pct,12,-0.038136889846586176,0.10374960332751201,-0.033171325499911086,0.08333333333333333,valid
2020-09,ETHUSDT,fixed_1x,13,-0.084683036334939,0.08017888521393653,-0.0738165602923011,0.15384615384615385,valid
2020-09,ETHUSDT,fixed_risk_0_5pct,13,-0.04960136427897035,0.1345749809310262,-0.045551370733162955,0.15384615384615385,valid
2020-09,SOLUSDT,fixed_1x,5,0.050277716361771384,3.3814482693761394,-0.019960702051061263,0.6,insufficient_sample
2020-09,SOLUSDT,fixed_risk_0_5pct,5,0.012132488028442353,2.053587951571443,-0.01132148818056744,0.6,insufficient_sample
2020-10,BNBUSDT,fixed_1x,13,0.013550961693100381,1.3488813123804002,-0.013199259105394323,0.46153846153846156,valid
2020-10,BNBUSDT,fixed_risk_0_5pct,13,0.010631222597791402,1.326493780550353,-0.010709537347140197,0.46153846153846156,valid
2020-10,BTCUSDT,fixed_1x,8,-0.0024990324853168956,0.8731138855631536,-0.019531913327397565,0.5,insufficient_sample
2020-10,BTCUSDT,fixed_risk_0_5pct,8,-0.0021426207767876572,0.8849418380621831,-0.018480263034203803,0.5,insufficient_sample
2020-10,ETHUSDT,fixed_1x,8,-0.02783270265589232,0.18059307445425216,-0.025376569487789546,0.125,insufficient_sample
2020-10,ETHUSDT,fixed_risk_0_5pct,8,-0.027730934365643452,0.14814004390441077,-0.023557498520287434,0.125,insufficient_sample
2020-10,SOLUSDT,fixed_1x,13,-0.04091705147361263,0.5741283617382896,-0.049496438511357876,0.23076923076923078,valid
2020-10,SOLUSDT,fixed_risk_0_5pct,13,-0.028585126454463174,0.5121227091205535,-0.035186674811916396,0.23076923076923078,valid
2020-11,BNBUSDT,fixed_1x,10,-0.01431958713956934,0.690221543404593,-0.04296520280541727,0.5,valid
2020-11,BNBUSDT,fixed_risk_0_5pct,10,-0.004439357481403643,0.8165372092134826,-0.021197828464420088,0.5,valid
2020-11,BTCUSDT,fixed_1x,1,0.020266599246979378,inf,0.0,1.0,insufficient_sample
2020-11,BTCUSDT,fixed_risk_0_5pct,1,0.00816283667439072,inf,0.0,1.0,insufficient_sample
2020-11,ETHUSDT,fixed_1x,6,-0.012570318386061739,0.5991285092112286,-0.014345013672383056,0.3333333333333333,insufficient_sample
2020-11,ETHUSDT,fixed_risk_0_5pct,6,-0.005487472911077947,0.712234219739699,-0.009692065633799207,0.3333333333333333,insufficient_sample
2020-11,SOLUSDT,fixed_1x,13,-0.15438799995050415,0.213965367557885,-0.1539425909985066,0.15384615384615385,valid
2020-11,SOLUSDT,fixed_risk_0_5pct,13,-0.036514041399154734,0.3233468073739311,-0.037941884385450875,0.15384615384615385,valid
2020-12,BNBUSDT,fixed_1x,17,0.03946737507283868,1.4884723023228872,-0.02159939409194378,0.5294117647058824,valid
2020-12,BNBUSDT,fixed_risk_0_5pct,17,0.017855160169992283,1.4006347687864091,-0.01509399659098265,0.5294117647058824,valid
2020-12,BTCUSDT,fixed_1x,8,-0.021120431367223382,0.3891389288035342,-0.01770989343579943,0.25,insufficient_sample
2020-12,BTCUSDT,fixed_risk_0_5pct,8,-0.01705901188120601,0.4011677303694589,-0.01587070613793007,0.25,insufficient_sample
2020-12,ETHUSDT,fixed_1x,12,0.024412490367090093,1.6382109685097355,-0.013706173701494406,0.5,valid
2020-12,ETHUSDT,fixed_risk_0_5pct,12,0.01130544387612111,1.4555850944332867,-0.009119255842401142,0.5,valid
2020-12,SOLUSDT,fixed_1x,8,0.038296204770156335,2.0447739498685924,-0.013704766598663931,0.5,insufficient_sample
2020-12,SOLUSDT,fixed_risk_0_5pct,8,0.011610602627183556,1.6658007592791715,-0.0051979764405103435,0.5,insufficient_sample
2021-01,BNBUSDT,fixed_1x,16,-0.05813487866667184,0.5380171600005023,-0.0882393013071614,0.25,valid
2021-01,BNBUSDT,fixed_risk_0_5pct,16,-0.039099533961555966,0.41185253523732096,-0.048274241460393275,0.25,valid
2021-01,BTCUSDT,fixed_1x,7,-0.034645952835561135,0.32743494306925974,-0.042073487373333496,0.14285714285714285,insufficient_sample
2021-01,BTCUSDT,fixed_risk_0_5pct,7,-0.01642685607416979,0.34728357652952646,-0.019648986291582182,0.14285714285714285,insufficient_sample
2021-01,ETHUSDT,fixed_1x,6,0.04791351154010508,3.4599521495274264,-0.010540641280492369,0.6666666666666666,insufficient_sample
2021-01,ETHUSDT,fixed_risk_0_5pct,6,0.019563360323895076,3.0722075900471357,-0.004665236946946649,0.6666666666666666,insufficient_sample
2021-01,SOLUSDT,fixed_1x,16,0.1862917806448189,2.277932590168166,-0.08230920608754133,0.6875,valid
2021-01,SOLUSDT,fixed_risk_0_5pct,16,0.04022008999583042,2.56421672979563,-0.009811641697683449,0.6875,valid
2021-02,BNBUSDT,fixed_1x,1,0.05145970130048592,inf,0.0,1.0,insufficient_sample
2021-02,BNBUSDT,fixed_risk_0_5pct,1,0.007362142705739043,inf,0.0,1.0,insufficient_sample
2021-02,BTCUSDT,fixed_1x,3,0.03842870930851478,inf,0.0,1.0,insufficient_sample
2021-02,BTCUSDT,fixed_risk_0_5pct,3,0.025273306325940985,inf,0.0,1.0,insufficient_sample
2021-02,ETHUSDT,fixed_1x,8,-0.03343650020538152,0.31350247271562504,-0.04658106783325333,0.25,insufficient_sample
2021-02,ETHUSDT,fixed_risk_0_5pct,8,-0.02236859431586315,0.24855751673671223,-0.028545689451263456,0.25,insufficient_sample
2021-02,SOLUSDT,fixed_1x,10,0.02708234992681464,1.2827166385132684,-0.02610597430852113,0.5,valid
2021-02,SOLUSDT,fixed_risk_0_5pct,10,0.010778896500971842,1.3998071215691725,-0.005471963451482154,0.5,valid
2021-03,BNBUSDT,fixed_1x,9,-0.08806569729839911,0.0,-0.07734687046711464,0.0,insufficient_sample
2021-03,BNBUSDT,fixed_risk_0_5pct,9,-0.04801471775338665,0.0,-0.04293888408778945,0.0,insufficient_sample
2021-03,BTCUSDT,fixed_1x,8,0.0009383715039900587,1.0272120278285504,-0.025589097380563808,0.375,insufficient_sample
2021-03,BTCUSDT,fixed_risk_0_5pct,8,-0.004880924559813678,0.8168600074072048,-0.02103790442677489,0.375,insufficient_sample
2021-03,ETHUSDT,fixed_1x,15,-0.00605640769431974,0.9026928722469876,-0.03177546987519608,0.3333333333333333,valid
2021-03,ETHUSDT,fixed_risk_0_5pct,15,-0.012966998277337147,0.7341124746165606,-0.028180713344717168,0.3333333333333333,valid
2021-03,SOLUSDT,fixed_1x,12,-0.02390516512481787,0.753782607575227,-0.0837633020125208,0.3333333333333333,valid
2021-03,SOLUSDT,fixed_risk_0_5pct,12,-0.01086710092065389,0.7660148730747834,-0.039154609942623764,0.3333333333333333,valid
2021-04,BNBUSDT,fixed_1x,17,-0.1284334744519817,0.354600685348112,-0.14255697442263537,0.17647058823529413,valid
2021-04,BNBUSDT,fixed_risk_0_5pct,17,-0.04294517998063644,0.3236948219381927,-0.047711302674497746,0.17647058823529413,valid
2021-04,BTCUSDT,fixed_1x,6,-0.022227105917171378,0.33009675154718265,-0.02905170823780545,0.16666666666666666,insufficient_sample
2021-04,BTCUSDT,fixed_risk_0_5pct,6,-0.013946712178534017,0.4447694617148708,-0.02091375213416391,0.16666666666666666,insufficient_sample
2021-04,ETHUSDT,fixed_1x,17,-0.0508516005506184,0.44114429315516546,-0.07244538264828349,0.29411764705882354,valid
2021-04,ETHUSDT,fixed_risk_0_5pct,17,-0.02809100335993591,0.49177836379641016,-0.042401314944609636,0.29411764705882354,valid
2021-04,SOLUSDT,fixed_1x,15,0.09340013769413813,1.5960613696850334,-0.048949352672654545,0.3333333333333333,valid
2021-04,SOLUSDT,fixed_risk_0_5pct,15,-0.006846444272282697,0.8780222235850583,-0.028599498122463318,0.3333333333333333,valid
2021-05,BNBUSDT,fixed_1x,7,-0.010873792244719585,0.7477662099054989,-0.022384202414670207,0.2857142857142857,insufficient_sample
2021-05,BNBUSDT,fixed_risk_0_5pct,7,-0.008766635292537708,0.6410365314770053,-0.01504436123781372,0.2857142857142857,insufficient_sample
2021-05,BTCUSDT,fixed_1x,13,0.03594584019165847,1.830728086735357,-0.012198151547608282,0.46153846153846156,valid
2021-05,BTCUSDT,fixed_risk_0_5pct,13,0.010352741181177467,1.2803529167593424,-0.013378836797728333,0.46153846153846156,valid
2021-05,ETHUSDT,fixed_1x,5,0.10062592673510919,16.35943507750736,-0.006376045009169218,0.8,insufficient_sample
2021-05,ETHUSDT,fixed_risk_0_5pct,5,0.026874713843707758,6.680273180092687,-0.004700505338426364,0.8,insufficient_sample
2021-05,SOLUSDT,fixed_1x,17,-0.12388013404418424,0.6247976497976829,-0.21980333528919516,0.17647058823529413,valid
2021-05,SOLUSDT,fixed_risk_0_5pct,17,-0.044120983900431204,0.39778382300039566,-0.0512074032499803,0.17647058823529413,valid
2021-06,BNBUSDT,fixed_1x,6,0.018412794721333482,1.7569439061119372,-0.012834284153304343,0.6666666666666666,insufficient_sample
2021-06,BNBUSDT,fixed_risk_0_5pct,6,0.012794204728449355,2.391464847192874,-0.004587786327416188,0.6666666666666666,insufficient_sample
2021-06,BTCUSDT,fixed_1x,5,0.017701037912068344,2.0850310840983513,-0.015777193752857133,0.6,insufficient_sample
2021-06,BTCUSDT,fixed_risk_0_5pct,5,0.009211422701790838,1.8685170152590005,-0.010399823944452047,0.6,insufficient_sample
2021-06,ETHUSDT,fixed_1x,9,-0.0733920581305727,0.0978801606645898,-0.07102168757059313,0.1111111111111111,insufficient_sample
2021-06,ETHUSDT,fixed_risk_0_5pct,9,-0.030956677894011065,0.14552704012003434,-0.03179897050920266,0.1111111111111111,insufficient_sample
2021-06,SOLUSDT,fixed_1x,6,0.12645147724766825,9.464809708589678,-0.014530268715894246,0.8333333333333334,insufficient_sample
2021-06,SOLUSDT,fixed_risk_0_5pct,6,0.03377777064852793,7.459989744564592,-0.005187954673574358,0.8333333333333334,insufficient_sample
2021-07,BNBUSDT,fixed_1x,15,-0.05683326423244092,0.267826357980168,-0.05158035635735514,0.2,valid
2021-07,BNBUSDT,fixed_risk_0_5pct,15,-0.04379790763333806,0.2540653417178016,-0.040970207405175874,0.2,valid
2021-07,BTCUSDT,fixed_1x,16,-0.03288219942170489,0.5015237110960792,-0.03888577602456189,0.25,valid
2021-07,BTCUSDT,fixed_risk_0_5pct,16,-0.03714404044652437,0.3713036076658894,-0.0374810165568199,0.25,valid
2021-07,ETHUSDT,fixed_1x,8,-0.04300559427393806,0.19265760792606051,-0.03853086589310173,0.125,insufficient_sample
2021-07,ETHUSDT,fixed_risk_0_5pct,8,-0.02586021979331423,0.1720229765360554,-0.021227730594039484,0.125,insufficient_sample
2021-07,SOLUSDT,fixed_1x,6,0.0181368600290563,1.3444091489150083,-0.04917903580820726,0.6666666666666666,insufficient_sample
2021-07,SOLUSDT,fixed_risk_0_5pct,6,0.020836725949647642,2.94718940687576,-0.010373760034663948,0.6666666666666666,insufficient_sample
2021-08,BNBUSDT,fixed_1x,9,-0.01669089896453304,0.5576664984528348,-0.037345744771968725,0.3333333333333333,insufficient_sample
2021-08,BNBUSDT,fixed_risk_0_5pct,9,-0.011326611318676275,0.6059646170543018,-0.02840981425622613,0.3333333333333333,insufficient_sample
2021-08,BTCUSDT,fixed_1x,11,-0.019928512147516186,0.49954395535574747,-0.028665822634249105,0.36363636363636365,valid
2021-08,BTCUSDT,fixed_risk_0_5pct,11,-0.02113802658750958,0.3965156773871017,-0.02440136553692851,0.36363636363636365,valid
2021-08,ETHUSDT,fixed_1x,12,-0.014979352752700414,0.6156084850960853,-0.034033294747501275,0.3333333333333333,valid
2021-08,ETHUSDT,fixed_risk_0_5pct,12,-0.019518842169153585,0.4737312096984869,-0.03297085487081697,0.3333333333333333,valid
2021-08,SOLUSDT,fixed_1x,11,0.014761130799389895,1.1187257523454566,-0.10212996119253148,0.36363636363636365,valid
2021-08,SOLUSDT,fixed_risk_0_5pct,11,0.0029674008568809293,1.0766180541931587,-0.032272885456188005,0.36363636363636365,valid
2021-09,BNBUSDT,fixed_1x,12,0.0047267133900235556,1.1520793206070097,-0.016247887242904047,0.5,valid
2021-09,BNBUSDT,fixed_risk_0_5pct,12,0.0017792558750043862,1.0605376270529403,-0.02032377103181815,0.5,valid
2021-09,BTCUSDT,fixed_1x,4,-0.002459611406822356,0.7894840039631562,-0.006071786466978812,0.5,insufficient_sample
2021-09,BTCUSDT,fixed_risk_0_5pct,4,-0.0020645256286926194,0.798246199136465,-0.005086227212828254,0.5,insufficient_sample
2021-09,ETHUSDT,fixed_1x,5,0.0036760528997727385,1.2580128600682365,-0.011184714351037739,0.4,insufficient_sample
2021-09,ETHUSDT,fixed_risk_0_5pct,5,1.1038512860320537e-05,1.0009175460283801,-0.008915980368301324,0.4,insufficient_sample
2021-09,SOLUSDT,fixed_1x,3,-0.042548639269217474,0.0,-0.02821022160231712,0.0,insufficient_sample
2021-09,SOLUSDT,fixed_risk_0_5pct,3,-0.016681956332623666,0.0,-0.011171706797754477,0.0,insufficient_sample
2021-10,BNBUSDT,fixed_1x,7,-0.00608488032703964,0.7551599443173006,-0.012570079118796262,0.14285714285714285,insufficient_sample
2021-10,BNBUSDT,fixed_risk_0_5pct,7,-0.02122947253738635,0.21122364176328323,-0.016345026251190498,0.14285714285714285,insufficient_sample
2021-10,BTCUSDT,fixed_1x,8,-0.01854438695436324,0.433116179068995,-0.03225583701609702,0.25,insufficient_sample
2021-10,BTCUSDT,fixed_risk_0_5pct,8,-0.014621743018193368,0.44383293867971557,-0.025986971688110372,0.25,insufficient_sample
2021-10,ETHUSDT,fixed_1x,8,-0.014166442621974211,0.40289083979394746,-0.01582478941616361,0.375,insufficient_sample
2021-10,ETHUSDT,fixed_risk_0_5pct,8,-0.017151250957891634,0.23395943373627842,-0.015579486171766632,0.375,insufficient_sample
2021-10,SOLUSDT,fixed_1x,6,-0.0350779733338842,0.24082494819132488,-0.02217253876994396,0.3333333333333333,insufficient_sample
2021-10,SOLUSDT,fixed_risk_0_5pct,6,-0.017332755715880225,0.22458835103913946,-0.011870793492162579,0.3333333333333333,insufficient_sample
2021-11,BNBUSDT,fixed_1x,17,-0.07448049685444398,0.2138482325896283,-0.08814572817637545,0.17647058823529413,valid
2021-11,BNBUSDT,fixed_risk_0_5pct,17,-0.04242133535765795,0.29383443655465435,-0.05463914314138052,0.17647058823529413,valid
2021-11,BTCUSDT,fixed_1x,12,-0.060114489007794904,0.07844059755856173,-0.05202296449821031,0.08333333333333333,valid
2021-11,BTCUSDT,fixed_risk_0_5pct,12,-0.04287503050137961,0.10639517234602802,-0.03836058205194526,0.08333333333333333,valid
2021-11,ETHUSDT,fixed_1x,17,-0.05133399265695703,0.25594805583081565,-0.059939020130413856,0.23529411764705882,valid
2021-11,ETHUSDT,fixed_risk_0_5pct,17,-0.04155931469003889,0.2529359625918148,-0.049403346370269774,0.23529411764705882,valid
2021-11,SOLUSDT,fixed_1x,9,0.01062496183197822,1.1911667358138547,-0.04216918327962105,0.4444444444444444,insufficient_sample
2021-11,SOLUSDT,fixed_risk_0_5pct,9,0.0102024382257046,1.3587738955767075,-0.02097069234577953,0.4444444444444444,insufficient_sample
2021-12,BNBUSDT,fixed_1x,15,-0.032090969404583274,0.26319407578087833,-0.028685584550178667,0.2,valid
2021-12,BNBUSDT,fixed_risk_0_5pct,15,-0.03171249282553018,0.2732231643642088,-0.02819624049412761,0.2,valid
2021-12,BTCUSDT,fixed_1x,7,-8.447089057260993e-05,0.9959726096022985,-0.00911103487100362,0.42857142857142855,insufficient_sample
2021-12,BTCUSDT,fixed_risk_0_5pct,7,-0.0027599664869439574,0.8453325993358786,-0.00909431300676078,0.42857142857142855,insufficient_sample
2021-12,ETHUSDT,fixed_1x,8,0.01921094519543702,3.74017966292936,-0.003759637916406655,0.75,insufficient_sample
2021-12,ETHUSDT,fixed_risk_0_5pct,8,0.020048467196324183,3.74017966292936,-0.003922871033217312,0.75,insufficient_sample
2021-12,SOLUSDT,fixed_1x,8,-0.022779604236991092,0.6317598170635291,-0.025882524847397947,0.25,insufficient_sample
2021-12,SOLUSDT,fixed_risk_0_5pct,8,-0.017525476886726205,0.48326684639344775,-0.017410814895163162,0.25,insufficient_sample
2022-01,BNBUSDT,fixed_1x,15,-0.022457209835413577,0.4516868986449426,-0.030076637331527212,0.26666666666666666,valid
2022-01,BNBUSDT,fixed_risk_0_5pct,15,-0.022154176741636847,0.44023763561404156,-0.02832274234812704,0.26666666666666666,valid
2022-01,BTCUSDT,fixed_1x,10,-0.06551320374706861,0.0,-0.0591299096329857,0.0,valid
2022-01,BTCUSDT,fixed_risk_0_5pct,10,-0.04210489255896285,0.0,-0.037737197015717316,0.0,valid
2022-01,ETHUSDT,fixed_1x,13,-0.06459250776406261,0.040935596700577885,-0.06710644752142891,0.15384615384615385,valid
2022-01,ETHUSDT,fixed_risk_0_5pct,13,-0.035368493402008226,0.07524263942674748,-0.03807367873751144,0.15384615384615385,valid
2022-01,SOLUSDT,fixed_1x,14,-0.08727908495488858,0.28271669612202627,-0.11223496128635513,0.2857142857142857,valid
2022-01,SOLUSDT,fixed_risk_0_5pct,14,-0.03031483958969817,0.40007555198028666,-0.042747087390150984,0.2857142857142857,valid
2022-02,BNBUSDT,fixed_1x,5,-0.024249250566871345,0.0,-0.01868571654422624,0.0,insufficient_sample
2022-02,BNBUSDT,fixed_risk_0_5pct,5,-0.01994603287217956,0.0,-0.01605953543314409,0.0,insufficient_sample
2022-02,BTCUSDT,fixed_1x,9,0.005525049925440644,1.191804895746651,-0.018893336460094168,0.4444444444444444,insufficient_sample
2022-02,BTCUSDT,fixed_risk_0_5pct,9,-0.0017612515226046713,0.9196673819255112,-0.012793887352674393,0.4444444444444444,insufficient_sample
2022-02,ETHUSDT,fixed_1x,7,-0.014938950659459263,0.4552249963876178,-0.016722219516400072,0.2857142857142857,insufficient_sample
2022-02,ETHUSDT,fixed_risk_0_5pct,7,-0.009029316354135591,0.5379027645810863,-0.011681901828484498,0.2857142857142857,insufficient_sample
2022-02,SOLUSDT,fixed_1x,10,-0.01610581225477067,0.8405999317017755,-0.06906930808495726,0.3,valid
2022-02,SOLUSDT,fixed_risk_0_5pct,10,-0.006087876968885174,0.8301804081120635,-0.025324691225391938,0.3,valid
2022-03,BNBUSDT,fixed_1x,10,-0.0026838397414041533,0.8591117648159501,-0.0069063781133110735,0.5,valid
2022-03,BNBUSDT,fixed_risk_0_5pct,10,-0.0017520276487753565,0.903030133722949,-0.008275784544281684,0.5,valid
2022-03,BTCUSDT,fixed_1x,6,-0.03353015824182606,0.0,-0.026230994799262386,0.0,insufficient_sample
2022-03,BTCUSDT,fixed_risk_0_5pct,6,-0.022627490716496588,0.0,-0.018530851899234424,0.0,insufficient_sample
2022-03,ETHUSDT,fixed_1x,5,-0.006456486273380789,0.5771082113564875,-0.011551876343871004,0.4,insufficient_sample
2022-03,ETHUSDT,fixed_risk_0_5pct,5,-0.005699439360752852,0.5148697401006156,-0.007650932128617893,0.4,insufficient_sample
2022-03,SOLUSDT,fixed_1x,3,0.026312040758361598,5.105551765454309,0.0,0.6666666666666666,insufficient_sample
2022-03,SOLUSDT,fixed_risk_0_5pct,3,0.007141518333948014,2.24698869878259,0.0,0.6666666666666666,insufficient_sample
2022-04,BNBUSDT,fixed_1x,8,-0.011587004303487636,0.36728605573881995,-0.008607669958367148,0.25,insufficient_sample
2022-04,BNBUSDT,fixed_risk_0_5pct,8,-0.014876429364655335,0.3502934151597839,-0.010973804102475171,0.25,insufficient_sample
2022-04,BTCUSDT,fixed_1x,11,-0.03505220898636258,0.15370585897145575,-0.030343086223039606,0.09090909090909091,valid
2022-04,BTCUSDT,fixed_risk_0_5pct,11,-0.03316327294386457,0.1662280262606871,-0.02897456582155733,0.09090909090909091,valid
2022-04,ETHUSDT,fixed_1x,14,-0.01466246625915497,0.5680251369074,-0.020884157661564706,0.35714285714285715,valid
2022-04,ETHUSDT,fixed_risk_0_5pct,14,-0.013941882574415566,0.6045991414482188,-0.02074455568788791,0.35714285714285715,valid
2022-04,SOLUSDT,fixed_1x,11,-0.004966449176546501,0.9283723065122851,-0.030734351859921794,0.36363636363636365,valid
2022-04,SOLUSDT,fixed_risk_0_5pct,11,0.0011883756931882665,1.0317022259034698,-0.015857487938039427,0.36363636363636365,valid
2022-05,BNBUSDT,fixed_1x,11,-0.0034174191360242306,0.9101574404982851,-0.016478253979960722,0.36363636363636365,valid
2022-05,BNBUSDT,fixed_risk_0_5pct,11,0.001264254319568792,1.0489618650609445,-0.011087124235384382,0.36363636363636365,valid
2022-05,BTCUSDT,fixed_1x,3,-0.01012129660731015,0.0,-0.004895210622166579,0.0,insufficient_sample
2022-05,BTCUSDT,fixed_risk_0_5pct,3,-0.0090828187038653,0.0,-0.005090483933143819,0.0,insufficient_sample
2022-05,ETHUSDT,fixed_1x,8,-0.007487752581167518,0.698687551221767,-0.009891780029262609,0.25,insufficient_sample
2022-05,ETHUSDT,fixed_risk_0_5pct,8,-0.008033496616430349,0.6486592632838821,-0.007831712829842075,0.25,insufficient_sample
2022-05,SOLUSDT,fixed_1x,2,0.006043163519244213,1.3457164399657853,0.0,0.5,insufficient_sample
