symbol,prototype,gate,leverage_mode,trade_count,total_return,annualized_return,max_drawdown,profit_factor,win_rate,avg_win,avg_loss,payoff_ratio,liquidation_count,liquidation_rate,min_equity,final_equity,top1_profit_contribution,top3_profit_contribution,top5_profit_contribution,longest_drawdown_duration,coverage_status
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,114,34174.9511801157,,-0.4429484370151623,1.7936107475891567,0.5877192982456141,1152799.4406257677,-916225.7732300154,1.2582045542789608,0,0.0,816.6996745155121,34175951.1801157,0.26828918927269113,0.6633340497949074,0.9481314024094628,206 days 01:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,114,13889597.27558099,,-0.7426205417477105,1.40244089992798,0.5877192982456141,722432554.8336464,-734327316.9845389,0.983801825322613,0,0.0,633.3993490310243,13889598275.58099,0.5982502538085095,1.2214897410413454,1.7036858783884266,206 days 01:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,114,75.32584427632365,,-0.16112048334449602,2.6489634206613952,0.5877192982456141,1806.0681956380872,-971.930315562301,1.8582280712102326,0,0.0,963.3399349031024,76325.84427632365,0.18571391599291903,0.4833866696625111,0.6392944918985711,130 days 18:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,114,152.07810431623062,,-0.16901406587371237,2.455115973034199,0.5877192982456141,3829.7135501975004,-2223.6745435532334,1.7222455333224977,0,0.0,945.0099023546536,153078.10431623063,0.22012950324864544,0.563565080869872,0.7864427081651807,130 days 18:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,114,137.8898405424815,,-0.17840146325331296,2.447819355365025,0.5877192982456141,3479.544963550147,-2026.3760003271987,1.717127010479943,0,0.0,945.0099023546536,138889.84054248148,0.21793915048632265,0.5482557209273928,0.7175709751713265,206 days 01:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,98,47878.702105436016,,-0.35186641489991244,4.050496916561227,0.6224489795918368,1042198.034043361,-424199.40462727,2.4568587854551702,0,0.0,816.6996745155121,47879702.10543601,0.15139449721557227,0.41964731207807954,0.6336764100466936,97 days 21:15:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,98,40218496.1552379,,-0.6140084704028872,3.878360479719371,0.6224489795918368,888380428.1858181,-377640809.84045964,2.3524481598297826,0,0.0,633.3993490310243,40218497155.2379,0.2376913625375884,0.61214932723112,0.8678067983973765,97 days 21:15:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,98,93.98339975052494,,-0.13176305794224008,4.226384901215522,0.6224489795918368,2018.2463961641774,-787.2873085267532,2.563544940081546,0,0.0,963.3399349031024,94983.39975052494,0.14146321174281956,0.36332824634956723,0.5623901698017472,97 days 21:15:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,98,123.15703857007959,,-0.14403513586684513,3.941262337543291,0.6224489795918368,2705.3968727169804,-1131.6802882609784,2.39060174572298,0,0.0,945.0099023546536,124157.03857007959,0.16136428622115798,0.4173930434642576,0.6310998514872042,97 days 21:15:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,98,117.68865120001865,,-0.17840146325331319,3.2616250763654437,0.6224489795918368,2782.3911103844453,-1406.4109873900677,1.978362751238056,0,0.0,945.0099023546536,118688.65120001865,0.19726655798888762,0.4886002297764747,0.6940197210761325,118 days 13:30:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,124,116085.53724987412,,-0.5465715227738595,1.8596223780893002,0.6048387096774194,3348373.554788327,-2755968.9665153148,1.2149532870183428,0,0.0,1000.0,116086537.24987411,0.19223424807363082,0.5643996723583637,0.8549589571486306,130 days 18:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,124,97148591.09585531,,-0.8239046197309525,1.4715612690091049,0.6048387096774194,4042178281.403151,-4204383265.4975724,0.9614200290859485,0,0.0,1000.0,97148592095.85532,0.3644958778309676,1.0052603563765297,1.5132694855216917,132 days 14:37:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,124,291.6344358572773,,-0.1658212934001514,2.6352616829648934,0.6048387096774194,6266.341036861559,-3639.615140966116,1.7217042995370637,0,0.0,1000.0,292634.4358572773,0.16900736640715547,0.4565170897891721,0.6831154016342789,129 days 06:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,124,336.0716115974352,,-0.20482026794976627,2.138585638766254,0.6048387096774194,8416.499648787563,-6023.793103298612,1.3972092839939527,0,0.0,1000.0,337071.6115974352,0.21042975361626853,0.5544738126355104,0.7497231665357198,130 days 18:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,124,204.55964359232038,,-0.2208837162874815,1.8870362028369043,0.6048387096774194,5802.265294450405,-4706.331703907344,1.232863652520111,0,0.0,1000.0,205559.64359232038,0.26571963380142233,0.6094021550126206,0.8272145378014317,145 days 03:52:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,190,187641.59504885375,,-0.5093237246256073,1.9737218541878638,0.5473684210526316,3657183.984216276,-2240762.084995801,1.6321161486553488,0,0.0,1000.0,187642595.04885375,0.16045360867526112,0.43940693198434955,0.6492714169019055,129 days 06:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,190,169133626.50034443,,-0.7699606782567294,1.6326993241763736,0.5473684210526316,4196676220.482996,-3108380237.556827,1.3501167488381551,0,0.0,965.4306862058879,169133627500.34442,0.23812933560753505,0.6862525614438734,1.0146174135938701,130 days 18:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,190,364.5827236424996,,-0.17737487029288412,2.69203232983399,0.5473684210526316,5577.4329760319515,-2505.468672846783,2.226103657362723,0,0.0,1000.0,365582.7236424996,0.12269988593322474,0.3030330924233112,0.448967629483554,96 days 06:22:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,190,572.3414147500979,,-0.21059509138141197,2.3839073290398805,0.5473684210526316,9479.909533521273,-4808.943915536212,1.9713079836291318,0,0.0,1000.0,573341.4147500979,0.14282764523599384,0.3631381964498256,0.5267477025774292,104 days 23:07:00,usable
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,190,732.7975307837896,,-0.22627919079494263,2.371634624834702,0.5473684210526316,12183.161479330447,-6212.223989146241,1.961159401305619,0,0.0,1000.0,733797.5307837896,0.13986838302711357,0.3889808531418633,0.5849931416373566,104 days 23:07:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,160,1025142.6007003933,,-0.6292520284891164,2.4264141918920488,0.58125,18750835.299621362,-10726643.017379003,1.7480618371695404,0,0.0,994.1914039628448,1025143600.7003933,0.4097580582511532,0.6517566282931151,0.8433451118695798,95 days 14:00:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,160,7447978.638236189,,-0.9807075491420045,2.064423875620931,0.58125,155324419.61811787,-104435707.25744437,1.4872731146946492,1,0.00625,300.132633931521,7447979638.236189,0.5018548285990192,0.8504523054094805,1.0951980184618064,238 days 08:45:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,160,818.4267999766078,,-0.18848562254377266,2.317779895579933,0.58125,15478.405057099273,-9269.624930352602,1.6697984193962958,0,0.0,1000.0,819426.7999766078,0.19001640194974273,0.4983095549022486,0.6885414455393694,95 days 14:00:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,160,1238.4676586932144,,-0.21749402919476113,2.450291780265309,0.58125,22499.04782983256,-12745.429693749466,1.7652639707287707,0,0.0,1000.0,1239467.6586932144,0.1852763703451579,0.43281041547786714,0.6520491434619752,95 days 14:00:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,160,800.0769062173796,,-0.24636576387138376,2.2598120946242224,0.58125,15431.755780144735,-9478.751960240013,1.6280366703206763,0,0.0,1000.0,801076.9062173796,0.2119044216419826,0.5031917372402677,0.7666726705177668,183 days 06:15:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,96,142297.2420679549,,-0.5342642490410718,2.7603098430539053,0.6354166666666666,3657929.7828555494,-2309613.5624638177,1.5837843361784703,0,0.0,627.7549403454154,142298242.0679549,0.4634474128409078,0.7075632856747973,0.9060346130678507,186 days 20:45:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,96,5129393.673235945,,-0.9503646141525949,2.119398765655661,0.6354166666666666,159207693.3363341,-130922160.57944097,1.2160484720975104,1,0.010416666666666666,176.51496807240014,5129394673.235946,0.6333610263543411,1.0280801531252342,1.2574242464499354,252 days 18:00:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,96,946.8272920757975,,-0.1480915881286723,3.7244813398099663,0.6354166666666666,21218.901553492833,-9929.305791064698,2.136997490054899,0,0.0,921.0611192856741,947827.2920757974,0.20601292985816985,0.5233191901053815,0.7525583923972892,149 days 14:15:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,96,2991.3997172952427,,-0.18977564640224498,3.086929079088934,0.6354166666666666,72537.66552643584,-40954.22513763842,1.7711888158706997,0,0.0,882.4335293254003,2992399.7172952425,0.23752393762024804,0.5369653245434978,0.7812293888491477,149 days 14:15:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,96,4667.98905089513,,-0.20762119265256918,3.776308392177191,0.6354166666666666,104087.77894968344,-48039.01328673028,2.1667343233803553,0,0.0,882.4335293254003,4668989.05089513,0.2737211780846755,0.5722820263976789,0.8112646295128334,186 days 20:45:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,0,0.0,,0.0,,,,,,0,,1000.0,1000.0,,,,0 days 00:00:00,gate_unavailable
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,160,575054.4294208537,,-0.5824598107246697,2.611992452954894,0.58125,10019243.189144708,-5324405.77865081,1.8817580037416979,0,0.0,810.97317215413,575055429.4208537,0.4349512776730989,0.6528574276199836,0.8268192276208032,149 days 14:15:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,160,32068134.714701533,,-0.9503646141525949,2.2326078961395566,0.58125,624565889.5191652,-388305865.8295647,1.608437946681186,1,0.00625,353.64341221100847,32068135714.701534,0.5732727148985661,0.8608337348675712,1.079522918194812,186 days 20:45:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,160,1931.1807273969737,,-0.18457152237545038,2.742646966533548,0.58125,32681.385836778074,-16540.121722737123,1.9758854490080398,0,0.0,1000.0,1932180.7273969736,0.15621803842933993,0.43273104584054584,0.6298255578854888,95 days 14:00:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,160,5356.292691624347,,-0.19751024563740582,2.4859592588057615,0.58125,96353.71341984042,-53800.039648071805,1.7909598961288822,0,0.0,1000.0,5357292.691624347,0.19605236905681026,0.45824531276859987,0.661901247802453,95 days 14:00:00,usable
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,160,5295.723106338422,,-0.20030141530956735,2.3277669867149253,0.58125,99829.74439524334,-59529.00182715238,1.6769934205365589,0,0.0,1000.0,5296723.106338423,0.22783755075299617,0.5176838515513161,0.7371329745882331,100 days 06:00:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,236,41930.17363189863,,-0.8482613409073146,1.8505915365342158,0.5,773097.3204593635,-417756.8659517479,1.8505915365342156,0,0.0,305.30054034876275,41931173.63189863,0.3695912793434562,0.62246163594281,0.8482781796948042,194 days 10:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,236,-0.046529313373537384,,-0.9999563550019248,0.9924577332210154,0.5,51.886546632284976,-52.28086284731493,0.9924577332210154,4,0.01694915254237288,0.14576326217807273,953.4706866264626,,,,899 days 00:15:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,236,113.02112794224398,,-0.2574811156014244,1.9015983747424388,0.5,2020.1485554063086,-1062.342386404241,1.9015983747424385,0,0.0,884.7521540366412,114021.12794224398,0.1959369615806094,0.5165242479418655,0.707609012057764,96 days 17:00:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,236,92.31643459392946,,-0.27159093413306734,1.8759567622663553,0.5,1675.4719844724311,-893.1293184221809,1.8759567622663553,0,0.0,925.4105502447994,93316.43459392946,0.24789163665383915,0.5906696298389659,0.8218893943865442,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,236,35.40866930845952,,-0.27159093413306734,1.7700795021992524,0.5,689.7390394247388,-389.66557070898,1.7700795021992524,0,0.0,925.4105502447994,36408.669308459524,0.24464119811959728,0.5452610579659515,0.7743106784132636,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,141,39701.442753876894,,-0.6891337373916934,2.1264577149216755,0.5531914893617021,960845.4634015688,-559436.5617689757,1.7175235389751993,0,0.0,310.8662626083066,39702442.753876895,0.4634558291992325,0.7493449372627354,0.9539934617286768,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,141,1289.8499763651664,,-0.9856039973956913,1.5844299022571389,0.5531914893617021,44831.69912592808,-35032.10405487657,1.2797318441307661,3,0.02127659574468085,14.396002604308743,1290849.9763651665,0.6338519374277115,1.3464431051434738,1.6666489339609614,285 days 10:30:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,141,585.529492717954,,-0.18815090918804878,2.7065941338990465,0.5531914893617021,11905.484120770156,-5446.004265112989,2.1860952619953835,0,0.0,824.719686940861,586529.492717954,0.20614704623427213,0.5678891118067274,0.7528006281320193,150 days 17:15:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1,141,736.3946447828816,,-0.2267918952624115,2.401619220411872,0.5531914893617021,16176.707213064768,-8339.500283113812,1.939769370332666,0,0.0,773.2081047375885,737394.6447828816,0.3000295134115992,0.6971997683208622,0.8755716532041062,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_5x_12x_v1,141,912.5077744502986,,-0.2267918952624115,2.541051795650816,0.5531914893617021,19290.26759978545,-9398.938068777243,2.0523879887948895,0,0.0,773.2081047375885,913507.7744502986,0.2997216990855505,0.7312388039588625,0.9156467246224703,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,126,255224.7034483521,,-0.5622911906092787,2.387416030584296,0.5714285714285714,6099744.006340442,-3406608.611262217,1.790562022938222,0,0.0,859.8977590235602,255225703.4483521,0.4634459717951058,0.7058309989238838,0.8895779182668888,149 days 14:15:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,126,5616415.350473557,,-0.9699540932985367,1.9484993736042986,0.5714285714285714,160247013.113076,-109654992.47533175,1.461374530203224,1,0.007936507936507936,681.4318378326998,5616416350.4735565,0.6333610156471812,0.9953198900432034,1.2195432231828975,229 days 09:59:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,126,616.1563393694715,,-0.18304891172002324,2.6330242592614805,0.5714285714285714,13798.14322904778,-6987.221724480898,1.9747681944461104,0,0.0,971.1905425002453,617156.3393694715,0.22532544510925717,0.5971964061602356,0.7974505646706721,124 days 04:00:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,126,1800.2765466553792,,-0.21662796344103574,2.475409134805739,0.5714285714285714,41950.89671925338,-22596.074391312308,1.856556851104304,0,0.0,956.9337529949554,1801276.5466553792,0.2855570878687498,0.651228273418631,0.8842456129847965,149 days 14:15:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,126,1427.5972595605335,,-0.22873837634718952,2.072521119017952,0.5714285714285714,38314.7786792987,-24649.385284240263,1.554390839263464,0,0.0,956.9337529949554,1428597.2595605336,0.4036673801052692,0.841519751364021,1.0167497036516426,186 days 20:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,153,217833.40151062762,,-0.719812150497469,2.158870532263892,0.5620915032679739,4718649.296391291,-2805528.925060049,1.6819107635079162,0,0.0,492.32677626906053,217834401.51062763,0.4634462834836327,0.7456499156133869,0.9476602590835386,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,153,15976.950175914957,,-0.9852490309489945,1.6069476160516096,0.5620915032679739,491865.0216180592,-392887.1893020617,1.2519243055285796,3,0.0196078431372549,31.971997788768732,15977950.175914956,0.6334005450430716,1.327153864913546,1.6388948278223334,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,153,1184.2003994855227,,-0.22096044127491166,2.7070891197127516,0.5620915032679739,21836.00127685499,-10353.667318268766,2.109011290939004,0,0.0,921.0016422503634,1185200.3994855226,0.2059693614612407,0.5581389289341346,0.7399175470192222,150 days 17:15:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,153,1640.6576043589632,,-0.2521004356916615,2.459946328263103,0.5620915032679739,32144.616294322823,-16772.826820191036,1.916469813879394,0,0.0,908.6104530095798,1641657.6043589632,0.24883966487601264,0.6220656229875162,0.8335435926463811,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,153,2278.632220352468,,-0.24249887800305647,2.54697577364786,0.5620915032679739,43623.15621883579,-21984.465887573297,1.9842718236558912,0,0.0,908.6104530095798,2279632.2203524676,0.291130724951966,0.7216338955347947,0.9054463995600116,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,236,75327.87023335844,,-0.775619245245281,2.0100203854743595,0.5,1270410.2937512526,-632038.5121126218,2.0100203854743595,0,0.0,329.0640813732566,75328870.23335844,0.41253418114159435,0.664118316723261,0.8565976349730566,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,236,1974.5420294112146,,-0.9914998677742161,1.607270160484843,0.5,44288.53507200011,-27555.12804309152,1.607270160484843,3,0.012711864406779662,15.167254628691591,1975542.0294112146,0.5276746383580754,1.1166503737082483,1.3813090897231195,285 days 10:30:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,236,225.4784458067548,,-0.24839204911724577,2.090535509768088,0.5,3663.0324216180497,-1752.1981351201277,2.090535509768088,0,0.0,884.7521540366412,226478.44580675478,0.1681868935829059,0.4739240212377011,0.670679099075624,96 days 17:00:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,236,201.9561664886897,,-0.27159093413306734,1.996033040380462,0.5,3429.802336694716,-1718.3094003498882,1.996033040380462,0,0.0,925.4105502447994,202956.1664886897,0.22719378200817839,0.5664528935968218,0.7564511697203161,187 days 23:45:00,usable
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,236,85.76611043595236,,-0.27159093413306734,1.8936140714691447,0.5,1540.1931265330236,-813.3616821605459,1.8936140714691445,0,0.0,925.4105502447994,86766.11043595236,0.30185596174789886,0.6938895536892651,0.8371070636759926,187 days 23:45:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_10x,214,9098.59537184153,,-0.6388737366634527,2.029734553631149,0.5327102803738317,157319.82671678357,-88358.64873871801,1.7804689066939903,0,0.0,397.8133055745527,9099595.37184153,0.5557664766843667,0.765700871377466,0.9011174929649326,153 days 14:30:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,fixed_20x,214,107684.49013515393,,-0.952785985929057,1.560999049232252,0.5327102803738317,2628384.0197965587,-1919512.8812165381,1.3692974116072387,1,0.004672897196261682,56.807016321417365,107685490.13515393,0.8353391748909444,1.190982834486589,1.4258358602221968,238 days 08:00:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_3x_8x_v1,214,7.511221651040357,,-0.5088950395248163,2.0640965594288274,0.5327102803738317,127.80701668769889,-70.58778251357317,1.8106110170428311,0,0.0,506.0724582100046,8511.221651040356,0.19791281182938691,0.46297325200401607,0.5924452294102787,336 days 02:00:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_4x_10x_v1,214,3.040580108672766,,-0.6361187994060205,1.739306087234531,0.5327102803738317,62.74849784111776,-41.12748645214658,1.525707094065378,0,0.0,378.6679678066055,4040.580108672766,0.23969973968358693,0.5809233484214463,0.7791739406132085,618 days 18:15:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G0_NO_PATH_GATE,adaptive_5x_12x_v1,214,0.20236149321359065,,-0.7633425592872244,1.1467751316911603,0.5327102803738317,13.869116998811455,-13.787178446509149,1.0059430979747022,0,0.0,248.67852918630558,1202.3614932135906,1.0169391033815556,1.6966917782284225,2.172355752353311,878 days 19:15:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_10x,129,2260.5194221095385,,-0.4599369498869992,1.7922227521480225,0.5736434108527132,69106.86605865663,-51879.793931473665,1.3320574509208274,0,0.0,1000.0,2261519.4221095387,0.5809655275512622,0.8911298385399793,1.13625614391569,142 days 22:04:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,fixed_20x,129,92215.30407505903,,-0.7312034647393109,1.3172768191546838,0.5736434108527132,5173804.204514565,-5284476.491982159,0.9790570953176704,0,0.0,1000.0,92216304.07505903,0.9113370857600241,1.5799157077122297,2.093844940488659,143 days 14:49:00,usable
BNBUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,129,18.503937287305874,,-0.17577763851168915,2.496283960697565,0.5736434108527132,417.1693510827069,-224.84717623298977,1.855346187004947,0,0.0,994.9042172737965,19503.937287305875,0.22050787948497927,0.4816744581454436,0.6126229189952779,143 days 14:49:00,usable
