symbol,prototype,gate,leverage_mode,stress_case,trade_count,total_return,max_drawdown,profit_factor,liquidation_count,final_equity,stress_status
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,slippage_2x,99,777641.7994455495,-0.4200973168404655,2.773715465344531,0,777642799.4455495,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,entry_delay_1m,99,710545.6237935558,-0.4221459383026289,2.7342450112861894,0,710546623.7935557,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,entry_delay_3m,99,286924.5333075803,-0.4423615869179385,2.394365736323517,0,286925533.3075803,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,exit_delay_1m,99,710385.0864095907,-0.4221510599484689,2.7341476357283505,0,710386086.4095907,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,exit_delay_3m,99,286336.60394020885,-0.4424065548250823,2.3936979952590605,0,286337603.94020885,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,liquidation_price_up_10pct,99,1115302.116836833,-0.41184200142877847,2.9362064129674117,0,1115303116.836833,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_10x,liquidation_price_up_20pct,99,1115302.116836833,-0.41184200142877847,2.9362064129674117,0,1115303116.836833,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,fee_2x,99,439332180.6310652,-0.719882803447894,1.8930493866438047,0,439332181631.0652,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,slippage_2x,99,1277296492.601149,-0.7041584411802786,2.0674557088772567,0,1277296493601.1492,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,entry_delay_1m,99,1069481296.3793288,-0.7067777084677886,2.0361496656599805,0,1069481297379.3289,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,entry_delay_3m,99,177543665.4228079,-0.7321208253436204,1.771427846765456,0,177543666422.8079,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,exit_delay_1m,99,1069005563.9509084,-0.7067842450989547,2.036072566195917,0,1069005564950.9084,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,exit_delay_3m,99,176819844.12468797,-0.7321761682934772,1.7709172187690123,0,176819845124.68796,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,liquidation_price_up_10pct,99,2592033049.2350416,-0.6935098115555387,2.197553452592167,0,2592033050235.0415,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,fixed_20x,liquidation_price_up_20pct,99,2592033049.2350416,-0.6935098115555387,2.197553452592167,0,2592033050235.0415,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,fee_2x,99,297.5063038368986,-0.1721282769186243,2.6581396774519486,0,298506.3038368986,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,slippage_2x,99,453.8402484474012,-0.16557142493712795,2.835655226030587,0,454840.2484474012,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,entry_delay_1m,99,434.7018265595939,-0.16665116792129353,2.8049842226827986,0,435701.8265595939,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,entry_delay_3m,99,182.03539432475984,-0.17740855568735692,2.446406323589295,0,183035.39432475984,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,exit_delay_1m,99,434.6549339426072,-0.16665386968004503,2.804908324235612,0,435654.9339426072,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,exit_delay_3m,99,181.86532264231025,-0.17743269646756077,2.445905552613541,0,182865.32264231026,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,liquidation_price_up_10pct,99,512.0459302752106,-0.16123924227637698,2.7512721521222194,0,513045.9302752106,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_3x_8x_v1,liquidation_price_up_20pct,99,512.0459302752106,-0.16123924227637698,2.7512721521222194,0,513045.9302752106,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,fee_2x,99,552.903996483331,-0.19840794043298782,2.3186709043500606,0,553903.996483331,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,slippage_2x,99,840.0635950421358,-0.19063115576882284,2.4071986709633464,0,841063.5950421358,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,entry_delay_1m,99,819.4880837646178,-0.19191201951032055,2.385061811687738,0,820488.0837646178,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,entry_delay_3m,99,355.5987662832745,-0.20467100339080457,2.2182127541323085,0,356598.76628327445,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,exit_delay_1m,99,819.38892899963,-0.19191522446904596,2.3850064307285037,0,820388.92899963,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,exit_delay_3m,99,355.22473678803266,-0.20469963155167736,2.217809724555391,0,356224.73678803263,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,liquidation_price_up_10pct,99,851.1081484527608,-0.2181699731145471,2.457685350128026,0,852108.1484527608,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_4x_10x_v1,liquidation_price_up_20pct,99,851.1081484527608,-0.2181699731145471,2.457685350128026,0,852108.1484527608,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,fee_2x,99,511.6412911700894,-0.2348932131701893,2.0456035206317,0,512641.2911700894,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,slippage_2x,99,1158.67396117476,-0.22771102337119264,2.1193243076884967,0,1159673.96117476,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,entry_delay_1m,99,983.1978322213098,-0.22888732166809778,2.1021926841747196,0,984197.8322213098,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,entry_delay_3m,99,402.91025048322973,-0.24064679513622966,1.9890986034887856,0,403910.25048322976,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,exit_delay_1m,99,983.0735790782363,-0.2288902659462686,2.1021501980254658,0,984073.5790782364,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,exit_delay_3m,99,402.48591561681525,-0.2406732671809393,1.9887775403807209,0,403485.91561681527,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,liquidation_price_up_10pct,99,1112.7104416057664,-0.22299876532893326,2.2047488169545577,0,1113710.4416057663,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G2_CONSENSUS_TWO_FACTORS,adaptive_5x_12x_v1,liquidation_price_up_20pct,99,1112.7104416057664,-0.22299876532893326,2.2047488169545577,0,1113710.4416057663,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,fee_2x,124,2020267.659046761,-0.4499709547736762,2.999851848038903,0,2020268659.046761,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,slippage_2x,124,3998396.6691222237,-0.4310566483196543,3.3060729996379954,0,3998397669.122224,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,entry_delay_1m,124,3566771.428174982,-0.4342104779698439,3.2515225166166792,0,3566772428.174982,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,entry_delay_3m,124,1131572.0286518463,-0.46497870890123794,2.781052056439776,0,1131573028.6518464,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,exit_delay_1m,124,3565751.2557247374,-0.43421835446003954,3.251387909874622,0,3565752255.7247376,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,exit_delay_3m,124,1128637.2081307566,-0.46504643095071796,2.7801269277383813,0,1128638208.1307566,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,liquidation_price_up_10pct,124,6311757.676921083,-0.4182813084560193,3.53140489279873,0,6311758676.9210825,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_10x,liquidation_price_up_20pct,124,6311757.676921083,-0.4182813084560193,3.53140489279873,0,6311758676.9210825,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,fee_2x,124,3366689062.6923122,-0.7389046026891388,2.498705632063815,0,3366689063692.312,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,slippage_2x,124,13144516647.059093,-0.7172979870162814,2.819948633958183,0,13144516648059.094,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,entry_delay_1m,124,10481249064.724566,-0.7209517443674769,2.7621731913235026,0,10481249065724.566,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,entry_delay_3m,124,1061445254.1251594,-0.7554628155017548,2.274553659565509,0,1061445255125.1594,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,exit_delay_1m,124,10475304564.15794,-0.7209608425396701,2.7620309222599566,0,10475304565157.94,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,exit_delay_3m,124,1055929289.6330652,-0.755536486419019,2.273615555354417,0,1055929290633.0652,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,liquidation_price_up_10pct,124,32405110187.011658,-0.7022789926930563,3.061054112754981,0,32405110188011.656,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,fixed_20x,liquidation_price_up_20pct,124,32405110187.011658,-0.7022789926930563,3.061054112754981,0,32405110188011.656,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,fee_2x,124,534.8283284607143,-0.1583716364359823,2.7744098292662716,0,535828.3284607143,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,slippage_2x,124,878.9015646528251,-0.1518073489141284,3.0688227774428603,0,879901.5646528251,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,entry_delay_1m,124,836.6330082569411,-0.15274456565871675,3.032483933746228,0,837633.0082569411,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,entry_delay_3m,124,397.3476522483235,-0.16380996257745983,2.622520723729645,0,398347.65224832355,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,exit_delay_1m,124,836.5280233263373,-0.1527473447435289,3.0323939564062306,0,837528.0233263373,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,exit_delay_3m,124,396.9082483653858,-0.16383479484874863,2.6219208206101343,0,397908.2483653858,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,liquidation_price_up_10pct,124,1159.0952548387597,-0.14866584355262213,2.9791211663296733,0,1160095.2548387598,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_3x_8x_v1,liquidation_price_up_20pct,124,1159.0952548387597,-0.14866584355262213,2.9791211663296733,0,1160095.2548387598,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,fee_2x,124,851.2555567257299,-0.21183656237024184,2.4724954433461988,0,852255.5567257298,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,slippage_2x,124,1453.7405360149314,-0.19485313993067532,2.5796342158561387,0,1454740.5360149315,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,entry_delay_1m,124,1377.7489562790502,-0.1976813952739106,2.5531162758689336,0,1378748.95627905,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,entry_delay_3m,124,722.5361022771681,-0.2005389959468581,2.3461029094650807,0,723536.1022771681,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,exit_delay_1m,124,1377.551494548431,-0.19768846498769865,2.553050463082603,0,1378551.4945484311,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,exit_delay_3m,124,721.63660952496,-0.200561055984116,2.3456259336977014,0,722636.60952496,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,liquidation_price_up_10pct,124,2010.9793029216462,-0.18583230444077758,2.61431185148931,0,2011979.3029216463,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_4x_10x_v1,liquidation_price_up_20pct,124,2010.9793029216462,-0.18583230444077758,2.61431185148931,0,2011979.3029216463,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,fee_2x,124,1794.2024307342965,-0.2348932131701894,2.200693188358105,0,1795202.4307342966,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,slippage_2x,124,2613.965565332709,-0.22771102337119253,2.3185418942177956,0,2614965.565332709,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,entry_delay_1m,124,2461.987835721232,-0.2288873216680979,2.2974480166958826,0,2462987.835721232,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,entry_delay_3m,124,1047.30439238558,-0.24064679513622966,2.134361909424503,0,1048304.3923855801,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,exit_delay_1m,124,2461.618591245712,-0.2288902659462685,2.297395686379061,0,2462618.5912457122,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,exit_delay_3m,124,1045.9428103434445,-0.2406732671809393,2.133969433814488,0,1046942.8103434445,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,liquidation_price_up_10pct,124,3051.264322071656,-0.22299876532893326,2.3785782199882926,0,3052264.322071656,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1,liquidation_price_up_20pct,124,3051.264322071656,-0.22299876532893326,2.3785782199882926,0,3052264.322071656,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,fee_2x,198,5675893.303331909,-0.43143510367806326,2.578118460593979,0,5675894303.331909,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,slippage_2x,198,13770668.605525741,-0.41726150910555593,2.845467926610814,0,13770669605.525742,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,entry_delay_1m,198,11874329.26287108,-0.41960912667679306,2.797817092204904,0,11874330262.871078,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,entry_delay_3m,198,2681474.1039267853,-0.448169063523447,2.3872498099814767,0,2681475103.9267855,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,exit_delay_1m,198,11869924.644779228,-0.4196149941134729,2.7976995117002303,0,11869925644.779228,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,exit_delay_3m,198,2672469.279130315,-0.4482681881629548,2.386444043899732,0,2672470279.130315,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,liquidation_price_up_10pct,198,24899392.992927108,-0.40778753372703413,3.0444212233087757,0,24899393992.92711,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,liquidation_price_up_20pct,198,24899392.992927108,-0.40778753372703413,3.0444212233087757,0,24899393992.92711,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,fee_2x,198,15435311062.113073,-0.7190368265714044,2.217453396110569,0,15435311063113.074,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,slippage_2x,198,82037392990.80135,-0.7018437085737996,2.5236053251381545,0,82037392991801.34,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,entry_delay_1m,198,62140325882.26194,-0.7047180888719947,2.468276986019852,0,62140325883261.94,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,entry_delay_3m,198,3761031511.318568,-0.7391058813021942,2.0065739712548787,0,3761031512318.5684,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,exit_delay_1m,198,62097096977.57161,-0.7047252586566619,2.4681408648611693,0,62097096978571.61,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,exit_delay_3m,198,3737144146.9627767,-0.7392828706665,2.0056980689843624,0,3737144147962.777,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,liquidation_price_up_10pct,198,248393445198.02988,-0.6901293469240122,2.757910308999263,0,248393445199029.88,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,liquidation_price_up_20pct,198,248393445198.02988,-0.6901293469240122,2.757910308999263,0,248393445199029.88,stress_fragile
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,fee_2x,198,568.0022865352993,-0.20871209954823455,2.220212944722399,0,569002.2865352993,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,slippage_2x,198,1024.4544724213815,-0.20871727190740397,2.330995957533242,0,1025454.4724213816,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,entry_delay_1m,198,955.6044165896584,-0.2100746174807493,2.30261481496124,0,956604.4165896584,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,entry_delay_3m,198,361.48265330919133,-0.21587766146359355,2.042304385299907,0,362482.65330919134,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,exit_delay_1m,198,955.4337287508438,-0.21007801297771989,2.302544558381841,0,956433.7287508438,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,exit_delay_3m,198,360.93200700129137,-0.21592551603801136,2.0418192448202914,0,361932.0070012914,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,liquidation_price_up_10pct,198,1415.0081232023995,-0.2032641879950008,2.406552364220339,0,1416008.1232023996,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_3x_8x_v1,liquidation_price_up_20pct,198,1415.0081232023995,-0.2032641879950008,2.406552364220339,0,1416008.1232023996,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,fee_2x,198,1231.2017280508621,-0.23708119414308315,2.2563354898878574,0,1232201.7280508622,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,slippage_2x,198,2117.5868541027585,-0.22871821931585823,2.399443295904948,0,2118586.8541027587,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,entry_delay_1m,198,2206.4732464121785,-0.23009542257599136,2.3628646624257525,0,2207473.2464121785,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,entry_delay_3m,198,635.0170615462084,-0.2437916461815819,2.090516263095944,0,636017.0615462085,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,exit_delay_1m,198,2206.0303232796064,-0.23009886808011037,2.3627844243632787,0,2207030.323279606,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,exit_delay_3m,198,633.9361546499474,-0.24382233135631548,2.089962293579932,0,634936.1546499474,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,liquidation_price_up_10pct,198,2591.0671442626863,-0.2300358247927915,2.4203375137014915,0,2592067.1442626864,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_4x_10x_v1,liquidation_price_up_20pct,198,2591.0671442626863,-0.2300358247927915,2.4203375137014915,0,2592067.1442626864,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,fee_2x,198,1526.3646745852286,-0.24492157629999933,2.1323120362087855,0,1527364.6745852286,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,slippage_2x,198,4735.6037029931,-0.236216744574814,2.3812468018498665,0,4736603.7029931005,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,entry_delay_1m,198,4341.651696799925,-0.23764905174892215,2.362105698640796,0,4342651.696799925,stress_pass
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,adaptive_5x_12x_v1,entry_delay_3m,198,868.540793578507,-0.25191336932622244,2.1630631858022746,0,869540.7935785069,stress_pass
