candidate_id,symbol,prototype,gate,leverage_mode,cost_scenario,event_id,signal_time,entry_time,exit_time,raw_entry_price,raw_exit_price,entry_price,exit_price,quantity,entry_notional,atr,stop_loss,gross_pnl,entry_fee,exit_fee,slippage,funding_paid,funding_received,net_pnl,accounting_error,trade_return,equity_before,equity_after,min_low_1m,max_high_1m,mae_atr,mfe_atr,exit_reason,liquidation
C3,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-05T01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 09:00:00+00:00,7459.49,7429.86,7460.981898,7428.374028,0.1340306160329998,1000.0,23.7514285714286,7389.727612285714,-2.1852264518119746,0.25,0.24890738677409402,0.1995628752830752,0.0,0.0,-2.6841338385860687,0.0,-0.005368267677172137,1000.0,994.6317323228278,7417.0,7495.0,-1.8517580055334821,1.432254986166257,donchian20_exit,False
C3,ETHUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-08T01:00:00+00:00,2020-01-08 01:00:00+00:00,2020-01-08 01:00:00+00:00,2020-01-08 02:58:00+00:00,147.51,144.28878771428572,147.539502,144.25992995674287,6.777845840905712,1000.0,1.0835714285714317,144.28878771428572,-11.114216866670503,0.25,0.24444289156666474,0.19777671996906912,0.0,0.0,-11.608659758237168,0.0,-0.023217319516474336,1000.0,976.7826804835256,144.12,147.82,-3.155769808833206,0.258864337508225,atr_stop,False
C3,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-11T00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 05:15:00+00:00,8207.2,8085.47,8208.84144,8083.852906,0.12116590868428662,994.6317323228278,56.79928571428575,8038.443582857143,-7.572174648613431,0.24865793308070697,0.24487184575640028,0.19741161654429734,0.0,0.0,-8.065704427450537,0.0,-0.016218473964457532,994.6317323228278,978.5003234679267,8071.59,8261.33,-2.4164289792376583,0.9241059872483391,donchian20_exit,False
C3,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-11T21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:46:00+00:00,8284.17,8196.251119714285,8285.826834,8194.611869490342,0.11809326251578851,978.5003234679267,29.85857142857133,8196.251119714285,-5.38593637460368,0.24462508086698168,0.24193211267967984,0.19462266976610545,0.0,0.0,-5.872493568150341,0.0,-0.012003048802963079,978.5003234679267,966.755336331626,8065.42,8292.19,-7.381693880675582,0.21311019568445216,atr_stop,False
C3,ETHUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-14T17:00:00+00:00,2020-01-14 17:00:00+00:00,2020-01-14 17:00:00+00:00,2020-01-15 04:00:00+00:00,159.57,162.8,159.601914,162.76744000000002,6.120118838195923,976.7826804835256,2.1285714285714255,153.21619971428572,9.68669765269958,0.24419567012088142,0.2490390189472312,0.19729427098689115,0.0,0.0,9.193462963631468,0.0,0.01882396800705052,976.7826804835256,995.1696064107886,158.83,172.18,-0.36264416107382025,5.9091679194630995,donchian20_exit,False
C3,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-14T00:45:00+00:00,2020-01-14 00:45:00+00:00,2020-01-14 00:45:00+00:00,2020-01-15 04:15:00+00:00,8239.27,8672.65,8240.917854,8670.91547,0.11731160939340994,966.755336331626,27.709285714285734,8157.789996857142,25.221856184144773,0.2416888340829065,0.2542997621749789,0.19839645531317984,0.0,0.0,24.725867587886885,0.0,0.051152275366194974,966.755336331626,1016.2070715073999,8237.62,8918.5,-0.11901620395427831,24.453251988760897,donchian20_exit,False
C3,ETHUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-17T05:30:00+00:00,2020-01-17 05:30:00+00:00,2020-01-17 05:30:00+00:00,2020-01-17 14:30:00+00:00,169.3,166.22,169.33386000000002,166.186756,5.876967585873189,995.1696064107886,1.3121428571428595,165.39743142857145,-9.247714098685966,0.24879240160269714,0.24416854455335418,0.1971840164412187,0.0,0.0,-9.740675044842018,0.0,-0.019575909437132142,995.1696064107886,975.6882563211045,165.54,174.79,-2.8913467610234194,4.158190528034801,donchian20_exit,False
C3,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-19T01:15:00+00:00,2020-01-19 01:15:00+00:00,2020-01-19 01:15:00+00:00,2020-01-19 06:45:00+00:00,9123.5,9101.0,9125.3247,9099.1798,0.11136119589338009,1016.2070715073997,37.28857142857162,9013.458985714284,-1.455763665256379,0.25405176787684997,0.25332388604422174,0.20295021145585296,0.0,0.0,-1.9631393191774507,0.0,-0.003863660024064604,1016.2070715073999,1012.280792869045,9075.93,9205.3,-1.3246605624089665,2.1447670676576536,donchian20_exit,False
C3,BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-26T17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-27 09:00:00+00:00,8588.0,8608.12,8589.7176,8606.398376000001,0.11784797126148186,1012.280792869045,27.252857142857206,8507.959028571428,0.9828978053336707,0.25307019821726123,0.25356164711992807,0.202652785556884,0.0,0.0,0.4762659599964813,0.0,0.0009409759887800105,1012.280792869045,1013.2333247890379,8544.07,8700.0,-1.6749656654610248,4.046636263563418,donchian20_exit,False
C3,ETHUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-26T17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-27 09:00:00+00:00,166.62,165.89,166.653324,165.856822,5.85459823364282,975.6882563211045,0.7342857142857164,164.45046685714286,-2.3315996011464977,0.24392206408027614,0.2427562642797029,0.19467124586681533,0.0,0.0,-2.818277929506477,0.0,-0.005777004921906051,975.6882563211045,970.0517004620916,165.28,169.94,-1.870285603112822,4.476017898832653,donchian20_exit,False
