time,equity,symbol,prototype,gate,leverage_mode
2024-01-02 00:16:00+00:00,1000.0,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-01-02 14:15:00+00:00,1050.7953117270445,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-01-03 12:00:00+00:00,248.67852918630558,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-01-11 15:30:00+00:00,245.25072678326745,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-01-15 21:45:00+00:00,250.09700836781974,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-01-21 23:15:00+00:00,249.33967879243966,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-01-27 07:15:00+00:00,247.62670916467258,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-01-28 15:44:00+00:00,245.58611757021714,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-02-10 07:00:00+00:00,256.12105368275047,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-02-20 15:15:00+00:00,251.71381305094488,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-02-22 13:30:00+00:00,268.77570890182744,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-02-27 02:15:00+00:00,274.18241524747486,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-03-02 07:15:00+00:00,271.84485827531773,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-03-08 15:32:00+00:00,268.00010081019366,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-03-10 22:15:00+00:00,280.6035546690739,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
2024-03-14 13:00:00+00:00,307.8705622784356,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G3_STRICT_CONSENSUS,adaptive_5x_12x_v1
