time,equity,symbol,prototype,gate,leverage_mode
2024-01-09 21:01:00+00:00,1000.0,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-01-09 21:45:00+00:00,972.8169201334534,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-01-14 19:30:00+00:00,882.4335293254003,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-01-26 21:00:00+00:00,950.7171795353419,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-01-30 22:45:00+00:00,1105.9952511422962,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-02-08 06:30:00+00:00,1355.7072799682921,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-02-10 08:45:00+00:00,2081.0813299153037,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-02-13 11:00:00+00:00,2091.467889164636,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-02-19 18:45:00+00:00,2088.417573996287,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-02-28 17:31:00+00:00,1901.2085393706132,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-02-29 22:15:00+00:00,2092.475097162208,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-03-05 17:00:00+00:00,1972.4357412333504,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-05-07 13:45:00+00:00,2146.770934481535,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-05-21 02:45:00+00:00,2127.556298217018,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-06-17 01:30:00+00:00,1986.6301071303485,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-06-28 00:45:00+00:00,2316.738423383617,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-07-01 11:00:00+00:00,2517.277491434623,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-07-14 12:15:00+00:00,3120.483397191473,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-07-17 15:45:00+00:00,3110.754586879175,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-07-19 21:45:00+00:00,4164.911208027601,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-07-21 06:45:00+00:00,3771.438620216736,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-07-22 03:45:00+00:00,3878.456312783559,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-08-14 15:15:00+00:00,3535.0070413983212,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-08-20 11:30:00+00:00,3608.084770728087,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
2024-08-23 14:48:00+00:00,3516.07664612559,SOLUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_4x_10x_v1
