factor,prototype,forward_window,event_count,safe20_top20,safe20_bottom20,safe20_edge,mae_top20,mae_bottom20,mae_edge,hit_liq20_top20,hit_liq20_bottom20,hit_liq20_edge,mfe_top20,mfe_bottom20,mfe_edge,fast_follow_top20,fast_follow_bottom20,fast_follow_edge,factor_role
prior_30m_range_pct,P4_BREAKOUT_TOP20,60m,738,0.9256756756756757,0.9659863945578231,-0.040310718882147434,-0.0023443553156765884,-0.0007213842433854224,-0.001622971072291166,0.0,0.0,0.0,0.024990091682060074,0.010251139140439276,0.014738952541620798,0.9054054054054054,0.9659863945578231,-0.06058098915241772,alpha_only
prior_5m_return,P4_BREAKOUT_TOP20,60m,738,0.8851351351351351,0.9591836734693877,-0.07404853833425262,-0.0023685570682464947,-0.0012647531812294535,-0.0011038038870170412,0.0,0.0,0.0,0.020466767810340323,0.020099504354928195,0.00036726345541212777,0.8581081081081081,0.9591836734693877,-0.1010755653612796,alpha_only
prior_15m_return,P4_BREAKOUT_TOP20,60m,738,0.9054054054054054,0.9591836734693877,-0.05377826806398234,-0.002346515357931945,-0.001594540434705442,-0.0007519749232265029,0.0,0.006802721088435374,0.006802721088435374,0.021364415883799483,0.020349825685455913,0.00101459019834357,0.8851351351351351,0.9659863945578231,-0.080851259422688,dual_use_candidate
prior_30m_return,P4_BREAKOUT_TOP20,60m,738,0.9054054054054054,0.9523809523809523,-0.046975546975546956,-0.0022825434052058217,-0.001504663601158702,-0.0007778798040471197,0.0,0.006802721088435374,0.006802721088435374,0.021720180576936872,0.019345217237734434,0.0023749633392024377,0.8851351351351351,0.9591836734693877,-0.07404853833425262,dual_use_candidate
prior_5m_lower_wick_ratio,P4_BREAKOUT_TOP20,60m,737,0.9662162162162162,0.9047619047619048,0.06145431145431146,-0.0023821010324716297,-0.0015544530271598492,-0.0008276480053117806,0.006756756756756757,0.0,-0.006756756756756757,0.01754483472437238,0.013688760698159866,0.003856074026212514,0.972972972972973,0.8979591836734694,0.07501378929950364,dual_use_candidate
prior_15m_lower_wick_ratio,P4_BREAKOUT_TOP20,60m,737,0.9459459459459459,0.9251700680272109,0.02077587791873503,-0.0022678613793185106,-0.0015684660104716794,-0.0006993953688468311,0.006756756756756757,0.0,-0.006756756756756757,0.01716195374422086,0.015624664365281723,0.001537289378939136,0.9527027027027027,0.9047619047619048,0.047940797940797975,dual_use_candidate
breakout_score_quantile,P4_BREAKOUT_TOP20,60m,738,0.9391891891891891,0.9047619047619048,0.03442728442728438,-0.0020009271520607026,-0.0014491719525852333,-0.0005517551994754693,0.006756756756756757,0.0,-0.006756756756756757,0.02716561224565558,0.012009710827105578,0.015155901418550003,0.9391891891891891,0.9047619047619048,0.03442728442728438,dual_use_candidate
momentum_score_quantile,P4_BREAKOUT_TOP20,60m,738,0.9527027027027027,0.9387755102040817,0.013927192498621066,-0.002204919172738082,-0.0013181624420040192,-0.0008867567307340629,0.006756756756756757,0.0,-0.006756756756756757,0.028667433488141898,0.011639762752365298,0.0170276707357766,0.9594594594594594,0.9251700680272109,0.03428939143224852,dual_use_candidate
range_atr,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9649122807017544,0.9941176470588236,-0.029205366357069162,-0.0007492518344155352,-0.000843527988511346,9.427615409581078e-05,0.0,0.0,0.0,0.0014217646361133992,0.001072671295454676,0.0003490933406587232,0.15789473684210525,0.047058823529411764,0.11083591331269349,dual_use_candidate
atr_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9883040935672515,0.9764705882352941,0.011833505331957372,-0.0011532062638149024,-0.0003709235044793153,-0.0007822827593355871,0.0,0.0,0.0,0.0017310652280284617,0.00034123807463073605,0.0013898271533977257,0.07602339181286549,0.1,-0.023976608187134513,dual_use_candidate
atr_pct_rank,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9824561403508771,0.9882352941176471,-0.005779153766769962,-0.0010566396984697205,-0.0004147815130616394,-0.0006418581854080811,0.0,0.0,0.0,0.0018501483291636564,0.0004835988414928597,0.0013665494876707969,0.0935672514619883,0.13529411764705881,-0.041726866185070516,alpha_only
volatility_ratio_short_long,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,849,0.9764705882352941,0.9763313609467456,0.00013922728854853794,-0.0007783310581579406,-0.0007058203856460674,-7.251067251187325e-05,0.0,0.0,0.0,0.0013836470477458884,0.0009187193197562784,0.00046492772798960996,0.14705882352941177,0.11242603550295859,0.034632788026453185,dual_use_candidate
atr_percentile_200,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9883040935672515,0.9882352941176471,6.879944960436202e-05,-0.0008248480550270475,-0.0005784935670848106,-0.0002463544879422369,0.0,0.0,0.0,0.0013026797514471067,0.0007593308245019082,0.0005433489269451986,0.0935672514619883,0.11176470588235295,-0.018197454420364648,dual_use_candidate
prior_5m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9649122807017544,0.9941176470588236,-0.029205366357069162,-0.0011842491044098719,-0.0003431511284898376,-0.0008410979759200343,0.0,0.0,0.0,0.0025557386202582637,0.0003218970139937835,0.0022338416062644803,0.25146198830409355,0.07647058823529412,0.17499140006879943,alpha_only
prior_15m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9707602339181286,0.9941176470588236,-0.02335741314069495,-0.0012258593439631988,-0.00032571358471753946,-0.0009001457592456594,0.0,0.0,0.0,0.002494071842126798,0.0004759762984952433,0.002018095543631555,0.23391812865497075,0.09411764705882353,0.13980048159614722,alpha_only
prior_30m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9707602339181286,0.9941176470588236,-0.02335741314069495,-0.0011826473772217684,-0.00032753426928522534,-0.000855113107936543,0.0,0.0,0.0,0.0023524702087750504,0.0004815404238899132,0.0018709297848851373,0.19883040935672514,0.1,0.09883040935672513,alpha_only
prior_5m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9649122807017544,0.9941176470588236,-0.029205366357069162,-0.0010355792179050408,-0.0007153644920808422,-0.0003202147258241986,0.0,0.0,0.0,0.0024931132853562446,0.0007547539369567959,0.0017383593483994487,0.2631578947368421,0.029411764705882353,0.23374613003095973,alpha_only
prior_15m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9649122807017544,0.9882352941176471,-0.023323013415892713,-0.0010864542739167163,-0.0005846610574230737,-0.0005017932164936426,0.0,0.0,0.0,0.0024590186698833453,0.0007026945380268515,0.0017563241318564937,0.24561403508771928,0.058823529411764705,0.18679050567595457,alpha_only
prior_30m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9649122807017544,0.9882352941176471,-0.023323013415892713,-0.001169619652299369,-0.0006298800088531671,-0.0005397396434462019,0.0,0.0,0.0,0.0022552497864154687,0.0006290532875546583,0.0016261964988608104,0.21052631578947367,0.06470588235294118,0.1458204334365325,alpha_only
prior_5m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,851,1.0,0.9529411764705882,0.04705882352941182,-0.0006935062404019024,-0.0006509812114081259,-4.252502899377642e-05,0.0,0.0,0.0,0.0008179158319076301,0.001149993571867812,-0.00033207773996018184,0.07602339181286549,0.1588235294117647,-0.0828001375988992,path_safety_only
prior_15m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,851,0.9883040935672515,0.9764705882352941,0.011833505331957372,-0.0006124476686132848,-0.0008040492569554429,0.0001916015883421581,0.0,0.0,0.0,0.000738720029711726,0.0014183362924753942,-0.0006796162627636682,0.06432748538011696,0.15294117647058825,-0.08861369109047129,path_safety_only
breakout_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9707602339181286,0.9764705882352941,-0.005710354317165489,-0.0007055305542815814,-0.0009920054187063487,0.00028647486442476733,0.0,0.0,0.0,0.0012350662784876626,0.0014554608476688578,-0.0002203945691811953,0.1695906432748538,0.08823529411764706,0.08135534915720673,dual_use_candidate
momentum_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,1m,852,0.9941520467836257,0.9823529411764705,0.011799105607155136,-0.0009101252863797877,-0.0004770113473570912,-0.00043311393902269657,0.0,0.0,0.0,0.0017180143446527216,0.0006927754354371475,0.0010252389092155743,0.11695906432748537,0.12352941176470589,-0.006570347437220514,dual_use_candidate
range_atr,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.935672514619883,0.9705882352941176,-0.03491572067423465,-0.0009742043195165967,-0.0011413389958637853,0.00016713467634718864,0.0,0.0,0.0,0.004032122900256844,0.002417198349436789,0.0016149245508200547,0.45614035087719296,0.25882352941176473,0.19731682146542823,dual_use_candidate
atr_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9473684210526315,0.9588235294117647,-0.011455108359133215,-0.0015614627539596122,-0.0004357758322831976,-0.0011256869216764145,0.0,0.0,0.0,0.004359177811823681,0.0010805649876902772,0.0032786128241334036,0.30409356725146197,0.38235294117647056,-0.07825937392500859,alpha_only
atr_pct_rank,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9473684210526315,0.9588235294117647,-0.011455108359133215,-0.0014562096555350314,-0.0005027036282033253,-0.0009535060273317061,0.0,0.0,0.0,0.00441281466769422,0.0013199520638914816,0.0030928626038027388,0.3742690058479532,0.38823529411764707,-0.013966288269693872,alpha_only
volatility_ratio_short_long,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,849,0.9764705882352941,0.9171597633136095,0.0593108249216846,-0.0009731003525022077,-0.0010447861084294265,7.168575592721876e-05,0.0,0.0,0.0,0.004003128403014868,0.0020878771111877046,0.0019152512918271633,0.4470588235294118,0.39644970414201186,0.050609119387399926,dual_use_candidate
atr_percentile_200,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9707602339181286,0.9411764705882353,0.02958376332989332,-0.0010552319437128234,-0.0008198324718736752,-0.00023539947183914822,0.0,0.0,0.0,0.0035457422287734366,0.0019141392607230287,0.0016316029680504079,0.38596491228070173,0.3941176470588235,-0.008152734778121784,dual_use_candidate
prior_5m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9122807017543859,0.9823529411764705,-0.07007223942208463,-0.0015591828943546564,-0.0004080055092388306,-0.0011511773851158257,0.0,0.0,0.0,0.004831650231478899,0.0010882421947451236,0.003743408036733776,0.5146198830409356,0.3352941176470588,0.17932576539387685,alpha_only
prior_15m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9122807017543859,0.9823529411764705,-0.07007223942208463,-0.0016038442116704556,-0.0003989363268990146,-0.0012049078847714409,0.0,0.0,0.0,0.0046199488589179485,0.0012855306554746281,0.0033344182034433204,0.4853801169590643,0.3588235294117647,0.1265565875472996,alpha_only
prior_30m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9239766081871345,0.9823529411764705,-0.05837633298933609,-0.0015518768839339297,-0.0003757453561112264,-0.0011761315278227033,0.0,0.0,0.0,0.004621845328070611,0.0014753990738251338,0.003146446254245477,0.5029239766081871,0.4117647058823529,0.09115927072583419,alpha_only
prior_5m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9239766081871345,0.9647058823529412,-0.04072927416580674,-0.0013385061974650666,-0.0009440568969801411,-0.0003944493004849255,0.0,0.0,0.0,0.0047483880437237105,0.0022669088111609077,0.0024814792325628028,0.5906432748538012,0.28823529411764703,0.30240798073615416,alpha_only
prior_15m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9181286549707602,0.9705882352941176,-0.0524595803233574,-0.001424880593023552,-0.0007704566318983,-0.000654423961125252,0.0,0.0,0.0,0.004801851252018761,0.0019938792555721134,0.0028079719964466477,0.5497076023391813,0.29411764705882354,0.2555899552803577,alpha_only
prior_30m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9064327485380117,0.9588235294117647,-0.05239078087375304,-0.0015116114018801675,-0.0008152001401049083,-0.0006964112617752592,0.0,0.0,0.0,0.004534234545910817,0.0017986245320253612,0.002735610013885456,0.5321637426900585,0.29411764705882354,0.23804609563123497,alpha_only
prior_5m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,851,0.9707602339181286,0.9294117647058824,0.04134846921224622,-0.0008890804467455994,-0.0007912272878037963,-9.785315894180304e-05,0.0,0.0,0.0,0.0023155283083921337,0.002785846290220995,-0.0004703179818288613,0.3391812865497076,0.4470588235294118,-0.1078775369797042,path_safety_only
prior_15m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,851,0.9590643274853801,0.9352941176470588,0.023770209838321232,-0.0007712791292011484,-0.0010729866448583164,0.000301707515657168,0.0,0.0,0.0,0.002417102187502947,0.0029833495314341325,-0.0005662473439311854,0.3508771929824561,0.4294117647058823,-0.0785345717234262,path_safety_only
breakout_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9532163742690059,0.9352941176470588,0.01792225662194702,-0.0008616040381920817,-0.0013658126416963923,0.0005042086035043106,0.0,0.0,0.0,0.0037859170973400854,0.0031316314492363007,0.0006542856481037847,0.4678362573099415,0.28823529411764703,0.17960096319229446,dual_use_candidate
momentum_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,3m,852,0.9649122807017544,0.9470588235294117,0.017853457172342657,-0.0012655173228622685,-0.0005937263748903459,-0.0006717909479719225,0.0,0.0,0.0,0.004335165144426155,0.0018453592540672058,0.002489805890358949,0.4269005847953216,0.4411764705882353,-0.014275885792913667,dual_use_candidate
range_atr,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.9239766081871345,0.9411764705882353,-0.01719986240110083,-0.0010361399324262293,-0.0013272853986637846,0.0002911454662375553,0.0,0.0,0.0,0.006722058197771119,0.003427708921929389,0.0032943492758417303,0.6608187134502924,0.4647058823529412,0.19611283109735123,dual_use_candidate
atr_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.935672514619883,0.9529411764705882,-0.01726866185070519,-0.0016847846998397841,-0.00045494228439131297,-0.0012298424154484713,0.0,0.0,0.0,0.006571059473076105,0.001919913333647384,0.004651146139428721,0.47953216374269003,0.6294117647058823,-0.1498796009631923,alpha_only
atr_pct_rank,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.9298245614035088,0.9470588235294117,-0.017234262125902955,-0.001608170130803077,-0.0005335471919939589,-0.001074622938809118,0.0,0.0,0.0,0.006161671361679039,0.0023696079854094634,0.0037920633762695754,0.47953216374269003,0.6470588235294118,-0.16752665978672177,alpha_only
volatility_ratio_short_long,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,849,0.9764705882352941,0.8875739644970414,0.08889662373825269,-0.0010397964649990735,-0.0011606002899432165,0.000120803824944143,0.0,0.0,0.0,0.006331015679264988,0.003209528435230546,0.0031214872440344416,0.6470588235294118,0.591715976331361,0.055342847198050826,dual_use_candidate
atr_percentile_200,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.9590643274853801,0.9058823529411765,0.05318197454420359,-0.0011463821595561667,-0.0009427242574338711,-0.00020365790212229559,0.0,0.0,0.0,0.005558287955734014,0.002811392485220337,0.002746895470513677,0.5906432748538012,0.5823529411764706,0.008290333677330564,dual_use_candidate
prior_5m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.8713450292397661,0.9764705882352941,-0.105125558995528,-0.0017439486705151655,-0.0004356274302550194,-0.001308321240260146,0.0,0.0,0.0,0.006503171560743751,0.002379313162029091,0.00412385839871466,0.6081871345029239,0.6176470588235294,-0.009459924320605495,alpha_only
prior_15m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.8830409356725146,0.9823529411764705,-0.09931200550395591,-0.0017614180539779884,-0.0004243172402411641,-0.0013371008137368244,0.0,0.0,0.0,0.00620239218381293,0.0026318457530680258,0.0035705464307449046,0.5964912280701754,0.6411764705882353,-0.04468524251805994,alpha_only
prior_30m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.8947368421052632,0.9823529411764705,-0.08761609907120738,-0.001722293656776235,-0.0003930545824676477,-0.0013292390743085873,0.0,0.0,0.0,0.006506914982930199,0.002793360119688686,0.003713554863241513,0.6257309941520468,0.6647058823529411,-0.03897488820089434,alpha_only
prior_5m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.8713450292397661,0.9647058823529412,-0.0933608531131751,-0.0015268166212676615,-0.0009870132533961527,-0.0005398033678715088,0.0,0.0,0.0,0.006252511308704049,0.003925996914357591,0.0023265143943464583,0.672514619883041,0.5941176470588235,0.07839697282421743,alpha_only
prior_15m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.8771929824561403,0.9705882352941176,-0.09339525283797734,-0.001609189705634418,-0.0008289786451551657,-0.0007802110604792524,0.0,0.0,0.0,0.006311959768070995,0.003976303657182714,0.0023356561108882805,0.6374269005847953,0.5941176470588235,0.043309253525971814,alpha_only
prior_30m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.8713450292397661,0.9588235294117647,-0.08747850017199865,-0.0016557978293013872,-0.0008632524364112111,-0.0007925453928901761,0.0,0.0,0.0,0.006255914156201045,0.003714654727260077,0.0025412594289409675,0.6491228070175439,0.5764705882352941,0.07265221878224981,alpha_only
prior_5m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,851,0.9649122807017544,0.9235294117647059,0.041382868937048456,-0.0009361890092931882,-0.0008494618974925647,-8.672711180062354e-05,0.0,0.0,0.0,0.003961382118834241,0.00418176493689705,-0.00022038281806280834,0.6198830409356725,0.6470588235294118,-0.027175782593739317,path_safety_only
prior_15m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,851,0.9590643274853801,0.9176470588235294,0.04141726866185069,-0.0008333898473951813,-0.0011557915541067453,0.000322401706711564,0.0,0.0,0.0,0.004091829934577597,0.004330593258020202,-0.0002387633234426055,0.5847953216374269,0.6176470588235294,-0.03285173718610257,path_safety_only
breakout_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.9415204678362573,0.9058823529411765,0.03563811489508084,-0.0009081872976697726,-0.0015841118348613621,0.0006759245371915896,0.0,0.0,0.0,0.00604815258934701,0.004695164823524487,0.0013529877658225225,0.672514619883041,0.4823529411764706,0.19016167870657036,dual_use_candidate
momentum_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,5m,852,0.9415204678362573,0.9411764705882353,0.00034399724802203213,-0.0014285227112027048,-0.000634900747423936,-0.0007936219637787688,0.0,0.0,0.0,0.006555346977757737,0.002893673163515329,0.0036616738142424077,0.5672514619883041,0.6705882352941176,-0.10333677330581348,dual_use_candidate
range_atr,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.9239766081871345,0.9411764705882353,-0.01719986240110083,-0.0011502298938910918,-0.0013960164332749365,0.00024578653938384467,0.0,0.0,0.0,0.0203978543940361,0.007847011885607453,0.012550842508428646,0.9064327485380117,0.888235294117647,0.01819745442036469,dual_use_candidate
atr_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.935672514619883,0.9411764705882353,-0.005503955968352292,-0.001765993342383806,-0.00047259966134032704,-0.0012933936810434789,0.0,0.0,0.0,0.019067461465434834,0.005393743285424317,0.013673718180010517,0.8947368421052632,0.9294117647058824,-0.03467492260061922,alpha_only
atr_pct_rank,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.9298245614035088,0.9352941176470588,-0.0054695562435500555,-0.0017965020589761297,-0.0005638666836455711,-0.0012326353753305585,0.0,0.0,0.0,0.019192819402469044,0.00658684489379443,0.012605974508674615,0.8888888888888888,0.9176470588235294,-0.02875816993464053,alpha_only
volatility_ratio_short_long,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,849,0.9764705882352941,0.8757396449704142,0.10073094326487986,-0.0012008467571215011,-0.0012021613848540278,1.3146277325266388e-06,0.0,0.0,0.0,0.020331010099551888,0.008096772399708652,0.012234237699843236,0.9529411764705882,0.863905325443787,0.08903585102680123,dual_use_candidate
atr_percentile_200,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.9590643274853801,0.8941176470588236,0.06494668042655649,-0.001220442979274186,-0.0009814322815748118,-0.0002390106976993742,0.0,0.0,0.0,0.01762230378261374,0.007835563926438036,0.009786739856175704,0.9298245614035088,0.8823529411764706,0.047471620227038214,dual_use_candidate
prior_5m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.8713450292397661,0.9647058823529412,-0.0933608531131751,-0.0018820563532171873,-0.00045285126709667355,-0.0014292050861205137,0.0,0.0,0.0,0.015761459315376387,0.008743563149954794,0.007017896165421592,0.8304093567251462,0.9647058823529412,-0.13429652562779504,alpha_only
prior_15m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.8830409356725146,0.9705882352941176,-0.08754729962160301,-0.0018830162366816417,-0.00043522869264933764,-0.001447787544032304,0.0,0.0,0.0,0.015240057430792283,0.008027734361804784,0.007212323068987499,0.8304093567251462,0.9705882352941176,-0.1401788785689715,alpha_only
prior_30m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.8947368421052632,0.9705882352941176,-0.07585139318885448,-0.001837946591627769,-0.0004049634916128671,-0.0014329831000149018,0.0,0.0,0.0,0.015769581281016645,0.00817055055421741,0.007599030726799235,0.8596491228070176,0.9705882352941176,-0.11093911248710009,alpha_only
prior_5m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.8713450292397661,0.9588235294117647,-0.08747850017199865,-0.0016927916680262573,-0.0010204967914526865,-0.0006722948765735708,0.0,0.0,0.0,0.013212382481515869,0.014097890014017178,-0.0008855075325013093,0.8304093567251462,0.9588235294117647,-0.1284141726866186,invalid_or_sparse
prior_15m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.8771929824561403,0.9705882352941176,-0.09339525283797734,-0.0017452647314078263,-0.0009439843998775653,-0.000801280331530261,0.0,0.0,0.0,0.013816958129544818,0.014775891918748035,-0.000958933789203217,0.8245614035087719,0.9705882352941176,-0.1460268317853457,invalid_or_sparse
prior_30m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.8713450292397661,0.9588235294117647,-0.08747850017199865,-0.0017633441791739188,-0.0009766191073954887,-0.00078672507177843,0.0,0.0,0.0,0.013934192854289356,0.014818308857098696,-0.0008841160028093403,0.8362573099415205,0.9588235294117647,-0.12256621947024426,invalid_or_sparse
prior_5m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,851,0.9649122807017544,0.9117647058823529,0.053147574819401466,-0.000999112084230219,-0.0009289905712187639,-7.012151301145518e-05,0.0,0.0,0.0,0.011986456364795634,0.010326972798583347,0.001659483566212287,0.9649122807017544,0.9,0.06491228070175437,dual_use_candidate
prior_15m_lower_wick_ratio,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,851,0.9590643274853801,0.9117647058823529,0.04729962160302714,-0.0009206721467804667,-0.0012064701576008539,0.0002857980108203872,0.0,0.0,0.0,0.012444432703453983,0.010827285043127589,0.0016171476603263936,0.9532163742690059,0.888235294117647,0.06498108015135884,dual_use_candidate
breakout_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.9415204678362573,0.9058823529411765,0.03563811489508084,-0.0010017090187671393,-0.0016555177072485562,0.0006538086884814169,0.0,0.0,0.0,0.019998674910910758,0.010509858040053667,0.00948881687085709,0.935672514619883,0.8529411764705882,0.08273133814929479,dual_use_candidate
momentum_score_quantile,P6_MOMENTUM_OR_BREAKOUT_TOP20,15m,852,0.9415204678362573,0.9294117647058824,0.012108703130374932,-0.0015765257368977735,-0.0006590098449371918,-0.0009175158919605817,0.0,0.0,0.0,0.018060787321263774,0.008047289210777566,0.010013498110486208,0.9005847953216374,0.9117647058823529,-0.011179910560715545,dual_use_candidate
range_atr,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.9181286549707602,0.9411764705882353,-0.023047815617475043,-0.0015007168188688781,-0.0018951087972619012,0.0003943919783930231,0.005847953216374269,0.0,-0.005847953216374269,0.02332708890230696,0.010422805621621413,0.012904283280685548,0.9064327485380117,0.9117647058823529,-0.0053319573443412205,dual_use_candidate
atr_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.935672514619883,0.9411764705882353,-0.005503955968352292,-0.0022586228171813383,-0.0005120676902836489,-0.0017465551268976893,0.0,0.0,0.0,0.022790716140117486,0.00694359100322903,0.015847125136888456,0.9122807017543859,0.9294117647058824,-0.017131062951496467,alpha_only
atr_pct_rank,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.9239766081871345,0.9352941176470588,-0.01131750945992438,-0.002529033744124339,-0.0006001684958657342,-0.0019288652482586047,0.005847953216374269,0.0,-0.005847953216374269,0.02305654926588734,0.008180174595147681,0.014876374670739658,0.9064327485380117,0.9176470588235294,-0.01121431028551767,alpha_only
volatility_ratio_short_long,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,849,0.9705882352941176,0.8757396449704142,0.09484859032370341,-0.0016431988385729116,-0.0014057392224401633,-0.00023745961613274831,0.0058823529411764705,0.0,-0.0058823529411764705,0.022983262108158303,0.010338384159530981,0.012644877948627321,0.9647058823529412,0.8698224852071006,0.0948833971458406,dual_use_candidate
atr_percentile_200,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.9590643274853801,0.8941176470588236,0.06494668042655649,-0.0014322898344439866,-0.0010899073356174837,-0.0003423824988265029,0.0,0.0,0.0,0.020897568428272176,0.010167635591090907,0.01072993283718127,0.9415204678362573,0.8823529411764706,0.05916752665978675,dual_use_candidate
prior_5m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.8713450292397661,0.9647058823529412,-0.0933608531131751,-0.0021930514447978623,-0.0004895353796971182,-0.0017035160651007442,0.0,0.0,0.0,0.019152166286596467,0.010583603209912498,0.00856856307668397,0.8362573099415205,0.9647058823529412,-0.12844857241142071,alpha_only
prior_15m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.8830409356725146,0.9705882352941176,-0.08754729962160301,-0.002228243191031991,-0.00047320583992750296,-0.001755037351104488,0.0,0.0,0.0,0.018565602247428273,0.009626254873059499,0.008939347374368774,0.847953216374269,0.9705882352941176,-0.12263501891984863,alpha_only
prior_30m_range_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.8947368421052632,0.9705882352941176,-0.07585139318885448,-0.0022108670820991626,-0.00046389650402635943,-0.0017469705780728032,0.0,0.0,0.0,0.019255142516500567,0.009911151072974847,0.00934399144352572,0.8771929824561403,0.9705882352941176,-0.09339525283797734,alpha_only
prior_5m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.8713450292397661,0.9588235294117647,-0.08747850017199865,-0.001959121242674624,-0.0012426615000666224,-0.0007164597426080018,0.0,0.0,0.0,0.016247173218406484,0.017614533047449164,-0.0013673598290426803,0.8304093567251462,0.9588235294117647,-0.1284141726866186,invalid_or_sparse
prior_15m_return,P6_MOMENTUM_OR_BREAKOUT_TOP20,30m,852,0.8771929824561403,0.9647058823529412,-0.08751289989680089,-0.001957233311139721,-0.0012938593246174,-0.0006633739865223207,0.0,0.0058823529411764705,0.0058823529411764705,0.01700500661612857,0.01742820885705302,-0.00042320224092444805,0.8421052631578947,0.9705882352941176,-0.12848297213622295,risk_monitor
