symbol,prototype,leverage_mode,stress_case,trade_id,event_id,entry_time,exit_time,entry_price,exit_price,min_trade_price,liquidation_price,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,reason,failure_source,forward_window,safe_for_10x,safe_for_20x,hit_liquidation_10x,hit_liquidation_20x,mae_pct,mfe_pct,atr_pct_rank,breakout_score_quantile,momentum_score_quantile,bars_after_breakout
SOLUSDT,P4_BREAKOUT_TOP20,fixed_8x,base,89,SOLUSDT_2025-05-12T07:00:00+00:00,2025-05-12 07:01:00+00:00,2025-05-12 17:45:00+00:00,177.065406,172.01559,173.17,155.81755728,8.0,-2480655.233960928,-0.2360418837771164,10509385.852484116,8028730.618523188,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.013867225989925958,0.016573502788003625,0.7442799461641992,0.9246298788694481,0.531628532974428,
SOLUSDT,P4_BREAKOUT_TOP20,fixed_8x,base,126,SOLUSDT_2025-12-10T20:00:00+00:00,2025-12-10 20:01:00+00:00,2025-12-11 00:30:00+00:00,138.147624,134.153164,135.26,121.56990912,8.0,-16642823.568873383,-0.2391997936352494,69577081.63516088,52934258.066287495,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.006280412032276472,0.03201195845395066,0.9246298788694481,0.9327052489905787,0.27994616419919244,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,4,SOLUSDT_2024-01-10T23:00:00+00:00,2024-01-10 23:01:00+00:00,2024-01-11 06:00:00+00:00,103.1236206,98.2213518,99.0,93.326876643,10.0,-887.664050681406,-0.4851401897151778,1829.7062776896448,942.0422270082386,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.01832383879663746,0.023819755219106398,0.9986541049798116,0.382907133243607,0.9569313593539704,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,5,SOLUSDT_2024-01-11T12:30:00+00:00,2024-01-11 12:31:00+00:00,2024-01-11 15:30:00+00:00,104.990994,101.5726814,101.987,95.01684957,10.0,-315.97859400309517,-0.3354187157900426,942.0422270082386,626.0636330051434,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0029430524298112992,0.021039957008122112,0.9078061911170928,0.7611036339165546,0.9656796769851952,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,7,SOLUSDT_2024-01-14T16:00:00+00:00,2024-01-14 16:01:00+00:00,2024-01-14 19:30:00+00:00,99.6789318,97.13057,98.138,90.209433279,10.0,-157.1909393989074,-0.265529184864318,591.9911947879851,434.80025538907773,False,,fixed_10x,L2_extreme_trade_loss,60m,True,False,False,False,-0.004543907040544748,0.03280601167116437,0.7819650067294751,0.18304172274562583,0.6870794078061911,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,8,SOLUSDT_2024-01-17T11:15:00+00:00,2024-01-17 11:16:00+00:00,2024-01-17 16:18:00+00:00,101.5323024,98.60836249666286,98.407,91.886733672,10.0,-129.499715040315,-0.2978372561543994,434.80025538907773,305.30054034876275,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.00812847124010474,0.013115999229029507,0.8728129205921938,0.4165545087483176,0.7765814266487214,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,18,SOLUSDT_2024-02-28T10:45:00+00:00,2024-02-28 10:46:00+00:00,2024-02-28 17:31:00+00:00,112.17243,108.93121082828571,104.6,101.51604915,10.0,-838.4771775147942,-0.2988052404791831,2806.0993045843466,1967.6221270695523,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0006278726421456993,0.028175996543892134,0.870121130551817,0.9629878869448183,0.7725437415881561,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,23,SOLUSDT_2024-03-08T12:00:00+00:00,2024-03-08 12:01:00+00:00,2024-03-08 15:32:00+00:00,149.63592119999998,146.46883585861713,141.5,135.42050868599998,10.0,-1070.6658313404084,-0.2215469182350425,4832.682123813262,3762.016292472853,False,,fixed_10x,L2_extreme_trade_loss,60m,False,False,False,False,-0.008353082535104472,0.003629334424814612,0.6352624495289367,0.3613728129205922,0.6736204576043069,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,26,SOLUSDT_2024-03-14T23:00:00+00:00,2024-03-14 23:01:00+00:00,2024-03-15 08:45:00+00:00,172.84256159999998,167.3945144,169.227,156.422518248,10.0,-2163.75469986598,-0.3250452716039815,6656.779497786965,4493.024797920985,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.001171942825452743,0.033888865947008684,0.9623149394347241,0.3627187079407806,0.8519515477792732,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,27,SOLUSDT_2024-03-15T18:30:00+00:00,2024-03-15 18:31:00+00:00,2024-03-15 20:30:00+00:00,182.9245776,177.05658160000002,178.268,165.546742728,10.0,-1485.5168198915671,-0.3306273360830206,4493.024797920985,3007.507978029418,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0004842301737805199,0.034579401428668444,0.9811574697173621,0.6164199192462988,0.8425302826379543,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,37,SOLUSDT_2024-04-21T03:00:00+00:00,2024-04-21 03:01:00+00:00,2024-04-21 13:45:00+00:00,151.79035199999998,148.82023,149.001,137.37026856,10.0,-1031.8810779495973,-0.2055748109076112,5019.491801519116,3987.610723569519,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.011043863973646872,0.010946993521696369,0.775235531628533,0.13324360699865412,0.7900403768506057,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,38,SOLUSDT_2024-04-22T06:15:00+00:00,2024-04-22 06:16:00+00:00,2024-04-22 15:00:00+00:00,154.9789896,151.8576224,152.202,140.25598558800002,10.0,-842.6025898620047,-0.2113051268725015,3987.610723569519,3145.0081337075144,False,,fixed_10x,L2_extreme_trade_loss,60m,True,False,False,False,-0.007691298046764383,0.010272427276168061,0.8277254374158816,0.3452220726783311,0.7981157469717362,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,62,SOLUSDT_2024-07-24T17:30:00+00:00,2024-07-24 17:31:00+00:00,2024-07-24 21:15:00+00:00,181.5022932,176.4976934,177.098,164.259575346,10.0,-7257.835425641382,-0.2855941763550122,25413.10722183431,18155.27179619293,False,,fixed_10x,L2_extreme_trade_loss,60m,False,True,False,False,-0.012420191283842197,0.005496937710316452,0.8055181695827726,0.49327052489905787,0.6648721399730821,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,65,SOLUSDT_2024-08-06T05:30:00+00:00,2024-08-06 05:31:00+00:00,2024-08-06 13:46:00+00:00,140.96218679999998,136.09103457692572,136.052,127.57077905399998,10.0,-7321.460739168417,-0.3553916796758096,20601.103396250288,13279.642657081871,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.003633504925166231,0.020933367075148368,0.9320323014804845,0.6790040376850606,0.9454912516823688,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,69,SOLUSDT_2024-08-14T12:30:00+00:00,2024-08-14 12:31:00+00:00,2024-08-14 15:15:00+00:00,148.12261859999998,144.9899962,145.12,134.05096983299998,10.0,-3729.978314572128,-0.2213827124036527,16848.55278026933,13118.5744656972,False,,fixed_10x,L2_extreme_trade_loss,60m,True,False,False,False,-0.005985707033672405,0.027054486599523475,0.7792732166890982,0.9199192462987887,0.6285329744279946,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,89,SOLUSDT_2024-11-05T17:00:00+00:00,2024-11-05 17:01:00+00:00,2024-11-05 19:45:00+00:00,168.663726,163.937206,165.82,152.64067203,10.0,-21644.674983840938,-0.2900932276333082,74612.82416148247,52968.149177641535,False,,fixed_10x,L2_extreme_trade_loss,60m,False,False,False,False,-0.012354322114287886,0.0031795455532626082,0.765814266487214,0.30955585464333785,0.775235531628533,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,95,SOLUSDT_2024-11-13T17:00:00+00:00,2024-11-13 17:01:00+00:00,2024-11-13 20:02:00+00:00,218.513694,208.41771640405713,208.2,197.75489307,10.0,-51733.282580737745,-0.4717984997839488,109651.22314807704,57917.9405673393,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.010817143569958554,0.010325696109462212,0.9798115746971736,0.5491251682368775,0.8977119784656796,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,96,SOLUSDT_2024-11-14T09:15:00+00:00,2024-11-14 09:16:00+00:00,2024-11-14 11:09:00+00:00,221.064204,215.27614015920005,215.18,200.06310462,10.0,-15736.093781672982,-0.2716963626042113,57917.9405673393,42181.84678566632,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0031855179954868307,0.008937656862799903,0.8250336473755047,0.6541049798115747,0.7173620457604307,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,102,SOLUSDT_2024-12-05T12:00:00+00:00,2024-12-05 12:01:00+00:00,2024-12-05 15:44:00+00:00,241.728336,236.2510763328,236.29,218.76414408,10.0,-16911.37170329213,-0.2364741125494862,71514.68514234573,54603.3134390536,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0016478663883244815,0.014030891272920565,0.7099596231493943,0.7012113055181696,0.8034993270524899,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,107,SOLUSDT_2024-12-17T12:45:00+00:00,2024-12-17 12:46:00+00:00,2024-12-17 14:32:00+00:00,226.315254,221.40882052062855,219.28,204.81530487,10.0,-10299.045223693956,-0.2266880126706692,45432.68566501723,35133.64044132327,False,,fixed_10x,L2_extreme_trade_loss,60m,False,True,False,False,-0.01155580082993446,0.005234936572149795,0.6655450874831763,0.12516823687752354,0.873485868102288,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,118,SOLUSDT_2025-01-22T13:15:00+00:00,2025-01-22 13:16:00+00:00,2025-01-22 18:45:00+00:00,259.60191000000003,253.679254,254.05,234.93972855000004,10.0,-51510.04176873365,-0.2380297040957844,216401.73844860028,164891.69667986664,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.007711460982702367,0.02040851702516333,0.7335127860026918,0.9448183041722745,0.8075370121130552,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,119,SOLUSDT_2025-01-22T20:00:00+00:00,2025-01-22 20:01:00+00:00,2025-01-22 23:10:00+00:00,265.10301,255.8525435408571,255.62,239.91822405,10.0,-59157.22088886663,-0.3587640983749411,164891.69667986664,105734.475791,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0031799337170860253,0.026204870325689633,0.9340511440107672,0.7934051144010767,0.8660834454912517,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,123,SOLUSDT_2025-02-10T13:45:00+00:00,2025-02-10 13:46:00+00:00,2025-02-10 19:45:00+00:00,205.361064,201.199752,201.29,185.85176292,10.0,-21642.81668968772,-0.2125326156276639,101832.91927110044,80190.1025814127,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0059946319717159025,0.017232750605538305,0.6164199192462988,0.9656796769851952,0.6083445491251682,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,124,SOLUSDT_2025-02-14T17:30:00+00:00,2025-02-14 17:31:00+00:00,2025-02-15 00:00:00+00:00,202.410474,197.81043,197.93,183.18147897,10.0,-19017.04345163999,-0.2371495089725444,80190.1025814127,61173.059129772715,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0003481736819607173,0.014275575482324276,0.8849259757738897,0.5026917900403769,0.7092866756393001,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,125,SOLUSDT_2025-03-01T01:45:00+00:00,2025-03-01 01:46:00+00:00,2025-03-01 05:15:00+00:00,148.41967799999998,145.180958,145.22,134.31980858999998,10.0,-13953.852844099238,-0.2281045454094014,61173.059129772715,47219.20628567348,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.003636162045843938,0.01839595690269613,0.7812920592193809,0.6090174966352625,0.9374158815612382,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,143,SOLUSDT_2025-05-12T07:00:00+00:00,2025-05-12 07:01:00+00:00,2025-05-12 17:45:00+00:00,177.065406,172.01559,173.17,160.24419243,10.0,-514297.6484331596,-0.2950523547213956,1743072.5096865853,1228774.8612534257,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.013867225989925958,0.016573502788003625,0.7442799461641992,0.9246298788694481,0.531628532974428,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,146,SOLUSDT_2025-05-21T14:45:00+00:00,2025-05-21 14:46:00+00:00,2025-05-21 17:15:00+00:00,170.574108,167.026588,170.35,154.36956774,10.0,-251663.02161965173,-0.2178713048289833,1155099.4373361515,903436.4157164998,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.001313845358054011,0.01809120995080926,0.5067294751009421,0.9232839838492598,0.4576043068640646,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,194,SOLUSDT_2025-12-10T20:00:00+00:00,2025-12-10 20:01:00+00:00,2025-12-11 00:30:00+00:00,138.147624,134.153164,135.26,125.02359972,10.0,-5657332.7823880045,-0.2989997420440617,18920861.749620903,13263528.967232898,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.006280412032276472,0.03201195845395066,0.9246298788694481,0.9327052489905787,0.27994616419919244,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_8x,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,280.01919263999997,8.0,-550.2542109952318,-0.5088950395248163,1081.2724987632712,531.0182877680394,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_8x,base,21,BNBUSDT_2024-03-15T18:45:00+00:00,2024-03-15 18:46:00+00:00,2024-03-15 20:40:00+00:00,609.2518259999999,584.7512809205142,583.01,536.1416068799999,8.0,-1419.8605487645575,-0.329552353386903,4308.452159944385,2888.5916111798274,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.012723517056803968,0.00931991297798751,0.9968404423380727,0.41758820431806215,0.9268035808320169,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_8x,base,83,BNBUSDT_2024-11-17T07:15:00+00:00,2024-11-17 07:16:00+00:00,2024-11-17 16:07:00+00:00,638.007576,621.9617301990857,621.18,561.44666688,8.0,-2780.5326545756643,-0.209098839340602,13297.695306889977,10517.16265231431,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.001014997351692859,0.016132134456033453,0.9599789362822538,0.6355976829910479,0.9025803054239073,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_8x,base,171,BNBUSDT_2025-10-13T06:15:00+00:00,2025-10-13 06:16:00+00:00,2025-10-13 11:15:00+00:00,1318.0635599999998,1273.365276,1296.44,1159.8959328,8.0,-256784.27969081447,-0.2791610348016894,919842.8422262764,663058.562535462,False,,fixed_8x,L2_extreme_trade_loss,60m,True,False,False,False,-0.005981168313309415,0.020428787212659394,0.9378620326487626,0.7993680884676145,0.9515534491837809,
BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,280.01919263999997,8.0,-524.4047288262221,-0.5088950395248163,1030.4771870362267,506.0724582100046,False,,all_raise_conditions_met,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,base,24,ETHUSDT_2024-04-04T17:45:00+00:00,2024-04-04 17:46:00+00:00,2024-04-04 20:00:00+00:00,3386.6772,3304.5089660000003,3361.78,3064.9428660000003,10.0,-1395.1487835815926,-0.2525006725855058,5525.326999313815,4130.178215732222,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0002029127547202858,0.01765825216527861,0.3646322378716745,0.8442879499217527,0.4593114241001565,
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,base,62,ETHUSDT_2024-10-15T13:45:00+00:00,2024-10-15 13:46:00+00:00,2024-10-15 14:30:00+00:00,2621.32416,2570.505796,2611.11,2372.2983648000004,10.0,-26862.295439910496,-0.2037683083728195,131827.64117942512,104965.34573951464,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.022955634758274224,0.025725868257362006,0.7198748043818466,0.9679186228482003,0.49295774647887325,
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,base,112,ETHUSDT_2025-06-11T14:15:00+00:00,2025-06-11 14:16:00+00:00,2025-06-11 22:15:00+00:00,2812.482384,2757.538382,2758.97,2545.29655752,10.0,-8312093.564130459,-0.2052599963342551,40495438.529554725,32183344.965424266,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.00019996000799837876,0.015473027048122479,0.8286384976525821,0.8528951486697965,0.5821596244131455,
ETHUSDT,P4_BREAKOUT_TOP20,fixed_10x,base,135,ETHUSDT_2025-09-05T12:15:00+00:00,2025-09-05 12:16:00+00:00,2025-09-05 14:15:00+00:00,4421.894202,4320.0258220000005,4378.37,4001.8142528100007,10.0,-463134073.1868849,-0.240257534800241,1927656810.3137813,1464522737.1268964,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.003820580327851153,0.01640830709318708,0.2245696400625978,0.9147104851330203,0.3129890453834116,
BNBUSDT,P4_BREAKOUT_TOP20,fixed_5x,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,256.15392054,5.0,-334.2153260586412,-0.3180593997030101,1050.7953117270445,716.5799856684032,False,,fixed_5x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,28,ETHUSDT_2024-04-04T17:45:00+00:00,2024-04-04 17:46:00+00:00,2024-04-04 20:00:00+00:00,3386.6772,3304.5089660000003,3361.78,3064.9428660000003,10.0,-2272.6804434786404,-0.2525006725855058,9000.690652453724,6728.0102089750835,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0002029127547202858,0.01765825216527861,0.3646322378716745,0.8442879499217527,0.4593114241001565,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,66,ETHUSDT_2024-10-15T13:45:00+00:00,2024-10-15 13:46:00+00:00,2024-10-15 14:30:00+00:00,2621.32416,2570.505796,2611.11,2372.2983648000004,10.0,-50491.15939307903,-0.2037683083728194,247787.1058373767,197295.94644429768,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.022955634758274224,0.025725868257362006,0.7198748043818466,0.9679186228482003,0.49295774647887325,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,118,ETHUSDT_2025-05-20T02:15:00+00:00,2025-05-20 02:16:00+00:00,2025-05-20 10:40:00+00:00,2562.2523479999995,2507.1101113875425,2506.66,2318.8383749399995,10.0,-5018685.465369897,-0.2251024099447945,22295120.992266186,17276435.52689629,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0029826679663167432,0.010048835361629482,0.8427230046948356,0.010172143974960876,0.8615023474178404,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,125,ETHUSDT_2025-06-11T14:15:00+00:00,2025-06-11 14:16:00+00:00,2025-06-11 22:15:00+00:00,2812.482384,2757.538382,2758.97,2545.29655752,10.0,-5116452.647713505,-0.2052599963342552,24926691.70363634,19810239.055922836,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.00019996000799837876,0.015473027048122479,0.8286384976525821,0.8528951486697965,0.5821596244131455,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,150,ETHUSDT_2025-09-05T12:15:00+00:00,2025-09-05 12:16:00+00:00,2025-09-05 14:15:00+00:00,4421.894202,4320.0258220000005,4378.37,4001.8142528100007,10.0,-227923883.99151596,-0.2402575348002409,948664874.0528382,720740990.0613222,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.003820580327851153,0.01640830709318708,0.2245696400625978,0.9147104851330203,0.3129890453834116,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,180,ETHUSDT_2026-03-02T16:00:00+00:00,2026-03-02 16:01:00+00:00,2026-03-03 02:00:00+00:00,2047.739466,2007.7283740000005,2011.68,1853.20421673,10.0,-1413779729.5416172,-0.205293820908365,6886616086.573165,5472836357.031548,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0027442289867943837,0.020149308388628828,0.9874804381846636,0.40062597809076683,0.9139280125195618,
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,184,ETHUSDT_2026-03-13T13:15:00+00:00,2026-03-13 13:16:00+00:00,2026-03-13 17:30:00+00:00,2150.019918,2106.008714,2110.5,1945.76802579,10.0,-1513870468.9629655,-0.2145990273379407,7054414401.324345,5540543932.361379,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0006464674993768016,0.02584165920271264,0.7942097026604069,0.7730829420970265,0.8004694835680751,
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_8x,base,4,BTCUSDT_2024-01-11T14:00:00+00:00,2024-01-11 14:01:00+00:00,2024-01-11 16:00:00+00:00,47330.064119999995,46099.07834000001,46488.1,41650.456425599994,8.0,-358.27927765538,-0.2159642713334212,1658.9747713511488,1300.6954936957688,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0004809653319352014,0.03586379844524079,0.9274469541409993,0.8316221765913757,0.9158110882956879,
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,4,BTCUSDT_2024-01-11T14:00:00+00:00,2024-01-11 14:01:00+00:00,2024-01-11 16:00:00+00:00,47330.064119999995,46099.07834000001,46488.1,42833.7080286,10.0,-491.3545383511668,-0.2699553391667766,1820.1326925696076,1328.7781542184407,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0004809653319352014,0.03586379844524079,0.9274469541409993,0.8316221765913757,0.9158110882956879,
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,24,BTCUSDT_2024-04-04T17:45:00+00:00,2024-04-04 17:46:00+00:00,2024-04-05 05:15:00+00:00,68096.51658,66659.96534000001,67291.3,61627.3475049,10.0,-7306.606046681324,-0.2208526304268685,33083.62699850559,25777.020951824263,False,,fixed_10x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0003468103977426473,0.018109346585317043,0.7665982203969883,0.9500342231348392,0.9089664613278576,
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_10x,base,142,BTCUSDT_2025-10-21T16:15:00+00:00,2025-10-21 16:16:00+00:00,2025-10-21 20:00:00+00:00,113517.699,111230.7494,111255.9,102733.517595,10.0,-30043833.47805458,-0.2113612102197378,142144499.67815784,112100666.20010324,False,,fixed_10x,L2_extreme_trade_loss,60m,False,False,False,False,-0.010928683464593414,0.003720133544990345,0.973305954825462,0.019849418206707735,0.9356605065023956,
BTCUSDT,P4_BREAKOUT_TOP20,fixed_8x,base,4,BTCUSDT_2024-01-11T14:00:00+00:00,2024-01-11 14:01:00+00:00,2024-01-11 16:00:00+00:00,47330.064119999995,46099.07834000001,46488.1,41650.456425599994,8.0,-358.27927765538,-0.2159642713334212,1658.9747713511488,1300.6954936957688,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0004809653319352014,0.03586379844524079,0.9274469541409993,0.8316221765913757,0.9158110882956879,
ETHUSDT,P4_BREAKOUT_TOP20,fixed_8x,base,24,ETHUSDT_2024-04-04T17:45:00+00:00,2024-04-04 17:46:00+00:00,2024-04-04 20:00:00+00:00,3386.6772,3304.5089660000003,3361.78,2980.275936,8.0,-851.4226345748767,-0.2020005380684046,4214.9523101099585,3363.529675535082,False,,fixed_8x,L2_extreme_trade_loss,60m,True,True,False,False,-0.0002029127547202858,0.01765825216527861,0.3646322378716745,0.8442879499217527,0.4593114241001565,
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_3x_8x_v1,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,280.01919263999997,8.0,-524.4047288262221,-0.5088950395248163,1030.4771870362267,506.0724582100046,False,,all_raise_conditions_met,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,287.97428334,10.0,-661.96828157503,-0.6361187994060205,1040.6362493816357,378.6679678066055,False,,all_raise_conditions_met,L2_extreme_trade_loss,60m,True,True,False,False,-0.0015512959519116132,0.010862138881710282,0.5165876777251185,0.8952080042127436,0.6329647182727751,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x,base,4,SOLUSDT_2024-01-10T23:00:00+00:00,2024-01-10 23:01:00+00:00,2024-01-11 06:00:00+00:00,103.1236206,98.2213518,99.0,83.01451458300001,5.0,-339.62270832692394,-0.2425700948575889,1400.101313091846,1060.4786047649222,False,,fixed_5x,L2_extreme_trade_loss,60m,True,True,False,False,-0.01832383879663746,0.023819755219106398,0.9986541049798116,0.382907133243607,0.9569313593539704,
SOLUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x,base,95,SOLUSDT_2024-11-13T17:00:00+00:00,2024-11-13 17:01:00+00:00,2024-11-13 20:02:00+00:00,218.513694,208.41771640405713,208.2,175.90352367,5.0,-6025.882952690062,-0.2358992498919743,25544.30739160681,19518.424438916743,False,,fixed_5x,L2_extreme_trade_loss,60m,True,True,False,False,-0.010817143569958554,0.010325696109462212,0.9798115746971736,0.5491251682368775,0.8977119784656796,
