time,equity
2020-01-01 00:00:00+00:00,1000.0
2020-01-08 02:58:00+00:00,976.7826804835256
2020-01-15 04:00:00+00:00,995.1696064107886
2020-01-17 14:30:00+00:00,975.6882563211045
2020-01-27 09:00:00+00:00,970.0517004620916
2020-02-02 22:15:00+00:00,986.6455007240593
2020-02-06 23:00:00+00:00,1018.4570800817098
2020-02-13 08:00:00+00:00,1119.1638686008387
2020-02-15 02:00:00+00:00,1102.2687985166963
2020-03-20 01:30:00+00:00,1221.5746729358234
2020-03-27 05:15:00+00:00,1199.3319690503577
2020-04-07 14:15:00+00:00,1390.6642962470623
2020-04-17 23:43:00+00:00,1369.7998444289187
2020-04-19 05:15:00+00:00,1412.5713620898468
2020-04-23 06:15:00+00:00,1413.0381726923831
2020-04-25 21:45:00+00:00,1398.5687311279512
2020-04-30 09:15:00+00:00,1463.759863863407
2020-05-03 06:10:00+00:00,1445.246870133756
2020-05-08 05:30:00+00:00,1429.4351836825033
2020-05-14 16:45:00+00:00,1467.4497182576085
2020-05-18 09:00:00+00:00,1532.0248210039467
2020-05-29 05:15:00+00:00,1585.293654334145
2020-05-31 03:45:00+00:00,1684.0304107771835
2020-06-09 00:23:00+00:00,1665.6766253001622
2020-06-10 18:52:00+00:00,1644.5777282468885
2020-06-23 01:45:00+00:00,1640.2345796820155
2020-06-24 07:25:00+00:00,1622.718348773262
2020-07-07 06:30:00+00:00,1606.323118223157
2020-07-20 11:00:00+00:00,1604.5474137263363
2020-07-22 08:00:00+00:00,1607.1455122277039
2020-07-23 05:15:00+00:00,1701.7491177639429
2020-07-27 08:00:00+00:00,1841.7471013868571
2020-07-31 01:30:00+00:00,1859.903367129386
2020-08-09 06:00:00+00:00,1835.5187782848934
2020-08-14 14:15:00+00:00,1885.7843651629905
2020-08-17 23:30:00+00:00,1849.6402529876345
2020-08-24 15:45:00+00:00,1835.6101148541532
2020-08-31 06:15:00+00:00,1878.3099640343016
2020-09-02 08:00:00+00:00,1921.775008543405
2020-09-10 07:45:00+00:00,1914.6651146938248
2020-09-13 10:00:00+00:00,1930.7746158007974
2020-10-10 09:30:00+00:00,2018.4483215479586
2020-10-13 00:45:00+00:00,2039.489157398659
2020-10-23 00:15:00+00:00,2173.8564453407407
2020-11-07 14:45:00+00:00,2259.6822475415697
2020-11-11 09:45:00+00:00,2244.8690353379952
2020-11-11 20:09:00+00:00,2208.2856240149845
2020-11-18 05:34:00+00:00,2166.9441109687023
2020-11-22 07:30:00+00:00,2420.67535203174
2020-11-30 06:30:00+00:00,2372.474374379112
2020-12-04 02:45:00+00:00,2366.147362145882
2020-12-07 01:23:00+00:00,2329.5842213905544
2020-12-13 22:30:00+00:00,2293.285505861332
2020-12-17 18:00:00+00:00,2443.3289113299834
2020-12-26 22:15:00+00:00,2413.1274483619995
2020-12-31 01:01:00+00:00,2357.149317004206
2021-01-04 09:30:00+00:00,2628.9427526464237
2021-01-19 19:00:00+00:00,2749.6317963734496
2021-01-24 14:45:00+00:00,2783.129931639326
2021-01-25 04:22:00+00:00,2681.736857287954
2021-01-29 03:24:00+00:00,2605.538229033812
2021-01-29 18:15:00+00:00,2549.76289507244
2021-02-02 01:04:00+00:00,2478.395503556336
2021-02-02 12:00:00+00:00,2395.682960556447
2021-02-08 13:55:00+00:00,2324.7282461292643
2021-02-09 10:47:00+00:00,2255.5320037330534
2021-02-18 11:41:00+00:00,2205.3857568886383
2021-02-20 15:00:00+00:00,2168.3461051763747
2021-03-03 14:05:00+00:00,2103.719294534702
2021-03-06 11:45:00+00:00,2092.055016268832
2021-03-27 01:47:00+00:00,2054.179341873486
2021-03-29 23:30:00+00:00,2130.9466263998966
2021-04-03 15:15:00+00:00,2344.90176448003
2021-04-10 13:00:00+00:00,2395.360999895335
2021-04-12 09:44:00+00:00,2357.398696196568
2021-04-21 20:45:00+00:00,2325.056917675422
2021-04-28 05:45:00+00:00,2321.4652974442133
2021-05-01 09:00:00+00:00,2315.86909358268
2021-05-04 15:15:00+00:00,2542.860220311422
2021-05-09 12:00:00+00:00,2697.2387804407263
2021-06-14 03:30:00+00:00,2681.6967050089943
2021-07-01 02:30:00+00:00,2698.289361180363
2021-07-04 13:00:00+00:00,2736.9678668234415
2021-07-07 14:45:00+00:00,2713.2552629022775
2021-07-11 23:11:00+00:00,2676.7602737609354
2021-07-24 20:30:00+00:00,2671.687987749937
2021-07-26 20:15:00+00:00,2736.236750554859
2021-07-30 08:45:00+00:00,2718.3096407155717
2021-08-01 16:30:00+00:00,2769.267072058262
2021-08-01 22:25:00+00:00,2688.4653810936397
2021-08-05 01:15:00+00:00,2687.222879488114
2021-08-06 01:00:00+00:00,2669.998595839273
2021-08-07 16:15:00+00:00,2732.5572328315825
2021-08-14 05:00:00+00:00,2726.2984638636567
2021-08-23 20:03:00+00:00,2675.156799621027
2021-08-29 02:50:00+00:00,2641.7540084695474
2021-09-03 00:45:00+00:00,2901.4721711029674
2021-09-03 20:30:00+00:00,2911.9880875397325
2021-09-06 00:27:00+00:00,2875.595585956319
2021-09-16 03:30:00+00:00,2912.722969026413
2021-09-16 10:29:00+00:00,2846.1978152849415
2021-10-02 23:30:00+00:00,2977.754770136725
2021-10-07 14:35:00+00:00,2909.4563453250753
2021-10-15 08:30:00+00:00,2947.8911843182345
2021-10-21 06:45:00+00:00,3096.1709556216215
2021-10-21 11:34:00+00:00,3034.343583798966
2021-10-26 14:01:00+00:00,2982.530353703075
2021-10-26 21:55:00+00:00,2933.53801672978
2021-11-03 04:50:00+00:00,2874.506418343929
2021-11-08 14:45:00+00:00,2880.6129604077464
2021-11-10 19:38:00+00:00,2821.5023662395583
2021-11-21 01:45:00+00:00,2819.0650376114604
2021-11-26 03:00:00+00:00,2839.6220929235515
2022-01-02 18:27:00+00:00,2801.284626762603
2022-01-26 20:03:00+00:00,2722.0010380968274
2022-02-07 00:19:00+00:00,2673.234945893968
2022-02-16 04:30:00+00:00,2754.5695712629145
2022-02-16 23:56:00+00:00,2698.1527667911546
2022-02-26 07:15:00+00:00,2664.212189397302
2022-03-16 03:12:00+00:00,2602.618715758534
2022-03-25 08:15:00+00:00,2631.0652386922543
2022-03-28 23:30:00+00:00,2723.879302429095
2022-04-17 17:50:00+00:00,2699.374533442438
2022-05-05 05:45:00+00:00,2695.7524508325
2022-05-30 12:30:00+00:00,2749.9912995316004
2022-06-20 00:45:00+00:00,2696.2326427912267
2022-06-25 03:00:00+00:00,2714.899558983113
2022-07-05 08:45:00+00:00,2797.948553747532
2022-07-07 06:00:00+00:00,2736.969157761417
2022-07-08 02:27:00+00:00,2668.6748005372583
2022-07-16 00:45:00+00:00,2757.5117377424194
2022-07-16 20:21:00+00:00,2615.759243170747
2022-07-18 19:15:00+00:00,2726.103600005536
2022-07-31 18:29:00+00:00,2671.976385583234
2022-08-08 16:30:00+00:00,2646.447442550246
2022-09-06 17:15:00+00:00,2624.83740514818
2022-10-24 04:15:00+00:00,2649.538899972831
2022-10-29 23:00:00+00:00,2615.949608035099
2022-11-23 14:00:00+00:00,2608.926777308096
2022-11-30 09:30:00+00:00,2582.9759204000957
2022-12-09 00:30:00+00:00,2586.065158021027
2022-12-13 17:56:00+00:00,2525.2452710126413
2023-01-02 13:45:00+00:00,2533.97491378452
2023-01-04 15:15:00+00:00,2526.9837957419154
2023-01-08 16:11:00+00:00,2512.8003385645125
2023-01-12 13:30:00+00:00,2582.697272779878
2023-01-14 09:30:00+00:00,2715.866624595514
2023-01-21 10:30:00+00:00,2795.912425543029
2023-02-02 06:25:00+00:00,2736.005618308307
2023-02-04 23:38:00+00:00,2708.648664690141
2023-02-16 07:00:00+00:00,2839.122897275758
2023-02-16 20:30:00+00:00,2783.496058413551
2023-03-13 09:30:00+00:00,2911.275511468875
2023-03-14 19:15:00+00:00,2897.981748838491
2023-04-06 05:45:00+00:00,2924.3445987215223
2023-04-11 14:45:00+00:00,2958.065032224484
2023-04-14 13:00:00+00:00,2925.8086725718435
2023-04-16 20:01:00+00:00,2891.865424886431
2023-04-18 14:04:00+00:00,2866.058942279609
2023-04-26 19:27:00+00:00,2816.8454177215626
2023-04-30 19:09:00+00:00,2793.3345660406185
2023-05-03 20:37:00+00:00,2753.791477337971
2023-05-06 02:15:00+00:00,2723.671414297266
2023-05-20 19:02:00+00:00,2707.1573298338094
2023-05-22 14:08:00+00:00,2687.6436892327847
2023-05-23 13:45:00+00:00,2703.379840509272
2023-05-28 08:45:00+00:00,2705.972262093323
2023-05-29 04:30:00+00:00,2746.6862633704595
2023-06-03 01:45:00+00:00,2728.551580550916
2023-06-17 11:22:00+00:00,2698.967302582829
2023-06-19 18:52:00+00:00,2658.4984838599767
2023-06-22 06:15:00+00:00,2667.820078384511
2023-06-30 13:36:00+00:00,2627.8666693709783
2023-07-02 22:43:00+00:00,2600.500531391893
2023-07-10 22:02:00+00:00,2578.0839514620384
2023-07-14 07:30:00+00:00,2712.3453132740337
2023-07-30 01:45:00+00:00,2702.0518052116254
2023-08-09 01:00:00+00:00,2684.6511191396453
2023-08-29 23:30:00+00:00,2673.415122197401
2023-09-08 09:30:00+00:00,2649.2580635716117
2023-09-14 01:18:00+00:00,2626.0445175755785
2023-09-16 06:30:00+00:00,2604.3663952571424
2023-09-27 14:33:00+00:00,2587.9553561279777
2023-09-28 11:48:00+00:00,2562.859355536606
2023-09-29 11:34:00+00:00,2540.536367445154
2023-10-02 05:45:00+00:00,2524.76941952204
2023-10-16 13:49:00+00:00,2505.0521687146306
2023-10-21 01:45:00+00:00,2486.4356411754666
2023-10-22 15:15:00+00:00,2463.6083887671534
2023-10-23 08:00:00+00:00,2489.970839461057
2023-10-26 10:46:00+00:00,2451.1028378780084
2023-10-29 14:08:00+00:00,2434.5157033760856
2023-10-30 17:12:00+00:00,2401.9859785352924
2023-11-02 06:00:00+00:00,2384.4084997953687
2023-11-05 00:52:00+00:00,2366.1496325645776
2023-11-05 13:59:00+00:00,2335.500067965773
2023-11-10 07:30:00+00:00,2465.0588673380425
2023-11-16 04:10:00+00:00,2429.761520891746
2023-11-20 14:15:00+00:00,2435.850219656093
2023-11-24 19:08:00+00:00,2404.873821844923
2023-11-26 12:18:00+00:00,2389.029231422771
2023-12-01 14:00:00+00:00,2393.835889336022
2023-12-03 13:00:00+00:00,2425.233823454937
2023-12-08 07:30:00+00:00,2466.1465272819373
2023-12-10 23:15:00+00:00,2444.278218698077
2023-12-29 01:01:00+00:00,2389.4011813567363
2024-01-02 15:00:00+00:00,2424.750332177441
2024-01-11 16:15:00+00:00,2401.0163811420293
2024-01-17 04:00:00+00:00,2405.226010876261
2024-01-28 12:15:00+00:00,2390.210299137043
2024-02-07 03:30:00+00:00,2396.6959553043553
2024-02-08 16:47:00+00:00,2364.5667835137347
2024-02-10 08:00:00+00:00,2353.9199612592383
2024-02-11 10:30:00+00:00,2340.3557415873584
2024-02-13 13:45:00+00:00,2418.358030350471
2024-02-15 06:00:00+00:00,2472.1280283625733
2024-02-20 01:30:00+00:00,2539.035891940512
2024-02-26 03:00:00+00:00,2615.7125114332316
2024-02-27 16:00:00+00:00,2680.623810596133
2024-02-28 17:31:00+00:00,2615.4070904936752
2024-03-04 00:49:00+00:00,2579.831524828422
2024-03-27 13:40:00+00:00,2538.806759382283
2024-04-09 01:15:00+00:00,2687.876090671308
2024-04-21 00:45:00+00:00,2680.321764396267
2024-04-24 14:22:00+00:00,2644.9357248687575
2024-04-28 10:15:00+00:00,2695.020281921397
2024-05-04 11:52:00+00:00,2663.755572999233
2024-05-06 10:33:00+00:00,2623.892447414611
2024-05-21 17:15:00+00:00,2922.622605427095
2024-05-23 12:56:00+00:00,2860.5101806889206
2024-05-26 05:14:00+00:00,2833.4977772842
2024-05-27 19:15:00+00:00,2909.2917813647914
2024-06-17 01:17:00+00:00,2877.9439360605643
2024-07-01 08:45:00+00:00,2889.0452589616557
2024-07-21 05:09:00+00:00,2855.359305830325
