time,equity
2020-01-01 00:00:00+00:00,1000.0
2020-01-05 09:00:00+00:00,983.8951969684836
2020-01-11 05:15:00+00:00,936.0233610611191
2020-01-11 21:46:00+00:00,902.3179588105287
2020-01-15 04:15:00+00:00,1040.7848089013462
2020-01-19 06:45:00+00:00,1028.7210929219286
2020-01-27 09:00:00+00:00,1031.6250984647018
2020-01-28 17:30:00+00:00,1048.351914992984
2020-01-29 10:15:00+00:00,1018.6825968405408
2020-02-06 00:30:00+00:00,1023.4865658042709
2020-02-23 11:00:00+00:00,1041.6472642093383
2020-03-05 15:00:00+00:00,1070.7729141110374
2020-03-20 01:30:00+00:00,1011.2687863990978
2020-04-02 20:30:00+00:00,963.4276138968753
2020-04-12 22:16:00+00:00,910.8830712373925
2020-04-17 23:43:00+00:00,880.6928827876092
2020-04-23 23:15:00+00:00,935.5092452975302
2020-04-26 15:08:00+00:00,909.8787323159512
2020-04-30 09:15:00+00:00,1144.9746898218807
2020-05-03 06:10:00+00:00,1092.6459457687708
2020-05-05 10:01:00+00:00,1038.1432535369295
2020-05-06 23:56:00+00:00,986.6477444895738
2020-05-15 02:45:00+00:00,1066.5779237509946
2020-05-17 22:15:00+00:00,1052.9038394018835
2020-05-29 08:30:00+00:00,1083.2076818004327
2020-05-30 20:15:00+00:00,1054.8462121277094
2020-05-31 03:43:00+00:00,1000.7579881402718
2020-06-02 14:46:00+00:00,925.7992549460309
2020-06-09 00:00:00+00:00,902.133078154036
2020-06-09 00:22:00+00:00,867.2663771643806
2020-06-10 18:52:00+00:00,839.0028029309722
2020-07-02 06:00:00+00:00,830.9616273541136
2020-07-07 06:30:00+00:00,845.8685331237685
2020-07-09 00:30:00+00:00,835.1457694918452
2020-07-22 05:00:00+00:00,837.9575733046046
2020-07-23 14:30:00+00:00,849.3308925059448
2020-07-24 22:09:00+00:00,831.7587321549111
2020-07-26 01:45:00+00:00,821.065541569288
2020-07-26 19:45:00+00:00,826.3642435771064
2020-07-28 08:15:00+00:00,846.7468250176537
2020-08-06 21:45:00+00:00,898.5345775601826
2020-08-10 10:29:00+00:00,867.1160341358085
2020-08-14 07:15:00+00:00,836.9932235485417
2020-08-15 12:21:00+00:00,808.1749240511406
2020-08-17 23:45:00+00:00,784.2397260755951
2020-08-30 22:00:00+00:00,778.5493870231945
2020-09-02 00:00:00+00:00,799.8672321357211
2020-09-13 10:00:00+00:00,812.9837249097125
2020-09-19 18:15:00+00:00,819.938195097063
2020-10-09 06:00:00+00:00,817.6159998596635
2020-10-10 10:00:00+00:00,805.766530843847
2020-10-19 03:30:00+00:00,801.1892279646078
2020-10-20 11:26:00+00:00,775.485282510264
2020-10-21 07:35:00+00:00,740.5260293346194
2020-10-23 00:15:00+00:00,764.1576892090388
2020-10-24 14:25:00+00:00,744.2824123305363
2020-10-25 05:44:00+00:00,721.656247913705
2020-10-28 07:30:00+00:00,743.3259257924082
2020-10-31 10:23:00+00:00,714.7702563339301
2020-11-04 00:57:00+00:00,683.5808925665999
2020-11-06 09:30:00+00:00,777.1474187049749
2020-11-09 12:11:00+00:00,730.8619654626032
2020-11-11 20:30:00+00:00,697.1247782788844
2020-11-18 05:34:00+00:00,661.3255389312457
2020-12-01 12:30:00+00:00,730.8468777594994
2020-12-03 09:09:00+00:00,689.497379903324
2020-12-07 02:26:00+00:00,665.7416629355372
2020-12-18 14:00:00+00:00,892.692172466587
2020-12-19 14:28:00+00:00,847.8100336733987
2020-12-25 14:43:00+00:00,791.6282383452764
2020-12-27 12:10:00+00:00,740.9363744483952
2020-12-30 08:27:00+00:00,686.0434329638632
2021-01-02 21:00:00+00:00,720.3311881431179
2021-01-06 07:48:00+00:00,645.2487312449349
2021-01-29 17:00:00+00:00,627.2116040251009
2021-02-02 14:24:00+00:00,582.0678306505034
2021-02-04 15:00:00+00:00,606.726763629587
2021-02-09 09:45:00+00:00,855.8740772692133
2021-02-14 15:27:00+00:00,810.0329376166877
2021-02-16 16:59:00+00:00,750.8959716871558
2021-02-20 07:45:00+00:00,782.6316727396731
2021-03-10 02:15:00+00:00,815.9010012673143
2021-03-14 06:30:00+00:00,868.4742129437791
2021-03-28 10:30:00+00:00,869.3834588920964
2021-03-29 15:30:00+00:00,881.8765174935764
2021-03-30 16:00:00+00:00,867.3361384038333
2021-03-31 07:51:00+00:00,836.6534577335768
2021-04-02 02:53:00+00:00,800.3488209173539
2021-04-10 12:45:00+00:00,813.1694965809958
2021-04-14 14:15:00+00:00,818.6186851957759
2021-05-01 08:45:00+00:00,887.5846822186093
2021-05-25 04:20:00+00:00,772.2861178595628
2021-06-03 13:45:00+00:00,749.9689312381817
2021-06-14 19:00:00+00:00,791.4737697009705
2021-06-15 18:46:00+00:00,742.8904158704945
2021-06-28 10:15:00+00:00,773.4707812390969
2021-07-10 05:00:00+00:00,744.1460466350213
2021-07-12 01:03:00+00:00,716.0404470068298
2021-07-22 09:45:00+00:00,746.1429419973202
2021-07-25 13:30:00+00:00,808.7650870438663
2021-07-26 20:30:00+00:00,993.066929952437
2021-08-07 16:15:00+00:00,1084.2417523422114
2021-08-09 21:15:00+00:00,1040.9591697064957
2021-08-14 09:58:00+00:00,991.3081298642746
