time,equity
2020-01-01 00:00:00+00:00,1000.0
2020-01-05 09:00:00+00:00,973.1586616141393
2020-01-07 13:15:00+00:00,1100.029336397976
2020-01-11 05:15:00+00:00,1082.188539245466
2020-01-11 21:46:00+00:00,1017.2407299926127
2020-01-15 04:15:00+00:00,1069.274907926904
2020-01-18 04:45:00+00:00,1078.172519853989
2020-01-19 06:45:00+00:00,1057.3440595339646
2020-01-27 09:00:00+00:00,1062.3187363934678
2020-01-28 17:30:00+00:00,1091.026210689209
2020-01-29 10:15:00+00:00,1080.7338641038516
2020-02-06 00:30:00+00:00,1089.228187977499
2020-02-06 13:48:00+00:00,1018.9441824427728
2020-02-12 08:03:00+00:00,1007.0779983936183
2020-02-23 11:00:00+00:00,1013.0345135742657
2020-03-05 15:00:00+00:00,1022.4763817877176
2020-03-20 01:30:00+00:00,1132.3681485795005
2020-03-20 16:30:00+00:00,1116.634917486039
2020-03-24 12:19:00+00:00,1082.7199156815836
2020-03-30 23:08:00+00:00,1055.041255298339
2020-04-02 20:30:00+00:00,1038.4039341526861
2020-04-12 22:16:00+00:00,1019.5260378344334
2020-04-17 23:43:00+00:00,1008.2623589629438
2020-04-23 23:15:00+00:00,1029.1812195760708
2020-04-25 08:46:00+00:00,1021.0390721146352
2020-04-26 15:08:00+00:00,1011.7144697393053
2020-04-30 09:15:00+00:00,1098.8506171321037
2020-05-01 13:30:00+00:00,1081.9839730250708
2020-05-03 06:10:00+00:00,1065.5006792901954
2020-05-05 10:01:00+00:00,1047.7844630351935
2020-05-06 23:56:00+00:00,1030.4598808666344
2020-05-15 02:45:00+00:00,1058.2863749926214
2020-05-17 22:15:00+00:00,1053.7637808670802
2020-05-29 08:30:00+00:00,1063.8733117174427
2020-05-30 20:15:00+00:00,1060.8488913634658
2020-05-31 03:43:00+00:00,1042.7168857076672
2020-06-02 14:48:00+00:00,1032.902232655289
2020-06-09 00:00:00+00:00,1024.1008837248842
2020-06-09 00:22:00+00:00,1010.9073316275441
2020-06-09 22:01:00+00:00,1002.5715577077856
2020-06-10 18:52:00+00:00,991.6805341454416
2020-06-16 14:42:00+00:00,978.5191605628929
2020-06-30 01:08:00+00:00,970.5690519353686
2020-07-02 06:00:00+00:00,967.4683407383726
2020-07-07 06:30:00+00:00,973.2535895857162
2020-07-09 00:30:00+00:00,969.1410639049587
2020-07-22 05:00:00+00:00,970.2287121687453
2020-07-23 14:30:00+00:00,974.6182426148926
2020-07-24 22:09:00+00:00,967.8968151196789
2020-07-26 01:45:00+00:00,963.7490157193737
2020-07-26 19:45:00+00:00,965.8221830797872
2020-07-28 08:15:00+00:00,1032.8302151966277
2020-07-29 14:55:00+00:00,1016.755606749469
2020-07-31 13:32:00+00:00,1006.3375858248701
2020-08-06 21:45:00+00:00,1026.853738677626
2020-08-10 10:29:00+00:00,1014.8852700232806
2020-08-14 07:15:00+00:00,1003.1332108780911
2020-08-15 12:21:00+00:00,991.6203365825212
2020-08-15 21:56:00+00:00,983.2017912774731
2020-08-17 23:45:00+00:00,973.4955058254027
2020-08-30 22:00:00+00:00,971.140987893386
2020-09-02 00:00:00+00:00,980.0047514975996
2020-09-09 21:01:00+00:00,969.7400755608312
2020-09-13 10:00:00+00:00,975.040783887879
2020-09-19 18:15:00+00:00,977.821033092233
2020-10-09 06:00:00+00:00,976.8979182527432
2020-10-10 10:00:00+00:00,1005.5178223089493
2020-10-12 23:09:00+00:00,997.0178470507925
2020-10-19 03:30:00+00:00,995.1299334979758
2020-10-20 11:26:00+00:00,984.4879342307953
2020-10-23 00:15:00+00:00,1046.0392526770315
2020-10-24 14:25:00+00:00,1036.97030435815
2020-10-25 05:44:00+00:00,1026.4623483219857
2020-10-28 07:30:00+00:00,1048.9720438144045
2020-10-31 10:23:00+00:00,1035.539578586173
2020-11-04 00:57:00+00:00,1020.4774798088456
2020-11-06 09:30:00+00:00,1067.0374572387075
2020-11-08 19:20:00+00:00,1049.8608881854454
