symbol,prototype,gate,leverage_mode,event_id,signal_time,entry_time,exit_time,entry_price,exit_price,quantity,atr,stop_loss,liquidation_price,min_low_1m,max_high_1m,mae_atr,mfe_atr,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,exit_reason,reason
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-05T01:15:00+00:00,2020-01-05 01:15:00+00:00,2020-01-05 01:16:00+00:00,2020-01-05 08:45:00+00:00,7396.869078,7428.204062,1.0815386774647466,23.7514285714286,7325.6147922857135,6509.24478864,7392.0,7495.0,-0.2050014796102276,4.131579778659909,8.0,25.873052155162213,0.025873052155162213,1000.0,1025.8730521551622,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-10T23:45:00+00:00,2020-01-10 23:45:00+00:00,2020-01-10 23:46:00+00:00,2020-01-11 05:00:00+00:00,8128.035282,8083.692938,0.25242829701465913,56.79928571428575,7957.637424857143,4104.65781741,8107.0,8261.33,-0.37034412907606634,2.3467675046215493,2.0,-13.239411854677655,-0.012905506999003623,1025.8730521551622,1012.6336403004846,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-11T21:30:00+00:00,2020-01-11 21:30:00+00:00,2020-01-11 21:31:00+00:00,2020-01-11 21:45:00+00:00,8164.9126559999995,8105.808514,0.9921807450629362,29.85857142857133,8075.336941714286,7185.123137279999,8163.27,8292.19,-0.05501455432751906,4.262673594564902,8.0,-66.71373977244575,-0.06588141763950228,1012.6336403004846,945.9199005280389,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-14T00:30:00+00:00,2020-01-14 00:30:00+00:00,2020-01-14 00:31:00+00:00,2020-01-15 04:00:00+00:00,8160.921858,8671.035446,0.34772538580335915,27.709285714285734,8077.794000857142,5481.419181290001,8146.2,8918.5,-0.5312969143917715,27.340226298559006,3.0,174.45299476715633,0.18442681528295557,945.9199005280389,1120.3728952951951,False,,donchian20_exit,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-19T01:00:00+00:00,2020-01-19 01:00:00+00:00,2020-01-19 01:01:00+00:00,2020-01-19 06:30:00+00:00,9014.032446,9099.1798,0.9943366873877749,37.28857142857162,8902.166731714284,7932.348552479999,9012.01,9205.3,-0.054237690598399155,5.129388085204158,8.0,75.65982218487518,0.06753092876719441,1120.3728952951951,1196.0327174800702,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-26T17:00:00+00:00,2020-01-26 17:00:00+00:00,2020-01-26 17:01:00+00:00,2020-01-27 08:45:00+00:00,8497.009062,8606.398376000001,1.1260740891323016,27.252857142857206,8415.250490571427,7477.367974559999,8492.49,8700.0,-0.16581975153323053,7.448427771662221,8.0,113.55062014745714,0.09493939295130466,1196.0327174800702,1309.5833376275273,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-27T18:45:00+00:00,2020-01-27 18:45:00+00:00,2020-01-27 18:46:00+00:00,2020-01-28 17:15:00+00:00,8786.126874000001,8945.200602,1.1924101314793074,34.75928571428566,8681.849016857144,7731.791649120001,8782.0,9207.81,-0.11872723835361879,12.131524492941194,8.0,179.10961765590292,0.1367683999251107,1309.5833376275273,1488.6929552834301,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-28T23:30:00+00:00,2020-01-28 23:30:00+00:00,2020-01-28 23:31:00+00:00,2020-01-29 10:00:00+00:00,9172.944222,9308.128002,0.4868751796330601,56.41285714285732,9003.705650571428,6161.160869110001,9171.11,9450.0,-0.03251425460254394,4.911216911038484,3.0,61.318639491540004,0.04118958128599839,1488.6929552834301,1550.01159477497,False,,donchian20_exit,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-02-05T16:00:00+00:00,2020-02-05 16:00:00+00:00,2020-02-05 16:01:00+00:00,2020-02-06 00:15:00+00:00,9504.240468,9588.261964000001,1.3046905536481173,33.692857142857065,9403.16189657143,8363.73161184,9484.86,9799.08,-0.5752099894000291,8.750802306550813,8.0,97.1671483503176,0.06268801386896998,1550.01159477497,1647.1787431252876,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-02-23T03:45:00+00:00,2020-02-23 03:45:00+00:00,2020-02-23 03:46:00+00:00,2020-02-23 10:45:00+00:00,9752.110032,9863.206964,1.3512388500296506,18.897857142856992,9695.416460571429,8581.85682816,9738.62,10018.9,-0.7138392410326069,14.117471943153106,8.0,136.86600144718176,0.08309116543569399,1647.1787431252876,1784.0447445724694,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-03-05T02:30:00+00:00,2020-03-05 02:30:00+00:00,2020-03-05 02:31:00+00:00,2020-03-05 14:45:00+00:00,8872.304106,9031.04343,1.6086416545311952,35.98071428571412,8764.361963142857,7807.627613279999,8870.0,9147.05,-0.06403725011414632,7.635921060885815,8.0,240.95465349754463,0.13506088018845475,1784.0447445724694,2024.999398070014,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-03-19T16:15:00+00:00,2020-03-19 16:15:00+00:00,2020-03-19 16:16:00+00:00,2020-03-20 01:15:00+00:00,5961.29202,6115.7766,0.6793827214892969,109.90214285714286,5631.585591428571,3010.4524701,5921.25,6400.0,-0.3643424864977249,3.9918055152960723,2.0,100.85167851519691,0.04980331283619966,2024.999398070014,2125.8510765852106,False,,donchian20_exit,atr_pct_rank_gt_80pct
