symbol,prototype,gate,leverage_mode,event_id,base_leverage,final_leverage,equity_drawdown_before_entry,recent_3_loss_count,gate_high_risk,reason
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-05T01:15:00+00:00,3.0,8.0,0.0,0,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-10T23:45:00+00:00,3.0,2.0,0.0,0,False,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-11T21:30:00+00:00,3.0,8.0,0.012905506999003613,1,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-14T00:30:00+00:00,3.0,3.0,0.07793669154205496,2,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-19T01:00:00+00:00,3.0,8.0,0.0,2,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-26T17:00:00+00:00,3.0,8.0,0.0,1,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-27T18:45:00+00:00,3.0,8.0,0.0,0,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-28T23:30:00+00:00,3.0,3.0,0.0,0,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-02-05T16:00:00+00:00,3.0,8.0,0.0,0,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-02-23T03:45:00+00:00,3.0,8.0,0.0,0,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-03-05T02:30:00+00:00,3.0,8.0,0.0,0,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-03-19T16:15:00+00:00,3.0,2.0,0.0,0,False,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-04-02T14:30:00+00:00,3.0,2.0,0.0,0,False,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-04-12T16:45:00+00:00,3.0,3.0,0.0011227331428262932,1,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-04-17T23:15:00+00:00,3.0,8.0,0.047507195943703784,2,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-04-23T14:00:00+00:00,3.0,2.0,0.06152632309491568,3,False,recent_3_losses
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-04-26T10:45:00+00:00,3.0,8.0,0.0,2,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-04-29T12:45:00+00:00,3.0,2.0,0.058984130916425404,2,False,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-03T00:30:00+00:00,3.0,3.0,0.0,1,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-05T04:45:00+00:00,3.0,3.0,0.03654620594525215,2,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-06T10:15:00+00:00,3.0,3.0,0.07703894988369442,2,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-13T20:00:00+00:00,3.0,3.0,0.0604279414556681,2,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-17T12:00:00+00:00,3.0,8.0,0.0,1,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-28T12:00:00+00:00,3.0,8.0,0.0,0,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-30T04:30:00+00:00,3.0,8.0,0.0,0,False,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-05-30T22:30:00+00:00,3.0,3.0,0.03641695135941181,1,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-06-01T23:00:00+00:00,3.0,2.0,0.03326752884716622,1,False,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-06-08T23:30:00+00:00,3.0,3.0,0.0755618699267846,2,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-06-10T18:30:00+00:00,3.0,3.0,0.09748981008163882,2,False,default_3x
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-07-01T13:30:00+00:00,3.0,2.0,0.12723688409864709,3,False,drawdown_gt_10pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-07-06T06:15:00+00:00,3.0,2.0,0.11901837235935242,2,False,drawdown_gt_10pct
BTCUSDT,P4_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-07-08T13:45:00+00:00,3.0,2.0,0.10074122095339444,1,False,drawdown_gt_10pct
