symbol,prototype,gate,leverage_mode,event_id,signal_time,entry_time,exit_time,entry_price,exit_price,quantity,atr,stop_loss,liquidation_price,min_low_1m,max_high_1m,mae_atr,mfe_atr,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,exit_reason,reason
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-05T01:15:00+00:00,2020-01-05 01:15:00+00:00,2020-01-05 01:16:00+00:00,2020-01-05 08:45:00+00:00,7396.869078,7428.204062,1.0815386774647466,23.7514285714286,7325.6147922857135,6509.24478864,7392.0,7495.0,-0.2050014796102276,4.131579778659909,8.0,25.873052155162213,0.025873052155162213,1000.0,1025.8730521551622,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-07T00:00:00+00:00,2020-01-07 00:00:00+00:00,2020-01-07 00:01:00+00:00,2020-01-07 13:00:00+00:00,7774.334556,7839.061874,0.26391276186163715,60.33714285714281,7593.323127428572,3926.03895078,7772.78,8014.91,-0.02576449474381768,3.9871865422862025,2.0,15.022077974335549,0.01464321335157118,1025.8730521551622,1040.8951301294978,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-08T00:45:00+00:00,2020-01-08 00:45:00+00:00,2020-01-08 00:46:00+00:00,2020-01-08 16:30:00+00:00,8345.448756,8070.5455680000005,0.2494521650213576,81.4564285714284,8101.079470285715,4214.45162178,8173.54,8468.42,-2.1104381693981913,1.509656710423641,2.0,-70.62269808042319,-0.06784804351196937,1040.8951301294978,970.2724320490746,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-10T23:45:00+00:00,2020-01-10 23:45:00+00:00,2020-01-10 23:46:00+00:00,2020-01-11 05:00:00+00:00,8128.035282,8083.692938,0.23874710145459102,56.79928571428575,7957.637424857143,4104.65781741,8107.0,8261.33,-0.37034412907606634,2.3467675046215493,2.0,-12.521857662749598,-0.012905506999003622,970.2724320490746,957.750574386325,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-11T21:30:00+00:00,2020-01-11 21:30:00+00:00,2020-01-11 21:31:00+00:00,2020-01-11 21:45:00+00:00,8164.9126559999995,8105.808514,0.35190232207169553,29.85857142857133,8075.336941714286,5484.09966728,8163.27,8292.19,-0.05501455432751906,4.262673594564902,3.0,-23.661737094607002,-0.024705531614813356,957.750574386325,934.0888372917179,False,,donchian20_exit,default_3x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-14T00:30:00+00:00,2020-01-14 00:30:00+00:00,2020-01-14 00:31:00+00:00,2020-01-15 04:00:00+00:00,8160.921858,8671.035446,0.2289174810260064,27.709285714285734,8077.794000857142,4121.26553829,8146.2,8918.5,-0.5312969143917715,27.340226298559006,2.0,114.8473529687136,0.12295121018863704,934.0888372917179,1048.9361902604314,False,,donchian20_exit,drawdown_gt_10pct
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-19T01:00:00+00:00,2020-01-19 01:00:00+00:00,2020-01-19 01:01:00+00:00,2020-01-19 06:30:00+00:00,9014.032446,9099.1798,0.9309362454987831,37.28857142857162,8902.166731714284,7932.348552479999,9012.01,9205.3,-0.054237690598399155,5.129388085204158,8.0,70.83563514580948,0.06753092876719441,1048.9361902604314,1119.7718254062409,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-26T17:00:00+00:00,2020-01-26 17:00:00+00:00,2020-01-26 17:01:00+00:00,2020-01-27 08:45:00+00:00,8497.009062,8606.398376000001,1.0542738671790213,27.252857142857206,8415.250490571427,7477.367974559999,8492.49,8700.0,-0.16581975153323053,7.448427771662221,8.0,106.31045734804283,0.09493939295130467,1119.7718254062409,1226.0822827542836,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-27T18:45:00+00:00,2020-01-27 18:45:00+00:00,2020-01-27 18:46:00+00:00,2020-01-28 17:15:00+00:00,8786.126874000001,8945.200602,1.1163802210801386,34.75928571428566,8681.849016857144,7731.791649120001,8782.0,9207.81,-0.11872723835361879,12.131524492941194,8.0,167.68931198883053,0.1367683999251107,1226.0822827542836,1393.771594743114,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G1_SINGLE_BEST_PATH_SAFETY,adaptive_3x_8x_v1,BTCUSDT_2020-01-28T23:30:00+00:00,2020-01-28 23:30:00+00:00,2020-01-28 23:31:00+00:00,2020-01-29 10:00:00+00:00,9172.944222,9308.128002,0.4558312667159857,56.41285714285732,9003.705650571428,6161.160869110001,9171.11,9450.0,-0.03251425460254394,4.911216911038484,3.0,57.40886839578708,0.041189581285998374,1393.771594743114,1451.1804631389011,False,,donchian20_exit,default_3x
