time,equity,prototype,sizing_mode
2024-01-01 00:00:00+00:00,1000.0,P2_STRONG_BREAKOUT,fixed_2x
2024-01-02 14:45:00+00:00,1049.2541604411904,P2_STRONG_BREAKOUT,fixed_2x
2024-01-09 00:15:00+00:00,1084.3913989606795,P2_STRONG_BREAKOUT,fixed_2x
2024-01-11 16:00:00+00:00,1353.0451650453574,P2_STRONG_BREAKOUT,fixed_2x
2024-01-12 16:45:00+00:00,1346.6511403278032,P2_STRONG_BREAKOUT,fixed_2x
2024-01-14 02:15:00+00:00,1324.5086450226793,P2_STRONG_BREAKOUT,fixed_2x
2024-01-17 03:45:00+00:00,1361.6204614941776,P2_STRONG_BREAKOUT,fixed_2x
2024-01-27 05:30:00+00:00,1351.9433364751924,P2_STRONG_BREAKOUT,fixed_2x
2024-01-28 12:00:00+00:00,1352.1074853403945,P2_STRONG_BREAKOUT,fixed_2x
2024-01-30 06:30:00+00:00,1328.768699525042,P2_STRONG_BREAKOUT,fixed_2x
2024-01-30 23:00:00+00:00,1343.647397710666,P2_STRONG_BREAKOUT,fixed_2x
2024-01-31 20:07:00+00:00,1297.0971354888898,P2_STRONG_BREAKOUT,fixed_2x
2024-02-06 12:48:00+00:00,1277.3157701325408,P2_STRONG_BREAKOUT,fixed_2x
2024-02-07 03:15:00+00:00,1302.8317282645617,P2_STRONG_BREAKOUT,fixed_2x
2024-02-08 05:30:00+00:00,1350.506166435302,P2_STRONG_BREAKOUT,fixed_2x
2024-02-08 23:15:00+00:00,1328.7766422696986,P2_STRONG_BREAKOUT,fixed_2x
2024-02-10 07:45:00+00:00,1357.2089899980044,P2_STRONG_BREAKOUT,fixed_2x
2024-02-10 22:22:00+00:00,1335.5210416305702,P2_STRONG_BREAKOUT,fixed_2x
2024-02-11 10:15:00+00:00,1329.917779264534,P2_STRONG_BREAKOUT,fixed_2x
2024-02-13 13:30:00+00:00,1440.0425344529026,P2_STRONG_BREAKOUT,fixed_2x
2024-02-15 05:45:00+00:00,1555.2304787122725,P2_STRONG_BREAKOUT,fixed_2x
2024-02-15 21:45:00+00:00,1522.1424350518257,P2_STRONG_BREAKOUT,fixed_2x
2024-02-20 01:15:00+00:00,1627.835554147593,P2_STRONG_BREAKOUT,fixed_2x
2024-02-20 14:40:00+00:00,1576.1862832047798,P2_STRONG_BREAKOUT,fixed_2x
2024-02-21 05:45:00+00:00,1546.3635278054603,P2_STRONG_BREAKOUT,fixed_2x
2024-02-26 02:45:00+00:00,1677.3783294360076,P2_STRONG_BREAKOUT,fixed_2x
2024-02-27 15:45:00+00:00,1792.7221091115193,P2_STRONG_BREAKOUT,fixed_2x
2024-02-28 17:31:00+00:00,1755.0316494108106,P2_STRONG_BREAKOUT,fixed_2x
