time,equity,prototype,sizing_mode
2024-01-01 00:00:00+00:00,1000.0,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-01-09 00:15:00+00:00,999.7388086786307,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-01-11 16:00:00+00:00,1009.017314879296,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-02-13 13:30:00+00:00,1016.352944362647,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-02-15 05:45:00+00:00,1018.6149892248154,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-02-28 17:31:00+00:00,1013.2633042246349,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-03-05 16:00:00+00:00,1013.2975136363701,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-03-07 03:30:00+00:00,1012.9481842271883,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-03-12 03:15:00+00:00,1013.9271451471271,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-03-21 04:30:00+00:00,1012.5450521892468,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-03-21 15:00:00+00:00,1008.2588565266648,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-03-26 13:30:00+00:00,1009.9692974875572,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-04-09 01:00:00+00:00,1020.9582519394162,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-05-18 14:30:00+00:00,1021.1372563132588,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-05-21 17:00:00+00:00,1055.31412779252,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-05-23 12:56:00+00:00,1049.7296895233142,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-07-16 05:15:00+00:00,1048.1064777612628,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-08-09 10:15:00+00:00,1050.6141946607534,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-09-20 13:00:00+00:00,1051.9933414518334,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-10-15 03:30:00+00:00,1055.8562152928878,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-11-07 06:30:00+00:00,1078.8397259655194,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-11-08 17:00:00+00:00,1078.0869263769473,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-11-10 14:30:00+00:00,1076.5377565979454,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-11-12 10:30:00+00:00,1074.8018315596287,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
2024-11-22 00:30:00+00:00,1083.0215292609737,P3_MOMENTUM_TOP20,fixed_risk_0_5pct
