time,equity,prototype,sizing_mode
2024-01-01 00:00:00+00:00,1000.0,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-02 14:45:00+00:00,1049.2541604411904,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-09 00:15:00+00:00,1084.3913989606795,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-11 16:00:00+00:00,1353.0451650453574,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-12 16:45:00+00:00,1348.7625421080145,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-14 02:15:00+00:00,1326.585329790737,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-17 03:45:00+00:00,1363.7553335336213,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-27 05:30:00+00:00,1368.9486294752649,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-28 12:00:00+00:00,1369.114843071638,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-30 06:30:00+00:00,1355.5233381837502,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-30 23:00:00+00:00,1375.6441114189472,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-01-31 20:07:00+00:00,1327.9853326206546,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-02 13:30:00+00:00,1307.6552579961617,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-03 07:30:00+00:00,1299.712496426476,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-05 15:00:00+00:00,1284.4455017305886,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-06 12:48:00+00:00,1264.8570799733582,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-08 05:30:00+00:00,1311.1419142660704,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-08 23:15:00+00:00,1290.0457574186112,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-10 07:45:00+00:00,1317.6493654243177,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-10 22:22:00+00:00,1296.5935725329464,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-13 13:30:00+00:00,1403.9588938936147,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-15 05:45:00+00:00,1525.3298653863208,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-15 21:45:00+00:00,1492.8779671800335,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-18 12:45:00+00:00,1474.1949744529331,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-20 01:15:00+00:00,1576.5587621098553,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-20 14:40:00+00:00,1526.5364423159388,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-21 05:45:00+00:00,1497.6531032002279,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-22 13:15:00+00:00,1464.1881399726858,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-26 02:45:00+00:00,1588.2406769466788,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-27 15:45:00+00:00,1697.4549665905777,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-02-28 17:31:00+00:00,1661.7674176464986,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-02 05:00:00+00:00,1682.1298371700796,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-03 06:10:00+00:00,1654.1186800772807,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-05 16:00:00+00:00,1900.558449251652,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-07 03:30:00+00:00,1892.6424857287318,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-08 16:00:00+00:00,1865.0687051931077,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-10 13:45:00+00:00,1849.3607965373199,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-12 03:15:00+00:00,1867.7903431437505,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-13 12:30:00+00:00,1839.4881443250706,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-21 04:30:00+00:00,1815.6473947528036,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-21 15:00:00+00:00,1752.1351925483139,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-26 13:30:00+00:00,1964.5028090425462,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-27 14:00:00+00:00,1886.1640750607694,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-03-28 17:23:00+00:00,1815.758658449791,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-01 01:15:00+00:00,1855.4700143175703,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-04 20:00:00+00:00,1761.7685290020854,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-07 18:00:00+00:00,1800.7564647006297,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-09 01:00:00+00:00,2073.2590366373915,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-11 11:30:00+00:00,2024.1071066155557,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-21 00:30:00+00:00,2109.5827510109048,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-21 10:00:00+00:00,2121.5344644786405,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-22 15:00:00+00:00,2066.342917135517,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-23 20:00:00+00:00,2060.3522782246782,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-24 14:15:00+00:00,2022.1004074177372,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-28 10:00:00+00:00,2171.8718301490226,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-04-28 22:32:00+00:00,2115.8562017195054,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-03 06:15:00+00:00,2087.191043180714,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-04 07:45:00+00:00,2107.029323445657,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-05 00:30:00+00:00,2073.752795200073,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-06 03:00:00+00:00,2041.2271151452242,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-06 10:30:00+00:00,2013.8909704332627,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-16 02:45:00+00:00,2025.7122028609872,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-18 14:30:00+00:00,2117.5169415854543,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-20 06:52:00+00:00,2067.2262464245077,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-21 17:00:00+00:00,2873.133014864742,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-23 13:51:00+00:00,2791.3311549971577,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-27 19:00:00+00:00,3025.0231217531227,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-05-28 13:45:00+00:00,2989.4111979606364,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-02 07:30:00+00:00,2960.273586715898,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-03 10:45:00+00:00,2937.3279854153793,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-05 05:00:00+00:00,2882.251357259192,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-06 05:15:00+00:00,2918.3897133775454,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-15 20:00:00+00:00,2921.9295201560003,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-17 05:45:00+00:00,2926.244467125147,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-19 14:15:00+00:00,2838.6997790952814,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-20 13:15:00+00:00,2761.295281513355,P1_C1_FIRST_BREAKOUT,fixed_2x
2024-06-28 00:45:00+00:00,2808.9638882385807,P1_C1_FIRST_BREAKOUT,fixed_2x
