time,equity,prototype,sizing_mode
2024-01-01 00:00:00+00:00,1000.0,P4_BREAKOUT_TOP20,fixed_2x
2024-01-02 14:45:00+00:00,1049.2541604411904,P4_BREAKOUT_TOP20,fixed_2x
2024-01-09 00:15:00+00:00,1084.3913989606795,P4_BREAKOUT_TOP20,fixed_2x
2024-01-10 12:48:00+00:00,1045.9929807591493,P4_BREAKOUT_TOP20,fixed_2x
2024-01-11 16:00:00+00:00,1070.828101956744,P4_BREAKOUT_TOP20,fixed_2x
2024-01-12 16:45:00+00:00,1065.7677377286707,P4_BREAKOUT_TOP20,fixed_2x
2024-01-17 03:45:00+00:00,1095.6298128706212,P4_BREAKOUT_TOP20,fixed_2x
2024-01-28 12:00:00+00:00,1093.8049951517946,P4_BREAKOUT_TOP20,fixed_2x
2024-02-07 03:15:00+00:00,1115.6550991851868,P4_BREAKOUT_TOP20,fixed_2x
2024-02-08 23:15:00+00:00,1097.7043078147094,P4_BREAKOUT_TOP20,fixed_2x
2024-02-10 07:45:00+00:00,1121.1923114338401,P4_BREAKOUT_TOP20,fixed_2x
2024-02-11 10:15:00+00:00,1116.4882787095962,P4_BREAKOUT_TOP20,fixed_2x
2024-02-13 13:30:00+00:00,1208.9398575068751,P4_BREAKOUT_TOP20,fixed_2x
2024-02-15 05:45:00+00:00,1305.6420684400669,P4_BREAKOUT_TOP20,fixed_2x
2024-02-20 01:15:00+00:00,1396.302035246249,P4_BREAKOUT_TOP20,fixed_2x
2024-02-20 14:40:00+00:00,1349.0194133874588,P4_BREAKOUT_TOP20,fixed_2x
2024-02-26 02:45:00+00:00,1447.7664761631695,P4_BREAKOUT_TOP20,fixed_2x
2024-02-27 15:45:00+00:00,1547.321152957107,P4_BREAKOUT_TOP20,fixed_2x
2024-02-28 17:31:00+00:00,1510.6342240289991,P4_BREAKOUT_TOP20,fixed_2x
2024-03-02 05:00:00+00:00,1529.1447372871794,P4_BREAKOUT_TOP20,fixed_2x
2024-03-03 06:10:00+00:00,1503.6811181851974,P4_BREAKOUT_TOP20,fixed_2x
2024-03-04 00:49:00+00:00,1462.376149733433,P4_BREAKOUT_TOP20,fixed_2x
2024-03-26 13:30:00+00:00,1583.8749981141566,P4_BREAKOUT_TOP20,fixed_2x
2024-03-27 14:00:00+00:00,1520.71460884593,P4_BREAKOUT_TOP20,fixed_2x
2024-04-04 20:00:00+00:00,1443.9183165370896,P4_BREAKOUT_TOP20,fixed_2x
2024-04-07 18:00:00+00:00,1454.5230797819593,P4_BREAKOUT_TOP20,fixed_2x
2024-04-09 01:00:00+00:00,1651.301659244183,P4_BREAKOUT_TOP20,fixed_2x
2024-04-21 00:30:00+00:00,1721.0341713991406,P4_BREAKOUT_TOP20,fixed_2x
2024-04-24 14:15:00+00:00,1689.0819768766503,P4_BREAKOUT_TOP20,fixed_2x
2024-04-28 10:00:00+00:00,1814.1876392159618,P4_BREAKOUT_TOP20,fixed_2x
2024-05-04 07:45:00+00:00,1831.4310836804968,P4_BREAKOUT_TOP20,fixed_2x
2024-05-05 00:30:00+00:00,1791.3101669766313,P4_BREAKOUT_TOP20,fixed_2x
2024-05-06 10:30:00+00:00,1753.3750031536579,P4_BREAKOUT_TOP20,fixed_2x
2024-05-16 02:45:00+00:00,1730.322155468124,P4_BREAKOUT_TOP20,fixed_2x
2024-05-18 14:30:00+00:00,1759.6122324725939,P4_BREAKOUT_TOP20,fixed_2x
2024-05-21 17:00:00+00:00,2417.9508601767557,P4_BREAKOUT_TOP20,fixed_2x
2024-05-23 13:51:00+00:00,2349.1086324039507,P4_BREAKOUT_TOP20,fixed_2x
2024-05-27 19:00:00+00:00,2545.7774566841185,P4_BREAKOUT_TOP20,fixed_2x
2024-06-02 07:30:00+00:00,2520.96391684755,P4_BREAKOUT_TOP20,fixed_2x
2024-06-15 20:00:00+00:00,2524.0216733631355,P4_BREAKOUT_TOP20,fixed_2x
2024-06-17 05:45:00+00:00,2481.285912326618,P4_BREAKOUT_TOP20,fixed_2x
2024-06-28 00:45:00+00:00,2524.1206801688736,P4_BREAKOUT_TOP20,fixed_2x
2024-07-01 08:30:00+00:00,2606.5480209039883,P4_BREAKOUT_TOP20,fixed_2x
2024-07-10 21:00:00+00:00,2590.768263023021,P4_BREAKOUT_TOP20,fixed_2x
2024-07-14 13:30:00+00:00,2666.341062799613,P4_BREAKOUT_TOP20,fixed_2x
2024-07-16 05:15:00+00:00,2986.18417055136,P4_BREAKOUT_TOP20,fixed_2x
2024-07-21 05:00:00+00:00,2962.594483372267,P4_BREAKOUT_TOP20,fixed_2x
2024-07-27 17:00:00+00:00,2919.440668822628,P4_BREAKOUT_TOP20,fixed_2x
2024-08-09 10:15:00+00:00,2889.511611183614,P4_BREAKOUT_TOP20,fixed_2x
2024-08-11 11:30:00+00:00,2901.89427594343,P4_BREAKOUT_TOP20,fixed_2x
2024-08-14 13:30:00+00:00,2829.1772921875818,P4_BREAKOUT_TOP20,fixed_2x
2024-08-23 11:00:00+00:00,2815.4373937989235,P4_BREAKOUT_TOP20,fixed_2x
2024-08-23 14:49:00+00:00,2744.49913585184,P4_BREAKOUT_TOP20,fixed_2x
2024-08-24 01:30:00+00:00,2844.8166704667697,P4_BREAKOUT_TOP20,fixed_2x
2024-08-24 21:30:00+00:00,2837.038035109996,P4_BREAKOUT_TOP20,fixed_2x
2024-09-11 01:15:00+00:00,2834.5898731357347,P4_BREAKOUT_TOP20,fixed_2x
2024-09-14 05:15:00+00:00,2938.8403555869154,P4_BREAKOUT_TOP20,fixed_2x
2024-09-20 13:00:00+00:00,3068.533544555487,P4_BREAKOUT_TOP20,fixed_2x
2024-09-22 05:15:00+00:00,3081.0816217075867,P4_BREAKOUT_TOP20,fixed_2x
2024-10-07 07:30:00+00:00,3142.5167017085937,P4_BREAKOUT_TOP20,fixed_2x
2024-10-13 01:15:00+00:00,3218.7489022598643,P4_BREAKOUT_TOP20,fixed_2x
2024-10-15 03:30:00+00:00,3569.2020226351597,P4_BREAKOUT_TOP20,fixed_2x
2024-10-15 14:30:00+00:00,3423.7439709565174,P4_BREAKOUT_TOP20,fixed_2x
2024-10-21 07:45:00+00:00,3596.1473270223573,P4_BREAKOUT_TOP20,fixed_2x
2024-10-28 15:45:00+00:00,3549.7080830677587,P4_BREAKOUT_TOP20,fixed_2x
2024-10-29 20:15:00+00:00,3714.497401930609,P4_BREAKOUT_TOP20,fixed_2x
2024-10-30 19:45:00+00:00,3699.5453925605693,P4_BREAKOUT_TOP20,fixed_2x
2024-11-07 06:30:00+00:00,4551.889257419515,P4_BREAKOUT_TOP20,fixed_2x
2024-11-08 17:00:00+00:00,4524.967695877088,P4_BREAKOUT_TOP20,fixed_2x
2024-11-09 14:30:00+00:00,4630.060823229657,P4_BREAKOUT_TOP20,fixed_2x
2024-11-10 14:30:00+00:00,4875.145668810299,P4_BREAKOUT_TOP20,fixed_2x
2024-11-16 22:45:00+00:00,4809.93789931922,P4_BREAKOUT_TOP20,fixed_2x
2024-11-22 00:30:00+00:00,5360.770343340851,P4_BREAKOUT_TOP20,fixed_2x
2024-11-22 10:00:00+00:00,5288.79941484325,P4_BREAKOUT_TOP20,fixed_2x
2024-11-24 05:30:00+00:00,5457.108371758786,P4_BREAKOUT_TOP20,fixed_2x
2024-11-25 14:45:00+00:00,5539.933030369363,P4_BREAKOUT_TOP20,fixed_2x
2024-11-28 03:00:00+00:00,6109.80461231108,P4_BREAKOUT_TOP20,fixed_2x
2024-11-30 10:45:00+00:00,6010.677364092015,P4_BREAKOUT_TOP20,fixed_2x
2024-12-06 23:15:00+00:00,6209.730023023651,P4_BREAKOUT_TOP20,fixed_2x
2024-12-12 10:00:00+00:00,6437.753136466583,P4_BREAKOUT_TOP20,fixed_2x
2024-12-16 23:15:00+00:00,6434.2738607103065,P4_BREAKOUT_TOP20,fixed_2x
2024-12-25 11:45:00+00:00,6325.3807982467015,P4_BREAKOUT_TOP20,fixed_2x
2025-01-03 06:45:00+00:00,6504.2848482840645,P4_BREAKOUT_TOP20,fixed_2x
2025-01-05 01:30:00+00:00,6593.182827629658,P4_BREAKOUT_TOP20,fixed_2x
2025-01-16 02:45:00+00:00,7089.969581583725,P4_BREAKOUT_TOP20,fixed_2x
2025-01-18 01:30:00+00:00,7306.88095034476,P4_BREAKOUT_TOP20,fixed_2x
2025-01-24 15:30:00+00:00,7216.474534884116,P4_BREAKOUT_TOP20,fixed_2x
2025-01-30 20:30:00+00:00,7118.60585769096,P4_BREAKOUT_TOP20,fixed_2x
2025-01-31 18:30:00+00:00,7267.415305235493,P4_BREAKOUT_TOP20,fixed_2x
2025-02-13 06:30:00+00:00,7346.300451744148,P4_BREAKOUT_TOP20,fixed_2x
2025-02-17 16:15:00+00:00,7052.846441579993,P4_BREAKOUT_TOP20,fixed_2x
2025-02-21 15:30:00+00:00,6836.394652892328,P4_BREAKOUT_TOP20,fixed_2x
2025-02-23 00:00:00+00:00,6855.245330012329,P4_BREAKOUT_TOP20,fixed_2x
2025-02-24 02:21:00+00:00,6674.498765014783,P4_BREAKOUT_TOP20,fixed_2x
2025-03-03 00:45:00+00:00,7834.96121493551,P4_BREAKOUT_TOP20,fixed_2x
2025-03-20 01:30:00+00:00,8430.678870203517,P4_BREAKOUT_TOP20,fixed_2x
