time,equity,prototype,sizing_mode
2024-05-05 00:30:00+00:00,1181.626841119148,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-05-06 10:30:00+00:00,1177.9020547827122,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-05-16 02:45:00+00:00,1179.2188997200756,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-05-18 14:30:00+00:00,1188.4615685289912,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-05-21 17:00:00+00:00,1266.1212131673421,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-05-23 13:51:00+00:00,1259.212733469188,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-05-27 19:00:00+00:00,1290.9793849054113,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-05-28 13:45:00+00:00,1287.7880821262452,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-02 07:30:00+00:00,1280.9884958827606,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-03 10:45:00+00:00,1278.2480746213141,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-05 05:00:00+00:00,1269.8062709323053,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-06 05:15:00+00:00,1267.9323115872087,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-15 20:00:00+00:00,1268.370001680763,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-17 05:45:00+00:00,1268.972411945554,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-20 13:15:00+00:00,1258.4696618413413,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-06-28 00:45:00+00:00,1263.5071350970613,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-01 08:30:00+00:00,1277.0625088813194,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-09 13:30:00+00:00,1274.1416946056145,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-10 21:00:00+00:00,1272.8744575608846,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-11 20:00:00+00:00,1264.946419777597,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-14 13:30:00+00:00,1278.8074229798779,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-16 05:15:00+00:00,1323.95444552865,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2024-07-18 14:45:00+00:00,1321.2922852770582,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
