time,equity,prototype,sizing_mode
2024-01-01 00:00:00+00:00,1000.0,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-01-02 14:45:00+00:00,1015.9525226231118,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-01-09 00:15:00+00:00,1021.5060614810388,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-01-10 12:48:00+00:00,1016.0310560197191,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-01-11 16:00:00+00:00,1017.4007696669233,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-01-12 16:45:00+00:00,1016.6717584648643,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-01-17 03:45:00+00:00,1020.670605265643,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-01-28 12:00:00+00:00,1020.0892575832022,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-07 03:15:00+00:00,1023.9174002431644,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-08 23:15:00+00:00,1020.5751519864092,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-10 07:45:00+00:00,1027.9263695770671,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-11 10:15:00+00:00,1026.6147370456915,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-13 13:30:00+00:00,1044.2162644151379,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-15 05:45:00+00:00,1062.0297249415926,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-20 01:15:00+00:00,1078.266827604362,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-20 14:40:00+00:00,1072.4683368717226,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-26 02:45:00+00:00,1096.8505861487145,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-27 15:45:00+00:00,1109.0919796866833,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-02-28 17:31:00+00:00,1102.9263476527376,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-03-02 05:00:00+00:00,1105.1630382823937,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-03-03 06:10:00+00:00,1098.7113122558294,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-03-04 00:49:00+00:00,1092.6960917635495,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-03-26 13:30:00+00:00,1111.2908219609603,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-03-27 14:00:00+00:00,1103.8991657503411,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-04-04 20:00:00+00:00,1093.2046862941475,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-04-07 18:00:00+00:00,1095.4140253733706,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-04-09 01:00:00+00:00,1136.7832189026146,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-04-21 00:30:00+00:00,1148.0305338511125,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-04-24 14:15:00+00:00,1143.6217683668451,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-04-28 10:00:00+00:00,1158.0618012136363,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-04 07:45:00+00:00,1160.9891015209023,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-05 00:30:00+00:00,1154.9589632473876,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-06 10:30:00+00:00,1150.5744450328098,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-16 02:45:00+00:00,1146.2742056903585,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-18 14:30:00+00:00,1150.5403212401245,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-21 17:00:00+00:00,1189.0482382195717,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-23 13:51:00+00:00,1182.5603004704549,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-05-27 19:00:00+00:00,1212.3932110413832,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-06-02 07:30:00+00:00,1205.9917135326627,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-06-15 20:00:00+00:00,1206.4080217386274,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-06-17 05:45:00+00:00,1201.1465987725783,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-06-28 00:45:00+00:00,1205.9546160422697,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-07-01 08:30:00+00:00,1217.1210436627293,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-07-10 21:00:00+00:00,1215.910518270632,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-07-14 13:30:00+00:00,1229.2341969054944,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-07-16 05:15:00+00:00,1272.6310860759504,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-07-21 05:00:00+00:00,1270.2459906721983,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-07-27 17:00:00+00:00,1265.05529274223,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-08-09 10:15:00+00:00,1263.9489345180712,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-08-11 11:30:00+00:00,1264.984256886172,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-08-14 13:30:00+00:00,1259.0932616248538,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-08-23 11:00:00+00:00,1257.2170088318237,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-08-23 14:49:00+00:00,1250.2740433879906,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-08-24 01:30:00+00:00,1256.002740182695,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-08-24 21:30:00+00:00,1255.254158784908,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-09-11 01:15:00+00:00,1255.0868354121437,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-09-14 05:15:00+00:00,1262.1314143827897,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-09-20 13:00:00+00:00,1271.9264240476573,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-09-22 05:15:00+00:00,1273.878413497016,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-07 07:30:00+00:00,1278.419520743454,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-13 01:15:00+00:00,1284.6931524755257,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-15 03:30:00+00:00,1310.7736702266088,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-15 14:30:00+00:00,1303.5280911622913,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-21 07:45:00+00:00,1332.248434000261,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-28 15:45:00+00:00,1328.9857973353294,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-29 20:15:00+00:00,1338.8783110807635,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-10-30 19:45:00+00:00,1337.736269320882,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-07 06:30:00+00:00,1366.8556469196342,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-08 17:00:00+00:00,1365.9018737651302,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-09 14:30:00+00:00,1372.2158898721916,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-10 14:30:00+00:00,1384.8137433497327,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-16 22:45:00+00:00,1381.6949028736265,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-22 00:30:00+00:00,1405.4899102937911,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-22 10:00:00+00:00,1403.171757627776,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-24 05:30:00+00:00,1411.929072632282,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-25 14:45:00+00:00,1416.1894132845828,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-28 03:00:00+00:00,1441.6997445570396,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-11-30 10:45:00+00:00,1438.370521560975,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-12-06 23:15:00+00:00,1444.061459657117,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-12-12 10:00:00+00:00,1454.5927441388462,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-12-16 23:15:00+00:00,1454.4948264715206,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2024-12-25 11:45:00+00:00,1448.6663903523495,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-01-03 06:45:00+00:00,1458.2529725698528,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-01-05 01:30:00+00:00,1463.3956602191993,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-01-16 02:45:00+00:00,1481.480469640096,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-01-18 01:30:00+00:00,1489.6882407946446,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-01-24 15:30:00+00:00,1487.3206357463991,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-01-30 20:30:00+00:00,1482.5715214800566,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-01-31 18:30:00+00:00,1489.09844838077,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-02-13 06:30:00+00:00,1490.9101867447364,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-02-17 16:15:00+00:00,1481.8157322308637,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-02-21 15:30:00+00:00,1473.1967827873093,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-02-23 00:00:00+00:00,1474.0405999991583,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-02-24 02:21:00+00:00,1465.9380789367567,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-03-03 00:45:00+00:00,1477.3166947897803,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-03-20 01:30:00+00:00,1500.172079274666,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-04-01 14:00:00+00:00,1500.0038231317067,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-04-02 20:30:00+00:00,1495.3095899928428,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-04-13 01:45:00+00:00,1507.529598792536,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-04-20 06:15:00+00:00,1510.9739373390057,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-04-23 15:15:00+00:00,1522.1532842475447,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-04-26 11:30:00+00:00,1515.897878500688,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-04-28 13:45:00+00:00,1511.2552233035665,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-05-01 23:00:00+00:00,1515.2612319422876,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-05-04 09:15:00+00:00,1505.9918323564686,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-05-11 07:00:00+00:00,1630.6178591820506,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-05-12 14:15:00+00:00,1625.7676849898164,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-05-14 02:00:00+00:00,1628.0509948157583,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-05-28 00:00:00+00:00,1643.851590850663,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-05-29 12:30:00+00:00,1639.4808966270734,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-06-10 06:00:00+00:00,1662.0441594275915,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-06-11 08:15:00+00:00,1674.4718423635077,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-06-11 22:15:00+00:00,1666.3385277803604,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-06-16 11:15:00+00:00,1671.6122490259552,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
2025-06-24 08:00:00+00:00,1676.4193575689887,P4_BREAKOUT_TOP20,fixed_risk_0_5pct
