time,equity,symbol,sizing_mode,side_scope
2020-03-05 19:15:00+00:00,1005.979426875893,ETHUSDT,fixed_1x,short_only
2020-03-22 06:07:00+00:00,996.9786280147472,ETHUSDT,fixed_1x,short_only
2020-05-14 23:45:00+00:00,996.9559144609674,ETHUSDT,fixed_1x,short_only
2020-06-01 12:40:00+00:00,998.9384130119228,ETHUSDT,fixed_1x,short_only
2020-06-04 14:43:00+00:00,1009.0108099984084,ETHUSDT,fixed_1x,short_only
2020-06-09 13:26:00+00:00,1012.0724018904716,ETHUSDT,fixed_1x,short_only
2020-08-04 00:51:00+00:00,1000.1287193171702,ETHUSDT,fixed_1x,short_only
2020-08-13 11:19:00+00:00,990.067240881106,ETHUSDT,fixed_1x,short_only
2020-08-13 12:10:00+00:00,1005.6439038702168,ETHUSDT,fixed_1x,short_only
2020-11-05 11:16:00+00:00,1015.2293406195625,ETHUSDT,fixed_1x,short_only
2020-12-28 01:07:00+00:00,1000.9934454323788,ETHUSDT,fixed_1x,short_only
2021-01-14 07:24:00+00:00,992.1371024475142,ETHUSDT,fixed_1x,short_only
2021-01-29 23:02:00+00:00,1003.0875231509741,ETHUSDT,fixed_1x,short_only
2021-02-14 06:06:00+00:00,996.8790946009926,ETHUSDT,fixed_1x,short_only
2021-03-20 04:15:00+00:00,991.6182991118169,ETHUSDT,fixed_1x,short_only
2021-04-06 00:45:00+00:00,987.2569159450741,ETHUSDT,fixed_1x,short_only
2021-04-09 10:17:00+00:00,982.7553028892061,ETHUSDT,fixed_1x,short_only
2021-04-09 12:30:00+00:00,988.8622941419883,ETHUSDT,fixed_1x,short_only
2021-07-29 23:00:00+00:00,985.1220788261999,ETHUSDT,fixed_1x,short_only
2021-09-06 08:46:00+00:00,982.1361410058507,ETHUSDT,fixed_1x,short_only
2021-09-13 01:07:00+00:00,991.9979548560563,ETHUSDT,fixed_1x,short_only
2021-10-26 20:14:00+00:00,986.8657378321084,ETHUSDT,fixed_1x,short_only
2021-11-01 20:31:00+00:00,992.7430789128053,ETHUSDT,fixed_1x,short_only
2021-12-25 21:05:00+00:00,989.5067221407812,ETHUSDT,fixed_1x,short_only
2022-01-16 23:19:00+00:00,989.5689374545482,ETHUSDT,fixed_1x,short_only
2022-01-16 23:41:00+00:00,989.4663098103811,ETHUSDT,fixed_1x,short_only
2022-03-22 02:23:00+00:00,985.762078130468,ETHUSDT,fixed_1x,short_only
2022-04-17 22:47:00+00:00,988.9848824371732,ETHUSDT,fixed_1x,short_only
2022-08-25 03:33:00+00:00,992.4087332749216,ETHUSDT,fixed_1x,short_only
2022-09-02 04:23:00+00:00,988.435212017073,ETHUSDT,fixed_1x,short_only
