time,equity
2020-01-01 00:00:00+00:00,1000.0
2020-01-02 02:21:00+00:00,998.9460410497949
2020-01-07 15:35:00+00:00,997.4072833216588
2020-01-07 15:51:00+00:00,995.8779697200523
2020-01-07 16:01:00+00:00,994.4165021550972
2020-01-08 16:41:00+00:00,993.0189797983383
2020-01-08 20:45:00+00:00,993.1615843163992
2020-01-12 00:08:00+00:00,991.697859940974
2020-01-12 02:17:00+00:00,993.3476565589825
2020-01-12 02:42:00+00:00,995.300766128866
2020-01-13 06:59:00+00:00,993.9008995823233
2020-01-13 09:00:00+00:00,995.6650945669741
2020-01-18 06:41:00+00:00,997.0987394477968
2020-01-19 12:25:00+00:00,995.7443659053496
2020-01-19 13:27:00+00:00,994.4096066236539
2020-01-19 17:30:00+00:00,995.9642229297696
2020-01-22 11:17:00+00:00,994.7950349002914
2020-01-31 08:47:00+00:00,996.1658378176684
2020-02-01 11:27:00+00:00,995.216797316541
2020-02-01 11:59:00+00:00,996.6759551070766
2020-02-01 12:46:00+00:00,995.6961999148116
2020-02-01 13:22:00+00:00,996.66423239884
2020-02-10 08:01:00+00:00,996.66423239884
2020-02-10 10:00:00+00:00,996.4823740695723
2020-02-13 08:09:00+00:00,995.0639908253804
2020-02-13 09:25:00+00:00,993.566738093744
2020-02-13 11:45:00+00:00,992.2058085742465
2020-02-13 13:30:00+00:00,993.9783934874362
2020-02-15 02:11:00+00:00,992.5117769830025
2020-02-15 06:03:00+00:00,991.0755388837829
2020-02-15 06:04:00+00:00,990.1640944738641
2020-02-18 11:01:00+00:00,992.4605054114006
2020-02-19 21:32:00+00:00,991.0732123176622
2020-02-19 21:46:00+00:00,988.3293738392521
2020-02-19 22:04:00+00:00,985.6954062137661
2020-02-19 22:31:00+00:00,986.6128098372442
2020-02-19 23:49:00+00:00,985.3157267491417
2020-02-19 23:51:00+00:00,983.9459718992257
2020-02-20 00:00:00+00:00,982.6427874803564
2020-02-20 02:20:00+00:00,981.3620186776554
2020-02-20 04:00:00+00:00,981.0503169584781
2020-02-24 07:16:00+00:00,979.5927164081354
2020-02-24 07:17:00+00:00,978.1849554606027
2020-03-01 01:39:00+00:00,980.1776900951376
2020-03-03 12:00:00+00:00,979.1088997348955
2020-03-03 20:45:00+00:00,979.2218629823186
2020-03-04 11:14:00+00:00,978.1476981417347
2020-03-04 14:25:00+00:00,979.4822211774027
2020-03-05 19:15:00+00:00,980.9677403468589
2020-03-22 06:07:00+00:00,979.5819549018157
2020-03-22 12:00:00+00:00,978.1946473692029
2020-03-22 12:18:00+00:00,975.5241319497359
2020-03-22 15:33:00+00:00,974.2207731997675
2020-03-22 15:35:00+00:00,972.8808472270345
2020-03-25 13:34:00+00:00,974.7156613195004
2020-04-03 16:07:00+00:00,973.3489683556595
2020-04-03 16:22:00+00:00,971.9999422896242
2020-04-03 17:00:00+00:00,974.0685470160154
2020-04-03 19:59:00+00:00,976.7934538847919
2020-04-03 20:06:00+00:00,979.4521592134244
2020-04-13 00:00:00+00:00,978.0155162742361
2020-04-13 00:01:00+00:00,976.632631550349
2020-04-13 00:29:00+00:00,972.4881163322758
2020-04-13 00:31:00+00:00,968.439315474737
