time,equity,symbol,sizing_mode,side_scope
2020-03-03 12:00:00+00:00,995.7577793939729,BTCUSDT,fixed_1x,short_only
2020-04-18 13:05:00+00:00,991.5718768121025,BTCUSDT,fixed_1x,short_only
2020-04-18 13:47:00+00:00,986.7792564694396,BTCUSDT,fixed_1x,short_only
2020-05-18 01:20:00+00:00,979.800419869175,BTCUSDT,fixed_1x,short_only
2020-06-01 12:34:00+00:00,980.1073560925794,BTCUSDT,fixed_1x,short_only
2020-08-10 15:00:00+00:00,985.8569950541151,BTCUSDT,fixed_1x,short_only
2020-09-10 01:46:00+00:00,980.8205839844318,BTCUSDT,fixed_1x,short_only
2020-09-12 15:45:00+00:00,978.8304260563491,BTCUSDT,fixed_1x,short_only
2020-10-30 01:11:00+00:00,973.4898302479329,BTCUSDT,fixed_1x,short_only
2020-10-30 02:53:00+00:00,981.3512921610848,BTCUSDT,fixed_1x,short_only
2020-10-31 07:05:00+00:00,982.3319049656687,BTCUSDT,fixed_1x,short_only
2020-12-23 13:20:00+00:00,971.8801845502591,BTCUSDT,fixed_1x,short_only
2021-04-09 10:16:00+00:00,967.6288067429207,BTCUSDT,fixed_1x,short_only
2021-07-28 20:30:00+00:00,979.9246105005155,BTCUSDT,fixed_1x,short_only
2021-09-24 08:59:00+00:00,989.0574067008382,BTCUSDT,fixed_1x,short_only
2022-02-01 14:25:00+00:00,984.65731666319,BTCUSDT,fixed_1x,short_only
2022-02-10 19:45:00+00:00,995.5588307845114,BTCUSDT,fixed_1x,short_only
2022-05-29 22:36:00+00:00,993.189939475844,BTCUSDT,fixed_1x,short_only
2022-05-30 01:31:00+00:00,990.6893288031832,BTCUSDT,fixed_1x,short_only
2022-10-22 21:14:00+00:00,990.5105025306209,BTCUSDT,fixed_1x,short_only
2022-12-04 15:00:00+00:00,988.9798124349812,BTCUSDT,fixed_1x,short_only
2022-12-04 16:28:00+00:00,987.4503270540096,BTCUSDT,fixed_1x,short_only
2023-01-04 16:45:00+00:00,987.9597250614681,BTCUSDT,fixed_1x,short_only
2023-01-23 18:59:00+00:00,992.757742126463,BTCUSDT,fixed_1x,short_only
2023-05-15 17:45:00+00:00,995.8057023888204,BTCUSDT,fixed_1x,short_only
2023-12-01 17:03:00+00:00,993.0701834589607,BTCUSDT,fixed_1x,short_only
2024-03-01 20:54:00+00:00,989.6178546771539,BTCUSDT,fixed_1x,short_only
2024-08-18 01:57:00+00:00,990.9652856778251,BTCUSDT,fixed_1x,short_only
2024-09-24 19:49:00+00:00,988.5450847701976,BTCUSDT,fixed_1x,short_only
2024-10-07 00:38:00+00:00,986.9124743363122,BTCUSDT,fixed_1x,short_only
2024-10-18 13:48:00+00:00,987.3159811200658,BTCUSDT,fixed_1x,short_only
2024-10-18 14:06:00+00:00,985.6598990929109,BTCUSDT,fixed_1x,short_only
2024-10-18 15:30:00+00:00,983.6224033116023,BTCUSDT,fixed_1x,short_only
2024-10-27 21:45:00+00:00,982.359289158357,BTCUSDT,fixed_1x,short_only
2024-11-18 15:54:00+00:00,978.7688759415614,BTCUSDT,fixed_1x,short_only
2024-11-29 10:10:00+00:00,977.1976576113159,BTCUSDT,fixed_1x,short_only
2024-11-29 11:25:00+00:00,975.6025771358895,BTCUSDT,fixed_1x,short_only
2025-05-18 22:49:00+00:00,973.7971733286729,BTCUSDT,fixed_1x,short_only
2025-05-18 23:50:00+00:00,971.8209390468245,BTCUSDT,fixed_1x,short_only
2025-06-28 16:08:00+00:00,971.1251184282294,BTCUSDT,fixed_1x,short_only
2025-06-28 16:20:00+00:00,970.9254708683545,BTCUSDT,fixed_1x,short_only
2025-08-09 20:46:00+00:00,970.6821280446409,BTCUSDT,fixed_1x,short_only
2025-09-02 13:45:00+00:00,968.9040809294079,BTCUSDT,fixed_1x,short_only
2025-10-24 01:26:00+00:00,969.0195004209261,BTCUSDT,fixed_1x,short_only
2025-11-24 04:16:00+00:00,971.5927522452248,BTCUSDT,fixed_1x,short_only
2025-12-26 02:15:00+00:00,970.0749827155299,BTCUSDT,fixed_1x,short_only
2026-03-04 07:44:00+00:00,968.0954401901269,BTCUSDT,fixed_1x,short_only
2026-03-11 13:31:00+00:00,966.3414794723642,BTCUSDT,fixed_1x,short_only
2026-04-01 06:20:00+00:00,964.9230634725675,BTCUSDT,fixed_1x,short_only
2026-05-21 09:32:00+00:00,965.6038274466156,BTCUSDT,fixed_1x,short_only
