time,equity,symbol,sizing_mode,side_scope
2020-03-03 12:00:00+00:00,995.7248385590316,BTCUSDT,fixed_risk_0_5pct,short_only
2020-04-18 13:05:00+00:00,991.4559876076406,BTCUSDT,fixed_risk_0_5pct,short_only
2020-04-18 13:47:00+00:00,986.5683961003651,BTCUSDT,fixed_risk_0_5pct,short_only
2020-05-18 01:20:00+00:00,980.8531470694571,BTCUSDT,fixed_risk_0_5pct,short_only
2020-06-01 12:34:00+00:00,981.1656097253431,BTCUSDT,fixed_risk_0_5pct,short_only
2020-08-10 15:00:00+00:00,987.0288608659615,BTCUSDT,fixed_risk_0_5pct,short_only
2020-09-10 01:46:00+00:00,981.8929309151431,BTCUSDT,fixed_risk_0_5pct,short_only
2020-09-12 15:45:00+00:00,979.8634477041269,BTCUSDT,fixed_risk_0_5pct,short_only
2020-10-30 01:11:00+00:00,974.4135619826176,BTCUSDT,fixed_risk_0_5pct,short_only
2020-10-30 02:53:00+00:00,982.2193139928908,BTCUSDT,fixed_risk_0_5pct,short_only
2020-10-31 07:05:00+00:00,983.2197535975079,BTCUSDT,fixed_risk_0_5pct,short_only
2020-12-23 13:20:00+00:00,978.2112969679938,BTCUSDT,fixed_risk_0_5pct,short_only
2021-04-09 10:16:00+00:00,973.9164505620932,BTCUSDT,fixed_risk_0_5pct,short_only
2021-07-28 20:30:00+00:00,979.4680671374344,BTCUSDT,fixed_risk_0_5pct,short_only
2021-09-24 08:59:00+00:00,987.5686443244815,BTCUSDT,fixed_risk_0_5pct,short_only
2022-02-01 14:25:00+00:00,983.0457400334782,BTCUSDT,fixed_risk_0_5pct,short_only
2022-02-10 19:45:00+00:00,987.7189038850682,BTCUSDT,fixed_risk_0_5pct,short_only
2022-05-29 22:36:00+00:00,985.2524475433019,BTCUSDT,fixed_risk_0_5pct,short_only
2022-05-30 01:31:00+00:00,982.6488468507307,BTCUSDT,fixed_risk_0_5pct,short_only
2022-10-22 21:14:00+00:00,982.4549320141357,BTCUSDT,fixed_risk_0_5pct,short_only
2022-12-04 15:00:00+00:00,980.7950891089491,BTCUSDT,fixed_risk_0_5pct,short_only
2022-12-04 16:28:00+00:00,979.1365525668862,BTCUSDT,fixed_risk_0_5pct,short_only
2023-01-04 16:45:00+00:00,979.6889313083472,BTCUSDT,fixed_risk_0_5pct,short_only
2023-01-23 18:59:00+00:00,983.7285952075501,BTCUSDT,fixed_risk_0_5pct,short_only
2023-05-15 17:45:00+00:00,986.9302012455333,BTCUSDT,fixed_risk_0_5pct,short_only
2023-12-01 17:03:00+00:00,984.059187937005,BTCUSDT,fixed_risk_0_5pct,short_only
2024-03-01 20:54:00+00:00,980.5259186781781,BTCUSDT,fixed_risk_0_5pct,short_only
2024-08-18 01:57:00+00:00,981.9736425241317,BTCUSDT,fixed_risk_0_5pct,short_only
2024-09-24 19:49:00+00:00,979.3742293924867,BTCUSDT,fixed_risk_0_5pct,short_only
2024-10-07 00:38:00+00:00,977.6207266203295,BTCUSDT,fixed_risk_0_5pct,short_only
2024-10-18 13:48:00+00:00,978.0541124723434,BTCUSDT,fixed_risk_0_5pct,short_only
2024-10-18 14:06:00+00:00,976.2754000708643,BTCUSDT,fixed_risk_0_5pct,short_only
2024-10-18 15:30:00+00:00,974.0870308024647,BTCUSDT,fixed_risk_0_5pct,short_only
2024-10-27 21:45:00+00:00,972.7304805697286,BTCUSDT,fixed_risk_0_5pct,short_only
2024-11-18 15:54:00+00:00,970.100732613136,BTCUSDT,fixed_risk_0_5pct,short_only
2024-11-29 10:10:00+00:00,968.4201534050886,BTCUSDT,fixed_risk_0_5pct,short_only
2024-11-29 11:25:00+00:00,966.7140511845621,BTCUSDT,fixed_risk_0_5pct,short_only
2025-05-18 22:49:00+00:00,964.766877011405,BTCUSDT,fixed_risk_0_5pct,short_only
2025-05-18 23:50:00+00:00,962.6354578029479,BTCUSDT,fixed_risk_0_5pct,short_only
2025-06-28 16:08:00+00:00,961.8849974725426,BTCUSDT,fixed_risk_0_5pct,short_only
2025-06-28 16:20:00+00:00,961.6696724739089,BTCUSDT,fixed_risk_0_5pct,short_only
2025-08-09 20:46:00+00:00,961.4072210158671,BTCUSDT,fixed_risk_0_5pct,short_only
2025-09-02 13:45:00+00:00,959.4895517345687,BTCUSDT,fixed_risk_0_5pct,short_only
2025-10-24 01:26:00+00:00,959.6143063780034,BTCUSDT,fixed_risk_0_5pct,short_only
2025-11-24 04:16:00+00:00,961.9097496528434,BTCUSDT,fixed_risk_0_5pct,short_only
2025-12-26 02:15:00+00:00,960.261408594251,BTCUSDT,fixed_risk_0_5pct,short_only
2026-03-04 07:44:00+00:00,958.1710525713048,BTCUSDT,fixed_risk_0_5pct,short_only
2026-03-11 13:31:00+00:00,956.2680107422929,BTCUSDT,fixed_risk_0_5pct,short_only
2026-04-01 06:20:00+00:00,954.7269727468886,BTCUSDT,fixed_risk_0_5pct,short_only
2026-05-21 09:32:00+00:00,955.4665887340607,BTCUSDT,fixed_risk_0_5pct,short_only
