time,equity,symbol,sizing_mode,side_scope
2020-01-01 00:00:00+00:00,1000.0,ETHUSDT,fixed_1x,both
2020-01-02 02:21:00+00:00,995.7841641991797,ETHUSDT,fixed_1x,both
2020-01-07 15:35:00+00:00,989.5495778574492,ETHUSDT,fixed_1x,both
2020-01-07 15:51:00+00:00,983.355172044088,ETHUSDT,fixed_1x,both
2020-01-07 16:01:00+00:00,977.5102332298882,ETHUSDT,fixed_1x,both
2020-01-08 16:41:00+00:00,968.2123371536154,ETHUSDT,fixed_1x,both
2020-01-08 20:45:00+00:00,969.2359335350654,ETHUSDT,fixed_1x,both
2020-01-12 02:17:00+00:00,981.033500783111,ETHUSDT,fixed_1x,both
2020-01-13 06:59:00+00:00,975.4238106880582,ETHUSDT,fixed_1x,both
2020-01-13 09:00:00+00:00,982.493475404012,ETHUSDT,fixed_1x,both
2020-01-19 12:25:00+00:00,970.1500207913522,ETHUSDT,fixed_1x,both
2020-01-19 13:27:00+00:00,956.8136043678408,ETHUSDT,fixed_1x,both
2020-01-19 17:30:00+00:00,973.7788093570506,ETHUSDT,fixed_1x,both
2020-02-01 11:59:00+00:00,979.7454884133364,ETHUSDT,fixed_1x,both
2020-02-18 11:01:00+00:00,991.6027507452845,ETHUSDT,fixed_1x,both
2020-02-19 21:32:00+00:00,980.5377682598822,ETHUSDT,fixed_1x,both
2020-02-19 21:46:00+00:00,968.9145579064518,ETHUSDT,fixed_1x,both
2020-02-19 22:04:00+00:00,952.9129877683893,ETHUSDT,fixed_1x,both
2020-02-20 00:00:00+00:00,935.4732379083216,ETHUSDT,fixed_1x,both
2020-02-24 07:17:00+00:00,927.4327949711209,ETHUSDT,fixed_1x,both
2020-03-05 19:15:00+00:00,933.4122218470138,ETHUSDT,fixed_1x,both
2020-03-22 06:07:00+00:00,924.4114229858681,ETHUSDT,fixed_1x,both
2020-04-03 16:22:00+00:00,914.0438570455707,ETHUSDT,fixed_1x,both
2020-04-03 19:59:00+00:00,936.260958459605,ETHUSDT,fixed_1x,both
2020-04-13 00:01:00+00:00,927.192421900488,ETHUSDT,fixed_1x,both
2020-04-13 00:29:00+00:00,917.5797511887291,ETHUSDT,fixed_1x,both
2020-04-13 00:31:00+00:00,907.1792397308924,ETHUSDT,fixed_1x,both
2020-04-13 04:45:00+00:00,910.7226208587972,ETHUSDT,fixed_1x,both
2020-04-15 00:19:00+00:00,904.485404360623,ETHUSDT,fixed_1x,both
2020-04-15 01:59:00+00:00,916.6166542849221,ETHUSDT,fixed_1x,both
2020-04-20 10:22:00+00:00,910.317430835512,ETHUSDT,fixed_1x,both
2020-04-20 10:32:00+00:00,903.7415963778027,ETHUSDT,fixed_1x,both
2020-04-20 11:46:00+00:00,896.7578364811194,ETHUSDT,fixed_1x,both
2020-04-20 12:00:00+00:00,888.6398010229642,ETHUSDT,fixed_1x,both
2020-04-20 12:53:00+00:00,908.7637336850864,ETHUSDT,fixed_1x,both
2020-05-03 09:52:00+00:00,915.946326541795,ETHUSDT,fixed_1x,both
2020-05-06 23:48:00+00:00,910.1755451034732,ETHUSDT,fixed_1x,both
2020-05-08 10:45:00+00:00,919.1229709032053,ETHUSDT,fixed_1x,both
2020-05-09 11:30:00+00:00,914.0198815836796,ETHUSDT,fixed_1x,both
2020-05-09 13:36:00+00:00,920.5198168911571,ETHUSDT,fixed_1x,both
2020-05-14 23:45:00+00:00,920.4971033373772,ETHUSDT,fixed_1x,both
2020-05-16 20:33:00+00:00,927.2304478571962,ETHUSDT,fixed_1x,both
2020-05-20 20:45:00+00:00,930.4060030569043,ETHUSDT,fixed_1x,both
2020-05-23 09:57:00+00:00,925.452422259151,ETHUSDT,fixed_1x,both
2020-05-23 10:08:00+00:00,920.5352380049102,ETHUSDT,fixed_1x,both
2020-05-23 11:54:00+00:00,926.5640845876236,ETHUSDT,fixed_1x,both
2020-05-24 13:49:00+00:00,921.4384075333863,ETHUSDT,fixed_1x,both
2020-05-24 16:01:00+00:00,914.7695394757071,ETHUSDT,fixed_1x,both
2020-06-01 12:40:00+00:00,916.7520380266625,ETHUSDT,fixed_1x,both
2020-06-02 20:15:00+00:00,921.8253602245574,ETHUSDT,fixed_1x,both
2020-06-04 11:22:00+00:00,915.5035446039083,ETHUSDT,fixed_1x,both
2020-06-04 11:30:00+00:00,909.1078802285855,ETHUSDT,fixed_1x,both
2020-06-04 14:43:00+00:00,919.1802772150711,ETHUSDT,fixed_1x,both
2020-06-07 12:00:00+00:00,914.1704362400232,ETHUSDT,fixed_1x,both
2020-06-07 12:25:00+00:00,908.7913017515694,ETHUSDT,fixed_1x,both
2020-06-07 13:39:00+00:00,903.1527998158352,ETHUSDT,fixed_1x,both
2020-06-09 13:26:00+00:00,906.2143917078985,ETHUSDT,fixed_1x,both
2020-06-11 11:51:00+00:00,902.063131335926,ETHUSDT,fixed_1x,both
2020-06-24 10:36:00+00:00,895.3649312549176,ETHUSDT,fixed_1x,both
2020-06-24 12:00:00+00:00,887.5358615428962,ETHUSDT,fixed_1x,both
2020-07-02 09:07:00+00:00,891.332180029727,ETHUSDT,fixed_1x,both
2020-07-13 19:16:00+00:00,887.238305932377,ETHUSDT,fixed_1x,both
2020-07-13 19:31:00+00:00,882.7351817881107,ETHUSDT,fixed_1x,both
2020-07-13 19:54:00+00:00,877.875154386336,ETHUSDT,fixed_1x,both
2020-07-19 06:01:00+00:00,875.3267754016406,ETHUSDT,fixed_1x,both
2020-07-28 10:12:00+00:00,866.8373221229436,ETHUSDT,fixed_1x,both
2020-07-28 11:04:00+00:00,885.809779114572,ETHUSDT,fixed_1x,both
2020-07-30 06:00:00+00:00,885.0448355554762,ETHUSDT,fixed_1x,both
2020-08-04 00:04:00+00:00,900.1972738568747,ETHUSDT,fixed_1x,both
2020-08-04 00:51:00+00:00,888.2535912835733,ETHUSDT,fixed_1x,both
2020-08-04 14:38:00+00:00,901.1145083240547,ETHUSDT,fixed_1x,both
2020-08-09 10:15:00+00:00,895.2703603204582,ETHUSDT,fixed_1x,both
2020-08-13 10:58:00+00:00,906.4208346677982,ETHUSDT,fixed_1x,both
2020-08-13 11:19:00+00:00,896.3593562317342,ETHUSDT,fixed_1x,both
2020-08-13 12:10:00+00:00,911.936019220845,ETHUSDT,fixed_1x,both
2020-08-25 06:28:00+00:00,907.3007778883605,ETHUSDT,fixed_1x,both
2020-08-25 07:02:00+00:00,902.3773066533267,ETHUSDT,fixed_1x,both
2020-09-02 11:17:00+00:00,890.644775518817,ETHUSDT,fixed_1x,both
2020-09-02 14:56:00+00:00,874.4846277949937,ETHUSDT,fixed_1x,both
2020-09-12 09:08:00+00:00,879.9742515139519,ETHUSDT,fixed_1x,both
2020-09-13 12:01:00+00:00,872.2664895389948,ETHUSDT,fixed_1x,both
2020-09-13 12:54:00+00:00,864.1462943483425,ETHUSDT,fixed_1x,both
2020-09-13 13:01:00+00:00,854.7063882184569,ETHUSDT,fixed_1x,both
2020-09-13 15:41:00+00:00,844.7056276155365,ETHUSDT,fixed_1x,both
2020-09-15 09:06:00+00:00,839.0764246649223,ETHUSDT,fixed_1x,both
2020-09-20 07:00:00+00:00,840.9684443337069,ETHUSDT,fixed_1x,both
2020-09-27 09:58:00+00:00,834.9218922995765,ETHUSDT,fixed_1x,both
2020-09-27 12:00:00+00:00,828.8401522657538,ETHUSDT,fixed_1x,both
2020-09-29 01:58:00+00:00,823.3700708739818,ETHUSDT,fixed_1x,both
2020-09-29 05:57:00+00:00,817.6942703183878,ETHUSDT,fixed_1x,both
2020-10-01 16:16:00+00:00,812.5032110433431,ETHUSDT,fixed_1x,both
2020-10-01 16:38:00+00:00,806.7900445462755,ETHUSDT,fixed_1x,both
2020-10-01 18:00:00+00:00,799.668613401353,ETHUSDT,fixed_1x,both
2020-10-12 10:42:00+00:00,795.990698861213,ETHUSDT,fixed_1x,both
2020-10-12 10:51:00+00:00,791.6635276078208,ETHUSDT,fixed_1x,both
2020-10-12 11:21:00+00:00,787.2583728319619,ETHUSDT,fixed_1x,both
2020-10-14 21:15:00+00:00,793.3925574309643,ETHUSDT,fixed_1x,both
2020-10-25 10:28:00+00:00,789.8615676624955,ETHUSDT,fixed_1x,both
2020-11-02 10:17:00+00:00,782.3264501351246,ETHUSDT,fixed_1x,both
2020-11-02 11:22:00+00:00,774.2805776453939,ETHUSDT,fixed_1x,both
2020-11-02 12:40:00+00:00,768.2055864068059,ETHUSDT,fixed_1x,both
2020-11-05 11:16:00+00:00,777.7910231561516,ETHUSDT,fixed_1x,both
2020-11-07 18:47:00+00:00,768.0895278266946,ETHUSDT,fixed_1x,both
2020-11-29 02:47:00+00:00,777.2912492764337,ETHUSDT,fixed_1x,both
2020-12-04 08:00:00+00:00,778.5864702989023,ETHUSDT,fixed_1x,both
2020-12-06 13:36:00+00:00,773.199749934901,ETHUSDT,fixed_1x,both
2020-12-16 04:35:00+00:00,769.4231611234549,ETHUSDT,fixed_1x,both
2020-12-18 01:29:00+00:00,791.441050928917,ETHUSDT,fixed_1x,both
2020-12-18 16:39:00+00:00,804.0149333917792,ETHUSDT,fixed_1x,both
2020-12-20 03:08:00+00:00,797.4961474038174,ETHUSDT,fixed_1x,both
2020-12-20 06:36:00+00:00,805.6166950578478,ETHUSDT,fixed_1x,both
2020-12-23 05:37:00+00:00,798.9492636025263,ETHUSDT,fixed_1x,both
2020-12-23 09:45:00+00:00,797.283242591507,ETHUSDT,fixed_1x,both
2020-12-25 16:27:00+00:00,807.2366324573762,ETHUSDT,fixed_1x,both
2020-12-26 12:01:00+00:00,815.9396348307076,ETHUSDT,fixed_1x,both
2020-12-28 01:07:00+00:00,801.7037396435238,ETHUSDT,fixed_1x,both
2021-01-14 07:24:00+00:00,792.8473966586592,ETHUSDT,fixed_1x,both
2021-01-18 07:32:00+00:00,809.3343768281849,ETHUSDT,fixed_1x,both
2021-01-21 08:59:00+00:00,798.7133037383874,ETHUSDT,fixed_1x,both
2021-01-29 08:46:00+00:00,811.4642136883541,ETHUSDT,fixed_1x,both
2021-01-29 21:23:00+00:00,838.666830480169,ETHUSDT,fixed_1x,both
2021-01-29 23:02:00+00:00,849.6172511836289,ETHUSDT,fixed_1x,both
2021-02-06 08:10:00+00:00,863.4040212847841,ETHUSDT,fixed_1x,both
2021-02-10 15:30:00+00:00,851.0110633876556,ETHUSDT,fixed_1x,both
2021-02-14 06:06:00+00:00,844.8026348376741,ETHUSDT,fixed_1x,both
2021-02-14 15:19:00+00:00,838.5006209870161,ETHUSDT,fixed_1x,both
2021-02-14 19:30:00+00:00,839.9832802380826,ETHUSDT,fixed_1x,both
2021-02-21 22:36:00+00:00,831.9556803639363,ETHUSDT,fixed_1x,both
2021-02-22 00:53:00+00:00,823.8372000246719,ETHUSDT,fixed_1x,both
2021-02-22 01:01:00+00:00,816.1807509782475,ETHUSDT,fixed_1x,both
2021-03-04 00:51:00+00:00,828.3109755069104,ETHUSDT,fixed_1x,both
2021-03-06 13:09:00+00:00,821.3031165118857,ETHUSDT,fixed_1x,both
2021-03-06 13:25:00+00:00,814.2585642414206,ETHUSDT,fixed_1x,both
2021-03-06 15:43:00+00:00,831.3686191901407,ETHUSDT,fixed_1x,both
2021-03-10 03:47:00+00:00,821.1872816725717,ETHUSDT,fixed_1x,both
2021-03-10 06:48:00+00:00,836.1807423706696,ETHUSDT,fixed_1x,both
2021-03-12 10:29:00+00:00,829.17827981876,ETHUSDT,fixed_1x,both
2021-03-12 13:06:00+00:00,822.0042644813219,ETHUSDT,fixed_1x,both
2021-03-18 10:57:00+00:00,827.5996606670958,ETHUSDT,fixed_1x,both
2021-03-18 11:51:00+00:00,822.6717072029176,ETHUSDT,fixed_1x,both
2021-03-20 04:15:00+00:00,817.4109117137418,ETHUSDT,fixed_1x,both
2021-03-20 23:45:00+00:00,812.4935135972577,ETHUSDT,fixed_1x,both
2021-03-21 00:01:00+00:00,808.3128105737736,ETHUSDT,fixed_1x,both
2021-03-21 01:04:00+00:00,803.7697633714794,ETHUSDT,fixed_1x,both
2021-03-28 15:22:00+00:00,810.1243432839277,ETHUSDT,fixed_1x,both
2021-04-03 18:00:00+00:00,801.2160847418069,ETHUSDT,fixed_1x,both
2021-04-03 19:01:00+00:00,814.8934001829632,ETHUSDT,fixed_1x,both
2021-04-06 00:45:00+00:00,810.5320170162204,ETHUSDT,fixed_1x,both
2021-04-06 09:16:00+00:00,819.2266754037659,ETHUSDT,fixed_1x,both
2021-04-09 10:17:00+00:00,814.7250623478978,ETHUSDT,fixed_1x,both
2021-04-09 12:30:00+00:00,820.8320536006802,ETHUSDT,fixed_1x,both
2021-04-16 06:02:00+00:00,811.4501020306479,ETHUSDT,fixed_1x,both
2021-04-16 06:21:00+00:00,801.2972234350445,ETHUSDT,fixed_1x,both
2021-04-16 09:35:00+00:00,790.8373437886814,ETHUSDT,fixed_1x,both
2021-04-17 09:47:00+00:00,785.7300312131782,ETHUSDT,fixed_1x,both
2021-04-17 10:06:00+00:00,780.591298502075,ETHUSDT,fixed_1x,both
2021-04-17 10:45:00+00:00,775.0365495943818,ETHUSDT,fixed_1x,both
2021-04-17 11:28:00+00:00,769.4011845430139,ETHUSDT,fixed_1x,both
2021-04-17 11:38:00+00:00,763.442472314403,ETHUSDT,fixed_1x,both
2021-04-22 21:07:00+00:00,747.6109467812128,ETHUSDT,fixed_1x,both
2021-04-23 01:15:00+00:00,748.1273852050889,ETHUSDT,fixed_1x,both
2021-04-29 21:56:00+00:00,759.2727427333094,ETHUSDT,fixed_1x,both
2021-05-04 18:03:00+00:00,786.7761635386225,ETHUSDT,fixed_1x,both
2021-05-07 22:38:00+00:00,780.2247554804924,ETHUSDT,fixed_1x,both
2021-05-08 00:04:00+00:00,791.1925642009014,ETHUSDT,fixed_1x,both
2021-05-25 13:19:00+00:00,829.2107864852672,ETHUSDT,fixed_1x,both
2021-05-27 06:50:00+00:00,859.8986694684187,ETHUSDT,fixed_1x,both
2021-06-05 11:41:00+00:00,848.7752432367583,ETHUSDT,fixed_1x,both
2021-06-05 11:48:00+00:00,837.3465213106459,ETHUSDT,fixed_1x,both
2021-06-05 12:04:00+00:00,825.5299436489495,ETHUSDT,fixed_1x,both
2021-06-05 14:00:00+00:00,813.2143345327884,ETHUSDT,fixed_1x,both
2021-06-07 18:51:00+00:00,806.1419396816171,ETHUSDT,fixed_1x,both
2021-06-07 20:48:00+00:00,798.6713435238555,ETHUSDT,fixed_1x,both
2021-06-07 21:12:00+00:00,788.9904075562655,ETHUSDT,fixed_1x,both
2021-06-07 21:15:00+00:00,778.5435601687047,ETHUSDT,fixed_1x,both
2021-06-25 02:01:00+00:00,786.506611337846,ETHUSDT,fixed_1x,both
2021-07-12 12:00:00+00:00,781.8525582620883,ETHUSDT,fixed_1x,both
2021-07-12 12:27:00+00:00,776.9541741526324,ETHUSDT,fixed_1x,both
2021-07-12 15:02:00+00:00,771.9603879073734,ETHUSDT,fixed_1x,both
2021-07-26 21:38:00+00:00,758.3317309045998,ETHUSDT,fixed_1x,both
2021-07-27 01:18:00+00:00,743.8410088828724,ETHUSDT,fixed_1x,both
2021-07-27 18:34:00+00:00,754.1035133686976,ETHUSDT,fixed_1x,both
2021-07-29 23:00:00+00:00,750.3632980529092,ETHUSDT,fixed_1x,both
2021-07-30 13:06:00+00:00,743.5010170639081,ETHUSDT,fixed_1x,both
2021-08-02 04:45:00+00:00,749.2863118385628,ETHUSDT,fixed_1x,both
2021-08-12 00:01:00+00:00,743.4015815682848,ETHUSDT,fixed_1x,both
2021-08-24 13:30:00+00:00,738.8913646365572,ETHUSDT,fixed_1x,both
2021-08-24 13:48:00+00:00,734.0320536562131,ETHUSDT,fixed_1x,both
2021-08-24 14:14:00+00:00,729.1594944754403,ETHUSDT,fixed_1x,both
2021-08-24 15:41:00+00:00,724.2162973706024,ETHUSDT,fixed_1x,both
2021-08-29 08:45:00+00:00,728.9551094824094,ETHUSDT,fixed_1x,both
2021-08-30 03:46:00+00:00,724.4075255446794,ETHUSDT,fixed_1x,both
2021-08-30 04:02:00+00:00,719.7850365224236,ETHUSDT,fixed_1x,both
2021-08-30 04:37:00+00:00,715.0561244487943,ETHUSDT,fixed_1x,both
2021-08-30 08:04:00+00:00,722.2352474563908,ETHUSDT,fixed_1x,both
2021-08-31 04:30:00+00:00,728.5216643112076,ETHUSDT,fixed_1x,both
2021-09-06 08:46:00+00:00,725.5357264908585,ETHUSDT,fixed_1x,both
2021-09-13 01:07:00+00:00,735.397540341064,ETHUSDT,fixed_1x,both
2021-09-24 04:14:00+00:00,729.8854981302926,ETHUSDT,fixed_1x,both
2021-09-24 05:24:00+00:00,724.1359212807191,ETHUSDT,fixed_1x,both
2021-09-24 06:15:00+00:00,732.1977172109804,ETHUSDT,fixed_1x,both
2021-10-04 03:02:00+00:00,726.6223719260142,ETHUSDT,fixed_1x,both
2021-10-04 07:15:00+00:00,727.0436572846302,ETHUSDT,fixed_1x,both
2021-10-21 19:45:00+00:00,733.882728961282,ETHUSDT,fixed_1x,both
2021-10-26 20:14:00+00:00,728.7505119373342,ETHUSDT,fixed_1x,both
2021-10-31 07:00:00+00:00,731.0487588311877,ETHUSDT,fixed_1x,both
2021-10-31 08:39:00+00:00,726.7224350102983,ETHUSDT,fixed_1x,both
2021-10-31 09:12:00+00:00,722.433840396338,ETHUSDT,fixed_1x,both
2021-10-31 10:06:00+00:00,718.0312745890061,ETHUSDT,fixed_1x,both
2021-11-01 20:31:00+00:00,723.9086156697031,ETHUSDT,fixed_1x,both
2021-11-05 11:37:00+00:00,727.1849653151659,ETHUSDT,fixed_1x,both
2021-11-05 12:32:00+00:00,723.0276053188384,ETHUSDT,fixed_1x,both
2021-11-10 21:17:00+00:00,715.4305095996783,ETHUSDT,fixed_1x,both
2021-11-11 01:30:00+00:00,718.3728511630293,ETHUSDT,fixed_1x,both
2021-11-12 09:32:00+00:00,713.7557977727962,ETHUSDT,fixed_1x,both
2021-11-12 09:52:00+00:00,708.8403507386672,ETHUSDT,fixed_1x,both
2021-11-12 11:53:00+00:00,703.2937855032649,ETHUSDT,fixed_1x,both
2021-11-15 16:15:00+00:00,698.5484128930025,ETHUSDT,fixed_1x,both
2021-11-15 18:14:00+00:00,693.6063398293734,ETHUSDT,fixed_1x,both
