time,equity,symbol,sizing_mode,side_scope
2020-09-23 09:51:00+00:00,1008.8772139977302,SOLUSDT,fixed_risk_0_5pct,long_only
2020-09-26 03:34:00+00:00,1017.1278792648857,SOLUSDT,fixed_risk_0_5pct,long_only
2020-09-27 08:11:00+00:00,1011.3219665134503,SOLUSDT,fixed_risk_0_5pct,long_only
2020-09-27 08:30:00+00:00,1005.6124780016627,SOLUSDT,fixed_risk_0_5pct,long_only
2020-09-27 12:45:00+00:00,1012.1324880284424,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-06 05:08:00+00:00,1006.0329982332853,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-06 06:36:00+00:00,999.863451472183,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-12 13:27:00+00:00,1007.431083757699,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-13 01:16:00+00:00,1001.9492079691222,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-13 03:05:00+00:00,996.5367414926782,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-13 05:28:00+00:00,1009.4101139386966,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-18 23:05:00+00:00,1018.9747943949784,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-19 00:49:00+00:00,1013.0048716915029,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-19 03:23:00+00:00,1007.1623468466801,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-22 22:56:00+00:00,1001.2027752513305,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-22 23:13:00+00:00,995.2613444917387,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-22 23:24:00+00:00,989.344455382027,SOLUSDT,fixed_risk_0_5pct,long_only
2020-10-23 00:16:00+00:00,983.5473615739792,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-02 10:17:00+00:00,977.9957912572523,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-02 11:22:00+00:00,972.5282485424224,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-02 12:46:00+00:00,967.1517734388409,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-07 19:36:00+00:00,962.206573442667,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-15 20:00:00+00:00,957.0553262066553,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-15 22:11:00+00:00,951.9566663995874,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-22 06:15:00+00:00,950.2785146374255,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-23 16:59:00+00:00,960.9584090358323,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-25 22:45:00+00:00,955.8796869089728,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-25 23:15:00+00:00,950.8391128207793,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-26 02:11:00+00:00,945.8426752734741,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-30 09:31:00+00:00,940.2645439109164,SOLUSDT,fixed_risk_0_5pct,long_only
2020-11-30 09:59:00+00:00,947.0333201748244,SOLUSDT,fixed_risk_0_5pct,long_only
2020-12-14 12:21:00+00:00,941.8645509123131,SOLUSDT,fixed_risk_0_5pct,long_only
2020-12-14 15:08:00+00:00,950.4001421489551,SOLUSDT,fixed_risk_0_5pct,long_only
2020-12-16 03:28:00+00:00,945.2973411553357,SOLUSDT,fixed_risk_0_5pct,long_only
2020-12-16 06:25:00+00:00,956.3561818869182,SOLUSDT,fixed_risk_0_5pct,long_only
2020-12-17 07:24:00+00:00,964.5242170172689,SOLUSDT,fixed_risk_0_5pct,long_only
2020-12-19 20:45:00+00:00,965.8109067460165,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-03 21:15:00+00:00,972.2329331798293,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-04 09:33:00+00:00,967.269265590508,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-04 10:16:00+00:00,962.3582808598042,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-04 12:28:00+00:00,970.5446032356649,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-05 09:01:00+00:00,977.8652938239775,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-13 07:37:00+00:00,988.6610834226844,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-14 22:15:00+00:00,989.4807676596081,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-16 15:41:00+00:00,992.8797964587314,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-17 10:45:00+00:00,999.8782253997757,SOLUSDT,fixed_risk_0_5pct,long_only
2021-01-28 23:30:00+00:00,1006.6846366206006,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-06 03:13:00+00:00,1001.4123139859638,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-06 04:15:00+00:00,996.1881366409398,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-06 08:30:00+00:00,1001.1340697019797,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-16 00:34:00+00:00,995.6829154474598,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-16 02:52:00+00:00,1003.4070990475275,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-19 04:42:00+00:00,997.9101107113631,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-19 06:17:00+00:00,1006.0307026514926,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-22 04:05:00+00:00,1000.5151038467802,SOLUSDT,fixed_risk_0_5pct,long_only
2021-02-22 05:12:00+00:00,1008.8352488818504,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-03 16:26:00+00:00,1016.0928477030315,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-09 00:49:00+00:00,1009.9566241732799,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-09 02:02:00+00:00,1022.3307894100716,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-10 07:25:00+00:00,1030.5669647920163,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-20 00:49:00+00:00,1038.2754786156693,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-20 20:34:00+00:00,1032.111193739916,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-20 23:04:00+00:00,1026.010464368549,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-24 21:39:00+00:00,1020.3219288995992,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-24 22:14:00+00:00,1014.6461701961069,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-24 22:18:00+00:00,1008.9918188915983,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-24 23:18:00+00:00,1003.4629564762257,SOLUSDT,fixed_risk_0_5pct,long_only
2021-03-25 00:00:00+00:00,997.9681479611965,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-01 12:44:00+00:00,992.3290517414584,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-01 15:36:00+00:00,1003.041405609093,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-07 11:34:00+00:00,997.8249206418994,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-07 12:52:00+00:00,1007.744179842764,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-12 13:17:00+00:00,1014.7869807260254,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-13 05:04:00+00:00,1008.8326059605306,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-13 05:42:00+00:00,1002.8225173897721,SOLUSDT,fixed_risk_0_5pct,long_only
2021-04-13 05:54:00+00:00,996.9560163891852,SOLUSDT,fixed_risk_0_5pct,long_only
