time,equity,symbol,sizing_mode,side_scope
2020-04-17 09:31:00+00:00,994.4423182771992,BNBUSDT,fixed_risk_0_5pct,short_only
2020-04-26 21:23:00+00:00,990.2883475005642,BNBUSDT,fixed_risk_0_5pct,short_only
2020-06-10 18:45:00+00:00,987.0570913066762,BNBUSDT,fixed_risk_0_5pct,short_only
2020-08-04 02:37:00+00:00,993.5490834048092,BNBUSDT,fixed_risk_0_5pct,short_only
2020-08-10 14:41:00+00:00,998.4556503043586,BNBUSDT,fixed_risk_0_5pct,short_only
2020-09-01 18:45:00+00:00,996.0778892257243,BNBUSDT,fixed_risk_0_5pct,short_only
2020-10-04 00:01:00+00:00,1002.4380649511339,BNBUSDT,fixed_risk_0_5pct,short_only
2020-10-04 01:00:00+00:00,998.0591151513639,BNBUSDT,fixed_risk_0_5pct,short_only
2020-10-14 14:01:00+00:00,1001.4206755040288,BNBUSDT,fixed_risk_0_5pct,short_only
2020-10-26 22:37:00+00:00,995.6303160706001,BNBUSDT,fixed_risk_0_5pct,short_only
2020-11-09 10:20:00+00:00,998.4714199218242,BNBUSDT,fixed_risk_0_5pct,short_only
2020-12-28 01:07:00+00:00,992.7313717099903,BNBUSDT,fixed_risk_0_5pct,short_only
2021-01-01 10:03:00+00:00,986.648069680024,BNBUSDT,fixed_risk_0_5pct,short_only
2021-01-16 08:39:00+00:00,980.7626134109668,BNBUSDT,fixed_risk_0_5pct,short_only
2021-06-29 02:51:00+00:00,985.8068805394408,BNBUSDT,fixed_risk_0_5pct,short_only
2021-08-15 00:32:00+00:00,992.4853597264497,BNBUSDT,fixed_risk_0_5pct,short_only
2021-08-25 13:14:00+00:00,987.7702805444809,BNBUSDT,fixed_risk_0_5pct,short_only
2021-10-13 10:54:00+00:00,993.4552461944207,BNBUSDT,fixed_risk_0_5pct,short_only
2022-03-24 15:40:00+00:00,989.2668176004153,BNBUSDT,fixed_risk_0_5pct,short_only
2022-04-13 14:29:00+00:00,994.7032575833979,BNBUSDT,fixed_risk_0_5pct,short_only
2022-06-23 19:35:00+00:00,990.8293362378951,BNBUSDT,fixed_risk_0_5pct,short_only
2022-06-23 20:15:00+00:00,988.06381947691,BNBUSDT,fixed_risk_0_5pct,short_only
2022-06-26 21:06:00+00:00,988.579673363372,BNBUSDT,fixed_risk_0_5pct,short_only
2022-08-13 11:11:00+00:00,984.9544345721126,BNBUSDT,fixed_risk_0_5pct,short_only
2022-08-23 09:16:00+00:00,989.6277282793739,BNBUSDT,fixed_risk_0_5pct,short_only
2023-01-18 03:04:00+00:00,986.038206724183,BNBUSDT,fixed_risk_0_5pct,short_only
2023-01-23 00:55:00+00:00,987.5055239013087,BNBUSDT,fixed_risk_0_5pct,short_only
2023-02-07 18:03:00+00:00,984.1460642459002,BNBUSDT,fixed_risk_0_5pct,short_only
2023-03-09 03:46:00+00:00,987.5332480059776,BNBUSDT,fixed_risk_0_5pct,short_only
2023-03-27 12:15:00+00:00,985.5664058362333,BNBUSDT,fixed_risk_0_5pct,short_only
2023-06-30 21:45:00+00:00,985.4992544526185,BNBUSDT,fixed_risk_0_5pct,short_only
2023-07-28 23:30:00+00:00,986.6373875381403,BNBUSDT,fixed_risk_0_5pct,short_only
2023-07-30 08:01:00+00:00,986.903819724199,BNBUSDT,fixed_risk_0_5pct,short_only
