time,equity,symbol,sizing_mode,side_scope
2020-02-10 08:01:00+00:00,1000.0,BNBUSDT,fixed_1x,both
2020-02-13 08:09:00+00:00,989.9448365441377,BNBUSDT,fixed_1x,both
2020-02-13 11:45:00+00:00,976.3478886082813,BNBUSDT,fixed_1x,both
2020-02-15 02:11:00+00:00,968.9220801543296,BNBUSDT,fixed_1x,both
2020-02-15 06:03:00+00:00,960.906901609354,BNBUSDT,fixed_1x,both
2020-02-19 21:46:00+00:00,950.570070534599,BNBUSDT,fixed_1x,both
2020-02-19 22:04:00+00:00,935.5611507656768,BNBUSDT,fixed_1x,both
2020-02-19 22:31:00+00:00,946.6836106686038,BNBUSDT,fixed_1x,both
2020-02-19 23:49:00+00:00,929.3891190051687,BNBUSDT,fixed_1x,both
2020-02-20 02:20:00+00:00,910.4365508413618,BNBUSDT,fixed_1x,both
2020-02-24 07:16:00+00:00,904.9064656870304,BNBUSDT,fixed_1x,both
2020-03-01 01:39:00+00:00,917.481402909977,BNBUSDT,fixed_1x,both
2020-03-03 20:45:00+00:00,918.1854907478879,BNBUSDT,fixed_1x,both
2020-03-22 12:18:00+00:00,905.276574951233,BNBUSDT,fixed_1x,both
2020-03-22 15:33:00+00:00,892.1286361463807,BNBUSDT,fixed_1x,both
2020-04-03 17:00:00+00:00,905.695066146915,BNBUSDT,fixed_1x,both
2020-04-13 00:29:00+00:00,897.1471820142945,BNBUSDT,fixed_1x,both
2020-04-13 00:31:00+00:00,887.1421382522961,BNBUSDT,fixed_1x,both
2020-04-13 04:45:00+00:00,891.559407297159,BNBUSDT,fixed_1x,both
2020-04-17 09:31:00+00:00,884.0963421781813,BNBUSDT,fixed_1x,both
2020-04-20 10:32:00+00:00,878.6009188800554,BNBUSDT,fixed_1x,both
2020-04-20 11:45:00+00:00,872.0900092691285,BNBUSDT,fixed_1x,both
2020-04-20 12:00:00+00:00,865.1831654254522,BNBUSDT,fixed_1x,both
2020-04-20 16:15:00+00:00,869.3107007987401,BNBUSDT,fixed_1x,both
2020-04-26 21:23:00+00:00,865.4358889622793,BNBUSDT,fixed_1x,both
2020-04-30 09:50:00+00:00,853.0959053755395,BNBUSDT,fixed_1x,both
2020-04-30 14:00:00+00:00,880.8012940886852,BNBUSDT,fixed_1x,both
2020-05-02 20:38:00+00:00,885.3665657618415,BNBUSDT,fixed_1x,both
2020-05-09 14:58:00+00:00,898.05280494569,BNBUSDT,fixed_1x,both
2020-05-17 22:18:00+00:00,893.9761129339736,BNBUSDT,fixed_1x,both
2020-05-19 05:06:00+00:00,898.7935459354026,BNBUSDT,fixed_1x,both
2020-05-20 20:39:00+00:00,903.8381700423937,BNBUSDT,fixed_1x,both
2020-05-24 13:50:00+00:00,899.3481599525265,BNBUSDT,fixed_1x,both
2020-05-24 14:00:00+00:00,894.3718201825172,BNBUSDT,fixed_1x,both
2020-05-24 16:01:00+00:00,889.140894084604,BNBUSDT,fixed_1x,both
2020-06-02 20:15:00+00:00,888.2601004318391,BNBUSDT,fixed_1x,both
2020-06-04 11:22:00+00:00,883.1690447137048,BNBUSDT,fixed_1x,both
2020-06-04 11:31:00+00:00,877.6569316153709,BNBUSDT,fixed_1x,both
2020-06-10 18:45:00+00:00,874.6014969707209,BNBUSDT,fixed_1x,both
2020-06-17 19:54:00+00:00,870.7057359464349,BNBUSDT,fixed_1x,both
2020-06-17 20:05:00+00:00,866.656764191767,BNBUSDT,fixed_1x,both
2020-06-17 21:30:00+00:00,874.463218236183,BNBUSDT,fixed_1x,both
2020-06-24 10:37:00+00:00,869.1540738642786,BNBUSDT,fixed_1x,both
2020-06-24 12:00:00+00:00,862.8821018482588,BNBUSDT,fixed_1x,both
2020-07-20 16:42:00+00:00,857.1293626527687,BNBUSDT,fixed_1x,both
2020-07-21 18:22:00+00:00,863.102404504759,BNBUSDT,fixed_1x,both
2020-07-24 09:59:00+00:00,873.3024436177724,BNBUSDT,fixed_1x,both
2020-07-28 10:56:00+00:00,888.2833058928363,BNBUSDT,fixed_1x,both
2020-08-04 02:37:00+00:00,900.5877888982957,BNBUSDT,fixed_1x,both
2020-08-09 09:53:00+00:00,896.576590940214,BNBUSDT,fixed_1x,both
2020-08-09 11:13:00+00:00,904.0694549021924,BNBUSDT,fixed_1x,both
2020-08-10 14:41:00+00:00,908.7861051905395,BNBUSDT,fixed_1x,both
2020-08-11 08:59:00+00:00,903.0103740573622,BNBUSDT,fixed_1x,both
2020-08-11 09:57:00+00:00,897.067103938136,BNBUSDT,fixed_1x,both
2020-08-11 10:01:00+00:00,890.2473294074015,BNBUSDT,fixed_1x,both
2020-08-11 11:30:00+00:00,902.2492741877778,BNBUSDT,fixed_1x,both
2020-08-16 12:42:00+00:00,912.0219616821497,BNBUSDT,fixed_1x,both
2020-08-18 04:17:00+00:00,906.803525407241,BNBUSDT,fixed_1x,both
2020-08-30 01:34:00+00:00,915.6978370124641,BNBUSDT,fixed_1x,both
2020-08-31 11:45:00+00:00,921.9578050931419,BNBUSDT,fixed_1x,both
2020-09-01 18:45:00+00:00,918.3404501040411,BNBUSDT,fixed_1x,both
2020-09-08 13:03:00+00:00,938.1204004136849,BNBUSDT,fixed_1x,both
2020-10-04 00:01:00+00:00,944.577007738852,BNBUSDT,fixed_1x,both
