time,equity,symbol,sizing_mode,side_scope
2020-12-01 05:24:00+00:00,994.3810484073299,SOLUSDT,fixed_risk_0_5pct,short_only
2020-12-29 06:00:00+00:00,992.8330160559916,SOLUSDT,fixed_risk_0_5pct,short_only
2021-01-12 18:02:00+00:00,987.7118337341403,SOLUSDT,fixed_risk_0_5pct,short_only
2021-01-13 08:03:00+00:00,990.637278438961,SOLUSDT,fixed_risk_0_5pct,short_only
2021-01-17 11:56:00+00:00,985.2788698491712,SOLUSDT,fixed_risk_0_5pct,short_only
2021-01-17 12:03:00+00:00,987.7960666434902,SOLUSDT,fixed_risk_0_5pct,short_only
2021-01-26 03:18:00+00:00,997.5377399198529,SOLUSDT,fixed_risk_0_5pct,short_only
2021-01-26 20:03:00+00:00,992.1793761772378,SOLUSDT,fixed_risk_0_5pct,short_only
2021-02-07 20:02:00+00:00,1000.80766041696,SOLUSDT,fixed_risk_0_5pct,short_only
2021-04-01 04:05:00+00:00,994.9932244028666,SOLUSDT,fixed_risk_0_5pct,short_only
2021-04-21 14:31:00+00:00,989.6504992923382,SOLUSDT,fixed_risk_0_5pct,short_only
2021-04-23 00:48:00+00:00,997.5422648006684,SOLUSDT,fixed_risk_0_5pct,short_only
2021-04-25 22:43:00+00:00,992.3406053650806,SOLUSDT,fixed_risk_0_5pct,short_only
2021-05-12 21:58:00+00:00,987.2936213872828,SOLUSDT,fixed_risk_0_5pct,short_only
2021-05-31 15:37:00+00:00,982.1480208402417,SOLUSDT,fixed_risk_0_5pct,short_only
2021-06-25 04:52:00+00:00,986.9052715557885,SOLUSDT,fixed_risk_0_5pct,short_only
2021-07-04 16:47:00+00:00,993.9850808203935,SOLUSDT,fixed_risk_0_5pct,short_only
2021-11-20 21:26:00+00:00,988.4840374328011,SOLUSDT,fixed_risk_0_5pct,short_only
2021-12-27 13:07:00+00:00,982.5450585297355,SOLUSDT,fixed_risk_0_5pct,short_only
2022-03-29 20:52:00+00:00,986.8961190895153,SOLUSDT,fixed_risk_0_5pct,short_only
2022-07-06 04:19:00+00:00,981.6395079247606,SOLUSDT,fixed_risk_0_5pct,short_only
2022-07-06 05:33:00+00:00,987.9187324524596,SOLUSDT,fixed_risk_0_5pct,short_only
2022-09-08 10:18:00+00:00,982.5192606708479,SOLUSDT,fixed_risk_0_5pct,short_only
2022-09-08 10:47:00+00:00,977.3043067921633,SOLUSDT,fixed_risk_0_5pct,short_only
2022-12-15 06:59:00+00:00,983.8403602866404,SOLUSDT,fixed_risk_0_5pct,short_only
2023-01-28 02:00:00+00:00,989.3617615083466,SOLUSDT,fixed_risk_0_5pct,short_only
2023-02-19 05:54:00+00:00,985.0790305730651,SOLUSDT,fixed_risk_0_5pct,short_only
2023-06-30 17:18:00+00:00,980.9357833559283,SOLUSDT,fixed_risk_0_5pct,short_only
2023-07-06 18:56:00+00:00,976.6339430683956,SOLUSDT,fixed_risk_0_5pct,short_only
2023-08-06 17:55:00+00:00,979.3068595573473,SOLUSDT,fixed_risk_0_5pct,short_only
2024-01-14 14:47:00+00:00,974.8324415281345,SOLUSDT,fixed_risk_0_5pct,short_only
2024-01-14 15:30:00+00:00,971.9562449951814,SOLUSDT,fixed_risk_0_5pct,short_only
2024-01-17 22:24:00+00:00,977.5385088305899,SOLUSDT,fixed_risk_0_5pct,short_only
2024-02-19 06:38:00+00:00,979.7856810701463,SOLUSDT,fixed_risk_0_5pct,short_only
2024-02-19 08:37:00+00:00,985.0006450747427,SOLUSDT,fixed_risk_0_5pct,short_only
2024-06-26 20:14:00+00:00,986.9397653585827,SOLUSDT,fixed_risk_0_5pct,short_only
2024-08-07 02:30:00+00:00,984.014054428246,SOLUSDT,fixed_risk_0_5pct,short_only
2024-09-12 14:34:00+00:00,980.1109247931901,SOLUSDT,fixed_risk_0_5pct,short_only
2024-09-24 20:30:00+00:00,976.2034474007899,SOLUSDT,fixed_risk_0_5pct,short_only
2024-10-16 11:17:00+00:00,972.5535034196346,SOLUSDT,fixed_risk_0_5pct,short_only
2024-10-19 14:41:00+00:00,969.9097456361482,SOLUSDT,fixed_risk_0_5pct,short_only
2024-10-19 14:47:00+00:00,967.1786604425665,SOLUSDT,fixed_risk_0_5pct,short_only
2024-10-29 17:47:00+00:00,971.9325525791468,SOLUSDT,fixed_risk_0_5pct,short_only
2024-11-10 14:36:00+00:00,976.5526450137546,SOLUSDT,fixed_risk_0_5pct,short_only
2024-11-29 11:26:00+00:00,973.028439617223,SOLUSDT,fixed_risk_0_5pct,short_only
2024-11-29 11:34:00+00:00,969.8564065001941,SOLUSDT,fixed_risk_0_5pct,short_only
2024-11-29 21:15:00+00:00,969.7041506486507,SOLUSDT,fixed_risk_0_5pct,short_only
2024-12-17 18:45:00+00:00,967.3043629364073,SOLUSDT,fixed_risk_0_5pct,short_only
2024-12-24 07:08:00+00:00,970.3861659839287,SOLUSDT,fixed_risk_0_5pct,short_only
2025-04-17 18:12:00+00:00,967.153319126751,SOLUSDT,fixed_risk_0_5pct,short_only
2025-07-08 19:53:00+00:00,970.6156453900556,SOLUSDT,fixed_risk_0_5pct,short_only
2025-07-27 16:31:00+00:00,967.5193492252495,SOLUSDT,fixed_risk_0_5pct,short_only
2025-09-07 22:19:00+00:00,965.0318426473102,SOLUSDT,fixed_risk_0_5pct,short_only
2025-10-13 07:29:00+00:00,961.8757783480871,SOLUSDT,fixed_risk_0_5pct,short_only
2025-10-13 07:48:00+00:00,966.9034782602597,SOLUSDT,fixed_risk_0_5pct,short_only
2025-10-28 14:37:00+00:00,969.2397837391413,SOLUSDT,fixed_risk_0_5pct,short_only
2025-12-20 00:08:00+00:00,972.6559087605934,SOLUSDT,fixed_risk_0_5pct,short_only
2026-01-12 01:00:00+00:00,969.4440977009291,SOLUSDT,fixed_risk_0_5pct,short_only
2026-01-12 02:15:00+00:00,966.3498553743137,SOLUSDT,fixed_risk_0_5pct,short_only
2026-03-10 03:45:00+00:00,969.5036899376908,SOLUSDT,fixed_risk_0_5pct,short_only
2026-05-04 02:00:00+00:00,966.5160195240513,SOLUSDT,fixed_risk_0_5pct,short_only
