time,equity,symbol,sizing_mode,side_scope
2020-04-17 09:31:00+00:00,992.5369348810223,BNBUSDT,fixed_1x,short_only
2020-04-26 21:23:00+00:00,988.6621230445613,BNBUSDT,fixed_1x,short_only
2020-06-10 18:45:00+00:00,985.6066883999113,BNBUSDT,fixed_1x,short_only
2020-08-04 02:37:00+00:00,997.9111714053706,BNBUSDT,fixed_1x,short_only
2020-08-10 14:41:00+00:00,1002.6278216937177,BNBUSDT,fixed_1x,short_only
2020-09-01 18:45:00+00:00,999.0104667046169,BNBUSDT,fixed_1x,short_only
2020-10-04 00:01:00+00:00,1005.4670740297839,BNBUSDT,fixed_1x,short_only
2020-10-04 01:00:00+00:00,1000.1277160059664,BNBUSDT,fixed_1x,short_only
2020-10-14 14:01:00+00:00,1003.4953776183816,BNBUSDT,fixed_1x,short_only
2020-10-26 22:37:00+00:00,996.0139090228798,BNBUSDT,fixed_1x,short_only
2020-11-09 10:20:00+00:00,998.8863552582579,BNBUSDT,fixed_1x,short_only
2020-12-28 01:07:00+00:00,990.1111713554614,BNBUSDT,fixed_1x,short_only
2021-01-01 10:03:00+00:00,983.8866167965621,BNBUSDT,fixed_1x,short_only
2021-01-16 08:39:00+00:00,976.2262236603808,BNBUSDT,fixed_1x,short_only
2021-06-29 02:51:00+00:00,983.8875147992948,BNBUSDT,fixed_1x,short_only
2021-08-15 00:32:00+00:00,989.8975892574125,BNBUSDT,fixed_1x,short_only
2021-08-25 13:14:00+00:00,983.369300200996,BNBUSDT,fixed_1x,short_only
2021-10-13 10:54:00+00:00,1002.1368906433853,BNBUSDT,fixed_1x,short_only
2022-03-24 15:40:00+00:00,998.8368588396164,BNBUSDT,fixed_1x,short_only
2022-04-13 14:29:00+00:00,1003.5340528231949,BNBUSDT,fixed_1x,short_only
2022-06-23 19:35:00+00:00,999.3775298000337,BNBUSDT,fixed_1x,short_only
2022-06-23 20:15:00+00:00,996.1915221968005,BNBUSDT,fixed_1x,short_only
2022-06-26 21:06:00+00:00,996.5917717334722,BNBUSDT,fixed_1x,short_only
2022-08-13 11:11:00+00:00,993.7934195988221,BNBUSDT,fixed_1x,short_only
2022-08-23 09:16:00+00:00,997.5680244024659,BNBUSDT,fixed_1x,short_only
2023-01-18 03:04:00+00:00,994.804839335106,BNBUSDT,fixed_1x,short_only
2023-01-23 00:55:00+00:00,995.9343683964515,BNBUSDT,fixed_1x,short_only
2023-02-07 18:03:00+00:00,993.3482831448393,BNBUSDT,fixed_1x,short_only
2023-03-09 03:46:00+00:00,995.9557101911306,BNBUSDT,fixed_1x,short_only
2023-03-27 12:15:00+00:00,994.4369594597033,BNBUSDT,fixed_1x,short_only
2023-06-30 21:45:00+00:00,994.3804445368227,BNBUSDT,fixed_1x,short_only
2023-07-28 23:30:00+00:00,995.264051938137,BNBUSDT,fixed_1x,short_only
2023-07-30 08:01:00+00:00,995.4709007280936,BNBUSDT,fixed_1x,short_only
2023-07-30 09:18:00+00:00,996.048499512193,BNBUSDT,fixed_1x,short_only
2023-08-28 23:24:00+00:00,994.5990302139492,BNBUSDT,fixed_1x,short_only
2023-08-29 01:17:00+00:00,993.1484545933649,BNBUSDT,fixed_1x,short_only
2023-09-18 10:31:00+00:00,991.0258450728185,BNBUSDT,fixed_1x,short_only
2023-09-18 12:03:00+00:00,988.7393870126062,BNBUSDT,fixed_1x,short_only
2024-07-22 00:07:00+00:00,986.4933466106123,BNBUSDT,fixed_1x,short_only
2024-07-27 03:45:00+00:00,985.0522998773224,BNBUSDT,fixed_1x,short_only
2024-07-27 05:17:00+00:00,983.5289460983572,BNBUSDT,fixed_1x,short_only
2024-07-27 06:16:00+00:00,981.9529473888878,BNBUSDT,fixed_1x,short_only
2024-09-23 02:14:00+00:00,979.0488499373433,BNBUSDT,fixed_1x,short_only
2024-10-16 20:07:00+00:00,977.3468390999899,BNBUSDT,fixed_1x,short_only
2024-10-28 19:45:00+00:00,976.4851208009052,BNBUSDT,fixed_1x,short_only
2025-03-12 19:53:00+00:00,974.4720773200784,BNBUSDT,fixed_1x,short_only
2025-07-10 17:45:00+00:00,973.3194070315099,BNBUSDT,fixed_1x,short_only
2025-07-13 20:01:00+00:00,973.7801519617393,BNBUSDT,fixed_1x,short_only
2025-09-16 13:37:00+00:00,973.8418007139841,BNBUSDT,fixed_1x,short_only
2026-01-13 14:52:00+00:00,974.043118368083,BNBUSDT,fixed_1x,short_only
2026-01-13 16:00:00+00:00,972.806327456046,BNBUSDT,fixed_1x,short_only
2026-01-24 11:54:00+00:00,972.6778660251389,BNBUSDT,fixed_1x,short_only
2026-02-20 16:02:00+00:00,970.3668288443664,BNBUSDT,fixed_1x,short_only
2026-04-11 03:52:00+00:00,970.2067907974495,BNBUSDT,fixed_1x,short_only
2026-04-21 01:06:00+00:00,969.3415362682362,BNBUSDT,fixed_1x,short_only
2026-04-21 02:02:00+00:00,969.7566660359921,BNBUSDT,fixed_1x,short_only
2026-05-04 02:00:00+00:00,968.4990115052271,BNBUSDT,fixed_1x,short_only
2026-05-15 07:23:00+00:00,967.1351615646365,BNBUSDT,fixed_1x,short_only
2026-06-01 18:56:00+00:00,968.1441409722935,BNBUSDT,fixed_1x,short_only
2026-06-12 09:22:00+00:00,966.8822452668437,BNBUSDT,fixed_1x,short_only
