time,equity,symbol,sizing_mode,side_scope
2020-03-05 19:15:00+00:00,1005.9420766778253,ETHUSDT,fixed_risk_0_5pct,short_only
2020-03-22 06:07:00+00:00,1000.3989348976522,ETHUSDT,fixed_risk_0_5pct,short_only
2020-05-14 23:45:00+00:00,1000.3826445710635,ETHUSDT,fixed_risk_0_5pct,short_only
2020-06-01 12:40:00+00:00,1002.1749072337892,ETHUSDT,fixed_risk_0_5pct,short_only
2020-06-04 14:43:00+00:00,1009.1929801335206,ETHUSDT,fixed_risk_0_5pct,short_only
2020-06-09 13:26:00+00:00,1012.363798457097,ETHUSDT,fixed_risk_0_5pct,short_only
2020-08-04 00:51:00+00:00,1007.2868553094047,ETHUSDT,fixed_risk_0_5pct,short_only
2020-08-13 11:19:00+00:00,1002.0899874277949,ETHUSDT,fixed_risk_0_5pct,short_only
2020-08-13 12:10:00+00:00,1009.972349387715,ETHUSDT,fixed_risk_0_5pct,short_only
2020-11-05 11:16:00+00:00,1016.647586941983,ETHUSDT,fixed_risk_0_5pct,short_only
2020-12-28 01:07:00+00:00,1012.0677498623041,ETHUSDT,fixed_risk_0_5pct,short_only
2021-01-14 07:24:00+00:00,1007.308859287235,ETHUSDT,fixed_risk_0_5pct,short_only
2021-01-29 23:02:00+00:00,1011.3546233164925,ETHUSDT,fixed_risk_0_5pct,short_only
2021-02-14 06:06:00+00:00,1006.1508228514589,ETHUSDT,fixed_risk_0_5pct,short_only
2021-03-20 04:15:00+00:00,1000.947451177842,ETHUSDT,fixed_risk_0_5pct,short_only
2021-04-06 00:45:00+00:00,997.652848317903,ETHUSDT,fixed_risk_0_5pct,short_only
2021-04-09 10:17:00+00:00,993.0500625795614,ETHUSDT,fixed_risk_0_5pct,short_only
2021-04-09 12:30:00+00:00,999.2943070078652,ETHUSDT,fixed_risk_0_5pct,short_only
2021-07-29 23:00:00+00:00,995.4140525208429,ETHUSDT,fixed_risk_0_5pct,short_only
