symbol,prototype,gate,leverage_mode,stress_case,trade_id,event_id,entry_time,exit_time,entry_price,exit_price,min_trade_price,liquidation_price,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,reason
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,1,SOLUSDT_2024-01-01T16:00:00+00:00,2024-01-01 16:01:00+00:00,2024-01-02 14:15:00+00:00,106.1622282,112.4685018,105.919,85.46059370100001,5.0,291.86266811042674,0.2918626681104267,1000.0,1291.8626681104267,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,2,SOLUSDT_2024-01-09T21:00:00+00:00,2024-01-09 21:01:00+00:00,2024-01-09 21:45:00+00:00,97.0434048,96.260744,96.467,87.82428134400001,10.0,-117.0560202795188,-0.09061026622182182,1291.8626681104267,1174.8066478309079,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,3,SOLUSDT_2024-01-14T16:15:00+00:00,2024-01-14 16:16:00+00:00,2024-01-14 19:30:00+00:00,100.1330226,97.13057,98.138,90.62038545300001,10.0,-363.83347567677794,-0.3096964733290692,1174.8066478309079,810.97317215413,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,4,SOLUSDT_2024-01-26T10:30:00+00:00,2024-01-26 10:31:00+00:00,2024-01-26 21:00:00+00:00,88.3386642,91.846627,88.254,79.94649110099999,10.0,313.7698567469051,0.3869053472058276,810.97317215413,1124.7430289010351,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,5,SOLUSDT_2024-01-27T23:00:00+00:00,2024-01-27 23:01:00+00:00,2024-01-28 17:15:00+00:00,93.7667496,96.1777606,93.155,75.482233428,5.0,138.90576585535072,0.12350000158798306,1124.7430289010351,1263.6487947563858,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,6,SOLUSDT_2024-01-29T15:45:00+00:00,2024-01-29 15:46:00+00:00,2024-01-30 22:45:00+00:00,97.9755912,103.4103138,97.94,88.667910036,10.0,687.9611597850919,0.5444243389776044,1263.6487947563858,1951.6099545414777,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,7,SOLUSDT_2024-02-07T21:15:00+00:00,2024-02-07 21:16:00+00:00,2024-02-08 06:30:00+00:00,98.6057172,100.9318096,98.585,89.238174066,10.0,440.63523846257567,0.2257803806735045,1951.6099545414777,2392.2451930040534,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,8,SOLUSDT_2024-02-08T13:45:00+00:00,2024-02-08 13:46:00+00:00,2024-02-10 08:45:00+00:00,102.59651519999998,108.1913574,101.62,92.84984625599999,10.0,1279.9758544899207,0.5350521168286247,2392.2451930040534,3672.221047493974,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,9,SOLUSDT_2024-02-13T00:15:00+00:00,2024-02-13 00:16:00+00:00,2024-02-13 11:00:00+00:00,112.8595674,113.1133728,112.803,102.13790849700001,10.0,45.819619034294014,0.012477358645270714,3672.221047493974,3718.040666528268,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,10,SOLUSDT_2024-02-14T08:45:00+00:00,2024-02-14 08:46:00+00:00,2024-02-14 18:00:00+00:00,113.2386432,115.3399274,113.206,91.157107776,5.0,326.2017138438943,0.08773484291888775,3718.040666528268,4044.242380372162,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,11,SOLUSDT_2024-02-19T13:00:00+00:00,2024-02-19 13:01:00+00:00,2024-02-19 18:45:00+00:00,111.987393,112.0585838,111.75,101.348590665,10.0,-14.745880084076475,-0.0036461415259486795,4044.242380372162,4029.496500288086,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,12,SOLUSDT_2024-02-28T10:45:00+00:00,2024-02-28 10:46:00+00:00,2024-02-28 17:31:00+00:00,112.17243,108.93121082828571,104.6,101.51604915000001,10.0,-1204.0346707786086,-0.2988052404791832,4029.496500288086,2825.461829509477,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,13,SOLUSDT_2024-02-29T00:45:00+00:00,2024-02-29 00:46:00+00:00,2024-02-29 22:15:00+00:00,119.7709494,123.9092132,119.40100000000001,108.39270920700001,10.0,947.4961971306983,0.3353420623966424,2825.461829509477,3772.9580266401754,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,14,SOLUSDT_2024-03-05T14:30:00+00:00,2024-03-05 14:31:00+00:00,2024-03-05 17:00:00+00:00,132.6185184,130.213952,131.04,120.019759152,10.0,-721.4796360519375,-0.19122387022535106,3772.9580266401754,3051.4783905882377,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,15,SOLUSDT_2024-03-07T00:30:00+00:00,2024-03-07 00:31:00+00:00,2024-03-07 23:30:00+00:00,131.7253398,144.33512720000002,131.55,106.038898539,5.0,1444.5701010914677,0.4734000756967497,3051.4783905882377,4496.048491679705,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,16,SOLUSDT_2024-03-13T05:15:00+00:00,2024-03-13 05:16:00+00:00,2024-03-14 13:45:00+00:00,150.100014,166.4956942,149.733,120.83051127,5.0,2431.847155094551,0.5408854374224116,4496.048491679705,6927.8956467742555,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,17,SOLUSDT_2024-03-14T23:30:00+00:00,2024-03-14 23:31:00+00:00,2024-03-15 08:45:00+00:00,175.1230176,167.3945144,169.227,140.97402916800002,5.0,-1562.5794736991863,-0.22554893338018878,6927.8956467742555,5365.316173075069,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,18,SOLUSDT_2024-03-16T05:30:00+00:00,2024-03-16 05:31:00+00:00,2024-03-16 17:30:00+00:00,186.8393604,186.547683,186.63100000000003,150.40568512200002,5.0,-68.68497187720581,-0.01280166343633013,5365.316173075069,5296.631201197863,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,19,SOLUSDT_2024-03-17T22:30:00+00:00,2024-03-17 22:31:00+00:00,2024-03-18 01:07:00+00:00,199.3578636,194.00734008442285,194.029,160.483080198,5.0,-736.90358811106,-0.139126844992418,5296.631201197863,4559.727613086803,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,20,SOLUSDT_2024-03-24T21:00:00+00:00,2024-03-24 21:01:00+00:00,2024-03-25 21:15:00+00:00,179.5489026,190.3389246,179.392,144.536866593,5.0,1346.604370432391,0.2953256169442058,4559.727613086803,5906.331983519194,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,21,SOLUSDT_2024-03-30T04:30:00+00:00,2024-03-30 04:31:00+00:00,2024-03-30 19:00:00+00:00,195.0279978,193.8882146,192.838,156.997538229,5.0,-202.03437940799978,-0.03420640424069438,5906.331983519194,5704.297604111194,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,22,SOLUSDT_2024-04-20T15:45:00+00:00,2024-04-20 15:46:00+00:00,2024-04-20 22:45:00+00:00,145.1650272,149.1061728,145.079,116.857846896,5.0,745.4330623021406,0.13067920260066604,5704.297604111194,6449.730666413335,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,23,SOLUSDT_2024-05-04T10:45:00+00:00,2024-05-04 10:46:00+00:00,2024-05-05 00:30:00+00:00,146.2352412,144.406113,145.203,117.71936916599999,5.0,-435.41705020612875,-0.06750933840905052,6449.730666413335,6014.313616207206,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,24,SOLUSDT_2024-05-06T08:15:00+00:00,2024-05-06 08:16:00+00:00,2024-05-07 13:45:00+00:00,149.7919524,153.2533432,149.50300000000001,135.56171692200002,10.0,1328.9489039083314,0.22096435083250676,6014.313616207206,7343.262520115537,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,25,SOLUSDT_2024-05-16T00:00:00+00:00,2024-05-16 00:01:00+00:00,2024-05-16 12:30:00+00:00,158.296653,161.1687598,157.999,127.428805665,5.0,629.124957621982,0.0856737663808979,7343.262520115537,7972.387477737519,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,26,SOLUSDT_2024-05-17T05:30:00+00:00,2024-05-17 05:31:00+00:00,2024-05-17 12:00:00+00:00,162.4614858,166.5936746,162.421,130.781496069,5.0,973.5148139534764,0.12211082522920096,7972.387477737519,8945.902291690994,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,27,SOLUSDT_2024-05-20T19:45:00+00:00,2024-05-20 19:46:00+00:00,2024-05-21 02:45:00+00:00,183.6097146,183.2453436,182.229,166.166791713,10.0,-266.90048113938093,-0.029834942573347758,8945.902291690994,8679.001810551614,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,28,SOLUSDT_2024-06-16T22:00:00+00:00,2024-06-16 22:01:00+00:00,2024-06-17 01:30:00+00:00,149.3938728,148.5532834,148.842,135.20145488400001,10.0,-574.8842785595647,-0.06623852501800856,8679.001810551614,8104.117531992049,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,29,SOLUSDT_2024-06-25T03:30:00+00:00,2024-06-25 03:31:00+00:00,2024-06-25 08:15:00+00:00,134.4488844,133.7502446,133.996,108.231351942,5.0,-250.9733611231187,-0.030968623065049217,8104.117531992049,7853.144170868931,False,,fixed_10x|g4_fixed_10x_to_5x
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,30,SOLUSDT_2024-06-27T13:00:00+00:00,2024-06-27 13:01:00+00:00,2024-06-28 00:45:00+00:00,139.6499244,147.5284884,139.612,126.383181582,10.0,4349.724675696123,0.5538832066564285,7853.144170868931,12202.868846565054,False,,fixed_10x|path_gate_not_high_risk
SOLUSDT,P4_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_10x,base,31,SOLUSDT_2024-06-30T22:15:00+00:00,2024-06-30 22:16:00+00:00,2024-07-01 11:00:00+00:00,145.0880118,146.4896962,144.784,131.30465067900002,10.0,1056.291863310455,0.08656094534751861,12202.868846565054,13259.160709875508,False,,fixed_10x|path_gate_not_high_risk
