symbol,prototype,gate,leverage_mode,stress_case,trade_id,event_id,entry_time,exit_time,entry_price,exit_price,min_trade_price,liquidation_price,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,reason
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,1,ETHUSDT_2024-01-01T15:30:00+00:00,2024-01-01 15:31:00+00:00,2024-01-02 14:45:00+00:00,2309.4618,2368.67617,2307.79,2032.326384,8.0,197.01664176476143,0.19701664176476144,1000.0,1197.0166417647615,False,,fixed_20x|g4_fixed_20x_to_8x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,2,ETHUSDT_2024-01-08T17:45:00+00:00,2024-01-08 17:46:00+00:00,2024-01-09 00:15:00+00:00,2280.7460579999997,2321.23566,2278.09,2007.0565310399998,8.0,160.34192987445797,0.13395129547912207,1197.0166417647615,1357.3585716392195,False,,fixed_20x|g4_fixed_20x_to_8x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,3,ETHUSDT_2024-01-10T00:15:00+00:00,2024-01-10 00:16:00+00:00,2024-01-11 16:00:00+00:00,2369.483802,2582.423412,2336.28,2262.85703091,20.0,2411.2817127717153,1.7764515310495452,1357.3585716392195,3768.640284410935,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,4,ETHUSDT_2024-01-12T11:15:00+00:00,2024-01-12 11:16:00+00:00,2024-01-12 16:45:00+00:00,2625.0749100000003,2621.495596,2619.96,2310.0659208,8.0,-71.23717597198238,-0.01890262020141762,3768.640284410935,3697.4031084389526,False,,fixed_20x|g4_fixed_20x_to_8x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,5,ETHUSDT_2024-01-16T15:15:00+00:00,2024-01-16 15:16:00+00:00,2024-01-17 03:45:00+00:00,2533.046508,2571.08568,2532.39,2419.0594151399996,20.0,1035.9867872299453,0.2801930860244611,3697.4031084389526,4733.389895668898,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,6,ETHUSDT_2024-01-28T01:15:00+00:00,2024-01-28 01:16:00+00:00,2024-01-28 12:00:00+00:00,2273.744658,2274.125084,2272.68,2171.42614839,20.0,-78.83660749519542,-0.016655422273016588,4733.389895668898,4654.553288173703,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,7,ETHUSDT_2024-02-06T16:15:00+00:00,2024-02-06 16:16:00+00:00,2024-02-07 03:15:00+00:00,2342.088324,2367.836338,2340.74,2236.6943494199995,20.0,929.8044352178957,0.19976233542762192,4654.553288173703,5584.3577233915985,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,8,ETHUSDT_2024-02-08T15:15:00+00:00,2024-02-08 15:16:00+00:00,2024-02-08 23:15:00+00:00,2434.626828,2417.46641,2412.0,2325.06862074,20.0,-898.5181935163379,-0.16089911105670227,5584.3577233915985,4685.83952987526,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,9,ETHUSDT_2024-02-09T08:45:00+00:00,2024-02-09 08:46:00+00:00,2024-02-10 07:45:00+00:00,2464.7128439999997,2493.561188,2461.1,2168.9473027199997,8.0,401.05888280782494,0.08558954702797972,4685.83952987526,5086.898412683086,False,,fixed_20x|g4_fixed_20x_to_8x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,10,ETHUSDT_2024-02-11T03:45:00+00:00,2024-02-11 03:46:00+00:00,2024-02-11 10:15:00+00:00,2519.5038,2516.736552,2513.5,2406.1261289999998,20.0,-213.424016149058,-0.04195562773908187,5086.898412683086,4873.474396534028,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,11,ETHUSDT_2024-02-12T15:30:00+00:00,2024-02-12 15:31:00+00:00,2024-02-13 13:30:00+00:00,2530.7860560000004,2638.152264,2530.06,2416.90068348,20.0,4035.5139483276207,0.8280568686679964,4873.474396534028,8908.98834486165,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,12,ETHUSDT_2024-02-14T08:45:00+00:00,2024-02-14 08:46:00+00:00,2024-02-15 05:45:00+00:00,2663.23254,2772.465396,2661.92,2543.3870757,20.0,7126.234318246543,0.7998926524981562,8908.98834486165,16035.222663108192,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,13,ETHUSDT_2024-02-18T18:45:00+00:00,2024-02-18 18:46:00+00:00,2024-02-20 01:15:00+00:00,2815.993086,2916.626558,2814.9,2689.27339713,20.0,11134.389657833412,0.6943707544173991,16035.222663108192,27169.612320941604,False,,fixed_20x|path_gate_not_high_risk
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,G4_RISK_MONITOR_DOWNSHIFT,fixed_20x,base,14,ETHUSDT_2024-02-20T13:30:00+00:00,2024-02-20 13:31:00+00:00,2024-02-20 14:40:00+00:00,2970.804042,2923.451377620171,2918.9200000000005,2614.30755696,8.0,-3680.150778250386,-0.1354509860051932,27169.612320941604,23489.461542691217,False,,fixed_20x|g4_fixed_20x_to_8x
