time,equity,candidate_id
2020-05-31 03:45:00+00:00,1237.0220424220156,D3
2020-06-02 14:48:00+00:00,1232.0838235408949,D3
2020-06-05 10:10:00+00:00,1220.2892635569701,D3
2020-06-09 00:00:00+00:00,1215.8608861873877,D3
2020-06-09 00:22:00+00:00,1209.2225824461925,D3
2020-06-09 00:23:00+00:00,1201.5870768103453,D3
2020-06-09 22:01:00+00:00,1197.3929523782715,D3
2020-06-10 18:52:00+00:00,1183.135638745695,D3
2020-06-16 14:42:00+00:00,1168.069558328745,D3
2020-06-23 01:45:00+00:00,1175.3399911115864,D3
2020-06-24 07:25:00+00:00,1169.6847373063126,D3
2020-06-30 01:08:00+00:00,1165.6846594307235,D3
2020-06-30 04:58:00+00:00,1157.8897419287816,D3
2020-07-02 06:00:00+00:00,1156.329626609759,D3
2020-07-07 06:30:00+00:00,1177.642073967303,D3
2020-07-09 00:30:00+00:00,1175.572866644596,D3
2020-07-20 11:00:00+00:00,1174.8123725372761,D3
2020-07-22 05:00:00+00:00,1175.3596201234704,D3
2020-07-22 08:00:00+00:00,1176.4723269978767,D3
2020-07-23 05:15:00+00:00,1216.9889133276079,D3
2020-07-23 14:30:00+00:00,1219.1974949262376,D3
2020-07-24 05:00:00+00:00,1201.1932994908846,D3
2020-07-24 22:09:00+00:00,1197.8114295472592,D3
2020-07-24 23:45:00+00:00,1198.5005785476162,D3
2020-07-26 01:45:00+00:00,1196.4136233384631,D3
2020-07-26 19:45:00+00:00,1197.456732468076,D3
2020-07-27 08:00:00+00:00,1255.9902462293628,D3
2020-07-28 08:15:00+00:00,1289.7051750832086,D3
2020-07-29 14:55:00+00:00,1281.6172748266486,D3
2020-07-31 01:30:00+00:00,1289.2084558079148,D3
2020-07-31 13:32:00+00:00,1283.966653845155,D3
2020-08-01 10:27:00+00:00,1271.504695826463,D3
2020-08-05 14:25:00+00:00,1260.156975752782,D3
2020-08-05 22:03:00+00:00,1248.208645995054,D3
2020-08-06 21:45:00+00:00,1258.5312985477985,D3
2020-08-09 06:00:00+00:00,1248.804851428363,D3
2020-08-10 10:29:00+00:00,1242.7829454504774,D3
2020-08-14 07:15:00+00:00,1236.8699253922944,D3
2020-08-14 14:15:00+00:00,1256.9197025616,D3
2020-08-15 08:42:00+00:00,1239.2684181356697,D3
2020-08-15 12:21:00+00:00,1233.4757433545094,D3
2020-08-15 21:56:00+00:00,1229.239972700662,D3
2020-08-17 23:30:00+00:00,1215.1612398354812,D3
2020-08-17 23:45:00+00:00,1210.277545849646,D3
2020-08-24 15:45:00+00:00,1204.812573688079,D3
2020-08-30 22:00:00+00:00,1203.6279037006868,D3
2020-08-31 06:15:00+00:00,1220.260205168606,D3
2020-09-02 00:00:00+00:00,1224.7199863299493,D3
2020-09-02 08:00:00+00:00,1241.6503441057337,D3
2020-09-09 21:01:00+00:00,1236.4856973017133,D3
2020-09-09 23:26:00+00:00,1219.6781539770857,D3
2020-09-10 07:45:00+00:00,1216.9709140845812,D3
2020-09-13 10:00:00+00:00,1225.7719800749624,D3
2020-09-18 01:15:00+00:00,1211.220584619298,D3
2020-09-19 18:15:00+00:00,1212.619460263897,D3
2020-09-26 14:00:00+00:00,1198.4142839641843,D3
2020-10-09 06:00:00+00:00,1197.9498209714036,D3
2020-10-10 09:30:00+00:00,1230.0276124299974,D3
2020-10-10 10:00:00+00:00,1244.4276477477988,D3
2020-10-12 23:09:00+00:00,1240.1509058105262,D3
2020-10-13 00:45:00+00:00,1247.8492634741078,D3
2020-10-19 03:30:00+00:00,1246.899364348516,D3
2020-10-20 11:26:00+00:00,1241.5448682258714,D3
2020-10-23 00:15:00+00:00,1321.6761635396938,D3
2020-10-24 14:25:00+00:00,1317.1131441867728,D3
2020-10-25 05:44:00+00:00,1311.8260915907367,D3
2020-10-28 07:30:00+00:00,1323.1517902879518,D3
2020-10-31 10:23:00+00:00,1316.3932779843533,D3
2020-11-02 08:25:00+00:00,1309.1077578359561,D3
2020-11-04 00:57:00+00:00,1301.5292993642656,D3
2020-11-06 09:30:00+00:00,1324.9558390923282,D3
2020-11-07 14:45:00+00:00,1356.0698862958716,D3
2020-11-08 19:20:00+00:00,1347.42753723279,D3
2020-11-08 21:30:00+00:00,1333.8505765158898,D3
2020-11-09 12:11:00+00:00,1323.363679631034,D3
2020-11-11 09:45:00+00:00,1318.0825145035526,D3
2020-11-11 20:09:00+00:00,1305.0398986638374,D3
2020-11-12 00:13:00+00:00,1299.1761502517045,D3
2020-11-13 11:10:00+00:00,1291.309383245737,D3
2020-11-17 03:30:00+00:00,1298.6197987945045,D3
2020-11-17 14:00:00+00:00,1287.5265371126145,D3
2020-11-18 05:34:00+00:00,1272.9952540542713,D3
2020-11-18 05:45:00+00:00,1292.658445509801,D3
2020-11-21 11:30:00+00:00,1298.6385228149418,D3
2020-11-22 07:30:00+00:00,1387.8234658165213,D3
2020-11-23 13:19:00+00:00,1365.6467926226715,D3
2020-11-25 16:00:00+00:00,1357.50662846492,D3
2020-11-30 06:30:00+00:00,1380.7549760004435,D3
2020-12-01 11:25:00+00:00,1363.9679802341561,D3
2020-12-01 12:30:00+00:00,1382.4989667013376,D3
2020-12-03 09:09:00+00:00,1372.1761723413395,D3
2020-12-03 16:14:00+00:00,1365.671904610127,D3
2020-12-04 02:45:00+00:00,1363.4447271453655,D3
2020-12-06 03:40:00+00:00,1351.2613681134287,D3
2020-12-07 01:23:00+00:00,1338.5790075425818,D3
2020-12-07 02:26:00+00:00,1332.4860479078184,D3
2020-12-08 06:15:00+00:00,1328.7360248272867,D3
2020-12-13 22:30:00+00:00,1316.145383293487,D3
2020-12-15 04:46:00+00:00,1305.5934871960249,D3
2020-12-17 18:00:00+00:00,1356.9474465692815,D3
2020-12-18 11:00:00+00:00,1341.0490793996983,D3
2020-12-18 14:00:00+00:00,1418.4756395790687,D3
2020-12-19 14:28:00+00:00,1408.4517136470702,D3
2020-12-25 14:45:00+00:00,1404.3660255223226,D3
2020-12-26 10:45:00+00:00,1423.1086295809378,D3
2020-12-26 22:15:00+00:00,1413.0188746568667,D3
2020-12-27 12:15:00+00:00,1454.3470725616003,D3
2020-12-30 04:14:00+00:00,1437.5054470858295,D3
2020-12-30 08:27:00+00:00,1421.4988059848781,D3
2020-12-31 01:01:00+00:00,1388.3832477843234,D3
2021-01-01 07:10:00+00:00,1375.8786532634492,D3
2021-01-02 21:00:00+00:00,1385.9552371428001,D3
2021-01-03 15:15:00+00:00,1377.2619228809538,D3
2021-01-04 09:30:00+00:00,1551.345928499244,D3
2021-01-05 03:41:00+00:00,1495.7434939637037,D3
2021-01-06 07:48:00+00:00,1474.6803002228983,D3
2021-01-07 18:44:00+00:00,1445.7382775360384,D3
2021-01-10 11:30:00+00:00,1458.4463895428555,D3
2021-01-14 04:15:00+00:00,1451.0448228506636,D3
2021-01-14 21:15:00+00:00,1477.6768335793909,D3
2021-01-16 22:15:00+00:00,1475.5254026206178,D3
2021-01-17 23:56:00+00:00,1451.1387793046558,D3
2021-01-19 19:00:00+00:00,1491.2333437772363,D3
2021-01-24 14:45:00+00:00,1502.361886208699,D3
2021-01-25 04:22:00+00:00,1468.677708829275,D3
2021-01-29 03:24:00+00:00,1443.363473842311,D3
2021-01-29 17:00:00+00:00,1437.9798804805212,D3
2021-01-29 18:15:00+00:00,1419.450545468538,D3
2021-02-02 01:04:00+00:00,1395.741313942482,D3
2021-02-02 12:00:00+00:00,1368.2630666584869,D3
2021-02-02 14:30:00+00:00,1366.1545371754776,D3
2021-02-04 15:00:00+00:00,1374.2076583975704,D3
2021-02-06 01:41:00+00:00,1352.949980097268,D3
2021-02-08 13:55:00+00:00,1330.0074499738291,D3
2021-02-09 09:45:00+00:00,1409.169417646892,D3
2021-02-09 10:47:00+00:00,1386.795472681853,D3
2021-02-11 20:51:00+00:00,1367.5958990621532,D3
2021-02-12 04:15:00+00:00,1367.4335875361826,D3
2021-02-14 15:30:00+00:00,1371.17572098628,D3
2021-02-16 16:59:00+00:00,1355.0884304179194,D3
2021-02-17 13:33:00+00:00,1341.1879214122232,D3
2021-02-18 11:41:00+00:00,1325.7095103222775,D3
2021-02-20 07:45:00+00:00,1356.8512083661503,D3
2021-02-20 14:56:00+00:00,1345.1206587149866,D3
2021-02-20 15:00:00+00:00,1333.6877999885978,D3
2021-03-02 02:03:00+00:00,1318.533785726027,D3
2021-03-03 15:15:00+00:00,1317.7372953932097,D3
2021-03-03 20:52:00+00:00,1302.0841696063212,D3
2021-03-06 11:45:00+00:00,1298.5440197837838,D3
2021-03-07 14:30:00+00:00,1299.4134217131461,D3
2021-03-08 07:15:00+00:00,1294.753851302358,D3
2021-03-09 08:00:00+00:00,1287.475097593443,D3
2021-03-10 01:37:00+00:00,1275.9354309748594,D3
2021-03-10 02:15:00+00:00,1299.0784119543737,D3
2021-03-10 20:16:00+00:00,1285.2536686032154,D3
2021-03-12 07:11:00+00:00,1270.3843590619085,D3
2021-03-14 06:30:00+00:00,1285.1345856145592,D3
2021-03-27 01:47:00+00:00,1273.405316348784,D3
2021-03-27 11:15:00+00:00,1268.819740413728,D3
2021-03-28 10:30:00+00:00,1269.0604549718078,D3
2021-03-29 15:30:00+00:00,1272.3655720529644,D3
2021-03-29 23:30:00+00:00,1294.0056993900098,D3
2021-03-30 16:00:00+00:00,1290.1952806657744,D3
2021-03-31 07:51:00+00:00,1282.0647827252858,D3
2021-04-02 02:53:00+00:00,1272.2093392394727,D3
2021-04-03 08:40:00+00:00,1265.8565958655722,D3
2021-04-03 15:15:00+00:00,1333.08828842207,D3
2021-04-10 12:45:00+00:00,1336.6399824064156,D3
2021-04-10 13:00:00+00:00,1351.012961037894,D3
2021-04-12 09:44:00+00:00,1340.1996505433285,D3
2021-04-13 06:45:00+00:00,1331.2413916260923,D3
2021-04-13 06:47:00+00:00,1322.5972238708296,D3
2021-04-14 14:14:00+00:00,1310.9214023689262,D3
2021-04-14 14:15:00+00:00,1312.395106241732,D3
2021-04-17 07:30:00+00:00,1306.6586189105371,D3
2021-04-21 20:45:00+00:00,1297.8037534646,D3
2021-04-26 16:30:00+00:00,1292.0540527629869,D3
2021-04-28 05:45:00+00:00,1289.6301919746259,D3
2021-05-01 08:45:00+00:00,1315.6784594312035,D3
2021-05-01 09:00:00+00:00,1320.8316210082235,D3
2021-05-03 13:45:00+00:00,1317.219464455719,D3
2021-05-04 15:15:00+00:00,1380.022702452178,D3
2021-05-06 05:00:00+00:00,1364.4712098978578,D3
2021-05-06 14:10:00+00:00,1351.8169292901266,D3
2021-05-07 21:15:00+00:00,1337.8833033104104,D3
2021-05-08 12:02:00+00:00,1328.053066390059,D3
2021-05-09 12:00:00+00:00,1369.8219324251252,D3
2021-05-10 11:00:00+00:00,1374.2021363610907,D3
2021-05-12 10:45:00+00:00,1373.0983822041508,D3
2021-05-14 20:30:00+00:00,1367.8001170091961,D3
2021-05-25 04:20:00+00:00,1340.0854861072448,D3
2021-05-26 13:30:00+00:00,1325.5449069615158,D3
2021-06-03 13:45:00+00:00,1319.786602752279,D3
2021-06-14 03:30:00+00:00,1315.5931685452776,D3
2021-06-14 19:00:00+00:00,1325.162495041995,D3
2021-06-15 18:46:00+00:00,1312.825218186174,D3
2021-06-23 13:45:00+00:00,1298.189128974073,D3
2021-06-28 10:15:00+00:00,1306.0924607615577,D3
2021-07-01 02:30:00+00:00,1310.5609871158151,D3
2021-07-03 21:57:00+00:00,1303.7438800896123,D3
2021-07-03 22:00:00+00:00,1305.9732093137109,D3
2021-07-04 13:00:00+00:00,1317.438948269556,D3
2021-07-04 22:45:00+00:00,1311.824321839426,D3
2021-07-07 14:45:00+00:00,1305.4187489513542,D3
2021-07-10 05:00:00+00:00,1298.1839400621018,D3
2021-07-10 17:11:00+00:00,1291.9282785203814,D3
2021-07-11 23:11:00+00:00,1282.0697529121667,D3
2021-07-12 01:03:00+00:00,1275.0323103422563,D3
2021-07-22 09:45:00+00:00,1282.7669984010438,D3
2021-07-24 20:30:00+00:00,1281.396803130182,D3
2021-07-25 13:30:00+00:00,1297.0544850552874,D3
2021-07-26 20:15:00+00:00,1314.491279696501,D3
2021-07-26 20:30:00+00:00,1358.1943343691457,D3
2021-07-28 17:45:00+00:00,1360.9386837484888,D3
2021-07-30 08:45:00+00:00,1356.0959676499194,D3
2021-08-01 16:30:00+00:00,1369.8612859481418,D3
2021-08-01 22:25:00+00:00,1348.0340280614041,D3
2021-08-05 01:15:00+00:00,1347.698386534046,D3
2021-08-06 01:00:00+00:00,1343.045527458582,D3
2021-08-07 16:15:00+00:00,1378.9738190439382,D3
2021-08-09 21:15:00+00:00,1370.4467349598208,D3
2021-08-14 05:00:00+00:00,1368.7560306851262,D3
2021-08-14 09:58:00+00:00,1358.7031529642215,D3
2021-08-16 06:30:00+00:00,1354.0792545005038,D3
2021-08-21 11:15:00+00:00,1354.1937545733813,D3
2021-08-23 20:03:00+00:00,1340.3786687644767,D3
2021-08-28 02:45:00+00:00,1336.62072001106,D3
2021-08-28 06:15:00+00:00,1335.1608329147305,D3
2021-08-29 02:39:00+00:00,1327.5027563349024,D3
2021-08-29 02:50:00+00:00,1318.5264603882042,D3
2021-09-02 14:45:00+00:00,1317.6140400377458,D3
2021-09-03 00:45:00+00:00,1387.4078210411942,D3
2021-09-03 20:30:00+00:00,1390.7105031462436,D3
2021-09-06 00:27:00+00:00,1380.9307855480354,D3
2021-09-06 11:45:00+00:00,1377.7018140868158,D3
2021-09-12 13:39:00+00:00,1365.3973258815956,D3
2021-09-15 05:00:00+00:00,1370.0240901693794,D3
2021-09-16 03:30:00+00:00,1379.8424259952333,D3
2021-09-16 10:29:00+00:00,1362.2498502118228,D3
2021-10-02 03:30:00+00:00,1401.5467643714605,D3
2021-10-02 23:30:00+00:00,1476.8216931229524,D3
2021-10-03 21:01:00+00:00,1467.9226799020726,D3
2021-10-07 00:45:00+00:00,1467.0166219596058,D3
2021-10-07 14:35:00+00:00,1448.026539003683,D3
2021-10-10 09:12:00+00:00,1437.1255816982073,D3
2021-10-15 08:30:00+00:00,1447.8122231967552,D3
2021-10-15 21:57:00+00:00,1433.3484985555401,D3
2021-10-16 10:00:00+00:00,1462.720140165719,D3
2021-10-16 17:07:00+00:00,1451.2577617353415,D3
2021-10-19 08:45:00+00:00,1444.520444156189,D3
2021-10-20 20:15:00+00:00,1444.7667991022688,D3
2021-10-21 06:45:00+00:00,1484.6912606719948,D3
2021-10-21 11:34:00+00:00,1468.0441852914948,D3
2021-10-24 01:45:00+00:00,1455.9165461690366,D3
2021-10-25 10:37:00+00:00,1445.6350835790572,D3
2021-10-25 20:00:00+00:00,1444.3250655697834,D3
2021-10-26 14:01:00+00:00,1430.756955645311,D3
2021-10-26 21:55:00+00:00,1417.9275409904008,D3
2021-10-30 01:30:00+00:00,1416.4473188547104,D3
2021-10-31 02:56:00+00:00,1408.008584234024,D3
2021-11-02 20:30:00+00:00,1411.147408456015,D3
2021-11-03 04:50:00+00:00,1395.718841682583,D3
2021-11-08 13:45:00+00:00,1412.297903967772,D3
2021-11-08 14:45:00+00:00,1413.8939168585387,D3
2021-11-09 11:45:00+00:00,1414.977303981507,D3
2021-11-10 19:38:00+00:00,1399.5280907791125,D3
2021-11-10 19:45:00+00:00,1393.9205772387213,D3
2021-11-15 07:45:00+00:00,1393.0314855491383,D3
2021-11-15 11:35:00+00:00,1386.2500535664278,D3
2021-11-15 14:07:00+00:00,1377.4068996173035,D3
2021-11-21 01:45:00+00:00,1376.7775156668395,D3
2021-11-21 22:25:00+00:00,1363.8758951465438,D3
2021-11-21 22:41:00+00:00,1354.9849212205772,D3
2021-11-26 03:00:00+00:00,1360.1992264230203,D3
2021-11-30 01:15:00+00:00,1353.675926906212,D3
2021-11-30 03:45:00+00:00,1353.0609596480595,D3
2021-12-01 18:46:00+00:00,1342.111979220141,D3
2021-12-07 17:30:00+00:00,1342.8722050522833,D3
2021-12-16 12:40:00+00:00,1335.0697126594316,D3
2021-12-24 15:00:00+00:00,1346.2585394656915,D3
2022-01-02 18:27:00+00:00,1336.5322649039078,D3
2022-01-13 01:00:00+00:00,1333.6826963786611,D3
2022-01-13 01:30:00+00:00,1328.3097951966029,D3
2022-01-20 20:15:00+00:00,1332.8452904958845,D3
2022-01-26 20:03:00+00:00,1312.811571363925,D3
2022-01-29 23:23:00+00:00,1303.3976990971512,D3
2022-02-05 17:00:00+00:00,1343.4890668730936,D3
2022-02-05 17:15:00+00:00,1337.1043739288427,D3
2022-02-07 00:19:00+00:00,1314.4498034325998,D3
2022-02-08 08:13:00+00:00,1305.8819593161518,D3
2022-02-10 03:00:00+00:00,1303.8948499939788,D3
2022-02-15 17:30:00+00:00,1309.2764837596294,D3
2022-02-16 00:19:00+00:00,1301.4708714434469,D3
2022-02-16 04:30:00+00:00,1321.7716189746213,D3
2022-02-16 23:56:00+00:00,1307.6902446656902,D3
2022-02-26 07:15:00+00:00,1299.2188330177064,D3
2022-03-01 10:15:00+00:00,1288.7391727708186,D3
2022-03-02 07:15:00+00:00,1289.8049594596912,D3
2022-03-02 15:27:00+00:00,1275.0207433647802,D3
2022-03-10 01:45:00+00:00,1291.494347690564,D3
2022-03-16 03:12:00+00:00,1260.3719153015077,D3
2022-03-22 06:07:00+00:00,1245.9790874275734,D3
2022-03-23 17:47:00+00:00,1235.1609578159648,D3
2022-03-24 01:23:00+00:00,1224.5673427630802,D3
2022-03-25 08:15:00+00:00,1231.3215399949383,D3
2022-03-27 03:42:00+00:00,1225.1461378408671,D3
2022-03-28 23:30:00+00:00,1260.2933615955615,D3
2022-04-03 17:30:00+00:00,1255.3676900357486,D3
2022-04-03 23:03:00+00:00,1247.5364476781144,D3
2022-04-05 12:59:00+00:00,1241.8838109508436,D3
2022-04-17 17:50:00+00:00,1236.1673517716602,D3
2022-04-28 15:45:00+00:00,1221.3225770336803,D3
2022-05-05 05:45:00+00:00,1220.4776195727627,D3
2022-05-17 14:11:00+00:00,1208.4375744825784,D3
2022-05-23 13:39:00+00:00,1199.5575456043766,D3
2022-05-29 19:02:00+00:00,1192.8488893566982,D3
2022-05-30 12:30:00+00:00,1220.2921680240938,D3
2022-05-31 13:45:00+00:00,1220.9564273281806,D3
2022-06-20 00:45:00+00:00,1208.832824942505,D3
2022-06-25 03:00:00+00:00,1213.0425705611524,D3
2022-06-26 12:56:00+00:00,1201.1675563350832,D3
2022-07-05 08:45:00+00:00,1219.5334309381165,D3
2022-07-07 06:00:00+00:00,1206.0481389941674,D3
2022-07-08 02:26:00+00:00,1192.8900568814645,D3
2022-07-08 02:27:00+00:00,1177.78709742444,D3
2022-07-15 00:45:00+00:00,1172.017487578605,D3
2022-07-16 00:45:00+00:00,1191.663337037177,D3
2022-07-16 20:18:00+00:00,1181.7693466408937,D3
2022-07-16 20:21:00+00:00,1150.421483281976,D3
2022-07-18 18:00:00+00:00,1157.2315503434472,D3
2022-07-18 19:15:00+00:00,1181.633659321753,D3
2022-07-24 22:51:00+00:00,1165.0869681092609,D3
2022-07-28 09:30:00+00:00,1174.9905496794634,D3
2022-07-30 01:48:00+00:00,1157.4609741462832,D3
2022-07-31 18:29:00+00:00,1146.1675978976907,D3
2022-08-05 13:12:00+00:00,1136.3694373162343,D3
2022-08-08 15:30:00+00:00,1145.4305353963164,D3
2022-08-08 16:30:00+00:00,1147.6300419730844,D3
2022-08-14 11:37:00+00:00,1140.32697112211,D3
2022-08-15 04:06:00+00:00,1130.6171184216983,D3
2022-08-30 12:45:00+00:00,1128.5577444536584,D3
2022-09-06 17:15:00+00:00,1124.1439212488244,D3
2022-09-09 16:03:00+00:00,1113.1823821693051,D3
2022-09-11 06:45:00+00:00,1165.422421457218,D3
2022-09-21 18:00:00+00:00,1149.370834515939,D3
2022-09-27 15:30:00+00:00,1154.003192333342,D3
2022-09-27 15:45:00+00:00,1172.6395002023396,D3
2022-10-05 04:30:00+00:00,1180.3984849743895,D3
2022-10-14 07:30:00+00:00,1178.2523512040718,D3
2022-10-14 07:45:00+00:00,1174.9759363869673,D3
2022-10-18 15:12:00+00:00,1169.4080383861833,D3
2022-10-24 03:12:00+00:00,1164.6591834454455,D3
2022-10-24 04:15:00+00:00,1169.6140378215375,D3
2022-10-27 03:00:00+00:00,1211.374263461419,D3
2022-10-29 10:55:00+00:00,1205.088039719712,D3
2022-10-29 23:00:00+00:00,1198.350388766644,D3
2022-11-05 08:15:00+00:00,1196.0653223596278,D3
2022-11-18 06:15:00+00:00,1191.9432224491704,D3
2022-11-23 14:00:00+00:00,1187.7064913367076,D3
2022-11-30 09:30:00+00:00,1182.5010283545394,D3
2022-11-30 13:00:00+00:00,1179.1851589577964,D3
2022-12-01 01:30:00+00:00,1174.9395655465921,D3
2022-12-05 12:15:00+00:00,1174.6768773857705,D3
2022-12-09 00:30:00+00:00,1175.2914675230224,D3
2022-12-13 17:56:00+00:00,1163.1916204763381,D3
2022-12-15 02:00:00+00:00,1169.87603022763,D3
2022-12-27 00:46:00+00:00,1166.98554644878,D3
2023-01-02 13:45:00+00:00,1168.9003672422311,D3
2023-01-04 14:15:00+00:00,1166.5571629540361,D3
2023-01-04 15:15:00+00:00,1165.1663109948872,D3
2023-01-07 05:45:00+00:00,1164.5050630837509,D3
2023-01-08 16:06:00+00:00,1162.2909326924357,D3
2023-01-08 16:11:00+00:00,1159.469196729393,D3
2023-01-12 13:30:00+00:00,1173.3748821003878,D3
2023-01-13 00:45:00+00:00,1217.6011907870297,D3
2023-01-14 09:30:00+00:00,1272.4775161107136,D3
2023-01-16 08:08:00+00:00,1260.6958212515863,D3
2023-01-17 14:38:00+00:00,1253.6296862710246,D3
2023-01-21 10:30:00+00:00,1269.3461807475815,D3
2023-01-21 23:00:00+00:00,1297.7063665100643,D3
2023-01-30 02:15:00+00:00,1312.6169998899409,D3
2023-01-30 06:45:00+00:00,1305.8671951292743,D3
2023-02-02 02:23:00+00:00,1294.2467237150868,D3
2023-02-02 06:25:00+00:00,1282.6290203743501,D3
2023-02-04 23:38:00+00:00,1277.3236972213922,D3
2023-02-14 15:41:00+00:00,1263.6328141004012,D3
2023-02-16 07:00:00+00:00,1300.8026500232547,D3
2023-02-16 20:30:00+00:00,1289.7824491321485,D3
2023-02-16 22:45:00+00:00,1344.0086852319216,D3
2023-02-17 14:47:00+00:00,1333.6072327174913,D3
2023-02-17 21:59:00+00:00,1315.779870156895,D3
2023-02-19 16:34:00+00:00,1305.7594625922277,D3
2023-02-27 15:38:00+00:00,1300.2563431423446,D3
2023-02-27 15:43:00+00:00,1293.3808185839375,D3
2023-02-28 19:29:00+00:00,1288.8541096282604,D3
2023-03-13 09:00:00+00:00,1344.1112821380461,D3
2023-03-13 09:30:00+00:00,1368.9651653955882,D3
2023-03-14 18:15:00+00:00,1362.427413348692,D3
2023-03-14 19:15:00+00:00,1359.8416954060274,D3
2023-03-18 08:15:00+00:00,1433.5614325536926,D3
2023-03-20 02:45:00+00:00,1431.1039209174003,D3
2023-03-29 14:45:00+00:00,1426.8394330488766,D3
2023-03-29 17:00:00+00:00,1430.2451706470385,D3
2023-03-30 03:07:00+00:00,1417.7243177874504,D3
2023-04-05 12:34:00+00:00,1407.1851135139796,D3
2023-04-06 05:45:00+00:00,1412.2740547539217,D3
2023-04-11 14:45:00+00:00,1418.783263941977,D3
2023-04-12 02:15:00+00:00,1465.3055172982242,D3
2023-04-14 13:00:00+00:00,1501.8012290552888,D3
2023-04-16 20:01:00+00:00,1494.6999152934306,D3
2023-04-18 14:04:00+00:00,1489.3009053996384,D3
2023-04-26 19:22:00+00:00,1472.1871096112218,D3
2023-04-26 19:27:00+00:00,1461.8910801195066,D3
2023-04-30 19:08:00+00:00,1454.2743337510044,D3
2023-04-30 19:09:00+00:00,1449.3555959760492,D3
2023-05-03 20:37:00+00:00,1441.0827317353312,D3
2023-05-05 07:13:00+00:00,1432.9890863067947,D3
2023-05-06 02:15:00+00:00,1426.68762628855,D3
2023-05-20 19:02:00+00:00,1423.2326918535277,D3
2023-05-21 04:59:00+00:00,1418.1029010517561,D3
2023-05-22 14:08:00+00:00,1414.0204253314505,D3
2023-05-23 13:45:00+00:00,1417.3126072892312,D3
