label,entry_mode,config_path,config_hash,git_commit,data_start,data_end,data_file,data_file_hash,run_timestamp,data_coverage_status,initial_balance,final_balance,total_return_pct,total_trades,win_rate_pct,gross_profit,gross_loss,net_profit,profit_factor,average_trade,median_trade,geometric_mean_trade_return_pct,longest_losing_streak,total_fee,total_slippage_cost,gross_profit_before_cost,gross_loss_before_cost,max_drawdown_pct,annualized_return_pct,calmar,avg_win,avg_loss,payoff_ratio,top_5_profit_contribution,top_10_profit_contribution,avg_mae_atr,avg_mfe_atr,longest_drawdown_duration_bars,top_1_profit_contribution,top_3_profit_contribution,avg_effective_leverage,max_effective_leverage,median_effective_leverage,longest_drawdown_duration
B0,no_candle,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage4/frozen_configs/B0,172d1307c775855c352200b5abc985e5dd5b7106ad2bce1132bb7871755e7fc6,66dea51e969a477e48306587f786d39267c85583,2024-01-01 00:00:00+00:00,2026-06-24 12:05:00+00:00,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage2/data_audit/merged_ethusdt_1m.csv,fa3d0dd15bf29373981dda90d218532084e3d7562f0ef58c533aa527564ddcd1,2026-06-24T17:33:23.745890+00:00,below_original_minimum,1000.0,418.27876455946944,-58.17212354405306,401,27.18204488778055,4873.180982115155,-5454.902217555683,-581.7212354405297,0.8933580819160504,-1.4506763976073058,-12.47073324461974,-0.22270474056368394,19,659.9652281106959,0.0,5055.927180141178,-4977.6831874710115,-72.17070729186003,-29.65601788348312,-0.4109148849484527,44.70808240472619,-18.681171977930422,2.393216146050337,0.0,0.0,-2.0514025575084522,4.794106148009002,1219370,0.0,0.0,2.0,2.0000000000000004,2.0,1219370
B1,strong_breakout,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage4/frozen_configs/B1,fee6f46594c89c13f89ed0a277862a4060c5f5c5185ab4e44b7f39f672e01ba1,66dea51e969a477e48306587f786d39267c85583,2024-01-01 00:00:00+00:00,2026-06-24 12:05:00+00:00,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage2/data_audit/merged_ethusdt_1m.csv,fa3d0dd15bf29373981dda90d218532084e3d7562f0ef58c533aa527564ddcd1,2026-06-24T17:34:43.270642+00:00,below_original_minimum,1000.0,857.6083824665085,-14.23916175334915,324,30.864197530864196,6438.253183389279,-6580.6448009227715,-142.39161753349265,0.9783620569349791,-0.4394803010292983,-18.960180711074983,-0.21875530256991738,15,784.1961313388254,0.0,6679.692452732417,-6037.887938927086,-55.31041741399638,-6.01121465410327,-0.1086814190735455,64.38253183389278,-29.37787857554809,2.191531007534353,0.0,0.0,-2.0315307968176652,4.960872935036839,631017,0.0,0.0,2.0,2.0000000000000004,2.0,631017
B2,pullback_engulfing,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage4/frozen_configs/B2,51ec76eb3126111eea5e59424d3ba777320ee4558f12cc9bf00bba56f5be3792,66dea51e969a477e48306587f786d39267c85583,2024-01-01 00:00:00+00:00,2026-06-24 12:05:00+00:00,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage2/data_audit/merged_ethusdt_1m.csv,fa3d0dd15bf29373981dda90d218532084e3d7562f0ef58c533aa527564ddcd1,2026-06-24T17:35:09.302970+00:00,below_original_minimum,1000.0,1415.9964741634892,41.599647416348915,195,29.743589743589745,4464.93432774634,-4048.9378535828514,415.99647416348853,1.1027421237881878,2.133315252120454,-18.781254253067427,0.019378054675844858,12,510.44766178434605,0.0,4620.335460149232,-3693.8913242013964,-39.2484828094146,15.071389491151699,0.3839992889492406,76.98162634045414,-29.554290902064608,2.6047529475686506,316.94436201938504,485.2135364397932,-1.873507279639984,4.7795218897232745,635956,94.31979461027535,232.83286658945883,2.0,2.0000000000000004,2.0,635956
B3,bullish_hikkake,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage4/frozen_configs/B3,82ef054775091838c6fc685b25b1b176e058fad57ffcc6c313af83441b7bc915,66dea51e969a477e48306587f786d39267c85583,2024-01-01 00:00:00+00:00,2026-06-24 12:05:00+00:00,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage2/data_audit/merged_ethusdt_1m.csv,fa3d0dd15bf29373981dda90d218532084e3d7562f0ef58c533aa527564ddcd1,2026-06-24T17:35:35.896448+00:00,below_original_minimum,1000.0,2040.0613560454558,104.00613560454559,84,36.904761904761905,2820.716213563642,-1780.654857518186,1040.061356045456,1.5840892476462605,12.381682810064953,-14.875832050518515,0.8982614686481982,9,229.06564376145528,0.0,2908.0859356324904,-1638.9589358255794,-24.68845705024463,33.34270781011372,1.3505383403367988,90.99084559882716,-33.597261462607285,2.708281616943606,126.05173093883492,189.09433001812206,-1.6938526268559368,5.529811976545604,305513,49.126207775485405,94.94822663805684,2.0,2.0000000000000004,2.0,305513
C1,trend_segment_entry,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage4/frozen_configs/C1,d05042b95f23d62e9c8b3ca1e5c7a26d7d2698d146c908a5b3a70e7b0ddb0b8e,66dea51e969a477e48306587f786d39267c85583,2024-01-01 00:00:00+00:00,2026-06-24 12:05:00+00:00,/Users/muce/PycharmProjects/20260621/eth/backtest_results/stage2/data_audit/merged_ethusdt_1m.csv,fa3d0dd15bf29373981dda90d218532084e3d7562f0ef58c533aa527564ddcd1,2026-06-24T17:36:02.058973+00:00,below_original_minimum,1000.0,337.4419413679779,-66.25580586320221,371,26.1455525606469,4343.381429304872,-5005.939487936894,-662.5580586320225,0.867645611732098,-1.785870777983888,-12.276249726123885,-0.25863737893824235,19,596.1391835689385,0.0,4503.650139893534,-4570.069014956619,-77.76186338457399,-35.496198306050466,-0.45647309312153167,44.77712813716363,-18.269852145755088,2.4508752331401533,0.0,0.0,-2.0797037378022356,4.677984925872647,1219370,0.0,0.0,2.0,2.0000000000000004,2.0,1219370
