label,year,trade_count,total_return_pct,net_pnl,profit_factor,max_drawdown_pct,win_rate_pct,avg_win,avg_loss,payoff_ratio,avg_mae_atr,avg_mfe_atr,longest_drawdown_duration,top_1_profit_contribution,top_3_profit_contribution,top_5_profit_contribution,top_10_profit_contribution,partial_year,insufficient_yearly_sample
B1,2024,142,14.917191061619572,149.1719106161952,1.0591124110318941,-36.94632237238734,33.80281690140845,55.6812785282763,-26.84605807171348,2.074095138270793,-1.9944820652301254,4.9970580190177385,320391,273.1851844287759,551.2858963413648,737.1829609056433,1054.1616624660244,False,False
B1,2025,125,7.089334007767634,81.46863506702636,1.0275462664312656,-41.320134580523856,29.599999999999998,82.13482912393707,-33.608182301348236,2.4438938228635507,-2.0549989889835234,5.1032406757310165,188812,698.1370039489332,1191.5388834471114,1508.887297904875,2246.2626829252827,False,False
B1,2026,57,-30.31203258540579,-373.0321632167143,0.6607550402125043,-35.28510289377209,26.31578947368421,48.437542429756384,-26.18084046816809,1.850114112595012,-2.0723623032158853,4.558517680439295,170789,0.0,0.0,0.0,0.0,True,False
B2,2024,83,18.08910084984834,180.89100849848305,1.120697858116988,-28.41833009203969,28.915662650602407,69.98334827545811,-25.401853391737486,2.755048901204262,-1.9182769627147782,4.711439969735835,320391,216.90797307942478,410.33984029001147,540.4361537158945,743.4483700847239,False,False
B2,2025,76,29.6111528487617,349.67544150376943,1.2060008092876826,-30.508366095252416,34.21052631578947,78.7354758645729,-33.94893861950252,2.3192323255532363,-1.8196169786764365,4.891418386891509,162871,92.65919609060795,179.1731282449736,255.81413611924893,415.2436814496186,False,False
B2,2026,36,-7.485462381499019,-114.56997583876364,0.8656514404930971,-21.69534506501375,22.22222222222222,92.2764495820563,-30.456484731971926,3.02978004172584,-1.8840567012516982,4.700262600116931,143398,0.0,0.0,0.0,0.0,True,False
B3,2024,37,-2.1959349166728703,-21.959349166728217,0.9628578722623743,-22.36919328954722,29.72972972972973,51.75140981862748,-22.739417583524247,2.275845879892885,-1.7141752465632396,3.2523028850053013,305513,0.0,0.0,0.0,0.0,False,False
B3,2025,37,94.92461727684054,928.4013446154031,2.002288929619283,-21.649636858129284,45.94594594594595,109.09897040386102,-46.314057612511704,2.3556340348462155,-1.6621434885297,7.499839984935176,159774,55.03467931480468,91.54999120844239,123.40938742316412,177.02759095119347,False,False
B3,2026,10,7.008834305778833,133.619360596781,1.5077710260311374,-15.499966021009593,30.0,132.25606956436744,-37.592692585188765,3.5181323940726537,-1.7359827457459933,6.667491984203314,143398,228.82421021213463,296.9391613019444,296.9391613019444,296.9391613019444,True,False
