symbol,prototype,gate,leverage_mode,event_id,signal_time,entry_time,exit_time,entry_price,exit_price,quantity,atr,stop_loss,liquidation_price,min_low_1m,max_high_1m,mae_atr,mfe_atr,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,exit_reason,reason
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-05T01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 09:00:00+00:00,7460.981898,7428.374028,0.670153080164999,23.7514285714286,7389.727612285714,6006.090427890001,7417.0,7495.0,-1.8517580055334821,1.432254986166257,5.0,-26.841338385860688,-0.026841338385860686,1000.0,973.1586616141393,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-11T00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 05:15:00+00:00,8208.84144,8083.852906,0.11855006199439264,56.79928571428575,8038.443582857143,41.0442072,8071.59,8261.33,-2.4164289792376583,0.9241059872483391,1.0,-15.783148416675257,-0.016218473964457532,973.1586616141393,957.3755131974641,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-11T21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:46:00+00:00,8285.826834,8194.611869490342,0.5777187553986626,29.85857142857133,8196.251119714285,6670.09060137,8065.42,8292.19,-7.381693880675582,0.21311019568445216,5.0,-57.457125038354924,-0.060015244014815394,957.3755131974641,899.9183881591092,False,,atr_stop,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-14T00:45:00+00:00,2020-01-14 00:45:00+00:00,2020-01-14 00:45:00+00:00,2020-01-15 04:15:00+00:00,8240.917854,8670.91547,0.10920123269064068,27.709285714285734,8157.789996857142,41.20458927,8237.62,8918.5,-0.11901620395427831,24.453251988760897,1.0,46.032873198217096,0.05115227536619498,899.9183881591092,945.9512613573263,False,,donchian20_exit,drawdown_gt_10pct
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-19T01:15:00+00:00,2020-01-19 01:15:00+00:00,2020-01-19 01:15:00+00:00,2020-01-19 06:45:00+00:00,9125.3247,9099.1798,0.10366220298520736,37.28857142857162,9013.458985714284,45.626623499999994,9075.93,9205.3,-1.3246605624089665,2.1447670676576536,1.0,-3.65483407321979,-0.003863660024064604,945.9512613573263,942.2964272841065,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-26T17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-27 09:00:00+00:00,8589.7176,8606.398376000001,0.10970051300453772,27.252857142857206,8507.959028571428,42.948588,8544.07,8700.0,-1.6749656654610248,4.046636263563418,1.0,0.8866783123875335,0.0009409759887800106,942.2964272841065,943.183105596494,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-27T19:00:00+00:00,2020-01-27 19:00:00+00:00,2020-01-27 19:00:00+00:00,2020-01-28 17:30:00+00:00,8888.017248,8944.970648,0.10611850531778963,34.75928571428566,8783.739390857143,44.44008624,8862.0,9207.81,-0.7484977744898742,9.200210689846491,1.0,5.097604670329358,0.005404681911796435,943.183105596494,948.2807102668233,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-01-28T23:45:00+00:00,2020-01-28 23:45:00+00:00,2020-01-28 23:45:00+00:00,2020-01-29 10:15:00+00:00,9387.347093999999,9308.138,0.10101690081033915,56.41285714285732,9218.108522571427,46.936735469999995,9266.0,9450.0,-2.1510538580363896,1.1106139481881196,1.0,-8.945737173545513,-0.009433638243077198,948.2807102668233,939.3349730932779,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-02-05T16:15:00+00:00,2020-02-05 16:15:00+00:00,2020-02-05 16:15:00+00:00,2020-02-06 00:30:00+00:00,9563.66235,9588.271962,0.09821916946840745,33.692857142857065,9462.583778571428,47.81831175000001,9526.65,9799.08,-1.0985221539114185,6.98716790332838,1.0,1.4765921106607052,0.0015719547903110774,939.3349730932779,940.8115652039386,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-02-23T04:00:00+00:00,2020-02-23 04:00:00+00:00,2020-02-23 04:00:00+00:00,2020-02-23 11:00:00+00:00,9795.758759999999,9863.5269,0.09604274546303125,18.897857142856992,9739.065188571429,48.9787938,9793.8,10018.9,-0.1036498469214093,11.807753562384427,1.0,5.564572336209054,0.005914651288329803,940.8115652039386,946.3761375401476,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-03-05T02:45:00+00:00,2020-03-05 02:45:00+00:00,2020-03-05 02:45:00+00:00,2020-03-05 15:00:00+00:00,8938.617366,9030.913456,0.10587500267545825,35.98071428571412,8830.675223142858,44.693086830000006,8870.0,9147.05,-1.9070595835070479,5.792898727492897,1.0,8.820586713756327,0.009320381573317233,946.3761375401476,955.196724253904,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-03-19T16:30:00+00:00,2020-03-19 16:30:00+00:00,2020-03-19 16:30:00+00:00,2020-03-20 01:30:00+00:00,6223.154382,6114.046946,0.1534907645898578,109.90214285714286,5893.447953428571,31.11577191,6054.0,6400.0,-1.539136340770684,1.6091189252776907,1.0,-17.693807006445738,-0.018523730826512434,955.196724253904,937.5029172474583,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-04-02T14:45:00+00:00,2020-04-02 14:45:00+00:00,2020-04-02 14:45:00+00:00,2020-04-02 20:30:00+00:00,6778.3053899999995,6678.144104,0.138309335933809,47.45142857142855,6635.951104285714,33.89152695,6640.05,7290.0,-2.913619129335245,10.783544888005801,1.0,-14.783817249707251,-0.015769355996366457,937.5029172474583,922.7190999977511,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-04-12T17:00:00+00:00,2020-04-12 17:00:00+00:00,2020-04-12 17:00:00+00:00,2020-04-12 22:16:00+00:00,7139.6976540000005,7016.978263326343,0.12923783957165183,40.438571428571386,7018.381939714286,35.698488270000006,6951.0,7173.98,-4.666278934539179,0.847763528455845,1.0,-16.774778029748653,-0.018179723417223657,922.7190999977511,905.9443219680024,False,,atr_stop,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-04-17T23:30:00+00:00,2020-04-17 23:30:00+00:00,2020-04-17 23:30:00+00:00,2020-04-17 23:43:00+00:00,7127.235162,7055.5851912533135,0.12711020492184547,23.412857142857256,7056.996590571428,35.63617581,7019.89,7139.33,-4.584880920129326,0.516589578375767,1.0,-10.008833064991423,-0.01104795606340246,905.9443219680024,895.935488903011,False,,atr_stop,recent_3_losses
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-04-23T14:15:00+00:00,2020-04-23 14:15:00+00:00,2020-04-23 14:15:00+00:00,2020-04-23 23:15:00+00:00,7347.039113999999,7506.89832,0.12194510945174901,47.61714285714275,7204.187685428571,36.735195569999995,7345.57,7802.38,-0.030852628105120943,9.562541107644334,1.0,18.58836585945053,0.020747437834179604,895.935488903011,914.5238547624615,False,,donchian20_exit,drawdown_gt_10pct
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-04-26T11:00:00+00:00,2020-04-26 11:00:00+00:00,2020-04-26 11:00:00+00:00,2020-04-26 15:08:00+00:00,7641.87807,7579.699683957428,0.1196726572166391,20.22071428571436,7581.215927142856,38.20939035,7476.86,7709.57,-8.160842770850246,3.3476527606061772,1.0,-8.351856007579475,-0.00913246381063377,914.5238547624615,906.171998754882,False,,atr_stop,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-04-29T13:00:00+00:00,2020-04-29 13:00:00+00:00,2020-04-29 13:00:00+00:00,2020-04-30 09:15:00+00:00,8240.1477,8958.447952,0.109970358753992,56.19642857142857,8071.558414285714,41.2007385,8238.39,9479.77,-0.031277788369878774,22.05873809977759,1.0,78.04606853856532,0.08612721276513054,906.171998754882,984.2180672934473,False,,donchian20_exit,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-03T00:45:00+00:00,2020-05-03 00:45:00+00:00,2020-05-03 00:45:00+00:00,2020-05-03 06:10:00+00:00,9145.42872,9015.184608113143,0.10761858163533392,42.81357142857126,9016.988005714285,45.7271436,8906.61,9200.0,-5.5781078763409635,1.274625736165097,1.0,-14.993896311616961,-0.015234323377998394,984.2180672934473,969.2241709818304,False,,atr_stop,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-05T05:00:00+00:00,2020-05-05 05:00:00+00:00,2020-05-05 05:00:00+00:00,2020-05-05 10:01:00+00:00,9051.81,8910.285443571427,0.10707517844296671,46.58071428571423,8912.067857142856,45.259049999999995,8766.12,9118.17,-6.133224970481317,1.4246239246776096,1.0,-16.115414421066106,-0.01662712807166281,969.2241709818304,953.1087565607643,False,,atr_stop,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-06T10:30:00+00:00,2020-05-06 10:30:00+00:00,2020-05-06 10:30:00+00:00,2020-05-06 23:56:00+00:00,9204.94062,9061.875025304573,0.10354317272725268,47.08428571428548,9063.687762857144,46.024703099999996,9055.0,9405.0,-3.1845151248520924,4.24896283261025,1.0,-15.759167606645008,-0.016534490422174922,953.1087565607643,937.3495889541193,False,,atr_stop,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-13T20:15:00+00:00,2020-05-13 20:15:00+00:00,2020-05-13 20:15:00+00:00,2020-05-15 02:45:00+00:00,9244.088448,9503.089002,0.10139989402166734,39.8992857142856,9124.390590857143,46.220442240000004,9223.01,9950.0,-0.5282913621797898,17.692335573497623,1.0,25.312147823835453,0.027003956818371647,937.3495889541193,962.6617367779547,False,,donchian20_exit,recent_3_losses
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-17T12:15:00+00:00,2020-05-17 12:15:00+00:00,2020-05-17 12:15:00+00:00,2020-05-17 22:15:00+00:00,9680.78577,9649.079798,0.4972022724442309,40.28500000000012,9559.93077,7793.032544850001,9615.0,9880.0,-1.6330090604443486,4.945121757477926,5.0,-20.569707871678578,-0.021367534499216453,962.6617367779547,942.0920289062761,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-28T12:15:00+00:00,2020-05-28 12:15:00+00:00,2020-05-28 12:15:00+00:00,2020-05-29 08:30:00+00:00,9348.109247999999,9447.190184000001,0.10077888521765341,32.99499999999976,9249.124248,46.74054623999999,9328.0,9621.65,-0.6094634944688141,8.29036981360819,1.0,9.038181614357399,0.00959373536452728,942.0920289062761,951.1302105206336,False,,donchian20_exit,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-30T04:45:00+00:00,2020-05-30 04:45:00+00:00,2020-05-30 04:45:00+00:00,2020-05-30 20:15:00+00:00,9549.939606,9476.1044,0.4979770814063898,38.19571428571427,9435.352463142857,7687.7013828300005,9462.0,9596.0,-2.3023422298687084,1.2059047686726023,5.0,-41.50550732132814,-0.043638091674754693,951.1302105206336,909.6247031993055,False,,donchian20_exit,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-05-30T22:45:00+00:00,2020-05-30 22:45:00+00:00,2020-05-30 22:45:00+00:00,2020-05-31 03:43:00+00:00,9737.927195999999,9581.146297703655,0.09341050563337007,51.62142857142862,9583.062910285713,48.68963597999999,9577.0,9753.0,-3.117449486647269,0.29198734744711435,1.0,-15.54728519522295,-0.017091977758014368,909.6247031993055,894.0774180040826,False,,atr_stop,default_1x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-06-01T23:15:00+00:00,2020-06-01 23:15:00+00:00,2020-06-01 23:15:00+00:00,2020-06-02 14:46:00+00:00,10169.443481999999,9925.587253160742,0.08791802811890416,80.6235714285714,9927.572767714284,50.84721740999999,9350.0,10497.25,-10.163820176658705,4.065889319855065,1.0,-22.322716522671758,-0.024967319466030657,894.0774180040826,871.7547014814108,False,,atr_stop,drawdown_gt_10pct
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,adaptive_1x_5x_v1,BTCUSDT_2020-06-08T23:45:00+00:00,2020-06-08 23:45:00+00:00,2020-06-08 23:45:00+00:00,2020-06-09 00:00:00+00:00,9788.817372,9715.158951525602,0.08905618200365899,23.904999999999745,9717.102372000001,48.94408686,9688.0,9890.0,-4.2174177787074205,4.2326972599875425,1.0,-7.428212532501474,-0.008520989356155336,871.7547014814108,864.3264889489094,False,,atr_stop,drawdown_gt_10pct
