symbol,prototype,gate,leverage_mode,event_id,signal_time,entry_time,exit_time,entry_price,exit_price,quantity,atr,stop_loss,liquidation_price,min_low_1m,max_high_1m,mae_atr,mfe_atr,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,exit_reason,reason
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-05T01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 09:00:00+00:00,7460.981898,7428.374028,0.2680612320659996,23.7514285714286,7389.727612285714,3767.7958584900002,7417.0,7495.0,-1.8517580055334821,1.432254986166257,2.0,-10.736535354344275,-0.010736535354344275,1000.0,989.2634646456557,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-11T00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 05:15:00+00:00,8208.84144,8083.852906,0.24102389402362626,56.79928571428575,8038.443582857143,4145.4649272,8071.59,8261.33,-2.4164289792376583,0.9241059872483391,2.0,-32.088687490689246,-0.032436947928915064,989.2634646456557,957.1747771549665,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-11T21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:46:00+00:00,8285.826834,8194.611869490342,0.23103904929012098,29.85857142857133,8196.251119714285,4184.34255117,8065.42,8292.19,-7.381693880675582,0.21311019568445216,2.0,-22.978031126312743,-0.024006097605926157,957.1747771549665,934.1967460286537,False,,atr_stop,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-14T00:45:00+00:00,2020-01-14 00:45:00+00:00,2020-01-14 00:45:00+00:00,2020-01-15 04:15:00+00:00,8240.917854,8670.91547,0.22672152849459862,27.709285714285734,8157.789996857142,4161.6635162699995,8237.62,8918.5,-0.11901620395427831,24.453251988760897,2.0,95.57257839812203,0.10230455073238998,934.1967460286537,1029.7693244267757,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-19T01:15:00+00:00,2020-01-19 01:15:00+00:00,2020-01-19 01:15:00+00:00,2020-01-19 06:45:00+00:00,9125.3247,9099.1798,0.22569483460172673,37.28857142857162,9013.458985714284,4608.2889735,9075.93,9205.3,-1.3246605624089665,2.1447670676576536,2.0,-7.957357145591495,-0.007727320048129209,1029.7693244267757,1021.8119672811843,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-26T17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-26 17:15:00+00:00,2020-01-27 09:00:00+00:00,8589.7176,8606.398376000001,0.23791514805589983,27.252857142857206,8507.959028571428,4337.807388,8544.07,8700.0,-1.6749656654610248,4.046636263563418,2.0,1.9230010525193204,0.0018819519775600212,1021.8119672811843,1023.7349683337036,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-27T19:00:00+00:00,2020-01-27 19:00:00+00:00,2020-01-27 19:00:00+00:00,2020-01-28 17:30:00+00:00,8888.017248,8944.970648,0.23036295717451866,34.75928571428566,8783.739390857143,4488.44871024,8862.0,9207.81,-0.7484977744898742,9.200210689846491,2.0,11.065923731653328,0.01080936382359287,1023.7349683337036,1034.800892065357,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-01-28T23:45:00+00:00,2020-01-28 23:45:00+00:00,2020-01-28 23:45:00+00:00,2020-01-29 10:15:00+00:00,9387.347093999999,9308.138,0.22046716323651408,56.41285714285732,9218.108522571427,4740.610282469999,9266.0,9450.0,-2.1510538580363896,1.1106139481881196,2.0,-19.523874538716303,-0.018867276486154397,1034.800892065357,1015.2770175266406,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-02-05T16:15:00+00:00,2020-02-05 16:15:00+00:00,2020-02-05 16:15:00+00:00,2020-02-06 00:30:00+00:00,9563.66235,9588.271962,0.21231971192011825,33.692857142857065,9462.583778571428,4829.6494867500005,9526.65,9799.08,-1.0985221539114185,6.98716790332838,2.0,3.1919391423874925,0.0031439095806221544,1015.2770175266406,1018.4689566690281,False,,donchian20_exit,fixed_2x
BTCUSDT,P4_BREAKOUT_TOP20,P4_G1_GATE,fixed_2x,BTCUSDT_2020-02-23T04:00:00+00:00,2020-02-23 04:00:00+00:00,2020-02-23 04:00:00+00:00,2020-02-23 11:00:00+00:00,9795.758759999999,9863.5269,0.20794080001803317,18.897857142856992,9739.065188571429,4946.858173799999,9793.8,10018.9,-0.1036498469214093,11.807753562384427,2.0,12.047777453372756,0.011829302576659607,1018.4689566690281,1030.5167341224007,False,,donchian20_exit,fixed_2x
