sample_reason,event_id,symbol,side,signal_time,execution_time,execution_open,p4_state_bucket,trend_strength_atr,volatility_regime,deviation_ema20_atr,fwd_ret_16,fwd_mae_16,fwd_mfe_16,plus_1atr_first_16,minus_1atr_first_16,subsequent_trend_breakout
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T15:15:00+00:00,SOLUSDT,long,2025-06-20 15:15:00+00:00,2025-06-20 15:15:00+00:00,143.95,after_p4_exit_5_16_bars,0.09851761243180841,high_vol,-3.2634465328365923,-0.04008336227856879,-0.058214657867315056,0.0015977770059050211,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T15:45:00+00:00,SOLUSDT,long,2025-06-20 15:45:00+00:00,2025-06-20 15:45:00+00:00,143.73,after_p4_exit_5_16_bars,0.11899866002399752,high_vol,-2.6454061864722,-0.031517428511792955,-0.05677311625965353,6.957489737713374e-05,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-12-01T00:00:00+00:00,BNBUSDT,long,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,875.21,after_p4_exit_5_16_bars,1.3001992934927642,high_vol,-3.785340896352326,-0.052615943602106974,-0.054992516081854625,0.0023080175043703743,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T15:30:00+00:00,SOLUSDT,long,2025-06-20 15:30:00+00:00,2025-06-20 15:30:00+00:00,143.39,after_p4_exit_5_16_bars,0.023526648342939077,high_vol,-3.4551915007922505,-0.032707999163121504,-0.05453657856196381,0.003696213125043535,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T16:00:00+00:00,SOLUSDT,long,2025-06-20 16:00:00+00:00,2025-06-20 16:00:00+00:00,142.77,after_p4_exit_5_16_bars,0.2244961195678056,high_vol,-3.1735362319373954,-0.020872732366743807,-0.05043076276528691,0.0010506408909434217,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-04-02T22:15:00+00:00,SOLUSDT,long,2025-04-02 22:15:00+00:00,2025-04-02 22:15:00+00:00,122.27,after_p4_exit_5_16_bars,0.4223528356286598,high_vol,-2.3032891216768556,-0.023145497669093018,-0.049971374826204285,0.0004907172650692182,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T16:15:00+00:00,SOLUSDT,long,2025-06-20 16:15:00+00:00,2025-06-20 16:15:00+00:00,142.57,after_p4_exit_5_16_bars,0.3312713229100855,high_vol,-2.971815873914201,-0.013817773725187665,-0.049098688363610865,0.0014028196675317517,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-05-18T19:45:00+00:00,ETHUSDT,long,2025-05-18 19:45:00+00:00,2025-05-18 19:45:00+00:00,2431.26,after_p4_exit_5_16_bars,0.07487491745744232,high_vol,-2.60192530631396,0.009645204544145747,-0.04879774273422022,0.010426692332370813,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T16:45:00+00:00,SOLUSDT,long,2025-06-20 16:45:00+00:00,2025-06-20 16:45:00+00:00,142.45,after_p4_exit_5_16_bars,0.5388573575525152,high_vol,-2.463091293364143,-0.008985608985608962,-0.048297648297648266,0.002246402246402379,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T16:30:00+00:00,SOLUSDT,long,2025-06-20 16:30:00+00:00,2025-06-20 16:30:00+00:00,142.3,after_p4_exit_5_16_bars,0.434099164817079,high_vol,-2.875764848191757,-0.008784258608573459,-0.04729444834855956,0.0033028812368236515,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-06-20T17:00:00+00:00,SOLUSDT,long,2025-06-20 17:00:00+00:00,2025-06-20 17:00:00+00:00,142.24,after_p4_exit_5_16_bars,0.6350875784160935,high_vol,-2.416808825045574,-0.009491001124859566,-0.046892575928009106,0.0023903262092239697,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2026-03-04T06:45:00+00:00,BTCUSDT,short,2026-03-04 06:45:00+00:00,2026-03-04 06:45:00+00:00,68638.5,after_p4_exit_5_16_bars,0.9754066415072218,mid_vol,1.626896574143751,-0.038450723719195556,-0.04520093089379429,0.004720709643421639,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2026-03-04T07:30:00+00:00,BTCUSDT,short,2026-03-04 07:30:00+00:00,2026-03-04 07:30:00+00:00,68741.6,after_p4_exit_5_16_bars,1.170045740386755,mid_vol,1.7302602071717652,-0.035675631640811334,-0.04376675351484727,0.0020451507478722597,False,True,False
worst_mae,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-04-02T22:30:00+00:00,SOLUSDT,long,2025-04-02 22:30:00+00:00,2025-04-02 22:30:00+00:00,121.2,after_p4_exit_5_16_bars,0.325326760735619,high_vol,-2.427802847443817,-0.011881188118811892,-0.04158415841584162,0.0003300330033002563,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_short_2026-05-04T02:00:00+00:00,SOLUSDT,short,2026-05-04 02:00:00+00:00,2026-05-04 02:00:00+00:00,84.73,after_p4_exit_5_16_bars,0.2824028115814014,high_vol,1.7233631321816896,-0.007317361029151259,-0.013390777829529465,0.00035419126328228856,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-03-09T00:45:00+00:00,BNBUSDT,long,2025-03-09 00:45:00+00:00,2025-03-09 00:45:00+00:00,591.84,after_p4_exit_5_16_bars,0.6390092064201621,low_vol,-2.9617456361227616,-0.006927547985942195,-0.009478913219789109,0.0016051635577181145,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2026-05-03T01:30:00+00:00,BNBUSDT,long,2026-05-03 01:30:00+00:00,2026-05-03 01:30:00+00:00,616.52,after_p4_exit_5_16_bars,0.21705135586617083,mid_vol,-1.9447647120229796,0.0006001427366508771,-0.0019464088756243614,0.000811003698176771,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-10-07T15:45:00+00:00,ETHUSDT,long,2025-10-07 15:45:00+00:00,2025-10-07 15:45:00+00:00,4509.9,after_p4_exit_5_16_bars,0.9203706250952913,high_vol,-2.90888603696003,-0.009299541009778367,-0.015399454533359891,0.0027561586731412735,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-02-21T17:45:00+00:00,SOLUSDT,long,2025-02-21 17:45:00+00:00,2025-02-21 17:45:00+00:00,171.23,after_p4_exit_5_16_bars,0.7372527783751102,high_vol,-1.8128019314852921,-0.022250773813000113,-0.02411960520936751,0.006248904981603909,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-12-01T01:15:00+00:00,BNBUSDT,long,2025-12-01 01:15:00+00:00,2025-12-01 01:15:00+00:00,840.67,after_p4_exit_5_16_bars,0.25803351701212485,high_vol,-4.299306485355926,-0.021554236501837853,-0.02358832835714364,0.00468673795900898,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-01-19T23:15:00+00:00,BTCUSDT,long,2025-01-19 23:15:00+00:00,2025-01-19 23:15:00+00:00,101262.2,after_p4_exit_5_16_bars,0.5794169072251496,high_vol,-2.771455207805059,0.0050581559555293865,-0.01739247221569351,0.010248641645154821,False,True,True
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-12-11T02:00:00+00:00,SOLUSDT,long,2025-12-11 02:00:00+00:00,2025-12-11 02:00:00+00:00,132.81,after_p4_exit_5_16_bars,0.1780846198254128,mid_vol,-3.115393496870902,-0.012875536480686733,-0.029365258640162706,0.00030118213989904774,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2024-12-02T06:30:00+00:00,BTCUSDT,long,2024-12-02 06:30:00+00:00,2024-12-02 06:30:00+00:00,96304.7,after_p4_exit_5_16_bars,0.5281122174623463,high_vol,-1.7592056731660084,-0.010712872788140149,-0.014385590734408593,0.002426672841512323,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2026-06-01T18:30:00+00:00,BNBUSDT,short,2026-06-01 18:30:00+00:00,2026-06-01 18:30:00+00:00,694.73,after_p4_exit_5_16_bars,1.5409740241467778,mid_vol,1.9379413571706228,0.000978797518460528,-0.01035612535612529,0.008799570186010852,False,True,True
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-09-14T14:30:00+00:00,BNBUSDT,long,2025-09-14 14:30:00+00:00,2025-09-14 14:30:00+00:00,927.65,after_p4_exit_5_16_bars,2.182332146618239,high_vol,-1.951860677442645,-0.001304371260712478,-0.004850967498517766,0.0018433676494367113,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2026-03-24T17:15:00+00:00,ETHUSDT,long,2026-03-24 17:15:00+00:00,2026-03-24 17:15:00+00:00,2116.18,after_p4_exit_5_16_bars,1.034361570669823,high_vol,-1.579353573455781,0.012815544991447103,-0.006700753244052837,0.018041943501970747,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-11-11T08:00:00+00:00,SOLUSDT,long,2025-11-11 08:00:00+00:00,2025-11-11 08:00:00+00:00,163.88,after_p4_exit_5_16_bars,1.2827149529253548,high_vol,-1.7156682925724573,-0.001952648279228697,-0.009153038808884517,0.006041005613863781,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-07-03T15:30:00+00:00,SOLUSDT,long,2025-07-03 15:30:00+00:00,2025-07-03 15:30:00+00:00,151.34,after_p4_exit_5_16_bars,1.330387131294525,high_vol,-1.534016791106368,0.002643055372010039,-0.011563367252543921,0.004162812210915856,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2026-01-12T09:30:00+00:00,ETHUSDT,long,2026-01-12 09:30:00+00:00,2026-01-12 09:30:00+00:00,3115.43,after_p4_exit_5_16_bars,1.5587924348658282,high_vol,-1.8300644183053467,-0.0019483666781149322,-0.00415672956863089,0.0023495954009560283,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2026-04-12T04:00:00+00:00,BNBUSDT,long,2026-04-12 04:00:00+00:00,2026-04-12 04:00:00+00:00,595.76,after_p4_exit_5_16_bars,0.4657822892158487,high_vol,-1.9258548287879627,-0.002433865986303241,-0.004481670471330634,0.0007385524372232055,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-10-28T20:45:00+00:00,ETHUSDT,long,2025-10-28 20:45:00+00:00,2025-10-28 20:45:00+00:00,3977.02,after_p4_exit_5_16_bars,0.21642448116970148,high_vol,-3.1659013661876405,0.0008926281487144916,-0.01307763099003767,0.005272792191137965,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-05-20T12:45:00+00:00,ETHUSDT,long,2025-05-20 12:45:00+00:00,2025-05-20 12:45:00+00:00,2486.45,after_p4_exit_5_16_bars,2.006451901365764,low_vol,-2.271553521857562,-0.0027710189225602644,-0.009431116652255156,0.0022481851635867134,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-09-09T15:15:00+00:00,BTCUSDT,long,2025-09-09 15:15:00+00:00,2025-09-09 15:15:00+00:00,111345.9,after_p4_exit_5_16_bars,1.3556505161476788,high_vol,-2.642792945763201,-0.0012205209172496678,-0.0056670250094524866,0.0014764800500064457,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-12-18T19:00:00+00:00,BTCUSDT,long,2025-12-18 19:00:00+00:00,2025-12-18 19:00:00+00:00,85946.7,after_p4_exit_5_16_bars,0.17586338550792271,high_vol,-1.6306177378763091,-0.004685462036355004,-0.017895975063614955,0.0005038006113091686,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-12-01T02:15:00+00:00,BTCUSDT,long,2025-12-01 02:15:00+00:00,2025-12-01 02:15:00+00:00,87363.6,after_p4_exit_5_16_bars,1.0902277112634424,high_vol,-2.73032777929306,-0.012952762935593332,-0.020602401915672086,0.0007050991488444236,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2026-06-22T19:15:00+00:00,BNBUSDT,long,2026-06-22 19:15:00+00:00,2026-06-22 19:15:00+00:00,591.58,after_p4_exit_5_16_bars,1.9521262460016164,high_vol,-2.0529204121722087,-0.003668142939247554,-0.006051590655532735,0.0030426992122789542,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2026-03-24T16:45:00+00:00,BTCUSDT,long,2026-03-24 16:45:00+00:00,2026-03-24 16:45:00+00:00,69537.2,after_p4_exit_5_16_bars,0.7906799934129414,high_vol,-1.5081250553054224,0.007045149934136186,-0.009386342849582618,0.010538244277882969,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-12-01T01:15:00+00:00,BTCUSDT,long,2025-12-01 01:15:00+00:00,2025-12-01 01:15:00+00:00,87372.5,after_p4_exit_5_16_bars,0.5672312250523798,high_vol,-4.792092253080982,-0.018838879510143403,-0.020702166013333745,0.003907407937280061,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2025-05-07T17:00:00+00:00,BNBUSDT,long,2025-05-07 17:00:00+00:00,2025-05-07 17:00:00+00:00,600.0,after_p4_exit_5_16_bars,2.0027045107894295,high_vol,-1.733372946783299,-0.002066666666666661,-0.004166666666666652,0.003249999999999975,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2026-01-11T18:45:00+00:00,BNBUSDT,long,2026-01-11 18:45:00+00:00,2026-01-11 18:45:00+00:00,906.1,after_p4_exit_5_16_bars,1.9870970494838534,mid_vol,-1.678922724024006,-0.0019423904646286294,-0.006268623772210602,0.0019754993930030107,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2026-06-14T18:45:00+00:00,BNBUSDT,long,2026-06-14 18:45:00+00:00,2026-06-14 18:45:00+00:00,604.58,after_p4_exit_5_16_bars,0.9559523864669321,high_vol,-1.9703333113645578,0.016027655562539156,-0.002613384498329485,0.021585232723543513,False,True,True
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-10-14T04:15:00+00:00,BTCUSDT,long,2025-10-14 04:15:00+00:00,2025-10-14 04:15:00+00:00,113375.5,after_p4_exit_5_16_bars,0.5590337561670458,low_vol,-2.4004630639521225,-0.013662563781416615,-0.018288783731934988,0.0026672429228535854,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-04-02T22:15:00+00:00,SOLUSDT,long,2025-04-02 22:15:00+00:00,2025-04-02 22:15:00+00:00,122.27,after_p4_exit_5_16_bars,0.4223528356286598,high_vol,-2.3032891216768556,-0.023145497669093018,-0.049971374826204285,0.0004907172650692182,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-09-09T15:00:00+00:00,BTCUSDT,long,2025-09-09 15:00:00+00:00,2025-09-09 15:00:00+00:00,111708.8,after_p4_exit_5_16_bars,1.5744909314734845,high_vol,-2.118372840258335,-0.005468682861153318,-0.008897239966770831,0.0007582213755765732,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2026-04-12T03:30:00+00:00,SOLUSDT,long,2026-04-12 03:30:00+00:00,2026-04-12 03:30:00+00:00,82.51,after_p4_exit_5_16_bars,0.16307188228967295,high_vol,-2.4396855714439627,-0.0029087383347473628,-0.006059871530723515,0.0006059871530723626,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2026-01-11T18:15:00+00:00,BNBUSDT,long,2026-01-11 18:15:00+00:00,2026-01-11 18:15:00+00:00,906.26,after_p4_exit_5_16_bars,2.005524126625939,mid_vol,-1.7644708518055454,-0.004347538234060755,-0.0064440668240902665,0.0017986008430250777,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-07-28T14:45:00+00:00,SOLUSDT,long,2025-07-28 14:45:00+00:00,2025-07-28 14:45:00+00:00,187.89,after_p4_exit_5_16_bars,1.5721657208313369,high_vol,-2.0580768050599705,-0.015381340145829925,-0.02410985150886147,0.006014157219649929,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_long_2025-12-11T02:30:00+00:00,ETHUSDT,long,2025-12-11 02:30:00+00:00,2025-12-11 02:30:00+00:00,3218.06,after_p4_exit_5_16_bars,2.3050659659622017,high_vol,-3.723399474294363,-0.006236676755560833,-0.016488194750874707,0.002641342920890244,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2025-09-05T16:30:00+00:00,BTCUSDT,long,2025-09-05 16:30:00+00:00,2025-09-05 16:30:00+00:00,110686.4,after_p4_exit_5_16_bars,0.9651355349701163,high_vol,-1.5798940940613573,0.00568814235533921,-0.004816309862819557,0.008237687737608246,False,True,False
minus_1atr_random,IDLE_MR1_P4_IDLE_REVERSION_SOLUSDT_long_2025-12-12T17:15:00+00:00,SOLUSDT,long,2025-12-12 17:15:00+00:00,2025-12-12 17:15:00+00:00,132.97,after_p4_exit_5_16_bars,0.6312327518859225,high_vol,-1.9104819888602615,-0.011957584417537803,-0.02053094683011203,0.00406106640595616,False,True,False
