quarter,event_count,mean_fwd_ret_1,mean_fwd_ret_4,mean_fwd_ret_8,mean_fwd_ret_16,mean_fwd_ret_32,plus_1atr_first_rate_16,minus_1atr_first_rate_16,mean_mae_16,mean_mfe_16,top1_positive_contribution,remove_top3_mean_fwd_ret
2024Q4,1593,0.00015441706583520126,0.00038339222259479696,0.000509366150612044,0.0017978485111822924,0.002496427905625244,0.4908976773383553,0.4965473948524796,-0.012535521089990256,0.012180728341570118,0.006383448520760051,0.0016832373894106712
2025Q1,4263,-5.47402525005803e-05,-0.00023003567204228517,-0.00042686988105068615,-0.00042968085555056214,-0.00019669447758856144,0.45930096176401597,0.5181796856673704,-0.012796619978382022,0.01138186343947625,0.009015956375616318,-0.0005810425396417048
2025Q2,4630,5.810787646424346e-06,-0.00013501543832024817,-0.0001334712224727231,-0.00013889053205586792,-0.0004702405087742749,0.4684665226781857,0.5077753779697625,-0.010425342420476729,0.009123048723240731,0.00501150089446044,-0.0001959478392273581
2025Q3,4035,1.701855384955908e-05,2.9072794030513912e-05,0.00022330297754442584,0.0002326035684622156,-0.0002810583468786848,0.48004956629491946,0.4902106567534077,-0.008503297609549007,0.008304624791909075,0.008153043639285798,0.0001388861687939452
2025Q4,4413,-0.00018321493145383885,-0.0006133644075842641,-0.0007339505788662405,-0.0006176304485776594,0.001464646412150286,0.472014502605937,0.4978472694312259,-0.012680725402986828,0.010669119231133704,0.004622626292533191,-0.0006771353347220756
2026Q1,3882,-0.00011170899452444908,-0.00033104244478587624,-0.0005140464518851316,-0.0009142319533888817,-1.929769292166284e-05,0.49021123132405975,0.4721792890262751,-0.0109615822933041,0.009409154067957807,0.0038223016771546407,-0.0009610441188201244
2026Q2,3936,5.809333225938342e-07,1.9031748244790798e-05,-0.00015546173879418676,0.000368030652394274,0.00013949203037930463,0.4903061224489796,0.4602040816326531,-0.008054184331750976,0.0076904851252243105,0.0037881894880115166,0.0003293110759892268
