event_id,candidate,symbol,signal_time,execution_time,execution_open,direction,side,range_upper,range_lower,range_mid,ema20,atr14,deviation_ema20_atr,trend_strength_atr,trend_regime,volatility_regime,p4_state_bucket,mean_target,mean_reversion_bars,subsequent_trend_breakout,fwd_ret_1,fwd_mfe_1,fwd_mae_1,plus_1atr_first_1,minus_1atr_first_1,ambiguous_touch_1,fwd_ret_4,fwd_mfe_4,fwd_mae_4,plus_1atr_first_4,minus_1atr_first_4,ambiguous_touch_4,fwd_ret_8,fwd_mfe_8,fwd_mae_8,plus_1atr_first_8,minus_1atr_first_8,ambiguous_touch_8,fwd_ret_16,fwd_mfe_16,fwd_mae_16,plus_1atr_first_16,minus_1atr_first_16,ambiguous_touch_16,fwd_ret_32,fwd_mfe_32,fwd_mae_32,plus_1atr_first_32,minus_1atr_first_32,ambiguous_touch_32,p4_phase,p4_held,bars_since_p4_exit,month,quarter,trend_strength_bucket
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-06T17:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-06 17:30:00+00:00,2024-12-06 17:30:00+00:00,738.89,-1,short,745.59,705.6,725.595,729.1983265830893,6.361428571428584,1.5219338405204323,0.2909070234024352,weak_or_range,mid_vol,idle,729.1983265830893,24.0,True,-0.007281192058357755,0.002401237247666499,-0.008706968257801373,False,True,False,-0.002517289447685034,0.002401237247666499,-0.010538861213776896,False,True,False,-0.001502253380070151,0.002401237247666499,-0.010538861213776896,False,True,False,-0.002760898103912668,0.0035448470690497835,-0.010538861213776896,False,True,False,0.005535330022060192,0.016354883081155513,-0.010538861213776896,False,True,False,p4_held,True,205.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-06T17:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-06 17:45:00+00:00,2024-12-06 17:45:00+00:00,744.3,-1,short,745.59,705.6,725.595,730.6337240513665,6.552857142857151,2.0809664626212,0.3639121001868087,weak_or_range,mid_vol,idle,730.6337240513665,23.0,True,0.0014107214832728143,0.0034513441367594044,-0.003294231078258103,False,False,False,0.006381835281472514,0.006422824690690332,-0.003294231078258103,False,False,False,0.0076313314523712705,0.008591251558349944,-0.003294231078258103,False,False,False,0.009713825070535975,0.010892595208344735,-0.003294231078258103,True,False,False,0.008020959290608531,0.023796423658871912,-0.003294231078258103,True,False,False,p4_held,True,206.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-06T18:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-06 18:00:00+00:00,2024-12-06 18:00:00+00:00,743.25,-1,short,745.59,705.6,725.595,731.8352741417125,6.440000000000006,1.7724729593614132,0.4443963314126731,weak_or_range,mid_vol,idle,731.8352741417125,22.0,True,0.0013723511604439853,0.0027793143458492153,-0.0006857050661503994,False,False,False,0.006041035990581922,0.006609152592873535,-0.0006857050661503994,False,False,False,0.006041035990581922,0.009466507307002825,-0.0006857050661503994,True,False,False,0.014436596030945159,0.015424340127875746,-0.0018934815889130041,True,False,False,0.009229734275142953,0.02235213204951858,-0.0018934815889130041,True,False,False,p4_held,True,207.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-06T18:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-06 18:15:00+00:00,2024-12-06 18:15:00+00:00,742.24,-1,short,746.76,705.6,726.1800000000001,732.8252480329779,6.226428571428569,1.5104568950133002,0.527576135731912,weak_or_range,mid_vol,idle,732.8252480329779,15.0,True,0.0020074369476180687,0.0036373470353594506,-0.001049769858146421,False,False,False,0.0025194007329165657,0.00524127469967639,-0.001049769858146421,False,False,False,0.0018053459797370275,0.008094746563807265,-0.001049769858146421,False,False,False,0.013243694761802205,0.014044483305098554,-0.003249805280262086,True,False,False,0.004472946755766372,0.02096286107290246,-0.003249805280262086,True,False,False,p4_held,True,208.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-06T22:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-06 22:00:00+00:00,2024-12-06 22:00:00+00:00,732.52,1,long,746.76,714.36,730.56,737.9222398215321,3.2521428571428634,-1.661132385272342,2.0381796479771364,weak_or_range,low_vol,idle,737.9222398215321,15.0,False,-0.0001501665483536474,0.0032081035330093766,-0.0005460601758313643,False,False,False,0.002429967782449527,0.005433298749522253,-0.0005460601758313643,True,False,False,-0.0024163162780538316,0.005433298749522253,-0.007535630426472983,True,False,False,0.0052831322011686055,0.009064598918800737,-0.007535630426472983,True,False,False,0.01769234969693656,0.023535193578332336,-0.007535630426472983,True,False,False,after_p4_exit_0_4_bars,True,0.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-06T22:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-06 22:15:00+00:00,2024-12-06 22:15:00+00:00,732.41,1,long,746.76,714.51,730.635,737.3972646004338,3.2735714285714317,-1.5234934411100498,2.0000807639739753,weak_or_range,low_vol,idle,737.3972646004338,14.0,False,0.003522617113365545,0.0037410739886130084,0.0,False,False,False,0.0019388047678214892,0.0055843038735134964,0.0,True,False,False,0.0018841905490094568,0.0055843038735134964,-0.007386573094305016,True,False,False,0.008888464111631356,0.009912480714354022,-0.007386573094305016,True,False,False,0.019224205021777463,0.023688917409647736,-0.007386573094305016,True,False,False,after_p4_exit_0_4_bars,False,1.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-06T23:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-06 23:30:00+00:00,2024-12-06 23:30:00+00:00,728.63,1,long,746.76,720.39,733.575,735.7756044965267,3.556428571428569,-2.0063961227430127,1.7709124945108197,weak_or_range,low_vol,idle,735.7756044965267,5.0,False,0.005338786489713643,0.005476030358343653,-0.0007960144380549927,True,False,False,0.00889340268723493,0.009648243964700765,-0.0007960144380549927,True,False,False,0.008467946694481476,0.011542209351797172,-0.0007960144380549927,True,False,False,0.0077680029644675574,0.01594773753482559,-0.0007960144380549927,True,False,False,0.019941534111963533,0.028999629441554653,-0.0007960144380549927,True,False,False,after_p4_exit_5_16_bars,False,6.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-07T04:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-07 04:45:00+00:00,2024-12-07 04:45:00+00:00,743.35,-1,short,744.66,727.0,735.8299999999999,737.2618281172496,3.6921428571428527,1.6489534989070638,1.7890477207599924,weak_or_range,low_vol,idle,737.2618281172496,13.0,False,0.0037129212349499285,0.004119951371065911,-0.0018262142310430107,False,False,False,-0.0045200780251564154,0.005723021972074971,-0.008549402475458767,True,False,False,0.0014394296092016257,0.005723021972074971,-0.008549402475458767,True,False,False,0.003672563395439643,0.00861601085481678,-0.008549402475458767,True,False,False,-0.0015201452882223077,0.00861601085481678,-0.008734497933057694,True,False,False,after_p4_exit_17_64_bars,False,27.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-07T05:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-07 05:30:00+00:00,2024-12-07 05:30:00+00:00,744.04,-1,short,745.56,727.0,736.28,738.5001489100761,3.609285714285712,1.534888487214222,1.9339392997393376,weak_or_range,low_vol,idle,738.5001489100761,9.0,False,-0.0035885167464115852,0.00026887502688732745,-0.00762910798122074,False,True,False,0.0028627493145529925,0.0036691307397613837,-0.00762910798122074,False,True,False,0.0011827321111768097,0.005092736434003875,-0.00762910798122074,False,True,False,0.0013036933498198344,0.009552238805970115,-0.00762910798122074,False,True,False,-0.003561636471157481,0.009552238805970115,-0.007814375250033367,False,True,False,after_p4_exit_17_64_bars,False,30.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-07T05:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-07 05:45:00+00:00,2024-12-07 05:45:00+00:00,746.71,-1,short,745.56,727.0,736.28,739.2820394900689,3.7071428571428555,2.00368876953827,1.9492848784758465,weak_or_range,low_vol,idle,739.2820394900689,8.0,False,0.001647225830643806,0.002901081189980559,-0.003509755251287827,False,False,False,0.005932691406302371,0.008304526304418358,-0.003509755251287827,True,False,False,0.010914545138005494,0.012488135593220484,-0.003509755251287827,True,False,False,0.008088816274055666,0.013175033921302592,-0.003509755251287827,True,False,False,0.0025980635052430534,0.013175033921302592,-0.004253900520069243,True,False,False,after_p4_exit_17_64_bars,False,31.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-07T06:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-07 06:15:00+00:00,2024-12-07 06:15:00+00:00,746.5,-1,short,749.76,727.0,738.38,740.5025765440247,3.980714285714287,1.5041078123749223,1.917757693534733,weak_or_range,mid_vol,idle,740.5025765440247,4.0,False,0.0061486939048894795,0.006987535747045692,-8.036862408911105e-05,True,False,False,0.0068184862692565185,0.008415848271576598,-8.036862408911105e-05,True,False,False,0.007957133288680529,0.012890094979647326,-8.036862408911105e-05,True,False,False,0.004447421299397236,0.012890094979647326,-8.036862408911105e-05,True,False,False,0.007796383121232431,0.012890094979647326,-0.004533937858381076,True,False,False,after_p4_exit_17_64_bars,False,33.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-07T16:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-07 16:45:00+00:00,2024-12-07 16:45:00+00:00,754.36,-1,short,758.74,739.08,748.9100000000001,747.0715920697122,4.5428571428571605,1.606567783396678,2.0593670464912432,weak_or_range,mid_vol,idle,747.0715920697122,,True,0.0030621984198526686,0.004367044788837315,-0.00206371044554976,False,False,False,0.0015377273450342122,0.008260044374348574,-0.0031714149796500113,True,False,False,-0.006972798133517033,0.008260044374348574,-0.008138846887121076,True,False,False,-0.00037117556604271407,0.008260044374348574,-0.009623337578279934,True,False,False,0.0042154939286283,0.008260044374348574,-0.009623337578279934,True,False,False,p4_held,True,75.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-08T09:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-08 09:00:00+00:00,2024-12-08 09:00:00+00:00,739.69,1,long,757.93,740.69,749.31,747.2105600107786,2.865714285714286,-2.624323034668498,2.3014930168360297,weak_or_range,low_vol,idle,747.2105600107786,,False,-0.0011220916870581243,0.004231502386134789,-0.0012708026335357392,True,False,False,-0.014005867322797405,0.004231502386134789,-0.01580391785748092,True,False,False,-0.004988576295475222,0.004231502386134789,-0.01580391785748092,True,False,False,0.0013113601643930384,0.004231502386134789,-0.01580391785748092,True,False,False,-0.00014871094647761485,0.006218821398153107,-0.01580391785748092,True,False,False,after_p4_exit_17_64_bars,False,41.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-08T09:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-08 09:15:00+00:00,2024-12-08 09:15:00+00:00,738.85,1,long,757.93,739.64,748.785,746.4152685811807,2.962142857142859,-2.5506091183151653,2.1003197136198497,weak_or_range,low_vol,idle,746.4152685811807,,False,0.00036543276713807415,0.0015023347093456874,-0.0017459565541044775,False,False,False,-0.005346146037761401,0.0015023347093456874,-0.014684983420179987,False,True,False,-0.0018136292887596106,0.0015023347093456874,-0.014684983420179987,False,True,False,0.0032212221695877563,0.004872436895174914,-0.014684983420179987,False,True,False,-0.0006902618934830906,0.007362793530486522,-0.014684983420179987,False,True,False,after_p4_exit_17_64_bars,False,42.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-08T09:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-08 09:30:00+00:00,2024-12-08 09:30:00+00:00,739.11,1,long,757.93,738.75,748.3399999999999,745.7204810972587,2.928571428571437,-2.253822813698084,2.0046958194766873,weak_or_range,low_vol,idle,745.7204810972587,,False,-0.007793156634330445,0.00023000635899927957,-0.007833745991800867,False,True,False,-0.003855988959694745,0.00023000635899927957,-0.015031592049897902,False,True,False,0.0012041509382907378,0.0017724019428770887,-0.015031592049897902,False,True,False,0.005019550540515061,0.005087199469632431,-0.015031592049897902,False,True,False,0.0,0.007008429056567955,-0.015031592049897902,False,True,False,after_p4_exit_17_64_bars,False,43.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-08T09:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-08 09:45:00+00:00,2024-12-08 09:45:00+00:00,733.35,1,long,757.93,737.56,747.7449999999999,744.5423400403769,3.054285714285714,-3.664470546428342,1.7569701293783042,weak_or_range,low_vol,idle,744.5423400403769,,False,-0.005481693597872761,0.0015545101247698145,-0.007295288743437656,False,True,False,0.0051544283084474785,0.006177132337901403,-0.007295288743437656,False,True,False,0.009749778414126942,0.010499761369059613,-0.007295288743437656,False,True,False,0.013772414263312216,0.013772414263312216,-0.007295288743437656,False,True,False,0.007077111883820653,0.014917842776300372,-0.007295288743437656,False,True,False,after_p4_exit_17_64_bars,False,44.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-08T10:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-08 10:00:00+00:00,2024-12-08 10:00:00+00:00,729.33,1,long,757.93,733.32,745.625,743.0935457508172,3.3528571428571388,-4.105020036460159,1.421639499176683,weak_or_range,mid_vol,idle,743.0935457508172,15.0,False,0.007637146422058594,0.007637146422058594,0.0,True,False,False,0.009145380006307047,0.012216692032413157,0.0,True,False,False,0.01309420975415776,0.016069543279448206,0.0,True,False,False,0.019675592667242503,0.020511976745780203,0.0,True,False,False,0.014369352693567983,0.020511976745780203,0.0,True,False,False,after_p4_exit_17_64_bars,False,45.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-08T10:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-08 10:15:00+00:00,2024-12-08 10:15:00+00:00,734.9,1,long,757.93,728.0,742.9649999999999,742.3132080602632,3.626428571428562,-2.0442173102951484,1.2015183780338725,weak_or_range,mid_vol,idle,742.3132080602632,12.0,False,0.0018505919172677743,0.0020274867328888835,-0.0015648387535718289,False,False,False,0.0035515036059328153,0.0045448360321131975,-0.0015648387535718289,False,False,False,0.0037964348891006416,0.008368485508232437,-0.0015648387535718289,True,False,False,0.009633963804599244,0.012777248605252423,-0.0015648387535718289,True,False,False,0.005674241393387014,0.012777248605252423,-0.0015648387535718289,True,False,False,after_p4_exit_17_64_bars,False,46.0,2024-12,2024Q4,1.0_1.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_short_2024-12-08T23:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-08 23:00:00+00:00,2024-12-08 23:00:00+00:00,744.02,-1,short,743.31,735.23,739.27,740.7666821144063,1.6292857142857105,2.0029132134288212,0.24160571499296468,weak_or_range,low_vol,idle,740.7666821144063,2.0,True,0.0015859788715356649,0.0033985165205663304,-1.3440318266777496e-05,True,False,False,0.0020295153356092444,0.005976203353163845,-0.0005373310765427464,True,False,False,0.01689470713152863,0.018926321555738035,-0.0005373310765427464,True,False,False,0.03018736055482385,0.034798331015299055,-0.0005373310765427464,True,False,False,0.03370877126958938,0.03891642812259999,-0.0005373310765427464,True,False,False,deep_idle,False,97.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T00:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 00:30:00+00:00,2024-12-09 00:30:00+00:00,736.75,1,long,744.42,735.23,739.825,740.741956217178,2.1992857142857036,-1.8151148762745006,0.1829224297998348,weak_or_range,low_vol,idle,740.741956217178,,False,-0.0048591788259246815,0.0023617237869020258,-0.0064472344757380284,False,True,False,-0.0038004750593824133,0.0023617237869020258,-0.009134713267729966,False,True,False,-0.016002714625042325,0.0023617237869020258,-0.016518493383101407,False,True,False,-0.021499830335934944,0.0023617237869020258,-0.02796063793688497,False,True,False,-0.024038004750593922,0.0023617237869020258,-0.033797081778079385,False,True,False,deep_idle,False,103.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T00:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 00:45:00+00:00,2024-12-09 00:45:00+00:00,733.16,1,long,744.42,735.23,739.825,740.0208175298277,2.586428571428558,-2.6487557419936154,0.24263613725302086,weak_or_range,low_vol,idle,740.0208175298277,,False,-0.0023323694691471664,0.00402367832396755,-0.0040373179115063,False,False,True,-0.0030279884336296137,0.00402367832396755,-0.004282830487206013,False,False,True,-0.016272027933875166,0.00402367832396755,-0.018222488951934124,False,False,True,-0.014758033717060304,0.00402367832396755,-0.023200938403622695,False,False,True,-0.024483059632276594,0.00402367832396755,-0.030880026188008003,False,False,True,deep_idle,False,104.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T01:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 01:00:00+00:00,2024-12-09 01:00:00+00:00,731.44,1,long,744.42,732.0,738.21,739.2045491936536,2.916428571428558,-2.6589196353453524,0.3058287581173468,weak_or_range,mid_vol,idle,739.2045491936536,,False,-0.0012031062014657978,0.005345619599693707,-0.0012031062014657978,True,False,False,-0.003896423493382928,0.005345619599693707,-0.00391009515476326,True,False,False,-0.013507601443727535,0.005345619599693707,-0.017007546757082048,True,False,False,-0.009187356447555528,0.005345619599693707,-0.020903970250464976,True,False,False,-0.03085693973531667,0.005345619599693707,-0.03167723941813416,True,False,False,deep_idle,False,105.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T01:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 01:15:00+00:00,2024-12-09 01:15:00+00:00,730.57,1,long,744.42,730.2,737.31,738.3812587942581,3.1585714285714226,-2.476201336942881,0.370135034383835,weak_or_range,mid_vol,idle,738.3812587942581,,False,0.004626524494572681,0.004626524494572681,-0.0007528368260399931,True,False,False,4.1063826874854215e-05,0.005338297493737709,-0.005160354243946674,True,False,False,-0.006515460530818529,0.005338297493737709,-0.015836949231422093,True,False,False,-0.006857659088109425,0.005338297493737709,-0.01973801278453824,True,False,False,-0.019313686573497413,0.005338297493737709,-0.030524111310346824,True,False,False,deep_idle,False,106.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T01:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 01:45:00+00:00,2024-12-09 01:45:00+00:00,730.94,1,long,744.42,730.02,737.22,737.2907356569777,3.556428571428569,-1.7857059489392997,0.44332066388005137,weak_or_range,high_vol,idle,737.2907356569777,,False,-0.003215038170027662,0.0,-0.0032287191835170814,False,False,False,-0.013284264098284426,0.0,-0.015240649027280062,False,True,False,-0.012572851396831508,0.0,-0.01633513010643839,False,True,False,-0.006279585191671044,0.0,-0.02023421895094002,False,True,False,-0.025391961036473676,0.0,-0.03130215886392884,False,True,False,deep_idle,False,108.0,2024-12,2024Q4,0_0.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T02:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 02:00:00+00:00,2024-12-09 02:00:00+00:00,728.59,1,long,744.42,730.02,737.22,736.462094165837,3.6007142857142833,-2.1862590422875985,0.5211389794513606,weak_or_range,high_vol,idle,736.462094165837,,False,0.0027587532082515853,0.003060706295721971,-0.0024568001207813106,False,False,False,-0.009648773658710752,0.003225407979796646,-0.01316240958563808,False,True,False,-0.009031142343430498,0.003225407979796646,-0.017074074582412724,False,True,False,-0.003321483962173577,0.003225407979796646,-0.017074074582412724,False,True,False,-0.019503424422514737,0.003225407979796646,-0.0281777131171167,False,True,False,deep_idle,False,109.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T02:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 02:30:00+00:00,2024-12-09 02:30:00+00:00,724.96,1,long,744.42,726.8,735.6099999999999,734.861532865912,4.108571428571436,-2.409969751786624,0.6038621491055556,weak_or_range,high_vol,idle,734.861532865912,,False,-0.005145111454425089,0.0032001765614653177,-0.0071176340763629,False,True,False,-0.0025518649304789864,0.0032001765614653177,-0.008221143235488948,False,True,False,-0.005586515118075619,0.0032001765614653177,-0.012152394614875384,False,True,False,-0.010759214301478748,0.003945045243875622,-0.012152394614875384,False,True,False,-0.010883359081880317,0.003945045243875622,-0.023311630986537324,False,True,False,deep_idle,False,111.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T02:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 02:45:00+00:00,2024-12-09 02:45:00+00:00,721.23,1,long,744.42,724.58,734.5,733.563291640587,4.462142857142867,-2.763984039830586,0.6610291903567821,weak_or_range,high_vol,idle,733.563291640587,,False,0.00045755168254224543,0.004894416482952746,-0.0030919401577860217,False,False,False,0.0007209905300666897,0.007168309693162955,-0.0030919401577860217,True,False,False,0.00153903747764228,0.007168309693162955,-0.007043522870651575,True,False,False,-0.0010121597825936135,0.009137168448345223,-0.007043522870651575,True,False,False,-0.0010953509976012743,0.009137168448345223,-0.018260471694189206,True,False,False,deep_idle,False,112.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T03:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 03:00:00+00:00,2024-12-09 03:00:00+00:00,721.55,1,long,744.42,719.8,732.1099999999999,732.4201210081501,4.6185714285714425,-2.3514026309016636,0.7328105637767105,weak_or_range,high_vol,idle,732.4201210081501,,False,0.005903956759753193,0.0059732520268866995,0.0,False,False,False,0.0006375164576259973,0.00672164091192573,-0.007483888850391529,True,False,False,0.004393319936248474,0.00672164091192573,-0.007483888850391529,True,False,False,-0.0036172129443557965,0.00868962649851035,-0.007483888850391529,True,False,False,0.001635368304344853,0.00868962649851035,-0.01869586307255211,True,False,False,deep_idle,False,113.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T03:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 03:30:00+00:00,2024-12-09 03:30:00+00:00,723.11,1,long,744.42,719.0,731.71,730.9638632288938,4.845714285714296,-1.6207854540759636,0.8304472347144946,weak_or_range,high_vol,idle,730.9638632288938,,False,-0.0018807650288338307,0.000815920122802849,-0.004024283995519351,False,False,False,-0.0030424140172311542,0.002281810512923421,-0.009625091618149395,False,True,False,0.003899821603905229,0.004342354551866157,-0.009625091618149395,False,True,False,-0.01171329396633991,0.006513531827799346,-0.015571628106373803,False,True,False,-0.006610335910165799,0.006513531827799346,-0.020812877708785704,False,True,False,deep_idle,False,115.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T03:45:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 03:45:00+00:00,2024-12-09 03:45:00+00:00,721.75,1,long,744.42,719.0,731.71,730.0863524451896,4.947857142857158,-1.6848409734755925,0.8886164426549279,weak_or_range,high_vol,idle,730.0863524451896,,False,0.0003602355386214118,0.0014963630065811806,-0.0077589192933841256,False,True,False,0.0008174575684101182,0.004170419120193891,-0.0077589192933841256,False,True,False,0.006373397990994123,0.0066505022514720125,-0.0077589192933841256,False,True,False,-0.0018011776931069479,0.008410114305507532,-0.013716660893661192,False,True,False,-0.006913751298926241,0.008410114305507532,-0.01896778662971954,False,True,False,deep_idle,False,116.0,2024-12,2024Q4,0.5_1.0
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T06:30:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 06:30:00+00:00,2024-12-09 06:30:00+00:00,717.16,1,long,744.42,716.15,730.285,725.5774280703201,3.5978571428571593,-2.3395670634203265,1.9271478310387054,weak_or_range,high_vol,idle,725.5774280703201,24.0,False,0.004657259189023488,0.005340509788610781,-0.001241006191087024,True,False,False,-0.0035138602264487284,0.006023760388197852,-0.007404205477159809,True,False,False,0.002621451280049092,0.008185063305259588,-0.007404205477159809,True,False,False,-0.0001254950080873396,0.008185063305259588,-0.01268893970662055,True,False,False,0.015686876010932105,0.019688772379943043,-0.01268893970662055,True,False,False,deep_idle,False,127.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T07:00:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 07:00:00+00:00,2024-12-09 07:00:00+00:00,718.94,1,long,744.42,716.15,730.285,724.5077812548425,3.552142857142875,-1.5674429432494195,2.0959912871490327,weak_or_range,high_vol,idle,724.5077812548425,22.0,False,-0.005522018527276296,0.0008067432609117908,-0.007538876679556106,False,True,False,0.0028931482460288205,0.005688930926085467,-0.009861740896319637,False,True,False,-0.014006732133418742,0.005688930926085467,-0.014841294127465487,False,True,False,0.00527164992906215,0.005688930926085467,-0.01513339082538201,False,True,False,0.015216847024786428,0.01812390463738267,-0.01513339082538201,False,True,False,deep_idle,False,129.0,2024-12,2024Q4,1.5_2.5
IDLE_MR1_P4_IDLE_REVERSION_BNBUSDT_long_2024-12-09T07:15:00+00:00,IDLE_MR1_P4_IDLE_REVERSION,BNBUSDT,2024-12-09 07:15:00+00:00,2024-12-09 07:15:00+00:00,714.98,1,long,744.42,716.15,730.285,723.5994211353337,3.730714285714303,-2.3130747825899145,2.0952283648911414,weak_or_range,high_vol,idle,723.5994211353337,21.0,False,-0.00047553777728048807,0.002419648102044869,-0.004377744832023245,False,False,False,0.007216985090491956,0.011259056197375994,-0.004377744832023245,True,False,False,0.002069987971691445,0.011259056197375994,-0.009384877898682586,True,False,False,0.007035161822708247,0.011259056197375994,-0.009678592408179365,True,False,False,0.015580855408542815,0.023762902458809965,-0.009678592408179365,True,False,False,deep_idle,False,130.0,2024-12,2024Q4,1.5_2.5
