window_id,train_start,train_end,test_start,test_end,prototype,sizing_mode,trade_count,total_return,profit_factor,max_drawdown,avg_trade_return,sample_status
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P2_STRONG_BREAKOUT,fixed_risk_0_5pct,36,0.15110780669588952,2.9748320295532324,-0.013191927114585167,0.0041974390748858205,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_2x,9,0.5252881527493634,3.6084268881243706,-0.08587735197264446,0.058365350305484814,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_risk_0_5pct,9,0.07603632144724659,5.32337508425623,-0.011303746410162518,0.008448480160805176,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_2x,21,1.1335972815524809,5.414055843019821,-0.045214355311636645,0.05398082293107052,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_risk_0_5pct,21,0.12336434063947088,5.304452635781657,-0.010617493033275416,0.005874492411403375,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_2x,10,0.8802685492549074,5.089561520239508,-0.08279621475036159,0.08802685492549074,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_risk_0_5pct,10,0.09994433911458556,6.912240920803247,-0.00992498646148987,0.009994433911458555,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_2x,22,1.0723659418869258,4.855438055545464,-0.058245865159843424,0.04874390644940572,valid
1,2024-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_risk_0_5pct,22,0.1214668245583197,5.008749044780835,-0.010617493033275416,0.0055212192981054405,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P0_ALL_TREND_CONTEXT,fixed_2x,41,1.9524580643741212,3.13822419278885,-0.15324102673547646,0.04762092839936881,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P0_ALL_TREND_CONTEXT,fixed_risk_0_5pct,41,0.17386864430253746,2.8571807527720625,-0.03894677957638626,0.004240698641525304,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P1_C1_FIRST_BREAKOUT,fixed_2x,39,1.5871774308964715,2.8221391874643595,-0.1889171044751583,0.040696857202473624,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P1_C1_FIRST_BREAKOUT,fixed_risk_0_5pct,39,0.13562802412833985,2.465096785416255,-0.04865608016661971,0.0034776416443164063,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P2_STRONG_BREAKOUT,fixed_2x,35,1.5249724506688862,2.9775583171757782,-0.14325483235538194,0.04357064144768246,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P2_STRONG_BREAKOUT,fixed_risk_0_5pct,35,0.15994613503916466,3.017104122863189,-0.0329129416997358,0.004569889572547562,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_2x,11,0.7247019711500751,19.987431566468228,-0.03048988211271486,0.06588199737727955,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_risk_0_5pct,11,0.06387123955543661,17.33132875701999,-0.0037961030414348507,0.00580647632322151,valid
2,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_2x,24,1.5301396062778316,5.447995174338136,-0.11308899398343253,0.06375581692824299,valid
