symbol,prototype,leverage_mode,stress_case,trade_id,event_id,entry_time,exit_time,entry_price,exit_price,min_trade_price,liquidation_price,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,reason
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,1,BNBUSDT_2024-01-02T00:15:00+00:00,2024-01-02 00:16:00+00:00,2024-01-02 14:15:00+00:00,312.96257999999995,316.45669599999997,312.17,283.2311349,10.0,101.59062345408898,0.10159062345408898,1000.0,1101.590623454089,False,,default_10x
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,2,BNBUSDT_2024-01-03T06:15:00+00:00,2024-01-03 06:16:00+00:00,2024-01-03 12:00:00+00:00,318.203628,298.270334,315.41,303.88446473999994,20.0,-1046.5110922813844,-0.95,1101.590623454089,55.07953117270445,True,account_floor_after_costs,all_raise_conditions_met
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,3,BNBUSDT_2024-01-15T03:15:00+00:00,2024-01-15 03:16:00+00:00,2024-01-15 21:45:00+00:00,308.381664,314.78703,307.9,207.12968432000002,3.0,3.2652003251017097,0.05928155624388888,55.07953117270445,58.34473149780616,False,,drawdown_gt_20pct
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,4,BNBUSDT_2024-01-21T19:15:00+00:00,2024-01-21 19:16:00+00:00,2024-01-21 23:15:00+00:00,319.103808,318.456296,319.0,214.33139104000003,3.0,-0.5300286199255055,-0.009084429841714764,58.34473149780616,57.814702877880656,False,,drawdown_gt_20pct
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,5,BNBUSDT_2024-01-27T03:15:00+00:00,2024-01-27 03:16:00+00:00,2024-01-27 07:15:00+00:00,305.07100199999996,303.27933199999995,303.52,204.90602301,3.0,-1.1915652239685612,-0.020610072605327573,57.814702877880656,56.623137653912096,False,,drawdown_gt_20pct
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,6,BNBUSDT_2024-01-28T04:45:00+00:00,2024-01-28 04:46:00+00:00,2024-01-28 15:44:00+00:00,307.181424,304.9561348580571,304.73,206.32352312000003,3.0,-1.3998251538136215,-0.024721787096461043,56.623137653912096,55.22331250009847,False,,drawdown_gt_20pct
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,7,BNBUSDT_2024-02-08T02:30:00+00:00,2024-02-08 02:31:00+00:00,2024-02-10 07:00:00+00:00,309.51189,323.105366,309.33,207.88881945000003,3.0,7.10676248560339,0.1286913472564819,55.22331250009847,62.33007498570186,False,,drawdown_gt_20pct
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,8,BNBUSDT_2024-02-14T06:45:00+00:00,2024-02-14 06:46:00+00:00,2024-02-15 20:15:00+00:00,326.57530199999997,351.87961,326.47,219.34974451,3.0,14.294485830391514,0.22933529012552256,62.33007498570186,76.62456081609338,False,,drawdown_gt_20pct
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,9,BNBUSDT_2024-02-20T05:30:00+00:00,2024-02-20 05:31:00+00:00,2024-02-20 15:15:00+00:00,355.901166,350.12996,352.0,239.04694983000002,3.0,-3.9555851379705045,-0.05162294042329724,76.62456081609338,72.66897567812288,False,,drawdown_gt_20pct
BNBUSDT,P4_BREAKOUT_TOP20,adaptive_10x_20x_v1,base,10,BNBUSDT_2024-02-21T07:45:00+00:00,2024-02-21 07:46:00+00:00,2024-02-22 13:30:00+00:00,353.02058999999997,377.314522,352.12,237.11216295,3.0,14.777144880319053,0.20334874329001637,72.66897567812288,87.44612055844193,False,,drawdown_gt_20pct
