symbol,year,volatility_regime,trend_strength_bucket,event_count,mean_fwd_ret_16,median_fwd_ret_16,plus_1atr_first_rate_16,minus_1atr_first_rate_16,mean_mae_16,mean_mfe_16,top1_positive_contribution,remove_top3_mean_fwd_ret
BNBUSDT,2022,low_vol,0_0.5,4,0.013690683327880482,0.013886802860295422,1.0,0.0,-0.0021344424632851744,0.02629204999718321,0.30628171321872527,0.010216303811737992
BNBUSDT,2022,low_vol,1.0_1.5,5,0.0031850523206648383,-0.0012643004718000395,0.4,0.6,-0.009480680211251879,0.010152021892884288,0.8633066055746457,-0.007020401025956635
BNBUSDT,2022,low_vol,1.5_2.5,8,0.0066040249565539055,0.006119669302910968,0.375,0.625,-0.005642030334037068,0.011640170707970326,0.4069236772607437,0.002256065491730941
BNBUSDT,2022,mid_vol,0.5_1.0,8,-0.0032788018653944345,0.00020720620365438647,0.375,0.625,-0.01217108505708725,0.006896682329754739,0.5736807469224711,-0.010596619549755238
BNBUSDT,2022,mid_vol,0_0.5,6,-0.010935683695032783,-0.013627618137031006,0.0,1.0,-0.020016701992997654,0.005301495996763032,1.0,-0.01893890258695415
BNBUSDT,2022,mid_vol,1.0_1.5,11,0.0019038697015523792,0.004620803308882815,0.7272727272727273,0.2727272727272727,-0.006968307667425803,0.009909303957456666,0.20593350504241695,-0.0006771636948089965
BNBUSDT,2022,mid_vol,1.5_2.5,18,-0.000840991495080354,0.001709122573422206,0.6111111111111112,0.3888888888888889,-0.009073523752749538,0.008937505374110484,0.23377518638842368,-0.0034054445981685387
BNBUSDT,2023,high_vol,0.5_1.0,24,0.00593798458333369,0.0047203735483500875,0.6666666666666666,0.2916666666666667,-0.00602443494817681,0.014919260759767886,0.23346720724033046,0.003062159135795492
BNBUSDT,2023,high_vol,0_0.5,26,0.0004494977281894869,0.002079154199621347,0.4230769230769231,0.5769230769230769,-0.010223409094177302,0.007676931528016398,0.24158596398274426,-0.0027866815388333487
BNBUSDT,2023,high_vol,1.0_1.5,18,0.0031612421233137627,0.00248286940952247,0.9444444444444444,0.0,-0.00249983574472039,0.008374812308481114,0.2104866781494819,0.0015901612561821951
BNBUSDT,2023,high_vol,1.5_2.5,30,0.0012672661225880102,0.000534655128575201,0.4,0.6,-0.008216698223673092,0.006923766446326492,0.1844537394840917,-0.0002469971110911978
BNBUSDT,2023,low_vol,0.5_1.0,9,0.006521692759822641,0.0032480551768385713,0.5555555555555556,0.4444444444444444,-0.002986164139598932,0.009884741783549231,0.2724941981916625,0.00296108876467834
BNBUSDT,2023,low_vol,0_0.5,11,0.00339072563822322,0.0014479346820577277,0.5454545454545454,0.45454545454545453,-0.004287655524766338,0.006265120216386669,0.25438070906553933,0.0013684117598816575
BNBUSDT,2023,low_vol,1.0_1.5,15,0.0030405379664102616,0.002471326278435937,0.6666666666666666,0.3333333333333333,-0.0020080089635464925,0.005880441757032203,0.18176840827349333,0.0019506278183636094
BNBUSDT,2023,low_vol,1.5_2.5,13,0.0049335934872006566,0.003293432136297403,0.6923076923076923,0.23076923076923078,-0.0035381040613491174,0.010225291187751208,0.4741524416874268,0.0009986970541892791
BNBUSDT,2023,mid_vol,0.5_1.0,12,0.0026807312753665638,0.002006632043200729,0.5833333333333334,0.3333333333333333,-0.006990551691799074,0.006910576674311848,0.2736293914255158,0.0007034984841861355
BNBUSDT,2023,mid_vol,0_0.5,11,0.001944737245348332,-0.0003074220465524302,0.2727272727272727,0.7272727272727273,-0.003886140924963664,0.0038752190058622253,0.3088471607286231,-0.0006244823919492049
BNBUSDT,2023,mid_vol,1.0_1.5,7,0.004076662665468673,0.004792988542474896,0.5714285714285714,0.42857142857142855,-0.004101341850607255,0.00738260452055869,0.2058709660243717,0.003024928655361081
BNBUSDT,2023,mid_vol,1.5_2.5,18,0.008804262901479096,0.0008824707928483111,0.5555555555555556,0.4444444444444444,-0.0065312114808543315,0.013960930433327986,0.30315134150897854,-0.001095660669319091
BNBUSDT,2024,high_vol,0.5_1.0,30,0.0038229176537332896,0.004264433527440992,0.4666666666666667,0.5,-0.006899774777959422,0.01021569203772906,0.11324248625897877,0.0026234140918692393
BNBUSDT,2024,high_vol,0_0.5,44,-0.003264455828422845,0.00466560695643492,0.5681818181818182,0.4318181818181818,-0.028591613719589595,0.01072175504568882,0.0875646936078462,-0.004909808490614255
BNBUSDT,2024,high_vol,1.0_1.5,29,0.004252757243566463,0.0044204927704691865,0.5517241379310345,0.41379310344827586,-0.007808664120991119,0.010488533265995767,0.136324581784262,0.002750394504957501
BNBUSDT,2024,high_vol,1.5_2.5,31,-0.00307615353399378,-0.0012615884545540412,0.3225806451612903,0.6774193548387096,-0.01647198365537173,0.01111823634087183,0.2733420312825325,-0.006504368168736218
BNBUSDT,2024,low_vol,0.5_1.0,4,-0.011842686864693613,-0.012686137240603579,0.25,0.75,-0.03167903435551353,0.004450593271971837,1.0,-0.03063562699256117
BNBUSDT,2024,low_vol,0_0.5,9,-0.0041117126198837945,-0.0021957340025093863,0.8888888888888888,0.1111111111111111,-0.008795464104692341,0.004716377879387156,0.6331012534037843,-0.006878083343880699
BNBUSDT,2024,low_vol,1.0_1.5,2,-0.005056024950167826,-0.005056024950167826,0.0,1.0,-0.008913774349714021,0.01163078773288817,,
BNBUSDT,2024,low_vol,1.5_2.5,16,0.0043130061632514,0.004790142633942618,0.8125,0.1875,-0.003553596458740274,0.009159902675195258,0.2716174268973347,0.0019793620530406545
BNBUSDT,2024,mid_vol,0.5_1.0,9,0.003966354685740383,0.0019272773994605252,0.2222222222222222,0.6666666666666666,-0.008960238752472649,0.00899402303247395,0.3605854595041975,-0.0012648839561962277
BNBUSDT,2024,mid_vol,0_0.5,16,-0.010392740254788362,-0.010068397586307953,0.375,0.625,-0.02951746067718134,0.003996428275698016,0.334218406541153,-0.014178178268761648
BNBUSDT,2024,mid_vol,1.0_1.5,5,-0.0027298386386643615,-0.0007661558960692094,0.4,0.6,-0.008291982255875774,0.00668737852757526,0.9262801546782019,-0.008768254222638383
BNBUSDT,2024,mid_vol,1.5_2.5,34,0.001386357950592972,0.0004979930132040788,0.4411764705882353,0.5588235294117647,-0.00592360532240581,0.007081977939990795,0.17138098896089263,-0.00024318790030088537
BNBUSDT,2025,high_vol,0.5_1.0,22,-0.001078242580534819,0.001987008202581464,0.5454545454545454,0.3181818181818182,-0.006278118898843191,0.008353454469203709,0.14983140801193925,-0.0025510010069081583
BNBUSDT,2025,high_vol,0_0.5,34,0.003097972134318479,0.005842609456939929,0.5294117647058824,0.47058823529411764,-0.008399362152968118,0.01100788953876292,0.15299073907739913,0.0006399533916776038
BNBUSDT,2025,high_vol,1.0_1.5,23,-0.0003192521446647626,0.0027000434752764146,0.6521739130434783,0.34782608695652173,-0.008104277765163816,0.008400370203199933,0.17577478434498972,-0.0019898228156397914
BNBUSDT,2025,high_vol,1.5_2.5,51,-0.0041242520269256615,-0.00045709904304114257,0.37254901960784315,0.5098039215686274,-0.012118691906802717,0.005700137751039407,0.10177075579681687,-0.00507672830474844
BNBUSDT,2025,low_vol,0.5_1.0,10,-0.006780331823892915,-0.006977406210275705,0.2,0.7,-0.01014387391552236,0.0030749749701411535,1.0,-0.009305580805391456
BNBUSDT,2025,low_vol,0_0.5,6,-0.004443588213624876,-0.008385487206345965,0.16666666666666666,0.8333333333333334,-0.010142664264316426,0.004218805343482661,1.0,-0.01050540601315253
BNBUSDT,2025,low_vol,1.0_1.5,12,0.0016293656058539625,4.630722789167319e-06,0.3333333333333333,0.6666666666666666,-0.0033708857725383012,0.005134029024356131,0.7041709611131193,-0.0018073121723237717
