prototype,symbol,side,side_scope,sizing_mode,event_id,signal_time,entry_time,exit_time,entry_raw_price,entry_price,exit_raw_price,exit_price,quantity,atr,gross_pnl,entry_fee,exit_fee,total_fee,funding_fee,funding_status,net_pnl,trade_return,equity_before,equity_after,mae_atr,mfe_atr,bars_held,exit_reason
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-03-05T16:30:00+00:00,2020-03-05 16:30:00+00:00,2020-03-05 16:30:00+00:00,2020-03-05 19:15:00+00:00,233.18,233.133364,231.3517498805237,231.3980202304998,3.9532721335164287,1.2192857142857119,6.860286166036458,0.4608198156470711,0.45738967256405283,0.9182094882111239,0.0,unavailable,5.942076677825335,0.006163764816458467,964.0336474160757,969.975724093901,-0.34926734049088715,1.598912665786645,11.0,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-03-22T04:00:00+00:00,2020-03-22 04:00:00+00:00,2020-03-22 04:00:00+00:00,2020-03-22 06:07:00+00:00,135.91,135.882818,137.02924657142856,137.05665242074284,4.230423718789597,1.1464285714285722,-4.965816975442198,0.287420948121585,0.28990385660930607,0.577324804730891,0.0,unavailable,-5.543141780173089,-0.005714722175496911,969.975724093901,964.432582313728,-1.1379134209350663,1.2631291741458481,8.466666666666667,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-05-14T19:45:00+00:00,2020-05-14 19:45:00+00:00,2020-05-14 19:45:00+00:00,2020-05-14 23:45:00+00:00,203.73,203.689254,203.45,203.49068999999997,3.24122907747088,1.479999999999998,0.6435914105390349,0.3301017664165759,0.3297799707113064,0.6598817371278822,0.0,unavailable,-0.01629032658884738,-1.6979635135023535e-05,959.4038069313791,959.3875166047902,-0.9733015899605825,1.2265466510948528,16.0,time_stop
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-06-01T12:30:00+00:00,2020-06-01 12:30:00+00:00,2020-06-01 12:30:00+00:00,2020-06-01 12:40:00+00:00,239.88,239.832024,239.025,239.072805,3.448206777281883,1.3821428571428567,2.61794410124118,0.4134952052830156,0.412186233232395,0.8256814385154105,0.0,unavailable,1.7922626627257694,0.001880292557364348,953.1828734343488,954.9751360970746,-0.6257283981341898,0.6332241462686324,0.6666666666666666,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-06-04T13:30:00+00:00,2020-06-04 13:30:00+00:00,2020-06-04 13:30:00+00:00,2020-06-04 14:43:00+00:00,245.68,245.630864,242.61674265940007,242.66526600793196,2.578799201829359,1.8321428571428555,7.647681734891814,0.31671633801392796,0.31289249714648204,0.62960883516041,0.0,unavailable,7.018072899731404,0.007426958865282082,944.9457075274715,951.9637804272029,-0.29362079390120877,2.2255054302707644,4.866666666666666,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-06-09T12:15:00+00:00,2020-06-09 12:15:00+00:00,2020-06-09 12:15:00+00:00,2020-06-09 13:26:00+00:00,244.32,244.271136,243.15071745516104,243.19934759865208,3.829244882423854,0.7507142857142851,4.104140250902807,0.46768699872593067,0.4656349286004793,0.93332192732641,0.0,unavailable,3.170818323576397,0.0033898935957320984,935.3739974518613,938.5448157754378,-0.3178714674394123,1.8367518698015237,4.733333333333333,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-08-04T00:30:00+00:00,2020-08-04 00:30:00+00:00,2020-08-04 00:30:00+00:00,2020-08-04 00:51:00+00:00,397.52,397.440496,402.23335314285714,402.31379981348573,0.9627856856919935,4.7928571428571445,-4.691947153652269,0.191325010231563,0.19367098380838915,0.38499599403995216,0.0,unavailable,-5.076943147692222,-0.005501082970156085,922.8988501418969,917.8219069942047,-1.3221407818289164,0.2218579180121125,1.4,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-08-13T11:15:00+00:00,2020-08-13 11:15:00+00:00,2020-08-13 11:15:00+00:00,2020-08-13 11:19:00+00:00,394.65,394.57106999999996,398.4746414285714,398.5543363568571,1.1865458241348956,3.903571428571427,-4.726328062145862,0.23408832771646879,0.2364514917475417,0.47053981946401047,0.0,unavailable,-5.196867881609873,-0.005610028073238612,926.3532755567433,921.1564076751334,-0.9965729030420132,0.0,0.26666666666666666,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-08-13T11:30:00+00:00,2020-08-13 11:30:00+00:00,2020-08-13 11:30:00+00:00,2020-08-13 12:10:00+00:00,395.91,395.830818,388.4822973683434,388.55999382781704,1.1459205355830702,4.019285714285713,8.331786729518257,0.22679533148142242,0.22262943811666328,0.4494247695980857,0.0,unavailable,7.88236195992017,0.008557028854431051,921.1564076751334,929.0387696350537,-0.15133184234265382,1.9255243933144919,2.6666666666666665,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-11-05T11:00:00+00:00,2020-11-05 11:00:00+00:00,2020-11-05 11:00:00+00:00,2020-11-05 11:16:00+00:00,407.09,407.008582,401.44549584432104,401.5257849434899,1.3144035225049,3.1478571428571342,7.206607764256365,0.26748675693526225,0.26388345305313404,0.5313702099883963,0.0,unavailable,6.6752375542679685,0.008066646042947254,827.5109033827254,834.1861409369933,-0.16226155502833403,1.9864946155128307,1.0666666666666667,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,ETHUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_ETHUSDT_short_2020-12-28T00:15:00+00:00,2020-12-28 00:15:00+00:00,2020-12-28 00:15:00+00:00,2020-12-28 01:07:00+00:00,707.31,707.168538,718.6499665714286,718.793696564743,0.3711934860286085,11.48142857142858,-4.31518313328227,0.13124817741498726,0.1334057689816284,0.26465394639661566,0.0,unavailable,-4.579837079678885,-0.005373085590032174,852.3662992034083,847.7864621237294,-1.0135298063320475,0.36257686682979945,3.466666666666667,atr_stop
