prototype,symbol,side,side_scope,sizing_mode,event_id,signal_time,entry_time,exit_time,entry_raw_price,entry_price,exit_raw_price,exit_price,quantity,atr,gross_pnl,entry_fee,exit_fee,total_fee,funding_fee,funding_status,net_pnl,trade_return,equity_before,equity_after,mae_atr,mfe_atr,bars_held,exit_reason
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-03-03T10:30:00+00:00,2020-03-03 10:30:00+00:00,2020-03-03 10:30:00+00:00,2020-03-03 12:00:00+00:00,8857.39,8855.618521999999,8883.034236285714,8884.810843132971,0.11231940671759189,27.415714285714266,-3.2788641903648585,0.4973289092541789,0.4989683413493613,0.9962972506035401,0.0,unavailable,-4.2751614409683985,-0.004298122793001979,994.6578185083578,990.3826570673893,-1.0319194369294604,1.1122511918531208,6.0,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-04-18T13:00:00+00:00,2020-04-18 13:00:00+00:00,2020-04-18 13:00:00+00:00,2020-04-18 13:05:00+00:00,7127.34,7125.914532000001,7148.638817714286,7150.068545477829,0.13641986025283173,22.724285714285674,-3.2950871431902966,0.4860581323145315,0.4877056758861266,0.9737638082006581,0.0,unavailable,-4.268850951390955,-0.004391296706695726,972.1162646290629,967.847413677672,-1.3755218751354017,0.5371082748887651,0.3333333333333333,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-04-18T13:15:00+00:00,2020-04-18 13:15:00+00:00,2020-04-18 13:15:00+00:00,2020-04-18 13:47:00+00:00,7157.16,7155.728568,7183.257853714286,7184.694505285029,0.13525490863443718,27.529285714285702,-3.9177852009973404,0.48392370683883607,0.4858825994393347,0.9698063062781708,0.0,unavailable,-4.887591507275511,-0.005049960808081733,967.847413677672,962.9598221703965,-3.025169997377216,0.5131408302776487,2.1333333333333333,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-05-18T01:15:00+00:00,2020-05-18 01:15:00+00:00,2020-05-18 01:15:00+00:00,2020-05-18 01:20:00+00:00,9858.1,9856.12838,9917.461951428571,9919.445443818857,0.07807199897077344,61.333571428571304,-4.943289741298176,0.38474382236958543,0.38721546724023453,0.77195928960982,0.0,unavailable,-5.715249030907995,-0.0059677635775718715,957.6869050890556,951.9716560581476,-1.0467462964782803,0.21008401935863516,0.3333333333333333,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-06-01T12:30:00+00:00,2020-06-01 12:30:00+00:00,2020-06-01 12:30:00+00:00,2020-06-01 12:34:00+00:00,9574.0,9572.0852,9557.5,9559.4115,0.10053652407560722,26.59785714285733,1.27416974517696,0.4811720870817818,0.48053500220919326,0.961707089290975,0.0,unavailable,0.31246265588598504,0.00032468909177692777,962.3441741635635,962.6566368194494,-0.5782438823400966,0.7269071827875223,0.26666666666666666,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-08-10T14:30:00+00:00,2020-08-10 14:30:00+00:00,2020-08-10 14:30:00+00:00,2020-08-10 15:00:00+00:00,11967.62,11965.226476000002,11876.8211064883,11879.196470709598,0.07911787463398381,55.875,6.806511173327149,0.473331644147696,0.4699283885610325,0.9432600327087285,0.0,unavailable,5.86325114061842,0.006193597251643796,946.6632882953921,952.5265394360106,-0.3313616107592128,1.6181577568146435,2.0,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-09-10T01:45:00+00:00,2020-09-10 01:45:00+00:00,2020-09-10 01:45:00+00:00,2020-09-10 01:46:00+00:00,10345.01,10342.940998,10386.863855142858,10388.941227913885,0.0911172403101975,43.92285714285702,-4.191414003387799,0.47121012021447994,0.47330582721617387,0.9445159474306538,0.0,unavailable,-5.135929950818453,-0.005449723733098878,942.4202404289599,937.2843104781415,-1.0999346946204724,0.0,0.06666666666666667,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-09-12T15:15:00+00:00,2020-09-12 15:15:00+00:00,2020-09-12 15:15:00+00:00,2020-09-12 15:45:00+00:00,10369.05,10366.97619,10377.04,10379.115408000001,0.09015011680460867,23.509285714285788,-1.094351920616795,0.46729205721954853,0.4678392331798569,0.9351312903994053,0.0,unavailable,-2.0294832110162004,-0.002171536172786568,934.5841144390969,932.5546312280807,-0.5532906934546392,0.3229253949088575,2.0,trend_restart_exit
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-10-30T01:00:00+00:00,2020-10-30 01:00:00+00:00,2020-10-30 01:00:00+00:00,2020-10-30 01:11:00+00:00,13576.76,13574.044648000001,13640.01607657143,13642.744079786744,0.06621345716912991,65.97142857142846,-4.548826884155065,0.44939221195610257,0.4516666253981801,0.9010588373542827,0.0,unavailable,-5.4498857215093475,-0.00606361834552854,898.7844239122052,893.3345381906959,-1.3792530058934196,0.172106889048889,0.7333333333333333,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,short,short_only,fixed_risk_0_5pct,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_short_2020-10-30T01:15:00+00:00,2020-10-30 01:15:00+00:00,2020-10-30 01:15:00+00:00,2020-10-30 02:53:00+00:00,13622.39,13619.665522,13481.11,13483.806222000001,0.0638206808051895,69.98785714285701,8.670633019716371,0.43460816297650334,0.43027284646664515,0.8648810094431485,0.0,unavailable,7.805752010273222,0.008737770316238423,893.3345381906959,901.140290200969,-0.14483837654061957,2.1547606858409103,6.533333333333333,mean_exit
