symbol,prototype,leverage_mode,stress_case,trade_count,total_return,max_drawdown,profit_factor,liquidation_count,final_equity,stress_status
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_20x,liquidation_price_up_20pct,190,1013407699.4763727,-0.8482942559119853,1.6453040683654039,0,1013407700476.3727,stress_fragile
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,fee_2x,190,1516.4947657598207,-0.3723835198820291,1.6869668512257463,0,1517494.7657598206,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,slippage_2x,190,4712.079396786582,-0.34896662272597434,1.9447863964469092,0,4713079.396786582,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_1m,190,3560.4203149725154,-0.3526332852181232,1.91115076376224,0,3561420.314972515,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,entry_delay_3m,190,514.4006214497423,-0.39159227759656623,1.5765514474091167,0,515400.6214497423,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_1m,190,3559.1535729723114,-0.3526424397834125,1.91103897901698,0,3560153.572972311,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,exit_delay_3m,190,512.9360856120611,-0.3916783460560185,1.5758629369624093,0,513936.08561206114,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_10pct,190,23670.404643270027,-0.33409194332074843,2.1558604516887114,0,23671404.643270027,stress_pass
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_10x_20x_v1,liquidation_price_up_20pct,190,23670.404643270027,-0.33409194332074843,2.1558604516887114,0,23671404.643270027,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,fee_2x,160,32.58247336606622,-0.17700813332554155,2.6175088021897484,0,33582.47336606622,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,slippage_2x,160,39.551338490429586,-0.16988290169635678,2.8210751905711335,0,40551.33849042959,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_1m,160,38.288258058247884,-0.17105920117864704,2.7854721181572657,0,39288.258058247884,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,entry_delay_3m,160,27.62396795209539,-0.18274037480519967,2.4666314126104587,0,28623.96795209539,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_1m,160,38.285146134542664,-0.17106214366631756,2.7853839513471033,0,39285.146134542665,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,exit_delay_3m,160,27.60354925030231,-0.1827665105648013,2.4659830890551846,0,28603.549250302312,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_10pct,160,45.028852745589326,-0.16538574139895512,2.9708441535259755,0,46028.85274558933,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,baseline_fixed_2x,liquidation_price_up_20pct,160,45.028852745589326,-0.16538574139895512,2.9708441535259755,0,46028.85274558933,stress_pass
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,fee_2x,160,222712.52703771705,-0.657679441811997,1.9730551010711534,0,222713527.03771704,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,slippage_2x,160,556765.5411207308,-0.6404754834131242,2.227681799742124,0,556766541.1207308,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,entry_delay_1m,160,477890.5912312531,-0.643354374596308,2.181755588506089,0,477891591.2312531,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,entry_delay_3m,160,102900.97001225557,-0.6710678559858023,1.7970580127534876,0,102901970.01225556,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,exit_delay_1m,160,477707.80620909727,-0.643361555651941,2.1816425171666682,0,477708806.20909727,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,exit_delay_3m,160,102544.07891003076,-0.6711281001643741,1.796328292337621,0,102545078.91003075,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_10pct,160,1025142.6007003933,-0.6292520284891164,2.4264141918920488,0,1025143600.7003933,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_10x,liquidation_price_up_20pct,160,1025142.6007003933,-0.6292520284891164,2.4264141918920488,0,1025143600.7003933,stress_fragile
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,fee_2x,160,273202.04934056266,-0.9866621009398127,1.5428836844199874,1,273203049.34056264,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,slippage_2x,160,2016392.4681278106,-0.9832142476378687,1.8243130687333007,1,2016393468.1278107,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,entry_delay_1m,160,1451088.1636919412,-0.9838065323403978,1.7711724779147373,1,1451089163.6919413,liquidation_risk
SOLUSDT,P4_BREAKOUT_TOP20,fixed_20x,entry_delay_3m,160,50494.946662312046,-0.989048451726045,1.3717850334512502,1,50495946.662312046,liquidation_risk
