symbol,prototype,trade_id,entry_time,base_leverage,final_leverage,atr_pct,atr_pct_rank,equity_drawdown_before_entry,recent_3_loss_count,reason
ETHUSDT,P4_BREAKOUT_TOP20,70,2024-11-09 22:46:00+00:00,10.0,20.0,0.004739834293770836,0.4702660406885759,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,71,2024-11-16 11:46:00+00:00,10.0,20.0,0.004878994676891697,0.5086071987480438,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,72,2024-11-21 12:01:00+00:00,10.0,6.0,0.005425784032787864,0.6314553990610329,0.1337555304413931,1,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,73,2024-11-22 04:16:00+00:00,10.0,8.0,0.0066715578625974456,0.8004694835680751,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,74,2024-11-23 08:16:00+00:00,10.0,10.0,0.004172341859790991,0.3427230046948357,0.053701930049663726,2,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,75,2024-11-25 07:31:00+00:00,10.0,20.0,0.004150403597462724,0.3395931142410016,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,76,2024-11-27 10:31:00+00:00,10.0,20.0,0.004701963073179562,0.46087636932707354,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,77,2024-11-30 05:46:00+00:00,10.0,10.0,0.005812149324318305,0.6940532081377152,0.0,0,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,78,2024-12-06 14:46:00+00:00,10.0,8.0,0.006883194716549356,0.8215962441314554,0.0811214551929561,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,79,2024-12-12 02:46:00+00:00,10.0,20.0,0.004135807379125846,0.3348982785602504,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,80,2024-12-16 17:31:00+00:00,10.0,10.0,0.0066189745353488335,0.7934272300469484,0.0,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,81,2024-12-25 10:01:00+00:00,10.0,20.0,0.0034989444854188643,0.20500782472613457,0.002702243843870522,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,82,2025-01-02 04:31:00+00:00,10.0,6.0,0.0035334248655446393,0.2167449139280125,0.17148400415883125,2,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,83,2025-01-04 12:16:00+00:00,10.0,6.0,0.0032057227111748888,0.15258215962441316,0.1011839517646056,2,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,84,2025-01-15 13:31:00+00:00,10.0,10.0,0.005063811764582492,0.5563380281690141,0.06432997057130141,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,85,2025-01-17 10:01:00+00:00,10.0,20.0,0.004561877167110059,0.4303599374021909,0.0,0,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,86,2025-01-24 05:46:00+00:00,10.0,10.0,0.006427718701457932,0.7660406885758998,0.0,0,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,87,2025-01-30 13:16:00+00:00,10.0,10.0,0.0035256762730793054,0.2112676056338028,0.06186388971916856,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,88,2025-01-31 11:01:00+00:00,10.0,6.0,0.003925534624761952,0.29577464788732394,0.12547815156994635,2,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,89,2025-02-12 22:16:00+00:00,10.0,8.0,0.00719474929796001,0.8513302034428795,0.07063435951342933,2,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,90,2025-02-17 14:01:00+00:00,10.0,10.0,0.005385125110863518,0.6173708920187794,0.030282657220000453,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,91,2025-02-21 09:16:00+00:00,10.0,3.0,0.004349427451140882,0.37715179968701096,0.22396343901878846,1,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,92,2025-02-22 15:46:00+00:00,10.0,3.0,0.003973002223213073,0.3051643192488263,0.2596882707805679,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,93,2025-02-23 23:01:00+00:00,10.0,3.0,0.003956314955081905,0.30359937402190923,0.2566262670305882,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,94,2025-03-02 16:31:00+00:00,10.0,3.0,0.017001796012920293,0.9984350547730829,0.28602614455693676,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,95,2025-03-19 10:31:00+00:00,10.0,10.0,0.0040488488296755365,0.31768388106416273,0.09982343212037925,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,96,2025-04-01 06:31:00+00:00,10.0,20.0,0.0034136439814612075,0.18779342723004694,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,97,2025-04-02 15:31:00+00:00,10.0,8.0,0.007907025000037324,0.8967136150234741,0.004627556647287645,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,98,2025-04-12 08:01:00+00:00,10.0,6.0,0.004311977378271422,0.3677621283255086,0.12395821543239538,2,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,99,2025-04-19 04:16:00+00:00,10.0,20.0,0.0029468615746814863,0.1189358372456964,0.011236846190496141,2,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,100,2025-04-22 15:01:00+00:00,10.0,8.0,0.009606563785238135,0.9687010954616588,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,101,2025-04-26 08:16:00+00:00,10.0,20.0,0.004270097126536517,0.3599374021909233,0.0,0,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,102,2025-04-28 10:31:00+00:00,10.0,3.0,0.004934312553051322,0.5203442879499217,0.21334122957183,1,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,103,2025-05-01 10:16:00+00:00,10.0,3.0,0.003736100194215152,0.24882629107981222,0.23499894645187547,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,104,2025-05-03 21:16:00+00:00,10.0,3.0,0.002436996196040588,0.05712050078247261,0.22121921468273298,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,105,2025-05-08 03:31:00+00:00,10.0,3.0,0.006707330916686208,0.8028169014084507,0.24219087545178708,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,106,2025-05-12 07:01:00+00:00,10.0,10.0,0.006475182861518331,0.769170579029734,0.0,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,107,2025-05-13 18:46:00+00:00,10.0,6.0,0.0085288845138667,0.9327073552425665,0.1172409780093363,2,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,108,2025-05-27 06:01:00+00:00,10.0,10.0,0.004759376102852628,0.47417840375586856,0.07863072102608215,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,109,2025-05-29 00:46:00+00:00,10.0,10.0,0.0053870468336826936,0.6181533646322379,0.0,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,110,2025-06-09 16:16:00+00:00,10.0,10.0,0.005166613042030993,0.5727699530516432,0.08637945588705331,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,111,2025-06-10 11:16:00+00:00,10.0,20.0,0.004953519180682684,0.5305164319248826,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,112,2025-06-11 14:16:00+00:00,10.0,8.0,0.006969131462065069,0.8286384976525821,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,113,2025-06-16 05:16:00+00:00,10.0,6.0,0.0038808450688723167,0.2793427230046948,0.16420799706740408,1,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,114,2025-06-23 22:01:00+00:00,10.0,6.0,0.009769000679567116,0.971830985915493,0.126948261002105,1,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,115,2025-06-26 02:46:00+00:00,10.0,10.0,0.005651323810708448,0.6604068857589984,0.03636615266715992,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,116,2025-06-29 22:16:00+00:00,10.0,20.0,0.004117375763864885,0.3317683881064163,0.04840729433276103,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,117,2025-07-02 16:01:00+00:00,10.0,10.0,0.006049007615515142,0.7237871674491393,0.0,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,118,2025-07-06 21:31:00+00:00,10.0,20.0,0.004115147054857067,0.3302034428794992,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,119,2025-07-08 17:01:00+00:00,10.0,3.0,0.005840393379812278,0.6987480438184663,0.27115417110676576,1,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,120,2025-07-09 05:31:00+00:00,10.0,3.0,0.0035880880357122497,0.22769953051643194,0.256579081295372,1,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,121,2025-07-10 21:16:00+00:00,10.0,6.0,0.006921872556704117,0.8255086071987481,0.12003753470165157,1,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,122,2025-07-14 03:31:00+00:00,10.0,10.0,0.0053676127285481965,0.6165884194053208,0.0,0,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,123,2025-07-16 14:31:00+00:00,10.0,10.0,0.00617017028866125,0.7355242566510172,0.04410154328857241,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,124,2025-07-17 21:01:00+00:00,10.0,8.0,0.00735856320046047,0.8622848200312989,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,125,2025-07-26 02:16:00+00:00,10.0,20.0,0.003767478993167272,0.2566510172143975,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,126,2025-07-27 10:31:00+00:00,10.0,20.0,0.003226439790575894,0.1564945226917058,0.0062800878025440765,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,127,2025-08-04 13:31:00+00:00,10.0,20.0,0.004027144838517941,0.31533646322378717,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,128,2025-08-07 10:01:00+00:00,10.0,20.0,0.004389671370338589,0.39123630672926446,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,129,2025-08-08 13:46:00+00:00,10.0,20.0,0.0047435666148078265,0.47183098591549294,0.0,0,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,130,2025-08-09 05:01:00+00:00,10.0,10.0,0.005749673606816453,0.6807511737089202,0.0,0,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,131,2025-08-12 12:31:00+00:00,10.0,10.0,0.00587694511015278,0.7034428794992176,0.0,0,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,132,2025-08-22 14:01:00+00:00,10.0,8.0,0.01072031124387144,0.9827856025039123,0.0,0,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,133,2025-08-24 17:01:00+00:00,10.0,20.0,0.005022140414042437,0.5453834115805947,0.0,0,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,134,2025-09-03 14:31:00+00:00,10.0,3.0,0.005762430447234678,0.6838810641627543,0.32780153702038384,1,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,135,2025-09-05 12:16:00+00:00,10.0,3.0,0.003566025016612142,0.2245696400625978,0.33910546183065005,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,136,2025-09-08 13:01:00+00:00,10.0,3.0,0.003378216674021205,0.1838810641627543,0.3867409295817036,3,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,137,2025-09-10 12:31:00+00:00,10.0,3.0,0.0027031269529790487,0.0837245696400626,0.3935037986634877,3,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,138,2025-09-12 00:31:00+00:00,10.0,3.0,0.0034646969519287482,0.20109546165884193,0.4104325949624609,3,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,139,2025-09-28 22:01:00+00:00,10.0,3.0,0.00323520241380949,0.15805946791862285,0.32601468724643246,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,140,2025-09-29 20:31:00+00:00,10.0,3.0,0.003852184740024819,0.27230046948356806,0.30717117636809743,1,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,141,2025-10-01 08:31:00+00:00,10.0,3.0,0.004386752769317511,0.3904538341158059,0.3123857889892012,1,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,142,2025-10-07 12:46:00+00:00,10.0,6.0,0.0030779302871591285,0.13849765258215962,0.1783265551595633,1,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,143,2025-10-24 04:31:00+00:00,10.0,3.0,0.003781147772707076,0.2605633802816901,0.23011109477834368,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,144,2025-10-26 09:16:00+00:00,10.0,3.0,0.002240012393152779,0.041471048513302036,0.24365625369317268,2,drawdown_gt_20pct
ETHUSDT,P4_BREAKOUT_TOP20,145,2025-11-09 14:16:00+00:00,10.0,6.0,0.005762122506406718,0.6830985915492958,0.11602787355496147,2,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,146,2025-11-24 02:01:00+00:00,10.0,8.0,0.007827179241354959,0.8912363067292645,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,147,2025-11-24 17:16:00+00:00,10.0,8.0,0.009336043154573032,0.9616588419405321,0.03854595526780513,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,148,2025-11-26 17:31:00+00:00,10.0,8.0,0.00801923668624187,0.905320813771518,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,149,2025-11-28 08:46:00+00:00,10.0,20.0,0.004683317113750509,0.45461658841940533,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,150,2025-12-03 02:01:00+00:00,10.0,10.0,0.004353583245440238,0.3794992175273865,0.06871424129904402,1,default_10x
ETHUSDT,P4_BREAKOUT_TOP20,151,2025-12-09 15:31:00+00:00,10.0,8.0,0.007545252842336461,0.8779342723004695,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P4_BREAKOUT_TOP20,152,2025-12-21 08:31:00+00:00,10.0,20.0,0.001386628887990466,0.003129890453834116,0.0,1,all_raise_conditions_met
ETHUSDT,P4_BREAKOUT_TOP20,153,2025-12-22 00:01:00+00:00,10.0,6.0,0.0039043696849762007,0.2856025039123631,0.1122552249224088,1,drawdown_gt_10pct
ETHUSDT,P4_BREAKOUT_TOP20,154,2025-12-29 02:01:00+00:00,10.0,6.0,0.004683766863458407,0.45539906103286387,0.1818444871881315,2,drawdown_gt_10pct
