timestamp,open,high,low,close,volume,abs_close_change_pct
2021-05-19 13:35:00+00:00,20.922,22.947,20.12,22.947,3732.0,0.10131503167594547
2021-05-19 13:45:00+00:00,25.013,25.04,20.869,20.869,4188.0,0.16657348242811498
2021-05-19 13:57:00+00:00,20.15,23.827,20.072,23.355,12113.0,0.15905707196029795
2022-05-11 12:53:00+00:00,28.01,31.41,27.99,31.2,276356.0,0.1138878971795787
2023-11-09 16:12:00+00:00,13.28,13.289,11.77,11.773,809542.0,0.11341215452970854
2024-04-12 18:35:00+00:00,38.616,38.624,32.53,33.458,341990.0,0.13357157654858098
2025-10-10 21:18:00+00:00,20.053,20.353,14.583,14.595,1000134.0,0.27265025416126776
2025-10-10 21:19:00+00:00,14.699,15.197,11.186,11.404,960833.0,0.21863651935594386
2025-10-10 21:20:00+00:00,11.403,11.491,8.722,8.722,964209.0,0.23518063837250092
2025-10-10 21:21:00+00:00,8.725,12.0,8.433,11.731,738853.0,0.3449896812657647
2025-10-10 21:22:00+00:00,11.729,18.164,11.703,17.935,526716.0,0.5288551700622282
