timestamp,open,high,low,close,volume,abs_close_change_pct
2021-02-01 13:31:00+00:00,0.6281,0.6298,0.5251,0.5267,184011502.4,0.16170619130988384
2023-07-13 15:27:00+00:00,0.4937,0.5519,0.4932,0.5446,211868275.5,0.103322528363047
2024-01-03 12:09:00+00:00,0.5818,0.5822,0.51,0.5116,45578575.7,0.12081113593400916
2025-10-10 21:18:00+00:00,2.1967,2.1967,1.8598,1.9326,54484458.9,0.12122590032739167
2025-10-10 21:19:00+00:00,1.9324,1.9467,1.5151,1.5789,31022868.7,0.1830176963675878
2025-10-10 21:20:00+00:00,1.5712,1.5792,1.3046,1.3722,29556506.8,0.13091392741782248
2025-10-10 21:21:00+00:00,1.3722,1.7776,1.1792,1.7032,35370652.2,0.2412184812709517
