event_id,symbol,signal_time,execution_time,execution_open,close_15m,open_15m,high_15m,low_15m,volume_15m,donchian55_upper,donchian20_lower,ema50,ema200,atr14,strong_breakout,pullback_engulfing,bullish_hikkake,first_breakout_after_flat,bars_after_breakout,inside_bar,hikkake_setup,hikkake_confirm,trend_regime,volatility_regime,relative_strength_regime,ema_gap_atr,ema200_slope_4h,ret_4h,ret_12h,ret_24h,breakout_distance_atr,atr_pct,atr_percentile_200,range_atr,volatility_ratio_short_long,body_ratio,upper_shadow_ratio,lower_shadow_ratio,close_location,pullback_depth_atr,inside_bar_compression,fwd_ret_1,fwd_mfe_1,fwd_mae_1,plus_1atr_first_1,minus_1atr_first_1,ambiguous_touch_1,fwd_ret_4,fwd_mfe_4,fwd_mae_4,plus_1atr_first_4,minus_1atr_first_4,ambiguous_touch_4,fwd_ret_8,fwd_mfe_8,fwd_mae_8,plus_1atr_first_8,minus_1atr_first_8,ambiguous_touch_8,fwd_ret_16,fwd_mfe_16,fwd_mae_16,plus_1atr_first_16,minus_1atr_first_16,ambiguous_touch_16,fwd_ret_32,fwd_mfe_32,fwd_mae_32,plus_1atr_first_32,minus_1atr_first_32,ambiguous_touch_32
ETHUSDT_2020-01-07T20:45:00+00:00,ETHUSDT,2020-01-07 20:45:00+00:00,2020-01-07 20:46:00+00:00,144.0,144.74,144.07,144.8,143.8,19681.78,144.21,138.7,142.44695009330093,140.78177118682606,0.8785714285714293,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,1.8953255846055348,0.4073995616941488,0.024490373725934322,0.01117786782171315,0.018506790514390303,0.603252032520326,0.006069997433822228,0.795,1.1382113821138202,1.0068045976999007,0.6700000000000159,0.060000000000002274,0.2699999999999818,0.9399999999999977,0.4666666666666624,1.2499999999999822,0.003472222222222321,0.00708333333333333,0.0014583333333333393,True,False,False,-0.010486111111111085,0.00708333333333333,-0.013958333333333295,True,False,False,-0.012222222222222134,0.00708333333333333,-0.018611111111111134,True,False,False,0.024375000000000036,0.02736111111111117,-0.018611111111111134,True,False,False,0.00694444444444442,0.02736111111111117,-0.018611111111111134,True,False,False
ETHUSDT_2020-01-08T00:45:00+00:00,ETHUSDT,2020-01-08 00:45:00+00:00,2020-01-08 00:46:00+00:00,144.19,147.51,144.11,147.94,144.04,52422.885,145.02,141.32,142.9282442954671,141.16390959608222,1.0835714285714317,True,True,True,False,,False,False,True,unavailable,unavailable,unavailable,1.6282587865120752,0.3821384092561573,0.019137764266961232,0.04528061224489788,0.02651356993736953,2.2979564930784195,0.007345748956487233,0.985,3.5992089650626182,1.9170463945386476,0.8717948717948647,0.11025641025641185,0.01794871794872346,0.8897435897435881,0.904416611733699,5.064935064935005,0.014772175601636794,0.02517511616616952,0.011928705180664467,True,False,False,0.010056175879048501,0.02517511616616952,0.007490117206463864,True,False,False,0.0023579998612941466,0.02517511616616952,-0.00048547055967818054,True,False,False,0.005617587904847676,0.02517511616616952,-0.0031902351064567736,True,False,False,-0.0023579998612941466,0.02517511616616952,-0.011165822872598596,True,False,False
ETHUSDT_2020-01-10T18:15:00+00:00,ETHUSDT,2020-01-10 18:15:00+00:00,2020-01-10 18:16:00+00:00,143.92,144.07,143.43,145.15,143.43,30442.474000000002,143.72,138.6,139.56110557161597,138.91202728704664,1.3435714285714309,False,False,True,True,,False,False,True,unavailable,unavailable,unavailable,0.48309920169965814,0.48741520651873316,0.03461400359066413,0.05809341950646285,0.060585983510011765,0.26049973418394,0.009325823756308953,1.0,1.2801701222753825,1.3741965350305219,0.3720930232558063,0.6279069767441937,0.0,0.3720930232558063,0.21584263689526217,0.9772727272727316,-6.948304613663137e-05,0.002501389660922726,-0.004168982768204543,False,False,False,-0.007226236798221208,0.005419677598665906,-0.010978321289605186,False,True,False,-0.0003474152306836009,0.005419677598665906,-0.010978321289605186,False,True,False,-0.010214007782101131,0.005419677598665906,-0.01688438021122829,False,True,False,0.00034741523068371194,0.009519177320733707,-0.01688438021122829,False,True,False
ETHUSDT_2020-01-11T16:15:00+00:00,ETHUSDT,2020-01-11 16:15:00+00:00,2020-01-11 16:16:00+00:00,143.76,144.13,143.8,144.37,143.41,9760.617,144.01,142.05,143.014570937851,141.40661298363676,0.6114285714285695,False,False,False,True,,False,False,False,unavailable,unavailable,unavailable,2.6298377755840496,0.29117666168440337,0.01129666011787811,0.009525810744554164,0.01743611464068895,0.1962616822429987,0.004242201980355024,0.355,1.5700934579439432,0.5873150757847986,0.34374999999998057,0.2500000000000074,0.40625000000001205,0.7499999999999926,0.981308411214947,0.7272727272727214,0.003895381190873737,0.004312743461324375,0.001460767946577679,True,False,False,0.024276572064552138,0.02970228158041177,0.001460767946577679,True,False,False,0.0190595436839176,0.02970228158041177,0.001460767946577679,True,False,False,0.016972732331663964,0.02970228158041177,0.001460767946577679,True,False,False,-0.005982192543127374,0.02970228158041177,-0.014259877573733926,True,False,False
ETHUSDT_2020-01-11T16:45:00+00:00,ETHUSDT,2020-01-11 16:45:00+00:00,2020-01-11 16:46:00+00:00,144.68,146.29,144.37,146.8,144.37,37742.386,144.38,142.05,143.19220485266445,141.48390437773818,0.7535714285714273,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,2.2669390188594973,0.33847347786849014,0.025373238943015464,0.021649556533277492,0.03700290635854531,2.534597156398104,0.005151216272960745,0.565,3.2246445497630476,1.0487867157545478,0.7901234567901161,0.20987654320988391,0.0,0.7901234567901161,0.013270142180082739,5.926829268292749,0.012579485761680997,0.013547138512579382,0.0073956317390102555,True,False,False,0.012855957976223298,0.02315454796792915,0.0073956317390102555,True,False,False,0.013201548244401451,0.02315454796792915,0.0073956317390102555,True,False,False,0.0082250483826376,0.02315454796792915,0.0031103124136022675,True,False,False,-0.00960740945534988,0.02315454796792915,-0.020528061929776076,True,False,False
ETHUSDT_2020-01-11T17:15:00+00:00,ETHUSDT,2020-01-11 17:15:00+00:00,2020-01-11 17:16:00+00:00,146.66,147.25,146.5,148.03,146.41,22794.281,146.8,142.26,143.4759645717983,141.59069323192026,0.8521428571428556,False,False,True,False,,False,False,True,unavailable,unavailable,unavailable,2.212388831374072,0.4127033538048579,0.03166818468436916,0.03398637736114041,0.04144564679255969,0.5280804694048493,0.005787048265825845,0.695,1.9010896898575107,1.0498808636414387,0.4629629629629617,0.48148148148148084,0.0555555555555575,0.5185185185185192,0.4576697401508983,1.8202247191011567,-0.00040910950497752285,0.0069548615846175554,-0.0013636983499248911,True,False,False,-0.001090958679940024,0.0069548615846175554,-0.006204827492158671,True,False,False,0.0006136642574663398,0.0069548615846175554,-0.006204827492158671,True,False,False,-0.0036138006273012113,0.0069548615846175554,-0.010432292376926222,True,False,False,-0.0207282149188599,0.007841265512068762,-0.03375153416064358,True,False,False
ETHUSDT_2020-01-12T23:45:00+00:00,ETHUSDT,2020-01-12 23:45:00+00:00,2020-01-12 23:46:00+00:00,145.32,146.57,145.32,146.6,145.12,11532.581,145.68,144.26,144.6728833883068,143.6400928245425,0.43428571428571316,True,False,False,True,,False,False,False,unavailable,unavailable,unavailable,2.378136166562493,0.23557542712958934,0.014606119340993873,0.021963463952028972,0.02928370786516843,2.0493421052631318,0.0029629918420257433,0.06,3.4078947368420907,0.9857110535843197,0.8445945945946004,0.020270270270271177,0.1351351351351284,0.9797297297297288,1.289473684210535,3.441860465116201,0.006330856041838917,0.011560693641618602,0.0028213597577759764,True,False,False,-0.0019955959262316636,0.011560693641618602,-0.00433526011560692,True,False,False,0.0004816955684008306,0.011560693641618602,-0.00433526011560692,True,False,False,-0.012936966694192087,0.011560693641618602,-0.019199009083402108,True,False,False,-0.016721717588769613,0.011560693641618602,-0.02064409578860449,True,False,False
ETHUSDT_2020-01-14T00:15:00+00:00,ETHUSDT,2020-01-14 00:15:00+00:00,2020-01-14 00:16:00+00:00,143.88,144.67,143.92,144.93,143.88,10733.114,144.65,143.22,143.71201178976395,143.61094013525613,0.3992857142857125,True,False,True,True,,False,False,True,unavailable,unavailable,unavailable,0.25313115619132043,0.08898713654562584,0.0048621240536221855,0.010971348707197626,-0.0033755855607605634,0.05008944543823731,0.002759975905755945,0.165,2.629695885509879,0.7822628747420779,0.7142857142857065,0.24761904761906334,0.038095238095230105,0.7523809523809366,1.928443649373916,1.9444444444444942,0.010286349735891154,0.013483458437586915,0.005560189046427633,True,False,False,0.015360022240756166,0.02404781762579944,0.005560189046427633,True,False,False,0.019599666388657067,0.03259660828468158,0.005560189046427633,True,False,False,0.03787878787878807,0.04795663052543797,0.005560189046427633,True,False,False,0.03912983041423401,0.04795663052543797,0.005560189046427633,True,False,False
ETHUSDT_2020-01-14T00:30:00+00:00,ETHUSDT,2020-01-14 00:30:00+00:00,2020-01-14 00:31:00+00:00,144.98,145.36,144.71,145.82,144.68,20592.449,144.93,143.3,143.77663877840067,143.62834371599985,0.44571428571428434,False,False,False,False,,False,False,False,unavailable,unavailable,unavailable,0.3327132810274811,0.0994449759829763,0.007904590209402373,0.014871186204007625,-0.00013757050488361067,0.964743589743608,0.0030662787955027812,0.23,2.557692307692285,0.8882655778484951,0.570175438596503,0.40350877192981144,0.026315789473685524,0.5964912280701885,0.5608974358974377,1.085714285714261,0.0023451510553180732,0.006276727824527484,0.0009656504345427752,True,False,False,0.01738170782176862,0.01820940819423389,0.0009656504345427752,True,False,False,0.014829631673334287,0.024762036142916388,0.0009656504345427752,True,False,False,0.03200441440198665,0.0400055180024832,0.0009656504345427752,True,False,False,0.030211063594978826,0.0400055180024832,0.0009656504345427752,True,False,False
ETHUSDT_2020-01-14T01:00:00+00:00,ETHUSDT,2020-01-14 01:00:00+00:00,2020-01-14 01:01:00+00:00,145.8,146.31,145.38,147.34,145.38,34516.617,145.89,143.38,143.9341367577624,143.67169177736469,0.5899999999999993,False,False,False,False,,False,False,False,unavailable,unavailable,unavailable,0.4448220006740733,0.12634094438016064,0.013859053426650947,0.019084767012607085,0.009382545705415746,0.7118644067796889,0.004032533661403864,0.565,3.322033898305102,1.0615018010791413,0.4744897959183689,0.5255102040816311,0.0,0.4744897959183689,0.8644067796610025,2.545454545454616,0.001989026063100141,0.00562414266117961,-0.001989026063100252,True,False,False,0.009465020576131744,0.01899862825788734,-0.001989026063100252,True,False,False,0.008916323731138487,0.01899862825788734,-0.001989026063100252,True,False,False,0.023593964334704953,0.03415637860082299,-0.001989026063100252,True,False,False,0.02914951989026071,0.03415637860082299,-0.001989026063100252,True,False,False
ETHUSDT_2020-01-14T01:30:00+00:00,ETHUSDT,2020-01-14 01:30:00+00:00,2020-01-14 01:31:00+00:00,146.2,147.5,146.09,147.62,146.03,28353.243,147.34,143.45,144.15520275101403,143.73360773434862,0.7507142857142871,True,True,True,False,,False,False,True,unavailable,unavailable,unavailable,0.5615918395162401,0.175005265671615,0.0233816693263027,0.03175713486289866,0.015141087405368125,0.21313035204566586,0.0050895883777239805,0.91,2.117982873453854,1.285287127136172,0.8867924528301846,0.07547169811321025,0.037735849056605125,0.9245283018867898,1.7450047573739293,1.4324324324324178,0.008755129958960328,0.01621067031463741,0.006361149110807096,True,False,False,0.006361149110807096,0.01621067031463741,0.002188782489740193,True,False,False,0.011149110807113782,0.01621067031463741,0.002188782489740193,True,False,False,0.017578659370725225,0.031326949384405056,0.002188782489740193,True,False,False,0.032763337893296995,0.038440492476060184,0.002188782489740193,True,False,False
ETHUSDT_2020-01-14T03:45:00+00:00,ETHUSDT,2020-01-14 03:45:00+00:00,2020-01-14 03:46:00+00:00,147.86,148.95,147.83,149.41,147.8,17811.089,148.57,143.45,145.15680957365822,144.05232342605788,0.9771428571428596,True,False,False,False,,False,False,False,unavailable,unavailable,unavailable,1.1303220808775385,0.45524021087439337,0.0374007521938986,0.04299418808206701,0.03841327384272164,0.38888888888888323,0.006560207164436789,1.0,1.647660818713431,1.507857335695658,0.695652173913035,0.2857142857142933,0.018633540372671686,0.7142857142857068,0.7880116959064121,2.064102564102542,0.012241309346679108,0.01974841065873112,0.0073718382253480375,True,False,False,0.008724469092384668,0.01974841065873112,0.0073718382253480375,True,False,False,0.004260787231164631,0.01974841065873112,0.0018936832138507498,True,False,False,0.008318679832273634,0.01974841065873112,0.0015555254970918142,True,False,False,0.025158934126876753,0.02678209116732022,0.0015555254970918142,True,False,False
ETHUSDT_2020-01-14T04:00:00+00:00,ETHUSDT,2020-01-14 04:00:00+00:00,2020-01-14 04:01:00+00:00,149.34,149.67,148.95,150.78,148.95,39472.172,149.41,143.45,145.33379743351477,144.10822070540058,1.0257142857142887,False,False,False,False,,False,False,False,unavailable,unavailable,unavailable,1.194851963342523,0.5079243878805926,0.039952751528627095,0.04437931756332425,0.04591194968553447,0.2534818941504082,0.006853172216972598,1.0,1.7841225626741017,1.514395785832135,0.3934426229508164,0.6065573770491837,0.0,0.3934426229508164,0.4484679665738226,1.1366459627329375,-6.696129637062675e-05,0.006160439266104101,-0.002276684076603752,False,False,False,-0.0006696129637069337,0.006160439266104101,-0.006093477969733474,False,False,False,-0.004285522967724775,0.006160439266104101,-0.008370162046337226,False,True,False,0.000870496852819036,0.006160439266104101,-0.008370162046337226,False,True,False,0.015066291683407007,0.02403910539708054,-0.008370162046337226,False,True,False
ETHUSDT_2020-01-14T09:15:00+00:00,ETHUSDT,2020-01-14 09:15:00+00:00,2020-01-14 09:16:00+00:00,150.21,151.46,150.08,151.65,150.05,21218.916,150.78,148.09,147.61285230625833,145.0867389062867,0.577142857142854,True,False,True,False,,False,False,True,unavailable,unavailable,unavailable,4.376929158366694,0.7313505426847655,0.01952073236402807,0.04961884961884966,0.05716479374607375,1.1782178217821966,0.003810529890022804,0.47,2.772277227722778,1.087067742270496,0.8625000000000003,0.118749999999999,0.018750000000000776,0.881250000000001,1.2648514851485042,2.191780821917831,0.005192730177751237,0.010718327674588801,0.0027295120165102826,True,False,False,-0.0019306304507025196,0.010718327674588801,-0.005392450569203122,True,False,False,0.0011317488848943125,0.010718327674588801,-0.005392450569203122,True,False,False,0.013780707010185633,0.02123693495772594,-0.005392450569203122,True,False,False,0.07090073896544835,0.08188536049530648,-0.005392450569203122,True,False,False
ETHUSDT_2020-01-14T13:45:00+00:00,ETHUSDT,2020-01-14 13:45:00+00:00,2020-01-14 13:46:00+00:00,152.76,154.1,152.63,154.23,152.56,20552.466,153.4,149.22,149.59733891724113,146.1150273772489,1.105714285714285,True,False,True,False,,False,False,True,unavailable,unavailable,unavailable,3.149377361750076,0.9227383886629639,0.02836169502836161,0.04488744236506648,0.07845195605010846,0.633074935400507,0.007175303606192635,0.99,1.5103359173126512,1.236844295924039,0.8802395209580898,0.07784431137724337,0.04191616766466689,0.9221556886227567,0.7596899224806237,2.609375000000036,0.013223356899711991,0.014139827179890041,0.002356637863315081,True,False,False,0.020947892118355682,0.03161822466614295,0.002356637863315081,True,False,False,0.021733438072794042,0.032992930086410244,0.002356637863315081,True,False,False,0.07443047918303214,0.08843938203718271,0.002356637863315081,True,False,False,0.07501963864886108,0.11940298507462699,0.002356637863315081,True,False,False
