time,equity,symbol,prototype,leverage_mode
2024-01-02 00:16:00+00:00,1000.0,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-01-02 14:15:00+00:00,1030.4771870362267,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-01-03 12:00:00+00:00,506.0724582100046,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-01-11 15:30:00+00:00,499.09671971726146,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-01-15 21:45:00+00:00,508.95912980428125,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-01-21 23:15:00+00:00,507.4179286352788,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-01-27 07:15:00+00:00,503.9319551851395,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-01-28 15:44:00+00:00,499.7792556827427,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-02-10 07:00:00+00:00,521.218344264294,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-02-15 20:15:00+00:00,561.0629309978261,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-02-20 15:15:00+00:00,551.4083582442856,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-02-22 13:30:00+00:00,588.7844238071478,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-02-27 02:15:00+00:00,600.6284423511719,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-02-29 12:00:00+00:00,615.3486344590892,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-02 07:15:00+00:00,610.10244648059,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-04 14:26:00+00:00,605.5169680140453,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-08 02:45:00+00:00,631.6240226020839,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-08 15:32:00+00:00,622.6908347851136,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-09 14:45:00+00:00,614.5220826261965,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-10 22:15:00+00:00,643.4217012839059,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-14 13:00:00+00:00,705.9447311351394,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-15 20:40:00+00:00,676.8640126968056,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-16 11:15:00+00:00,661.51606259378,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-21 04:30:00+00:00,655.9853633529278,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-22 10:45:00+00:00,645.8789077999053,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-25 13:15:00+00:00,638.489954483455,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-03-29 15:30:00+00:00,659.6771858419128,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-04-07 00:27:00+00:00,654.5838212677588,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-04-11 08:00:00+00:00,659.0068110970197,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-04-15 13:45:00+00:00,646.8086993693408,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-04-21 00:30:00+00:00,653.3148135583733,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-04-21 13:45:00+00:00,649.6552315030001,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-04-22 11:15:00+00:00,667.4061786281161,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-05-04 17:15:00+00:00,671.553729233851,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-05-06 10:30:00+00:00,659.7040850813933,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-05-09 10:15:00+00:00,659.6402526836225,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-05-13 01:30:00+00:00,654.8373263798603,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-05-18 01:00:00+00:00,650.7697409374724,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
2024-05-21 19:15:00+00:00,672.6427685961932,BNBUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,adaptive_3x_8x_v1
