time,equity,symbol,prototype,leverage_mode
2024-01-01 18:01:00+00:00,1000.0,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-01-03 07:45:00+00:00,1244.133847928957,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-01-09 08:45:00+00:00,1553.596659724068,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-01-09 21:15:00+00:00,1411.2092730245506,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-01-11 16:00:00+00:00,1220.7275340572291,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-01-26 23:45:00+00:00,1437.1496133420967,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-01-28 15:30:00+00:00,1377.220194752752,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-01-30 06:30:00+00:00,1561.956791089147,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-08 06:45:00+00:00,1763.9971005850139,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-09 22:30:00+00:00,1968.1549954944137,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-13 03:30:00+00:00,2412.815315855005,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-15 07:30:00+00:00,2864.982923295347,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-19 16:45:00+00:00,2823.3346776949193,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-20 14:40:00+00:00,2658.5413607089267,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-26 01:00:00+00:00,2605.3399141061414,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-02-29 16:30:00+00:00,4819.798677517471,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-03-05 04:45:00+00:00,6948.286546368527,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-03-08 15:32:00+00:00,6300.43837520359,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-03-10 14:30:00+00:00,6514.963308513455,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-03-12 03:15:00+00:00,7541.190386351462,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-03-21 03:15:00+00:00,7234.778938883246,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-03-26 14:15:00+00:00,8585.884608623146,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-03-27 14:00:00+00:00,7905.122335974498,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-04-01 03:00:00+00:00,7929.8099210445625,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-04-05 05:15:00+00:00,7054.150231120678,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-04-07 19:45:00+00:00,7202.145934221871,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-04-08 14:30:00+00:00,7811.858561062488,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-04-21 16:00:00+00:00,8106.184441507869,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-05-05 00:30:00+00:00,10550.413182498512,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-05-06 10:45:00+00:00,10084.204690643,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-05-14 01:45:00+00:00,10783.748286506192,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-05-16 13:00:00+00:00,12611.250240050862,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-05-17 13:30:00+00:00,12441.930183111986,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-05-18 14:30:00+00:00,12107.705357028286,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
2024-05-19 12:15:00+00:00,11902.89475210024,BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_5x
