time,equity,symbol,prototype,leverage_mode
2024-01-01 16:01:00+00:00,1000.0,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-01-02 14:15:00+00:00,1175.117600866256,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-01-09 21:45:00+00:00,1143.174285269324,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-01-14 19:30:00+00:00,1036.9631719048073,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-01-26 21:00:00+00:00,1157.325150724453,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-01-28 17:15:00+00:00,1243.0829454958225,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-01-30 22:45:00+00:00,1446.1123287645917,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-02-08 06:30:00+00:00,1544.063466390127,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-02-10 08:45:00+00:00,1791.9097942530614,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-02-13 11:00:00+00:00,1798.617284601922,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-02-14 18:00:00+00:00,1893.2981275633695,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-02-19 18:45:00+00:00,1891.2271576861965,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-02-28 17:31:00+00:00,1721.6945819902407,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-02-29 22:15:00+00:00,1894.9015655727605,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-05 17:00:00+00:00,1786.1964422532906,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-07 23:30:00+00:00,2293.5477608364745,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-14 13:45:00+00:00,3037.8757111580117,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-15 08:45:00+00:00,2626.7619353220484,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-16 17:30:00+00:00,2606.585781988035,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-18 01:07:00+00:00,2388.998148357981,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-25 21:15:00+00:00,2812.3175595834123,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-03-30 19:00:00+00:00,2754.5979968056245,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-04-20 22:45:00+00:00,2970.5791986303952,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-05-05 00:30:00+00:00,2850.25409679566,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-05-07 13:45:00+00:00,3039.195460657504,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-05-16 12:30:00+00:00,3195.423053786858,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-05-17 12:00:00+00:00,3429.540501419454,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-05-21 02:45:00+00:00,3398.844458245608,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-06-17 01:30:00+00:00,3331.3041251416616,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-06-25 08:15:00+00:00,3269.4045840817284,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-06-28 00:45:00+00:00,3812.665072548253,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-01 11:00:00+00:00,3911.673440440226,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-07 00:30:00+00:00,4217.52971916723,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-10 09:15:00+00:00,4182.2324564331575,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-14 12:15:00+00:00,4482.884330398477,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-17 15:45:00+00:00,4468.907928107193,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-18 14:45:00+00:00,4321.096210709803,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-19 21:45:00+00:00,4760.389512761217,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-21 06:45:00+00:00,4625.470709909169,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-22 03:45:00+00:00,4756.7222699256645,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-07-27 15:00:00+00:00,5017.195620760722,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-08-14 15:15:00+00:00,4683.979508205601,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-08-20 11:30:00+00:00,4829.224446622224,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-08-23 14:48:00+00:00,4644.502670588988,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-08-24 21:30:00+00:00,4889.820432196334,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-09-03 06:45:00+00:00,4681.536407607953,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-09-09 02:15:00+00:00,4566.779315838031,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-09-11 01:15:00+00:00,4622.193961850976,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-09-20 13:00:00+00:00,5029.466160659713,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-09-25 04:45:00+00:00,5154.548162174805,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-09-27 10:45:00+00:00,4998.723604016994,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-10-07 07:15:00+00:00,5075.729594325296,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-10-12 02:45:00+00:00,5176.155008787868,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-10-15 03:30:00+00:00,5794.6390090867,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
2024-10-16 13:46:00+00:00,5510.629159873296,SOLUSDT,P4_BREAKOUT_TOP20,fixed_3x
