event_id,candidate,symbol,signal_time,execution_time,execution_open,direction,side,range_upper,range_lower,range_mid,ema20,atr14,deviation_ema20_atr,trend_strength_atr,trend_strength_bucket,trend_regime,volatility_regime,atr_pct,atr_percentile_200,p4_held,p4_state_bucket,bars_since_p4_exit,mean_target,mean_reversion_bars,subsequent_trend_breakout,data_layer,oos_status,fwd_ret_1,fwd_mfe_1,fwd_mae_1,plus_1atr_first_1,minus_1atr_first_1,ambiguous_touch_1,fwd_ret_4,fwd_mfe_4,fwd_mae_4,plus_1atr_first_4,minus_1atr_first_4,ambiguous_touch_4,fwd_ret_8,fwd_mfe_8,fwd_mae_8,plus_1atr_first_8,minus_1atr_first_8,ambiguous_touch_8,fwd_ret_16,fwd_mfe_16,fwd_mae_16,plus_1atr_first_16,minus_1atr_first_16,ambiguous_touch_16,fwd_ret_32,fwd_mfe_32,fwd_mae_32,plus_1atr_first_32,minus_1atr_first_32,ambiguous_touch_32
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-05T20:45:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-05 20:45:00+00:00,2024-12-05 20:45:00+00:00,713.44,1,long,737.2,704.5,720.85,723.1380000565077,6.036428571428563,-1.6065791124258397,0.6682667021077777,0.5_1.0,weak_or_range,mid_vol,0.00846101784512862,0.345,False,deep_idle,122.0,720.85,11.0,False,expanded_discovery,not_oos,0.0007709127607085087,0.0013175599910293379,-0.004345144651267119,False,False,False,0.0018221574344021718,0.004134895716528364,-0.004345144651267119,False,False,False,-0.006097219107423224,0.007498878672347997,-0.026575465350975658,False,True,False,0.018922404126485715,0.021052926665171556,-0.026575465350975658,False,True,False,0.028888203633101517,0.03047207894146653,-0.026575465350975658,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-06T09:45:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-06 09:45:00+00:00,2024-12-06 09:45:00+00:00,719.36,1,long,735.18,715.16,725.17,724.9367863564622,3.252142857142855,-1.711728728101715,0.6171411637460497,0.5_1.0,weak_or_range,low_vol,0.004520820797562944,0.09,False,deep_idle,174.0,725.17,22.0,True,expanded_discovery,not_oos,-0.002279804270462593,0.0013762233096086263,-0.004045262455515952,False,False,False,-0.001973976868327343,0.0013762233096086263,-0.009981094306049876,False,True,False,-0.0038645462633452032,0.005504893238434283,-0.009981094306049876,False,True,False,-0.001779359430604921,0.005504893238434283,-0.019128113879003594,False,True,False,0.03462800266903909,0.036462967081850595,-0.019128113879003594,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-06T13:15:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-06 13:15:00+00:00,2024-12-06 13:15:00+00:00,712.44,1,long,733.74,707.25,720.495,718.4528987603398,4.910714285714286,-1.2244448384691946,0.1893207201670653,0_0.5,weak_or_range,mid_vol,0.006892811023685202,0.365,False,deep_idle,188.0,720.495,5.0,True,expanded_discovery,not_oos,-0.0033546684633093404,0.0002666891246980718,-0.009600808489136026,False,True,False,0.005951378361686466,0.01073774633653346,-0.009600808489136026,False,True,False,0.016436471843242817,0.018317331985851393,-0.009600808489136026,False,True,False,0.045000280725394415,0.04653023412497892,-0.009600808489136026,False,True,False,0.041898265117062294,0.04817247768233113,-0.009600808489136026,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-06T13:30:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-06 13:30:00+00:00,2024-12-06 13:30:00+00:00,710.06,1,long,733.16,707.14,720.15,717.6526226879265,5.134285714285714,-1.4807556709929295,0.24648752481363237,0_0.5,weak_or_range,mid_vol,0.007230879113140926,0.42,False,deep_idle,189.0,720.15,4.0,True,expanded_discovery,not_oos,0.011294820156043217,0.013745317297130022,-0.0042813283384501855,True,False,False,0.015209982255020904,0.016266231022730615,-0.0042813283384501855,True,False,False,0.02016730980480519,0.021730557981015863,-0.0042813283384501855,True,False,False,0.04058811931386086,0.05003802495563758,-0.0042813283384501855,True,False,False,0.04347519927893417,0.05168577303326494,-0.0042813283384501855,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-08T19:30:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-08 19:30:00+00:00,2024-12-08 19:30:00+00:00,736.84,1,long,744.29,735.36,739.825,738.7338722354741,2.5514285714285814,-0.7422791516415729,0.21324577277516768,0_0.5,weak_or_range,low_vol,0.0034626629545472304,0.065,False,deep_idle,83.0,739.825,2.0,False,expanded_discovery,not_oos,0.0034742956408446712,0.003949296997991292,-1.3571467347039956e-05,True,False,False,0.0059035882959666,0.00656859019597178,-1.3571467347039956e-05,True,False,False,0.004790727973508435,0.00656859019597178,-1.3571467347039956e-05,True,False,False,0.00636501818576618,0.010056457304163713,-1.3571467347039956e-05,True,False,False,-0.01863362466749907,0.010287172249063392,-0.02421149774713649,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_short_2024-12-09T00:00:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,742.51,-1,short,744.25,735.23,739.74,741.141337096331,1.9064285714285754,0.7179198445622417,0.14888701106328028,0_0.5,weak_or_range,low_vol,0.002567545987836629,0.045,False,deep_idle,101.0,739.74,2.0,True,expanded_discovery,not_oos,0.0015488006895529871,0.002078356748586252,-0.0007132859603788955,False,False,False,0.01489542228387486,0.01685839496028474,-0.0007132859603788955,True,False,False,0.018747222259632768,0.01911938290922066,-0.0007132859603788955,True,False,False,0.0276090557702926,0.036807931299308816,-0.0007132859603788955,True,False,False,0.028942371146516543,0.043070871672402866,-0.0007132859603788955,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-09T01:30:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-09 01:30:00+00:00,2024-12-09 01:30:00+00:00,733.95,1,long,744.42,730.2,737.31,737.959234147186,3.3421428571428544,-1.199599873062679,0.39887072936403883,0_0.5,weak_or_range,mid_vol,0.004553638336593575,0.625,False,deep_idle,107.0,737.31,,False,expanded_discovery,not_oos,-0.004101096804959403,0.0007084951290958763,-0.0052319640302472825,False,True,False,-0.012248790789563313,0.0007084951290958763,-0.012766537230056496,False,True,False,-0.014769398460385608,0.0007084951290958763,-0.020369234961509664,False,True,False,-0.010927174875672852,0.0007084951290958763,-0.024252333265208925,False,True,False,-0.03357176919408689,0.0007084951290958763,-0.03498875945227886,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-09T02:15:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-09 02:15:00+00:00,2024-12-09 02:15:00+00:00,730.61,1,long,744.42,728.58,736.5,735.9037994833764,3.787142857142864,-1.4004751559273594,0.5550692339974413,0.5_1.0,weak_or_range,high_vol,0.00518360642915804,0.825,False,deep_idle,110.0,736.5,,False,expanded_discovery,not_oos,-0.0077332639848892715,0.00045167736548923365,-0.008253377314846433,False,True,False,-0.006569852588932612,0.00045167736548923365,-0.015890830949480628,False,True,False,-0.00959472221842017,0.00045167736548923365,-0.019791680924159283,False,True,False,-0.010402266599143228,0.00045167736548923365,-0.019791680924159283,False,True,False,-0.01626038515760797,0.00045167736548923365,-0.03086461997508938,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-09T04:00:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-09 04:00:00+00:00,2024-12-09 04:00:00+00:00,722.0,1,long,744.42,719.0,731.71,729.3171760218382,5.019285714285737,-1.455819899042763,0.9447328497882602,0.5_1.0,weak_or_range,high_vol,0.006951822986226974,0.96,False,deep_idle,117.0,731.71,,False,expanded_discovery,not_oos,0.002216066481994572,0.0038227146814404644,-0.0008448753462604319,False,False,False,0.0037673130193907056,0.0038227146814404644,-0.005193905817174493,False,False,False,0.005775623268698071,0.008060941828254897,-0.005193905817174493,True,False,False,-0.0013573407202216448,0.008060941828254897,-0.014058171745152337,True,False,False,-0.007963988919667542,0.008060941828254897,-0.01930747922437681,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-09T08:45:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-09 08:45:00+00:00,2024-12-09 08:45:00+00:00,715.21,1,long,738.49,711.85,725.1700000000001,721.2375935971478,4.450714285714274,-1.3542980317777051,2.044316203431085,1.5_2.5,weak_or_range,high_vol,0.0062229475059273134,0.905,False,deep_idle,136.0,725.1700000000001,15.0,False,expanded_discovery,not_oos,-0.008864529299086987,0.000405475314942505,-0.009703443743795614,False,True,False,-0.003956879797542001,0.0018036660561233653,-0.00999706379944365,False,True,False,0.007312537576376288,0.009297968428852998,-0.00999706379944365,False,True,False,0.01244389759650999,0.016890144153465236,-0.00999706379944365,False,True,False,0.010164846688385243,0.023433676822192107,-0.00999706379944365,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-09T09:45:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-09 09:45:00+00:00,2024-12-09 09:45:00+00:00,712.38,1,long,734.47,708.27,721.37,718.121404945336,5.807857142857123,-0.9885582245075032,1.7939283145485554,1.5_2.5,weak_or_range,high_vol,0.008152751541111659,1.0,False,deep_idle,140.0,721.37,4.0,False,expanded_discovery,not_oos,0.002807490384345357,0.005867654903281894,-7.018725960861172e-05,False,False,False,0.011314186248912117,0.0133075044217974,-7.018725960861172e-05,True,False,False,0.006148403941716563,0.014767399421657057,-7.018725960861172e-05,True,False,False,0.023119683315084627,0.025183188747578633,-7.018725960861172e-05,True,False,False,0.011552822931581552,0.027499368314663597,-0.0011370336056598651,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_short_2024-12-11T16:15:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-11 16:15:00+00:00,2024-12-11 16:15:00+00:00,696.8,-1,short,699.39,677.6,688.495,692.04553983492,4.442142857142853,1.0680566379019143,0.9249169850209371,0.5_1.0,weak_or_range,mid_vol,0.006375152997521281,0.44,False,deep_idle,358.0,688.495,,False,expanded_discovery,not_oos,-0.0047072330654420735,2.870346450811745e-05,-0.005381332343663114,False,False,False,-0.001176808266360574,0.0034273206416866042,-0.005622627508062972,False,False,False,-0.008323765786452553,0.0034273206416866042,-0.015067989709665719,False,True,False,-0.014480482204362932,0.0034273206416866042,-0.016305498694148435,False,True,False,-0.026535591274397197,0.0034273206416866042,-0.026230836955154713,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_short_2024-12-11T16:45:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-11 16:45:00+00:00,2024-12-11 16:45:00+00:00,696.25,-1,short,700.57,683.62,692.095,693.1411335156602,4.777142857142857,0.6570593717218512,0.7152968581588305,0.5_1.0,weak_or_range,mid_vol,0.006860950849001633,0.53,False,deep_idle,360.0,692.095,,False,expanded_discovery,not_oos,-0.002140035906642801,0.0017985611510791255,-0.0031498317703486656,False,False,False,-0.00517055655296228,0.002260033396672023,-0.005300302874450047,False,False,False,-0.012998204667863389,0.002260033396672023,-0.015845418822265644,False,True,False,-0.01670377019748659,0.002260033396672023,-0.017192947785949153,False,True,False,-0.031138240574506204,0.002260033396672023,-0.03213923293993359,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_short_2024-12-13T09:15:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-13 09:15:00+00:00,2024-12-13 09:15:00+00:00,711.61,-1,short,715.48,697.0,706.24,706.7565774249977,4.4249999999999785,1.0990785480231344,0.1570928553912574,0_0.5,weak_or_range,high_vol,0.006218206346083554,0.915,False,after_p4_exit_17_64_bars,54.0,706.24,,True,expanded_discovery,not_oos,0.002754317674006912,0.006107819988972141,-0.0007582672189847539,False,False,False,0.001278790348645975,0.006449331730429275,-0.0007582672189847539,True,False,False,-0.005691319683534424,0.006449331730429275,-0.007365146675222145,True,False,False,-0.007040373238150099,0.006449331730429275,-0.012448305531655102,True,False,False,-0.009879006759320408,0.006449331730429275,-0.01418577266745169,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-14T18:45:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-14 18:45:00+00:00,2024-12-14 18:45:00+00:00,708.2,1,long,722.37,706.36,714.365,711.9051512043263,2.9464285714285876,-1.260899802680426,0.13585158614462622,0_0.5,weak_or_range,mid_vol,0.004160505756122774,0.53,False,after_p4_exit_17_64_bars,39.0,714.365,17.0,False,expanded_discovery,not_oos,-0.002527534594747305,0.0010590228748941222,-0.003981926009601899,False,False,False,0.0022733691047724935,0.0023298503247670688,-0.005012708274498845,False,True,False,-0.0006636543349336499,0.0050409488844957995,-0.005012708274498845,False,True,False,0.008359220559164049,0.008669867269132991,-0.005012708274498845,False,True,False,0.012920079073708068,0.014162665913583616,-0.005012708274498845,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-14T19:30:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-14 19:30:00+00:00,2024-12-14 19:30:00+00:00,708.31,1,long,721.17,705.0,713.085,710.617848192471,3.2021428571428765,-0.717597026424116,0.3644662965284072,0_0.5,weak_or_range,mid_vol,0.004520757365516824,0.62,False,after_p4_exit_17_64_bars,42.0,713.085,12.0,False,expanded_discovery,not_oos,0.002117716818907045,0.0021741892674111973,-0.0003105984667729489,False,False,False,0.001454165548982811,0.004884866795612064,-0.0003105984667729489,True,False,False,0.0036707091527721225,0.004884866795612064,-0.004800158122855835,True,False,False,0.010447402973274622,0.010616820318787079,-0.004800158122855835,True,False,False,0.011350962149341504,0.014005167229038218,-0.004800158122855835,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-15T08:00:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-15 08:00:00+00:00,2024-12-15 08:00:00+00:00,706.52,1,long,718.66,702.55,710.605,711.8564497681781,2.6492857142857082,-2.010522964532054,0.663954095986432,0.5_1.0,weak_or_range,mid_vol,0.0037497143989437226,0.55,False,deep_idle,92.0,710.605,3.0,True,expanded_discovery,not_oos,0.0022504670780727487,0.00336862367661217,-0.0013163109324576538,False,False,False,0.006100322708486816,0.0066240163052710965,-0.0013163109324576538,True,False,False,0.005888014493574012,0.007487403045915109,-0.0013163109324576538,True,False,False,0.010827718960539023,0.01092679612749814,-0.0013163109324576538,True,False,False,0.01459265130498788,0.01876804619826755,-0.0013163109324576538,True,False,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_short_2024-12-15T14:00:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-15 14:00:00+00:00,2024-12-15 14:00:00+00:00,716.69,-1,short,718.36,702.52,710.44,714.1989036808766,2.0257142857142947,1.2297372520355587,0.6194624911836484,0.5_1.0,weak_or_range,low_vol,0.00282648604796257,0.315,False,deep_idle,116.0,710.44,31.0,True,expanded_discovery,not_oos,-0.0009488063179337036,0.00012559307842585632,-0.0012681159420289134,False,False,False,-0.004088238987567827,0.00012559307842585632,-0.004292978410069592,False,True,False,-0.00019534247722163833,0.0014532243415077417,-0.004292978410069592,False,True,False,-0.0020650490449147796,0.0014532243415077417,-0.00561922468573961,False,True,False,0.01195775021278389,0.012231120150276276,-0.00561922468573961,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-15T21:45:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-15 21:45:00+00:00,2024-12-15 21:45:00+00:00,711.64,1,long,720.74,710.5,715.62,716.9325603866141,1.7892857142857193,-2.9635068028981015,0.52875032121469,0.5_1.0,weak_or_range,low_vol,0.002514348347154728,0.17,False,after_p4_exit_0_4_bars,2.0,715.62,6.0,True,expanded_discovery,not_oos,-0.004946321173627144,0.0011663200494633763,-0.0050727896127255034,False,True,False,0.0031476589286718593,0.003906469563262238,-0.007714574785003703,False,True,False,0.013799111910516526,0.018155247035017696,-0.007714574785003703,False,True,False,0.011340003372491747,0.019715024450564833,-0.007714574785003703,False,True,False,0.003934573660839824,0.019715024450564833,-0.007714574785003703,False,True,False
FB2_FAILED_BREAKOUT_FAST_REVERSION_BNBUSDT_long_2024-12-15T22:15:00+00:00,FB2_FAILED_BREAKOUT_FAST_REVERSION,BNBUSDT,2024-12-15 22:15:00+00:00,2024-12-15 22:15:00+00:00,710.05,1,long,720.74,708.03,714.385,715.5167671192011,2.1842857142857173,-2.5073492370443193,0.2315745348634085,0_0.5,weak_or_range,mid_vol,0.003076285440659283,0.59,False,after_p4_exit_0_4_bars,4.0,714.385,1.0,True,expanded_discovery,not_oos,0.002661784381381649,0.0061544961622421734,0.0,True,False,False,0.009647207943102698,0.013618759242306933,0.0,True,False,False,0.013618759242306933,0.020561932258291726,0.0,True,False,False,0.009055700302795566,0.02199845081332308,0.0,True,False,False,0.009224702485740588,0.02199845081332308,-0.0027181184423631377,True,False,False
