prototype,sizing_mode,event_id,signal_time,entry_time,exit_time,entry_raw_price,entry_price,exit_raw_price,exit_price,quantity,stop_loss,atr,gross_pnl,entry_fee,exit_fee,total_fee,net_pnl,trade_return,equity_before,equity_after,mae_atr,mfe_atr,exit_reason
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-01T15:30:00+00:00,2024-01-01 15:30:00+00:00,2024-01-01 15:31:00+00:00,2024-01-02 14:45:00+00:00,2309.0,2309.4618,2369.15,2368.67617,0.8660026331676064,2291.6353714285715,5.942142857142861,51.27980034136104,1.0,1.0256399001706804,2.02563990017068,49.25416044119036,0.04925416044119036,1000.0,1049.2541604411904,-0.2813463156629336,21.040927996153293,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-08T17:45:00+00:00,2024-01-08 17:45:00+00:00,2024-01-08 17:46:00+00:00,2024-01-09 00:15:00+00:00,2280.29,2280.7460579999997,2321.7,2321.23566,0.920097313561763,2245.8153437142855,11.643571428571347,37.25437402738508,1.0492541604411905,1.067881347454883,2.1171355078960734,35.137238519489,0.03348782386978051,1049.2541604411904,1084.3913989606795,-0.22811368627688222,6.77489226427833,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-09T21:30:00+00:00,2024-01-09 21:30:00+00:00,2024-01-09 21:31:00+00:00,2024-01-11 16:00:00+00:00,2295.16,2295.6190319999996,2582.94,2582.423412,0.9447485700760471,2225.3183177142855,23.433571428571344,270.9580278965477,1.0843913989606795,1.2198704129089533,2.3042618118696327,268.65376608467807,0.24774612408597643,1084.3913989606795,1353.0451650453574,-0.8713580882128794,16.910822543969353,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-12T11:15:00+00:00,2024-01-12 11:15:00+00:00,2024-01-12 11:16:00+00:00,2024-01-12 16:45:00+00:00,2624.55,2625.0749100000003,2622.02,2621.495596,1.030862136460218,2581.7934814285722,14.427142857142728,-3.6897792771020383,1.3530451650453574,1.3512002754068062,2.704245440452164,-6.394024717554202,-0.004725655050354404,1353.0451650453574,1346.6511403278032,-0.35453381522925986,6.571993563719198,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-13T23:00:00+00:00,2024-01-13 23:00:00+00:00,2024-01-13 23:01:00+00:00,2024-01-14 02:15:00+00:00,2574.79,2575.3049579999997,2557.21,2556.698558,1.0458187766419882,2548.714243714285,8.863571428571438,-19.458922485711142,1.3466511403278032,1.3369216790849479,2.683572819412751,-22.142495305123894,-0.016442636583468787,1346.6511403278032,1324.5086450226793,-1.6082634539446738,1.8034538480135396,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-16T15:15:00+00:00,2024-01-16 15:15:00+00:00,2024-01-16 15:16:00+00:00,2024-01-17 03:45:00+00:00,2532.54,2533.046508,2571.6,2571.08568,1.0457831238704436,2487.9350794285715,15.037142857142824,39.78072412360535,1.3245086450226793,1.3443990070844818,2.668907652107161,37.11181647149819,0.028019308602446103,1324.5086450226793,1361.6204614941776,-0.04365909177274899,5.3702683260498185,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-26T16:45:00+00:00,2024-01-26 16:45:00+00:00,2024-01-26 16:46:00+00:00,2024-01-27 05:30:00+00:00,2268.35,2268.80367,2263.46,2263.007308,1.2002981831338255,2238.9408128571426,9.95428571428569,-6.9573627773854545,1.3616204614941776,1.358141780105485,2.7197622415996623,-9.677125018985116,-0.007107064922016447,1361.6204614941776,1351.9433364751924,-1.9311953214695659,1.4613132893226546,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-27T19:30:00+00:00,2024-01-27 19:30:00+00:00,2024-01-27 19:31:00+00:00,2024-01-28 12:00:00+00:00,2271.26,2271.714252,2274.58,2274.125084,1.190240661020594,2258.2056805714287,4.502857142857108,2.8694702732890924,1.3519433364751923,1.3533780716118367,2.7053214080870287,0.1641488652020635,0.00012141697123936789,1351.9433364751924,1352.1074853403945,-2.5926321065990785,8.058383121827397,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-30T02:30:00+00:00,2024-01-30 02:30:00+00:00,2024-01-30 02:31:00+00:00,2024-01-30 06:30:00+00:00,2318.54,2319.0037079999997,2301.76,2301.299648,1.1661106712990168,2297.954422285714,7.016428571428572,-20.644893291317572,1.3521074853403943,1.3417850386947356,2.69389252403513,-23.3387858153527,-0.01726104327384678,1352.1074853403945,1328.768699525042,-2.275189982693659,1.236568136007356,donchian20_exit
P2_STRONG_BREAKOUT,fixed_2x,ETHUSDT_2024-01-30T16:15:00+00:00,2024-01-30 16:15:00+00:00,2024-01-30 16:16:00+00:00,2024-01-30 23:00:00+00:00,2344.14,2344.608828,2360.56,2360.087888,1.1334672834602515,2307.185970857143,12.474285714285672,17.545008088718372,1.328768699525042,1.3375412035694012,2.6663099030944433,14.878698185623929,0.011197357516731244,1328.768699525042,1343.647397710666,-0.8095716445258586,3.8664475950526955,donchian20_exit
