prototype,sizing_mode,event_id,signal_time,entry_time,exit_time,entry_raw_price,entry_price,exit_raw_price,exit_price,quantity,stop_loss,atr,gross_pnl,entry_fee,exit_fee,total_fee,net_pnl,trade_return,equity_before,equity_after,mae_atr,mfe_atr,exit_reason
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-01-01T15:30:00+00:00,2024-01-01 15:30:00+00:00,2024-01-01 15:31:00+00:00,2024-01-02 14:45:00+00:00,2309.0,2309.4618,2369.15,2368.67617,0.2804824297792206,2291.6353714285715,5.942142857142861,16.60859037544583,0.32388172857314623,0.33218602376086914,0.6560677523340154,15.952522623111815,0.015952522623111816,1000.0,1015.9525226231118,-0.2813463156629336,21.040927996153293,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-01-08T17:45:00+00:00,2024-01-08 17:45:00+00:00,2024-01-08 17:46:00+00:00,2024-01-09 00:15:00+00:00,2280.29,2280.7460579999997,2321.7,2321.23566,0.1454239547341022,2245.8153437142855,11.643571428571347,5.888158048449829,0.165837555749287,0.1687816347735119,0.33461919052279887,5.5535388579270295,0.005466336993374667,1015.9525226231118,1021.5060614810388,-0.22811368627688222,6.77489226427833,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-01-10T09:15:00+00:00,2024-01-10 09:15:00+00:00,2024-01-10 09:16:00+00:00,2024-01-10 12:48:00+00:00,2379.84,2380.315968,2341.000968,2340.5327678064,0.12991301812044226,2341.000968,13.104999999999986,-5.168355607640326,0.15461701574158102,0.15203283793776087,0.3066498536793419,-5.475005461319668,-0.005359738593603338,1021.5060614810388,1016.0310560197191,-3.360241739793943,3.9285793208699262,atr_stop
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-01-10T23:00:00+00:00,2024-01-10 23:00:00+00:00,2024-01-10 23:01:00+00:00,2024-01-11 16:00:00+00:00,2549.08,2549.5898159999997,2582.94,2582.423412,0.0452534765731212,2437.3298159999995,37.42000000000004,1.4858343673973438,0.05768890150471218,0.05843181868841086,0.11612072019312304,1.3697136472042206,0.001348102146178529,1016.0310560197191,1017.4007696669233,-0.17610411544627622,3.803051416354904,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-01-12T11:15:00+00:00,2024-01-12 11:15:00+00:00,2024-01-12 11:16:00+00:00,2024-01-12 16:45:00+00:00,2624.55,2625.0749100000003,2622.02,2621.495596,0.11753317799895294,2581.7934814285722,14.427142857142728,-0.4206881494761522,0.1542666983288077,0.15405635425406963,0.30832305258287734,-0.7290112020590295,-0.0007165428057398592,1017.4007696669233,1016.6717584648643,-0.35453381522925986,6.571993563719198,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-01-16T15:15:00+00:00,2024-01-16 15:15:00+00:00,2024-01-16 15:16:00+00:00,2024-01-17 03:45:00+00:00,2532.54,2533.046508,2571.6,2571.08568,0.11268450043153581,2487.9350794285715,15.037142857142824,4.286425093649291,0.14271754016191315,0.14486075270873777,0.28757829287065095,3.998846800778641,0.003933272236082123,1016.6717584648643,1020.670605265643,-0.04365909177274899,5.3702683260498185,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-01-28T01:15:00+00:00,2024-01-28 01:15:00+00:00,2024-01-28 01:16:00+00:00,2024-01-28 12:00:00+00:00,2273.29,2273.744658,2274.58,2274.125084,0.30702136723215345,2257.122515142857,5.54071428571433,0.11679891065057192,0.3490440968179826,0.34910249627330786,0.6981465930912905,-0.5813476824407185,-0.0005695742381935406,1020.670605265643,1020.0892575832022,-0.19215175970097237,6.182477607322362,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-02-06T16:15:00+00:00,2024-02-06 16:15:00+00:00,2024-02-06 16:16:00+00:00,2024-02-07 03:15:00+00:00,2341.62,2342.088324,2368.31,2367.836338,0.16364443229247966,2310.9204668571424,10.389285714285766,4.213519133688857,0.19163485707991257,0.193741616646757,0.38537647372666956,3.8281426599621877,0.0037527526454222567,1020.0892575832022,1023.9174002431644,-0.12978024063251306,4.804148944654513,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-02-08T15:15:00+00:00,2024-02-08 15:15:00+00:00,2024-02-08 15:16:00+00:00,2024-02-08 23:15:00+00:00,2434.14,2434.626828,2417.95,2417.46641,0.17064071141828188,2404.624685142857,10.000714285714334,-2.928265935755079,0.2077232269839775,0.20625909401609996,0.4139823210000775,-3.3422482567551564,-0.003264177614289419,1023.9174002431644,1020.5751519864092,-2.2625211913434486,2.865112549103665,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-02-09T08:45:00+00:00,2024-02-09 08:45:00+00:00,2024-02-09 08:46:00+00:00,2024-02-10 07:45:00+00:00,2464.22,2464.7128439999997,2494.06,2493.561188,0.278780381796019,2446.4085582857138,6.101428571428609,8.04235235450302,0.34355679383393584,0.34757797001118734,0.6911347638451232,7.351217590657897,0.007203014473113286,1020.5751519864092,1027.9263695770671,-0.5921308358697692,10.480685834699063,donchian20_exit
P4_BREAKOUT_TOP20,fixed_risk_0_5pct,ETHUSDT_2024-02-11T03:45:00+00:00,2024-02-11 03:45:00+00:00,2024-02-11 03:46:00+00:00,2024-02-11 10:15:00+00:00,2519.0,2519.5038,2517.24,2516.736552,0.24816294488840937,2498.7930857142856,6.9035714285714675,-0.686728412916588,0.312623741332769,0.3122803771263107,0.6249041184590797,-1.3116325313756678,-0.001275998524987086,1027.9263695770671,1026.6147370456915,-0.8696658044490146,2.853045007759887,donchian20_exit
